"","GSE123582_F1, sedentary ; F1, sedentary "
"12286",0.00623268698060942
"12287",0.00549443371226551
"12288",0.00511528856360132
"12289",0.00705013767931514
"12290",0.00917517612991087
"12291",0.00717156554159218
"12292",0.0548023313672284
"12293",0.00475990675290741
"12294",0.00345602903868573
"12295",0.00269678303207024
"12296",0.00314018551838651
"12297",0.00404974878139115
"12298",0.0119336023947074
"12300",0.00466900409179583
"12301",0.00314026931420679
"12304",0.0168027235826891
"12305",0.0100940523585134
"12306",0.0239147552454255
"12307",0.00387973658379925
"12308",0.0200968747469198
"12310",0.0455801116486954
"12311",1.33130331643848
"12316",0.087293388429752
"12317",0.00764154765101538
"12319",0.041214242634451
"12321",0.00248423782356739
"12323",0.00301085085065001
"12325",0.00169142544095143
"12326",0.0071219763097007
"12328",0.00230206101418223
"12330",0.00154363486305336
"12331",0.00263195182142275
"12332",0.0234261518510777
"12333",0.00302692695008651
"12334",0.00273796646836128
"12335",0.0136974278895957
"12336",0.00744062199986946
"12337",0.00280049549789547
"12338",0.104808239739144
"12339",0.00211906477201108
"12340",0.00190797157860618
"12343",0.00239900041649313
"12345",0.00408196715194557
"12348",0.00497388409741284
"12349",0.00622578669109613
"12350",0.118181076695785
"12351",0.00741753110398004
"12352",0.232412166895745
"12354",0.0104630696888476
"12355",0.161996237716888
"12359",0.00475624256837099
"12361",0.00365432837506625
"12362",0.0730143149910397
"12363",0.181502103128368
"12364",0.0640879859031424
"12366",0.0058301934269802
"12367",0.00746638056267167
"12368",0.0155090449275162
"12369",0.0292855566493147
"12370",0.0278121031100341
"12371",0.00211038154836516
"12372",0.0723965022112669
"12373",0.0398313508879673
"12374",0.0693027281933364
"12380",0.0167102914931588
"12385",0.00946787658761575
"12386",0.00179887637069741
"12388",0.00379640846080176
"12389",0.00865412002356704
"12390",0.00836767649436896
"12391",0.106282779246125
"12393",0.0147201931761144
"12394",0.0228900252406238
"12395",0.00840070155679617
"12396",0.00193501754694543
"12398",0.0126221131308495
"12400",0.00288412906630697
"12402",0.0068613847710382
"12404",0.171949314109545
"12405",0.0193038702038735
"12406",0.0327581809086439
"12408",0.00664815012796484
"12409",0.217444968045861
"12411",0.0053970933364112
"12412",0.00323432406398287
"12416",0.0185728300684014
"12417",0.00242096877090154
"12418",0.00188058357160063
"12419",0.001969140625
"12421",0.00656664365322504
"12424",0.00946469069791857
"12425",0.554458309619138
"12426",0.0578768872739787
"12427",0.0407575890032503
"12428",0.0469922516771899
"12442",0.0789190811079278
"12443",0.00935863742963848
"12444",0.00710597665312996
"12445",0.0206337353557317
"12447",0.00518765146385979
"12448",0.0200319839870104
"12449",0.0168160643267377
"12450",0.00372587424024478
"12452",0.00198768814096863
"12453",0.00232772127534092
"12454",0.00276404970792671
"12455",0.0027888093165685
"12457",0.00244839360793473
"12460",0.00686557575458824
"12461",0.0019830322265625
"12462",0.00315279247333352
"12464",0.00217777777777778
"12465",0.00277518336949629
"12466",0.00132219170655725
"12467",0.229016650439929
"12468",0.00290228825234284
