"","GSE123582_F1, sedentary ; F1, sedentary "
"12029",0.182098765432099
"12032",0.067591369440775
"12033",0.0468949943545352
"12034",0.0628988149498633
"12035",0.0420384984143373
"12036",0.103926568077511
"12038",0.135187810063785
"12039",0.0771869639794168
"12040",0.0629067245119306
"12041",0.0626151012891344
"12042",0.0628415300546448
"12043",0.0716077775454736
"12044",0.628444506142847
"12045",0.241962214119987
"12047",0.756041704333153
"12048",0.0550681135996306
"12050",0.0415202810603641
"12051",0.251852215298562
"12053",0.0911897900370523
"12054",0.0578302450687388
"12055",0.0915832406377456
"12061",0.470117067159581
"12062",0.187892966808013
"12064",0.0783410138248848
"12068",0.0559851531085679
"12069",0.0803545896482699
"12070",0.0947414806110458
"12075",0.204318936877076
"12091",0.101622451216838
"12095",0.297520661157025
"12111",0.244546979865772
"12116",0.815545023696683
"12121",0.0913457752578943
"12122",0.108018207282913
"12123",0.0808438445083721
"12124",0.756506482113266
"12125",0.0987482614742698
"12140",0.15616157218819
"12142",0.227272727272727
"12144",0.140773359020228
"12151",0.0455965909090909
"12153",0.122055953155498
"12155",0.695114534765862
"12156",0.130896837739762
"12159",0.299775868509526
"12160",0.295265190002032
"12161",0.40667361835245
"12162",0.326368876080692
"12164",0.399699348588609
"12166",0.0667414469994392
"12167",0.0828351836037575
"12168",0.0971342999115104
"12169",0.199852817493692
"12175",0.0550314465408805
"12176",0.0454795813990086
"12177",0.044838678233746
"12180",0.194344380403458
"12181",0.0530418751646036
"12182",0.387990762124711
"12183",0.0529773257045984
"12189",0.158886158886159
"12190",0.113499344692005
"12192",0.0914678612355454
"12193",0.0837380673254061
"12211",0.109417260880256
"12212",0.0687237026647966
"12215",0.152845755838344
"12217",0.104631217838765
"12223",0.313296632445569
"12224",0.191964285714286
"12226",0.0497010901418357
"12227",0.238911886457717
"12228",0.0880989180834621
"12229",0.153092893835616
"12234",0.0222222222222222
"12235",0.398093841642229
"12236",0.30612777053455
"12237",0.0534499514091351
"12238",0.0654450261780105
"12257",0.238599902771026
"12258",0.311731349878489
"12259",0.0778662754139593
"12260",0.0978249448355574
"12261",0.0565570873100035
"12262",0.0740360303413401
"12263",0.512818885645386
"12265",0.204516938519448
"12266",0.24108818011257
"12267",0.141521810429649
"12268",0.0968921389396709
"12269",0.298369394794606
"12270",0.656524678837052
"12273",0.273579140354451
"12282",0.0766493293183685
"12283",0.031274339464382
"12286",0.0789473684210526
"12287",0.074124447466848
"12288",0.0715212455400584
"12289",0.0839650979831212
"12290",0.0957871396895787
"12291",0.0846850963369127
"12292",0.234098977715043
"12293",0.0689920774647887
"12294",0.0587880008053151
"12295",0.0519305597126609
"12296",0.0560373582388259
"12297",0.063637636516382
"12298",0.109241028898063
"12300",0.0683301111648139
"12301",0.0560381059120202
"12304",0.129625319990691
"12305",0.100469161231262
"12306",0.154643962848297
"12307",0.0622875315275798
"12308",0.141763446441316
"12310",0.213494992092778
"12311",1.15382118044283
"12316",0.295454545454545
"12317",0.0874159462055716
"12319",0.203012912482066
"12321",0.0498421290031574
"12323",0.0548712206047033
"12325",0.0411269430051813
"12326",0.0843918023844775
"12328",0.047979797979798
"12330",0.0392891188887376
"12331",0.051302551802252
"12332",0.153056041537333
"12333",0.0550175149392129
"12334",0.0523255813953488
"12335",0.117036011080332
"12336",0.086259040105194
"12337",0.0529197080291971
"12338",0.323741007194245
"12339",0.0460333006856024
"12340",0.0436803340029146
"12343",0.0489795918367347
"12345",0.0638902743142145
"12348",0.0705257690309921
"12349",0.0789036544850498
"12350",0.343774747030356
"12351",0.0861250898634076
"12352",0.482091450759858
"12354",0.102289147463685
"12355",0.402487562189055
"12359",0.0689655172413793
"12361",0.0604510411412926
"12362",0.270211611502984
"12363",0.426030636372982
"12364",0.253156050496808
"12366",0.0763557033035529
"12367",0.08640822045773
"12368",0.12453531598513
"12369",0.171130233007831
"12370",0.166769610870908
"12371",0.0459388892809258
"12372",0.269065981148243
"12373",0.199577931866144
"12374",0.263254113345521
"12380",0.129268292682927
"12385",0.0973030142781597
"12386",0.0424131627056673
"12388",0.0616150019135094
"12389",0.0930275229357798
"12390",0.0914750047519483
"12391",0.326010397450947
"12393",0.121326803205699
"12394",0.151294498381877
"12395",0.0916553411253058
"12396",0.0439888343440177
"12398",0.112348178137652
"12400",0.0537040879850591
"12402",0.0828334761496715
"12404",0.414667715296893
"12405",0.138938368364802
"12406",0.18099221228728
"12408",0.0815361890694239
"12409",0.466309948474039
"12411",0.0734649122807018
"12412",0.0568711180124224
"12416",0.136282170764929
"12417",0.049203341054257
"12418",0.0433656957928803
"12419",0.044375
"12421",0.0810348298771895
"12424",0.0972866419294991
"12425",0.74461957375504
"12426",0.240576156910818
"12427",0.201885088610453
"12428",0.216776962976212
"12442",0.280925401322002
"12443",0.0967400508044031
"12444",0.0842969551830311
"12445",0.143644475548946
"12447",0.0720253529242293
"12448",0.141534391534392
"12449",0.129676768647039
"12450",0.0610399397136398
"12452",0.0445834962847086
"12453",0.0482464638635923
"12454",0.0525742304549169
"12455",0.0528091783364265
"12457",0.0494812450119713
"12460",0.0828587699316629
"12461",0.04453125
"12462",0.0561497326203209
"12464",0.0466666666666667
"12465",0.0526800092017483
"12466",0.0363619541080681
"12467",0.4785568413887
"12468",0.0538728897715988
"12469",0.0378533351252072
"12475",0.137842570346541
"12476",0.112808460634548
"12479",0.29871447902571
"12483",0.364922206506365
"12484",0.153868698710434
"12487",0.566480525906553
"12488",0.09375
"12489",0.123030757689422
"12490",0.0767109551265981
"12491",0.343909168081494
"12492",0.0529475982532751
"12493",0.154690618762475
"12494",0.112974839664529
"12495",0.0871255760368664
"12496",0.0693918748422912
"12497",0.0695436199937907
"12499",0.0852890218932115
"12503",0.449689693763353
"12504",0.375700626442466
"12505",0.27424456838425
"12506",0.279111772205695
"12508",0.110897083104018
"12509",0.444348947142243
"12511",0.296215030170049
"12512",0.172419866150053
"12514",0.102620315272993
"12516",0.538723141134642
"12517",0.822894919972164
"12518",0.752573701450632
"12519",0.263410728582866
"12520",0.0871559633027523
"12521",0.173739197729911
"12522",0.0785454545454545
"12523",0.130162703379224
"12524",0.122561143171201
"12527",0.154340836012862
"12530",0.067090395480226
"12531",0.115915915915916
"12532",0.445446139620897
"12534",0.336472487555496
"12537",0.0647668393782383
"12539",0.0743636521588046
"12540",0.0497344278126509
"12544",0.191448106949689
"12545",0.133603238866397
"12549",0.0858955588091752
"12550",0.490978560815114
"12552",0.0682210708117444
"12554",0.0774255729278218
"12555",0.19820849138522
"12558",0.0407976396378065
"12560",1.50848742043043
"12561",0.0795437027901958
"12562",0.123093922651934
"12563",0.11346259710074
"12564",0.0839911588253868
"12565",0.0839260312944523
"12566",0.150542708824917
"12567",0.0729054158308903
"12568",0.0761700825940654
"12569",0.0418079096045198
"12570",0.0572295049892389
"12571",0.128192084647472
"12572",0.0611225389362327
"12575",0.139709122961657
"12576",0.0484356197352587
"12577",0.497390606182256
"12578",0.631243358129649
