"","GSE123582_F1, sedentary ; F1, sedentary "
"20356",0.1384
"20357",0.0578
"20358",0.1793
"20359",-0.1168
"20360",0.0203
"20361",-0.0317
"20362",0.0657
"20363",0.0812
"20364",-0.1627
"20365",-0.0344
"20370",-0.0768
"20371",0.1414
"20375",-0.1771
"20377",-0.4341
"20378",-0.0271
"20379",0.2833
"20382",-0.0466
"20383",0.0366
"20384",0.1292
"20389",-0.2788
"20391",-0.9882
"20392",0.0508
"20393",-0.2277
"20394",0.0012
"20397",-0.0459
"20399",-0.0536
"20401",-0.0706
"20402",-0.0321
"20403",0.0939
"20404",0.1832
"20405",-0.0244
"20408",0.029
"20409",-0.0456
"20410",-0.0166
"20411",0.0492
"20416",-0.0085
"20418",0.0967
"20419",-0.1306
"20420",-0.0012
"20422",-0.0303
"20423",0.2075
"20425",-0.0247
"20429",2.1266
"20430",-0.0462
"20431",-0.2547
"20437",0.0803
"20438",0.0216
"20439",-0.0306
"20440",0.0482
"20441",-0.12
"20442",0.3155
"20443",0.0733
"20444",-0.0977
"20446",-0.4703
"20447",0.1148
"20448",-0.1249
"20449",0.1125
"20450",0.0381
"20451",0.0773
"20452",0.0475
"20454",0.0343
"20460",-0.3837
"20462",-0.044
"20463",-0.0218
"20465",0.2866
"20466",-0.0051
"20467",-0.0701
"20469",-0.0561
"20471",0.1997
"20472",0.8234
"20473",-1.0513
"20474",-0.0202
"20475",-0.082
"20479",0.0879
"20480",-0.0326
"20481",-0.0595
"20482",0.0724
"20491",0.2504
"20492",0.0722
"20493",-0.5842
"20495",0.1214
"20496",-0.0599
"20498",-0.2715
"20499",-0.1393
"20501",0.207
"20502",-0.1466
"20503",0.1868
"20508",-1.1395
"20509",-0.0907
"20510",0.0305
"20512",-0.1501
"20513",0.0783
"20514",-0.0533
"20515",0.1119
"20516",0.0541
"20518",0.6659
"20519",0.1952
"20520",-0.0763
"20521",-0.2262
"20522",-0.3211
"20523",-0.0185
"20524",-0.0331
"20525",-0.086
"20526",-0.6032
"20527",0.0574
"20528",-0.1296
"20529",-0.3818
"20530",-0.1041
"20532",-0.5048
"20533",0.6834
"20534",0.0754
"20535",-0.5387
"20536",-0.036
"20537",-0.3204
"20539",-0.0175
"20540",0.0195
"20541",0.0687
"20544",0.0154
"20556",0.0218
"20557",-0.0064
"20562",-0.1363
"20563",0.0882
"20564",-0.0284
"20583",0.1981
"20585",0.0985
"20586",-0.0311
"20587",-0.0299
"20588",0.0095
"20589",-0.0638
"20591",-0.0228
"20592",0.1147
"20595",-0.0639
"20597",-0.0769
"20598",-0.0903
"20602",-0.0926
"20603",0.0712
"20604",-0.2154
"20605",0.0805
"20606",0.1306
"20607",-0.0758
"20608",-0.062
"20609",-0.3702
"20610",-0.0811
"20612",-0.1773
"20613",0.4643
"20615",0.0607
"20616",0.0787
"20618",0.1088
"20619",-0.0544
"20620",-0.0358
"20621",-0.0184
"20623",0.0021
"20624",-0.0496
"20630",-0.0855
"20637",-0.0436
"20638",-0.1234
"20639",0.1079
"20641",-0.0022
"20643",0.0803
"20646",-0.0201
"20648",-0.1185
"20649",-0.0605
"20650",-0.0831
"20652",-0.0224
"20655",-0.0859
"20656",0.0884
"20657",-0.2362
"20658",0.0504
"20660",0.0274
"20661",0.0544
"20662",0.0684
"20663",0.0402
"20664",-0.3347
"20665",0.0477
"20666",-0.0314
"20667",-0.0697
"20668",-0.0886
"20670",-0.5794
"20671",0.2118
"20672",0.0741
"20674",-0.0599
"20675",-0.0157
"20677",-0.0934
"20678",0.0979
"20679",0.0362
"20680",-0.1792
"20681",-0.1058
"20682",-0.028
"20683",0.1015
"20684",0.1234
"20686",-0.1327
"20687",0.0279
"20688",0.0711
"20689",-0.2478
"20692",0.0502
"20698",0.4207
"20708",-0.0558
"20713",0.1748
"20715",0.4971
"20716",-0.0687
"20719",-0.005
"20720",-0.0046
"20723",0.1066
"20725",-0.1616
"20729",0.0547
"20732",-0.4215
"20733",-0.4084
"20737",0.2851
"20740",0.0418
"20741",-0.0589
"20744",0.1144
"20745",0.115
"20747",0.0036
"20750",0.4914
"20751",-0.0096
"20768",-0.0378
"20773",0.0584
"20775",0.08
"20776",0.1726
"20778",-0.0427
"20779",-0.0706
"20787",-0.0779
"20788",-0.0546
"20807",-0.1372
"20810",-0.0837
"20811",0.6759
"20813",0.005
"20815",-0.0064
"20817",0.097
"20818",-8.189e-05
"20821",0.1488
"20822",0.1317
"20823",0.0764
"20826",0.011
"20832",-0.088
"20833",-0.0603
"20840",-0.2433
"20841",0.0481
"20842",0.1026
"20843",0.1031
"20844",0.1291
"20845",0.0759
"20846",0.0713
"20847",-0.0115
"20848",0.013
"20849",0.3563
"20850",-0.0814
"20851",-0.0596
"20852",0.0968
"20853",0.0269
"20855",-0.0411
"20856",-0.3676
"20866",-0.0923
"20867",0.0457
"20868",0.0941
"20869",-0.03
"20871",-0.0015
"20872",-0.0778
"20873",0.0567
"20874",0.0013
"20877",-1.0115
"20878",-0.2846
"20887",-0.0088
"20888",-1.4995
"20892",-0.1298
"20893",0.1293
"20897",-0.2339
"20901",0.0298
"20907",-0.021
"20908",0.0658
"20909",0.0194
"20911",-0.0786
"20912",0.0367
"20913",0.0056
"20916",0.0295
"20917",-0.0753
"20918",-0.0143
"20922",-1e-04
"20924",-0.0317
"20926",-0.0576
"20927",0.0403
"20928",0.1834
"20930",0.0083
"20931",0.0107
"20932",-0.1267
"20933",-0.0944
"20935",-0.0827
"20937",0.0067
"20947",-0.1084
"20955",0.1431
"20962",-0.6665
"20963",-0.019
"20965",0.063
"20969",-0.5862
"20970",4e-04
"20971",-0.1865
"20972",0.0074
"20973",-0.0814
"20974",-0.0118
"20975",0.1417
"20980",0.1288
"20981",-0.0323
"20983",0.1538
"21331",0.0922
"21333",-0.0457
"21334",0.366
"21335",-0.0256
"21336",0.1428
"21337",0.5524
"21338",0.2416
"21339",-0.004
"21340",0.0044
"21341",-0.1327
"21343",-0.0312
"21345",0.2656
"21346",0.0695
"21349",0.6591
"21350",-0.2226
"21351",-0.1081
"21353",0.0279
"21354",0.0068
"21355",-0.0109
"21356",-0.1031
"21357",-0.2249
"21366",0.0314
"21367",0.0369
"21371",0.0039
"21372",0.0386
"21374",0.0423
"21375",0.0622
"21376",-0.0539
"21378",-0.3344
"21379",-0.0134
"21380",0.4526
"21384",0.3156
"21385",0.4571
"21386",0.1141
"21387",-6e-04
"21389",-0.6411
"21390",0.1411
"21391",0.1375
"21393",-0.2085
"21399",0.0533
"21400",-0.0048
"21401",-0.3152
"21402",-3e-04
"21405",-0.594
"21406",-0.0113
"21407",0.0183
"21408",0.0774
"21410",-0.2665
"21411",-0.0264
"21412",0.242
"21413",0.0553
"21414",0.0113
"21415",-0.0439
"21416",1.0459
"21417",0.0562
"21418",-0.3184
"21419",1.263
"21420",0.6944
"21422",-0.0489
"21423",-0.1338
"21425",-0.0641
"21427",-0.0012
"21428",-0.0417
"21429",-0.0682
"21452",-0.3687
"21453",-0.0377
"21454",0.0643
"21462",-0.4675
"21463",-0.4427
"21645",-0.2605
"21646",0.289
"21648",1.0042
"21652",-0.0123
"21664",0.0526
"21665",0.0245
"21667",0.3385
"21672",-0.0138
"21673",0.0011
"21676",-0.0628
"21677",0.0484
"21678",-0.1198
"21679",-0.2876
"21681",0.008
"21682",-0.1221
"21683",-0.2795
"21684",0.5219
"21685",-0.1224
"21687",0.2446
"21689",-0.2813
"21743",-0.2204
"21745",-0.0302
"21749",0.0709
"21750",-0.0041
"21752",0.0801
"21753",0.0286
"21754",-0.1183
"21761",0.0296
"21762",-0.0463
"21763",0.012
"21766",-0.0422
"21767",-0.0846
"21769",-0.0317
"21770",-0.0023
"21771",-0.0094
"21778",0.0921
"21780",0.0116
"21781",0.0021
"21787",0.0397
"21788",0.4054
"21789",-0.1743
"21802",0.0714
"21803",-0.0207
"21804",0.0195
"21807",-0.0438
"21808",0.0102
"21809",0.1109
"21810",0.2905
"21812",0.1089
"21813",0.0934
"21814",-0.1841
"21815",-0.1143
"21816",0.9395
"21817",0.091
"21818",0.2265
"21819",-0.0465
"21821",-0.0438
"21822",-0.4032
"21823",0.5408
"21824",0.0434
"21825",-0.2038
"21826",0.0704
"21827",-0.0438
"21828",-0.0393
"21830",0.4265
"21832",-0.0724
"21834",-0.0451
"21835",-0.108
"21838",-0.0538
"21841",0.122
"21843",0.0645
"21844",0.0379
"21846",0.1514
"21847",-0.0369
"21848",0.0339
"21849",-0.0801
"21853",0.0964
"21854",-0.0291
"21855",-0.1488
"21856",-0.0855
"21857",0.3102
"21858",0.0359
"21859",-0.1539
"21869",-0.9302
"21871",-0.0915
"21872",0.0673
"21873",0.0094
"21877",1.0409
"21881",-0.0888
"21885",-0.0936
"21886",-0.0967
"21887",-0.0424
"21888",0.1036
"21892",-0.1412
"21894",-0.0365
"21897",-0.0787
"21898",0.125
"21899",-0.4104
"21907",-0.0593
"21909",-0.2628
"21915",0.0089
"21916",0.1206
"21917",0.0725
"21922",0.1981
"21923",0.2231
"21924",0.2383
"21927",-0.0058
"21928",0.2425
"21929",-0.0797
"21930",0.1462
"21933",-0.2927
"21934",0.2949
"21935",-0.5286
"21936",-0.2984
"21937",-0.0043
"21938",0.0644
"21939",-0.0489
"21940",-0.3246
"21941",-0.2963
"21942",-0.2318
"21944",-0.0627
"21945",-0.0184
"21946",-0.0929
"21949",0.9506
"21950",0.1356
"21951",0.0273
"21952",-0.001
"21953",-0.3279
"21954",0.3413
"21955",1.0486
"21956",-0.1226
"21957",-0.0444
"21960",0.0372
"21961",-0.1671
"21968",-0.0275
"21969",0.052
"21973",-0.7325
"21974",0.0985
"21975",-0.1319
"21976",-0.0678
"21981",-0.0744
"21982",0.0012
"21983",0.3481
"21985",0.1377
"21987",0.0243
"21990",0.0144
"21991",-0.0371
"22003",0.0278
"22004",0.2485
"22017",0.0423
"22018",0.1584
"22019",0.1252
"22021",-0.0098
"22022",-0.1135
"22025",0.2012
"22026",0.0503
"22027",0.0418
"22029",0.0619
"22030",-0.0884
"22031",-0.0691
"22032",-0.2112
"22033",0.0088
"22034",0.0561
"22035",0.3118
"22036",-0.205
"22038",-0.0952
"22040",-0.1533
"22041",0.0553
"22042",-0.0276
"22044",-0.0861
"22045",0.2183
"22051",-0.1204
"22057",-0.0586
"22059",-0.0516
"22061",0.3529
"22062",-0.202
"22063",0.0872
"22064",-0.7841
"22065",0.0431
"22066",-0.0634
"22067",0.1393
"22068",0.0531
"22070",-0.0499
"22083",0.0013
"22084",-0.067
"22088",-0.0138
"22092",-0.3725
"22094",0.1669
"22095",-0.3237
"22097",-0.0129
"22099",0.0501
"22110",0.022
"22114",-0.8412
"22116",0.235
"22117",-0.1239
"22121",-0.0085
"22122",-0.1709
"22123",-0.1092
"22127",-0.575
"22129",0.0786
"22130",0.038
"22134",-0.023
"22137",-0.137
"22138",0.364
"22141",-0.005
"22142",-0.0087
"22143",-0.0425
"22145",-0.0878
"22146",-0.4049
"22151",-0.0423
"22152",0.018
"22153",0.0158
"22154",-0.0512
"22156",-0.1257
"22158",-0.1223
"22160",-0.1858
"22163",0.8358
"22166",0.0035
"22169",0.1194
"22171",-0.213
"22174",-0.0475
"22177",-0.056
"22178",1.4124
"22183",0.0313
"22184",-0.033
"22185",-0.0547
"22186",-0.0904
"22187",-0.0108
"22190",-0.0079
"22192",-0.0535
"22193",0.075
"22194",0.0406
"22195",-0.014
"22196",-0.047
"22200",0.1081
"22201",-0.0576
"22202",-0.0477
"22209",0.0712
"22210",0.0242
"22213",-0.1302
"22214",-0.0069
"22215",0.1175
"22217",-0.0353
"22218",-0.0129
"22221",-0.009
"22222",0.0478
"22223",-0.009
"22224",0.0016
"22225",-0.0469
"22228",-0.328
"22229",0.2233
"22230",0.0421
"22232",-0.0244
"22234",0.0572
"22235",-0.0438
"22239",0.1552
"22240",0.1782
"22241",-0.0441
"22245",-0.1128
"22247",-0.0575
"22248",-0.1294
"22249",0.0883
"22253",0.0868
"22255",-1.6543
"22256",-0.1438
"22258",-7e-04
"22259",-0.0832
"22260",-0.1233
"22262",0.0527
"22268",-0.06
"22271",-0.4521
"22272",-0.1224
"22273",-0.049
"22275",-0.0257
"22276",0.1405
"22278",-0.1294
"22282",-0.0668
"22283",-1.1739
"22284",0.0794
"22288",0.0453
"22289",0.09
"22290",0.0903
"22293",0.0417
"22294",-0.0849
"22295",0.1105
"22306",0.6878
"22317",0.1883
"22319",-0.0294
"22320",-0.2199
"22321",-0.0799
"22323",-0.0127
"22324",-0.0515
"22325",-0.019
"22326",-0.7676
"22327",0.0885
"22329",-0.0955
"22330",-0.047
"22333",-0.0168
"22334",0.0598
"22335",0.0076
"22337",0.344
"22339",0.0486
"22340",-0.0123
"22341",0.0261
"22342",-0.171
"22343",0.002
"22344",0.0132
"22346",-0.0147
"22348",-0.2013
"22349",0.0342
"22350",-0.2831
"22351",0.2277
"22352",0.0731
"22353",0.0027
"22354",0.063
"22355",1.1698
"22359",-0.0216
"22360",0.0017
"22361",0.6596
"22362",-1.1868
"22365",-0.0146
"22367",0.0963
"22368",-0.0468
"22370",0.2675
"22371",-0.0757
"22375",-0.0343
"22376",-0.075
"22377",-0.1207
"22378",-0.0229
"22379",-0.077
"22380",0.0343
"22381",-0.0165
"22384",-0.0452
"22385",0.0106
"22388",0.0011
"22390",0.004
"22393",-0.0447
"22401",-0.0414
"22402",0.1064
"22403",0.7709
"22404",-0.0319
"22408",0.0759
"22409",0.1251
"22410",-0.0949
"22411",-0.1846
"22412",0.807
"22413",-0.1278
"22414",0.1962
"22415",0.2975
"22416",0.1125
"22417",0.2865
"22418",0.2183
"22419",-0.1497
"22420",1.2521
"22421",0.0125
"22422",0.0079
"22423",0.0671
"22427",0.1017
"22428",-0.0017
"22431",-0.3122
"22433",0.0138
"22436",-0.2874
"22437",-0.8782
"22439",0.0627
"22441",0.0414
"22445",0.3292
"22589",0.1058
"22590",0.1218
"22591",-0.0525
"22592",-0.003
"22594",-0.1304
"22596",-0.029
"22599",0.5438
"22601",-0.0818
"22608",-0.0918
"22612",0.0539
"22619",-0.0335
"22625",-0.1585
"22626",-0.5821
"22630",-0.0183
"22632",-0.052
"22634",0.1037
"22635",0.7453
"22637",-0.0358
"22640",-0.0783
"22642",-0.137
"22643",0.0489
"22644",0.0402
"22646",0.1641
"22648",0.0876
"22652",-0.4354
"22654",-0.1127
"22658",-0.06
"22661",0.0616
"22666",0.047
"22668",0.0194
"22670",-0.0611
"22671",-0.0174
"22673",-0.4467
"22678",0.0857
"22680",0.0258
"22682",0.0742
"22685",0.0277
"22687",0.0131
"22688",0.1082
"22689",0.0463
"22690",-0.0079
"22691",-0.0353
"22693",-0.0243
"22694",-0.0228
"22695",-0.0251
"22696",0.1427
"22697",0.0587
"22698",0.1303
"22700",0.2028
"22701",-0.0864
"22704",-0.0266
"22709",0.0422
"22710",-0.0793
"22712",0.2747
"22715",0.1135
"22717",0.0829
"22718",0.0561
"22719",-0.0612
"22720",0.1455
"22722",-0.0253
"22724",-0.0663
"22746",0.0993
"22750",0.0701
"22751",-0.0039
"22754",0.0807
"22755",0.0019
"22756",0.0823
"22757",0.009
"22758",0.0053
"22759",0.3406
"22761",-0.1151
"22762",0.1532
"22763",0.103
"22764",0.1033
"22770",0.0166
"22771",-0.338
"22772",-0.3346
"22773",-0.5141
"22774",-0.2793
"22775",0.1035
"22776",-0.0832
"22778",-0.0222
"22779",0.0642
"22781",-0.0387
"22782",0.1197
"22784",-0.0742
"22785",0.0373
"22787",1.1394
"22791",0.0536
"22793",0.0661
"23789",-0.1238
"23790",-0.0227
"23792",0.0539
"23794",0.0153
"23796",0.0197
"23797",0.046
"23801",0.1372
"23802",-0.0635
"23805",-0.0667
"23806",0.0618
"23807",-0.0851
"23808",0.0267
"23821",-0.0293
"23825",-0.0517
"23827",-0.0264
"23828",0.0834
"23829",-0.0403
"23830",-0.1321
"23831",-0.2004
"23833",-0.2595
"23834",0.2781
"23836",0.1563
"23837",0.0305
"23845",0.0849
"23849",0.1675
"23850",0.3454
"23853",0.0115
"23854",0.0157
"23856",-0.0441
"23857",0.0639
"23859",-0.0212
"23863",-0.0102
"23871",0.0275
"23872",-0.0392
"23873",-0.0395
"23874",0.0432
"23876",0.1526
"23877",-0.0711
"23879",-0.0609
"23880",0.094
"23881",0.0256
"23882",-0.0723
"23885",0.0202
"23886",-1.714
"23887",-0.4031
"23888",-0.027
"23890",-0.0553
"23892",-0.101
"23893",0.222
"23894",0.1244
"23897",-0.0481
"23900",-0.4093
"23908",0.0659
"23912",-0.0935
"23917",-0.0061
"23918",-0.0229
"23919",-0.6436
"23920",0.2485
"23921",-0.0981
"23922",-0.0338
"23923",-0.3809
"23924",-0.0908
"23928",0.1834
"23934",-0.1621
"23936",-0.0464
"23937",0.2974
"23938",-0.0164
"23939",-0.0415
"23942",-0.062
"23943",0.1111
"23945",-0.055
"23947",0.0554
"23948",-0.1206
"23950",0.0294
"23954",-0.1539
"23955",0.0648
"23956",-0.1055
"23959",0.0286
"23960",1.0705
"23961",-0.1919
"23962",0.1465
"23963",0.0809
"23964",0.0136
"23965",-0.0277
"23966",-0.0223
"23967",0.0241
"23969",-0.001
"23970",0.0167
"23971",-0.0221
"23972",-0.133
"23980",-0.0917
"23983",-0.0105
"23984",0.134
"23985",0.0677
"23986",-0.0526
"23988",-0.075
"23989",0.0168
"23991",-0.1049
"23992",0.046
"23993",-0.3071
"23994",0.0046
"23996",-0.058
"23997",-0.0308
"23999",-0.193
"24000",0.0479
"24001",0.0057
"24004",-0.1468
"24010",0.0033
"24012",0.0503
"24014",0.1484
"24015",0.0896
"24017",0.0503
"24018",0.0571
"24030",-0.0912
"24044",-0.0674
"24045",-0.1031
"24046",-1.153
"24047",1.0177
"24050",-0.0175
"24051",0.0125
"24052",0.1489
"24053",0.4053
"24055",0.1091
"24056",0.0269
"24057",0.104
"24058",-0.4163
"24059",0.2326
"24060",0.0534
"24061",0.0357
"24063",-0.0508
"24064",-0.0287
"24066",0.0573
"24067",0.0706
"24068",-0.0464
"24069",-0.1194
"24070",-0.0512
"24071",0.1378
"24074",0.0352
"24075",-0.1381
"24082",0.0062
"24083",-0.1241
"24084",-0.4375
"24086",0.0341
"24087",0.3316
"24088",-0.1574
"24099",0.1214
"24100",0.0535
"24105",-0.0974
"24109",0.0256
"24110",0.4905
"24115",0.0734
"24116",-0.0345
"24117",0.8117
"24127",0.1288
"24128",0.0208
"24131",0.0333
"24132",0.1048
"24135",0.0392
"24136",0.1102
"26356",-0.0299
"26357",0.014
"26358",0.817
"26360",-0.6733
"26361",-0.6098
"26362",-0.0739
"26363",-0.0991
"26364",0.0278
"26365",0.2399
"26367",0.1778
"26370",0.0327
"26371",-0.0459
"26372",0.0238
"26373",-0.0787
"26374",-0.0354
"26377",0.0841
"26378",0.0505
"26379",-0.0345
"26380",-0.042
"26381",0.228
"26382",0.0331
"26383",0.0104
"26384",0.0879
"26385",-0.0946
"26386",-0.0229
"26390",0.0063
"26394",-0.0252
"26395",-0.0368
"26396",-0.0658
"26397",-0.1861
"26398",0.0742
"26399",0.1015
"26400",-0.0223
"26401",0.0142
"26403",-0.0754
"26404",-0.0083
"26405",0.0969
"26406",-0.0379
"26407",-0.1063
"26408",0.0436
"26409",0.0458
"26410",-0.0442
"26411",-0.0441
"26412",0.009
"26414",0.0472
"26415",0.1224
"26416",-0.007
"26417",-0.0124
"26419",0.1739
"26420",0.0596
"26422",0.0662
"26425",0.0142
"26426",-0.0849
"26427",-0.1293
"26428",0.0864
"26429",0.0283
"26430",-0.0181
"26431",-0.0616
"26432",0.0737
"26433",-0.0542
"26436",0.2991
"26440",0.0032
"26441",0.0283
"26442",-0.0163
"26443",-0.0017
"26444",-0.072
"26445",-0.0616
"26446",-0.1274
"26447",0.0264
"26448",-0.0861
"26450",-0.0085
"26451",-0.08
"26456",0.08
"26457",-0.0875
"26458",-0.052
"26459",-0.2601
"26462",-0.0122
"26465",0.0349
"26466",0.1226
"26549",-0.6351
"26554",0.1158
"26556",0.0674
"26557",-0.1153
"26558",-0.1303
"26559",-0.0682
"26561",0.2021
"26563",-0.0557
"26564",0.3545
"26568",-0.2655
"26569",-0.0618
"26570",0.1425
"26572",0.0064
"26611",0.0463
"26754",0.0632
"26757",-0.0608
"26874",0.1229
"26875",0.0967
"26877",0.0448
"26878",0.2429
"26879",0.0645
"26885",-0.0538
"26886",-0.1837
"26888",0.2678
"26889",-0.0519
"26891",0.0013
"26893",-0.0253
"26894",-0.0399
"26895",-0.0872
"26896",0.0637
"26897",-0.024
"26900",0.1945
"26901",-0.0515
"26903",0.0253
"26905",0.0351
"26908",0.2068
"26909",0.1238
"26912",0.0093
"26913",-0.0418
"26914",4e-04
"26918",-0.2979
"26919",0.1111
"26920",0.0387
"26921",0.0046
"26922",0.0365
"26926",-0.0207
"26927",0.4494
"26931",-0.012
"26932",0.1051
"26934",0.1685
"26936",0.0254
"26938",0.0569
"26939",-0.0208
"26940",-0.0463
"26941",-0.0843
"26942",-0.0108
"26943",0.0226
"26945",1.0116
"26946",-0.1871
"26949",-0.0721
"26950",0.0546
"26951",-0.1089
"26961",-0.0926
"26965",0.0421
"26968",0.1255
"26971",-0.0039
"26972",0.4787
"26987",-0.0119
"26992",0.0745
"27008",-0.0404
"27015",0.0433
"27027",-0.0744
"27028",-0.4971
"27029",-0.0421
"27041",-0.0415
"27045",-0.0479
"27047",0.6099
"27049",0.0091
"27050",-0.044
"27052",-0.0958
"27053",0.028
"27054",0.0417
"27055",-0.232
"27056",-0.1719
"27057",0.1045
"27058",0.0035
"27059",-0.1051
"27060",-0.0659
"27061",0.0691
"27062",0.1004
"27078",-0.0672
"27081",0.0424
"27083",1.7004
"27096",-0.0529
"27103",0.0379
"27176",-0.055
"27204",0.0762
"27205",0.0692
"27206",-0.3086
"27207",-1.167e-05
"27214",-0.1185
"27215",0.0454
"27218",-0.1591
"27219",0.3147
"27220",-0.2782
"27221",-0.0776
"27223",0.0475
"27224",-0.024
"27225",-0.016
"27226",0.0141
"27260",-1.1742
"27261",-0.0401
"27267",0.0105
"27273",0.1378
"27274",0.0567
"27275",0.0098
"27276",0.0295
"27277",0.1076
"27278",0.4144
"27279",-0.0873
"27280",0.0584
"27281",0.0029
"27354",0.0367
"27355",-0.0449
"27356",0.5593
"27357",0.0608
"27359",-0.2467
"27360",0.0227
"27361",-0.1564
"27362",0.0849
"27364",0.0301
"27366",-0.0664
"27367",0.0077
"27368",-0.0536
"27369",0.0441
"27370",-0.0837
"27373",0.0767
"27374",-0.1223
"27375",-0.3353
"27376",-0.1244
"27377",0.0384
"27384",0.1049
"27385",-0.5409
"27386",0.0333
"27387",0.0407
"27388",-0.0891
"27389",-0.2835
"27390",-0.0548
"27392",0.145
"27393",0.0416
"27395",-0.0935
"27397",-0.0523
"27398",-0.0675
"27399",-0.071
"27401",-0.1875
"27402",0.0645
"27403",-0.0062
"27404",0.0693
"27405",-0.4112
"27406",-0.0214
"27407",-0.0184
"27410",-0.0428
"27411",-0.2814
"27412",1.039
"27414",0.0833
"27416",0.0613
"27418",0.0443
"27419",-0.1495
"27421",0.272
"27425",-0.04
"27426",0.0546
"27428",-0.1163
"27493",0.28
"27494",-0.0694
"27528",0.1764
"27632",0.0021
"27643",0.0152
"27660",-0.1723
"27681",-0.0754
"27756",-0.076
"27762",0.2807
"27784",-0.0016
"27801",-0.0851
"27878",0.038
"27883",2e-04
"27886",-0.1131
"27965",-0.124
"27966",-0.083
"27967",-0.068
"27973",-0.0046
"27979",-0.1191
"27981",-0.1853
"27984",-0.0244
"27993",-0.0337
"27998",-0.108
"27999",0.088
"28000",-0.0221
"28006",0.0257
"28010",-0.1115
"28015",-0.0061
"28018",-0.0234
"28019",-0.0023
"28028",0.0599
"28030",0.0272
"28035",0.0054
"28036",0.0559
"28040",0.0614
"28042",0.0938
"28064",-0.1035
"28071",0.0989
"28075",-0.0028
"28077",-0.0049
"28080",-0.0841
"28081",-0.062
"28084",0.026
"28088",-0.0084
"28105",0.1863
"28106",-0.0885
"28109",0.0078
"28113",-0.1096
"28114",0.0156
"28126",-0.0413
"28135",0.0063
"28146",0.0297
"28169",-0.0527
"28185",0.0446
"28193",0.0941
"28199",-0.0806
"28200",-0.0951
"28240",0.1036
"28250",0.155
"28253",-0.299
"28295",-0.1031
"29805",-0.116
"29806",-0.0911
"29807",-0.0822
"29808",0.034
"29809",0.1301
"29810",-0.0153
"29811",-0.0658
"29812",-0.0191
"29813",0.0374
"29815",-0.1078
"29816",-0.0591
"29817",0.0171
"29818",-0.3388
"29819",0.0831
"29820",0.0286
"29856",0.147
"29857",-0.1254
"29858",-0.0931
"29859",-0.0446
"29861",-0.0301
"29862",-0.0242
"29863",0.1774
"29864",0.1191
"29867",-0.1161
"29869",0.0024
"29870",-0.0313
"29871",0.0128
"29873",-0.0808
"29875",-0.1118
"29876",-0.0051
"29877",0.1341
"30044",-0.6698
"30045",0.0422
"30046",0.0778
"30049",0.2643
"30050",0.0053
"30051",-0.2979
"30052",-0.1244
"30054",-0.5711
"30055",-0.152
"30056",0.142
"30057",0.0102
"30058",-0.0138
"30059",0.0433
"30060",-0.1609
"30785",0.0112
"30791",-0.0137
"30794",-0.161
"30795",-0.0087
"30805",0.1103
"30806",-0.0089
"30838",-0.1522
"30839",-0.1145
"30840",-0.0931
"30841",-0.0467
"30843",0.0325
"30853",-0.0894
"30877",0.0171
"30878",-0.0991
"30924",-0.1787
"30925",-0.1704
"30926",0.0034
"30928",0.0357
"30930",0.1021
"30931",-0.0462
"30932",0.0889
"30933",-0.1137
"30934",-0.081
"30935",-0.1835
"30937",0.0709
"30938",-0.0283
"30939",0.0529
"30940",-0.0277
"30941",-0.1465
"30943",-1.2675
"30944",0.0681
"30945",-0.0402
"30946",0.0114
"30947",0.056
"30948",-0.0525
"30949",-0.0044
"30951",0.015
"30953",0.023
"30954",-0.125
"30955",0.0482
"30956",-0.1538
"30957",-0.0192
"30959",0.0407
"30960",0.0586
"30963",-0.1721
"50490",0.3304
"50492",-0.156
"50493",0.0123
"50496",-0.0722
"50497",-0.0031
"50498",0.133
"50500",-0.0318
"50501",-0.4195
"50505",0.0056
"50518",0.4335
"50523",-0.0216
"50524",0.0266
"50525",-0.0226
"50527",0.052
"50528",-0.134
"50529",-0.1171
"50530",-0.2814
"50540",-0.0406
"50706",-1.0227
"50708",-0.0965
"50709",-0.1301
"50720",0.0958
"50721",-0.073
"50722",0.443
"50723",0.0293
"50724",-0.0706
"50753",0.0267
"50754",0.0665
"50755",-0.0276
"50758",0.0238
"50759",-0.1188
"50760",-0.0745
"50762",-0.0222
"50764",0.2834
"50765",0.0099
"50766",0.0889
"50767",3e-04
"50768",0.0843
"50769",0.0331
"50770",-0.0421
"50771",-0.0145
"50772",0.1219
"50773",-0.1787
"50776",-0.0235
"50778",-0.7567
"50779",0.1943
"50780",0.0254
"50781",-0.0514
"50782",-0.2084
"50783",-0.112
"50784",-0.0039
"50785",-0.0502
"50786",0.055
"50787",0.0434
"50788",-0.3761
"50789",0.0791
"50790",0.1063
"50791",-0.0432
"50793",0.0416
"50794",-0.1037
"50795",-0.3409
"50797",-0.0028
"50798",-0.0205
"50799",-0.0834
"50817",-0.1236
"50849",-0.1176
"50850",0.0403
"50868",-0.0901
"50873",-0.0103
"50874",-0.2436
"50875",0.1048
"50876",0.0947
"50877",0.1857
"50878",-0.4216
"50880",-0.0175
"50883",-0.068
"50887",0.0902
"50905",0.1697
"50907",-0.0758
"50908",-0.2956
"50909",-0.0394
"50911",0.0506
"50912",0.0317
"50913",0.1548
"50914",0.0261
"50915",0.0849
"50917",-0.0377
"50918",0.1139
"50926",4e-04
"50927",-0.0118
"50928",0.3186
"50931",0.0071
"50932",-0.1086
