"","GSE124954_exercise"
"11298",0.358372450724209
"11302",0.0193352069902499
"11303",0.0119496292230168
"11304",0.465670870722941
"11305",0.0215843542246869
"11306",0.014019100490231
"11307",0.00590924551579996
"11308",0.00433435478054398
"11350",0.0157776449555008
"11352",0.00534471135972369
"11363",0.0223174449732302
"11364",0.00963609354488979
"11370",0.00808174060640152
"11409",0.0321664446328709
"11416",0.00717407112085305
"11418",0.0110964153346432
"11419",0.0200019468221051
"11421",0.593821335245474
"11423",0.0278235590271652
"11426",0.004596380350474
"11428",0.00303997316563376
"11429",0.00247425713380345
"11430",0.00358264365725618
"11431",0.00608033816994171
"11432",0.00628021655110389
"11433",0.425722461832642
"11434",0.206285134213125
"11435",0.0612646428711421
"11438",0.177024845200072
"11440",0.896834969511729
"11441",0.0363747475821022
"11443",0.0877639296048413
"11444",0.00545085819295186
"11459",0.0887325640795458
"11465",0.00409957703206886
"11470",0.106982816196841
"11471",0.395452936703845
"11472",0.0523854356171882
"11474",0.238108156762527
"11475",0.109836873200875
"11477",0.00919422948111897
"11479",0.00937459126717924
"11480",0.035035711243551
"11481",0.0172158996272205
"11482",0.0330210077192773
"11484",0.126457968143779
"11486",0.240762265387494
"11487",0.0063924295558143
"11488",0.0588414862594409
"11489",0.039539524855758
"11490",0.0184129672539246
"11491",0.00865451350188753
"11492",0.0254380466569111
"11496",0.00458224852071006
"11498",0.0784
"11499",0.556832529843894
"11501",0.075541498984231
"11502",0.00235800941474264
"11504",0.0307323313724352
"11512",0.01
"11513",0.0146680793527807
"11514",0.0551240011969686
"11515",0.00894813732651571
"11516",0.267554033742754
"11517",0.0287769187896485
"11518",0.00214929459434294
"11519",0.0263316842221082
"11520",0.0135067406275658
"11522",0.497718658462718
"11532",0.00388652979590041
"11534",0.00428388210384123
"11535",0.440318219479414
"11536",0.207787717756383
"11538",0.210118351829051
"11539",0.0177734921687346
"11540",0.195865195283432
"11541",0.0534880795542928
"11542",0.217747021462768
"11544",0.00858821011563561
"11545",0.00712562655447858
"11546",0.00630225573794165
"11548",0.193728265512663
"11549",0.0458511123323862
"11550",0.0577123354194453
"11551",0.174770447530864
"11552",0.905174279861234
"11553",0.0286439063030637
"11554",0.0385463541903043
"11555",0.059965258774539
"11556",0.267954853620041
"11564",0.00700673436110873
"11565",0.095878195585226
"11566",0.00671719384666977
"11567",0.144195764298386
"11568",0.171422182818041
"11569",0.00509691184875286
"11593",0.0183266734429435
"11595",0.106685340149154
"11596",0.303223420130485
"11600",0.0223996788345218
"11601",0.0368944221154789
"11603",0.00921660189070469
"11605",0.017981123455082
"11606",0.0688787244802124
"11607",0.143303511264347
"11609",0.416121686559157
"11610",0.0288082644269804
"11615",0.0167789739321861
"11622",0.0161395101492961
"11624",0.0498625988855996
"11629",0.0433567393002132
"11630",0.160239969970038
"11632",0.011898561024605
"11634",0.49269600591716
"11636",0.00342849911881905
"11637",0.0077052382629869
"11639",0.12910244260491
"11640",0.00288465698838147
"11642",0.274952333990795
"11647",0.0449136961525239
"11651",0.00493527575035222
"11652",0.0167121193026675
"11655",0.00257397045638065
"11656",0.0893410638386906
"11657",0.336031846812799
"11658",0.0265428699163898
"11666",0.00887912570543823
"11668",0.0731628614456895
"11669",0.0129644152534065
"11670",0.252658141870275
"11671",0.0169985580285947
"11676",0.0154539457368983
"11677",0.00382091343997364
"11682",0.058699475169547
"11684",0.187092944791563
"11686",0.183809498614264
"11687",0.0450715970115865
"11688",0.0296483354508456
"11689",0.0600151610457896
"11690",0.0320540140008246
"11692",0.00509592142759211
"11694",0.428347829296822
"11695",0.147419608061479
"11702",0.0057984667031148
"11705",0.100386627460705
"11717",0.0181783720573648
"11720",0.878036937290453
"11722",0.0172486255319012
"11727",0.203352875480284
"11732",0.00161737094677809
"11733",0.0646983527355184
"11735",0.0136881978443293
"11736",0.00169931827752929
"11737",0.00856157738672307
"11739",0.00251356849611857
"11740",0.00539318488505635
"11744",0.03372098119131
"11745",0.0265204390560202
"11746",0.0288582472639871
"11747",0.0170132325141777
"11749",0.00458078528374532
"11750",0.0328044544
"11754",0.462386410292206
"11757",0.00568097596577885
"11758",0.0144
"11761",0.0384467512495194
"11764",0.00827779335436573
"11765",0.0023813678823194
"11766",0.0496533587310747
"11767",0.00579589349915338
"11768",0.850600016107815
"11769",0.0243425901241653
"11771",0.00571254732287723
"11772",0.0235294456733746
"11773",0.00820390086088035
"11774",0.0123456790123457
"11775",0.00658303469670725
"11776",0.00551286561018456
"11777",0.0166299864293385
"11778",0.0038726933658489
"11781",0.00784861598318161
"11782",0.00685276961536775
"11783",0.0357697718156722
"11784",0.0177316167384352
"11785",0.00840889319123051
"11787",0.011720956680008
"11789",0.00307163453001698
"11790",0.0115976331360947
"11792",0.00577415212350219
"11793",0.0090479870131922
"11796",0.0528570180801817
"11797",0.0104954602275506
"11798",0.00749887391711988
"11799",0.235614577228409
"11800",0.00446941318434269
"11803",0.00423898936288633
"11804",0.00233473296897303
"11806",0.377873935776465
"11807",0.314803609256723
"11810",0.117684861413752
"11811",0.417374683347141
"11812",0.255167241553992
"11814",0.420215975876502
"11815",0.0800087252713454
"11816",0.0165158626473767
"11818",0.344586479840914
"11819",0.19391013210889
"11820",0.0108489422835423
"11821",0.0132663416441877
"11826",1.64654119783913
"11829",0.0274555117324804
"11830",0.349526767128782
"11834",0.00446627102645291
"11835",0.01816044769017
"11836",0.0016098917847889
"11837",0.00486401480962994
"11838",0.162148927329148
"11840",0.00418674986091052
"11841",0.00501350382806233
"11842",0.00517247920350469
"11843",0.00381207538087325
"11844",0.0036381960191484
"11845",0.00444746941930632
"11846",0.379908289946845
"11847",0.0983520192393964
"11848",0.00233734112878685
"11852",0.00905737689861039
"11853",0.0236594387142322
"11854",0.417661148096917
"11855",0.0216594258106409
"11856",0.141698348895936
"11857",0.0433750044444444
"11858",0.0114376202813255
"11861",0.0127106035986345
"11863",0.00651809642607742
"11864",0.0259605119272479
"11865",0.0207549040758254
"11867",0.0358388796996429
"11870",0.389889475292593
"11876",0.269056924834628
"11877",0.0177538588060118
"11878",0.0323101426740016
"11881",0.0148904367859938
"11883",0.0081632810095414
