"","GSE124954_exercise"
"12479",0.6263
"12483",0.3564
"12484",-0.1512
"12487",0.5474
"12488",-0.0121
"12489",0.0803
"12490",0.3081
"12491",0.4676
"12492",-0.0058
"12493",-0.0734
"12494",0.0814
"12495",0.062
"12496",-0.0056
"12497",0.115
"12499",-0.0073
"12503",-0.6605
"12504",0.5401
"12505",-0.1437
"12506",-0.0875
"12507",0.274
"12508",-0.0914
"12509",-0.0853
"12511",-0.0275
"12512",0.0299
"12514",-0.2033
"12516",-0.461
"12519",0.1297
"12520",0.0211
"12521",-0.0034
"12522",-0.0183
"12523",0.0949
"12524",0.3095
"12525",-0.7978
"12527",-0.0464
"12530",0.2197
"12531",-0.1961
"12532",0.0011
"12534",-0.6021
"12537",-0.0867
"12539",-7e-04
"12540",0.0684
"12544",-0.0059
"12545",0.073
"12549",-0.0679
"12550",-0.3921
"12552",0.1243
"12554",-0.0333
"12555",-0.0658
"12558",0.0513
"12561",0.3139
"12562",-0.0688
"12563",-0.3861
"12564",-0.1599
"12565",-0.0245
"12566",-0.0036
"12567",-0.1688
"12568",-0.0038
"12569",-0.0318
"12570",0.0023
"12571",-0.0061
"12572",-0.0758
"12575",-0.0036
"12576",0.053
"12577",0.2907
"12579",0.3029
"12580",-0.215
"12581",0.0894
"12583",0.1387
"12585",0.045
"12587",-0.0476
"12589",0.0034
"12593",-0.071
"12606",-0.1635
"12607",0.0326
"12608",0.11
"12609",-0.2715
"12611",0.0316
"12614",0.0912
"12615",-0.5052
"12616",0.0174
"12617",-0.0103
"12626",-0.0086
"12627",-0.52
"12628",0.0732
"12631",0.0757
"12632",-0.0042
"12633",0.0129
"12638",-0.5919
"12642",1.3254
"12643",0.8473
"12648",-0.0696
"12649",-0.2783
"12651",0.0349
"12652",0.0432
"12653",0.293
"12654",-0.0045
"12659",0.0204
"12660",-0.0241
"12661",-0.1164
"12662",-0.0193
"12663",-0.2246
"12667",-0.0231
"12669",-0.0314
"12671",0.0403
"12672",0.0363
"12675",0.0224
"12677",0.8702
"12683",-0.0376
"12684",-0.2425
"12695",-0.1858
"12696",0.0304
"12700",-0.2191
"12702",-0.1488
"12703",0.0881
"12704",-0.7643
"12705",-0.3376
"12709",-0.0624
"12716",-0.1344
"12721",0.0485
"12722",0.3994
"12723",0.0161
"12724",-0.0238
"12725",0.0089
"12727",-0.0239
"12728",-0.0253
"12729",0.032
"12733",0.776
"12737",0.1851
"12738",1.2968
"12739",0.4173
"12741",0.2204
"12745",0.1813
"12747",-0.1419
"12748",-0.1432
"12750",-0.0469
"12751",-0.0079
"12752",-0.0138
"12753",-0.0348
"12757",-0.0186
"12759",-0.0159
"12763",-0.1258
"12764",0.1057
"12767",0.034
"12768",-0.0783
"12769",0.7571
"12772",0.045
"12774",-0.0774
"12777",-1.0638
"12778",-0.0199
"12780",0.2613
"12785",0.0143
"12789",-0.1578
"12790",0.2446
"12793",0.041
"12794",0.2187
"12795",0.1479
"12797",0.061
"12798",-0.0613
"12799",-0.3074
"12801",0.2204
"12802",0.1582
"12803",0.2229
"12804",-0.26
"12805",-0.0284
"12807",0.0778
"12808",-0.1712
"12810",-0.2022
"12812",-0.0057
"12813",0.2525
"12814",0.4371
"12815",-0.1511
"12816",0.0479
"12817",0.4949
"12818",0.157
"12819",0.2528
"12821",0.8239
"12822",0.5463
"12823",0.1926
"12824",-0.1721
"12825",0.0643
"12826",0.2066
"12827",0.1421
"12828",0.7918
"12829",0.1335
"12830",-0.0246
"12831",-0.0342
"12832",0.3093
"12833",0.1846
"12834",-0.4692
"12835",-0.2434
"12836",0.0173
"12837",1.0508
"12839",-0.1448
"12840",-0.2832
"12841",0.0911
"12842",-0.2523
"12843",-0.0719
"12845",-0.2958
"12846",0.0286
"12847",0.0144
"12848",0.0708
"12850",0.0753
"12854",-0.0506
"12856",-0.0295
"12857",0.022
"12858",0.1204
"12859",0.0044
"12861",0.0134
"12862",0.1276
"12864",0.0879
"12865",-0.4299
"12866",0.0585
"12867",0.0258
"12868",0.0975
"12869",-0.3544
"12870",0.0536
"12874",-0.0237
"12876",0.1644
"12877",0.0649
"12879",-0.229
"12889",0.0257
"12890",-0.0681
"12891",0.167
"12892",-0.1513
"12894",0.0908
"12895",0.3296
"12896",0.2058
"12902",-0.3127
"12903",1.2229
"12904",-0.4745
"12905",0.1651
"12908",0.0285
"12909",0.0761
"12912",-0.0183
"12913",0.1262
"12914",-0.1212
"12915",-0.0078
"12916",0.0974
"12918",-0.1147
"12919",0.2162
"12921",0.0042
"12922",-0.0749
"12925",0.2255
"12927",-9e-04
"12928",0.0154
"12929",-0.1252
"12931",-0.045
"12933",0.0704
"12934",-0.0295
"12936",-0.2514
"12937",0.1136
"12939",-0.9747
"12941",0.0716
"12942",-0.0313
"12943",0.1286
"12946",0.0269
"12950",-0.1037
"12952",-0.1891
"12953",-0.0511
"12954",-0.0565
"12955",-0.3304
"12957",-0.3746
"12959",-0.1091
"12960",-0.1188
"12962",-0.2594
"12964",0.4689
"12971",0.1269
"12972",0.0559
"12974",0.0479
"12977",-0.1385
"12978",0.0969
"12982",-0.2661
"12983",0.25
"12984",-0.3046
"12986",0.141
"12988",0.0628
"12995",-0.014
"13000",0.1709
"13001",0.0365
"13002",0.0313
"13003",-0.0101
"13004",0.0572
"13006",-0.0676
"13007",-0.0881
"13008",0.3737
"13010",0.0075
"13011",0.3104
"13014",0.1516
"13016",-0.012
"13017",-0.0326
"13018",-0.039
"13019",0.2738
"13024",0.4305
"13025",-0.4307
"13026",-0.0396
"13030",0.0126
"13032",0.2554
"13033",0.1585
"13034",0.6821
"13036",0.1081
"13038",-0.0052
"13039",0.0685
"13040",0.1428
"13041",-0.8515
"13043",0.1038
"13046",-0.0498
"13047",-0.0224
"13048",-0.0346
"13051",0.0819
"13052",0.1128
"13056",-0.0278
"13057",-0.3161
"13058",-0.0405
"13063",0.0538
"13070",-0.2184
"13075",-0.404
"13076",0.0877
"13078",-0.0375
"13082",0.5023
"13110",-0.0158
"13113",-0.4777
"13115",-0.3561
"13116",-0.0408
"13120",0.4726
"13121",0.0216
"13123",-0.115
"13131",-0.1492
"13132",0.008
"13134",-0.1985
"13135",0.0681
"13136",0.0358
"13138",-0.0653
"13139",0.0407
"13142",-0.8584
"13143",-0.0249
"13144",0.0139
"13162",0.1622
"13163",0.0424
"13164",0.0795
"13166",-0.4086
"13167",0.1409
"13168",0.7244
"13169",0.0103
"13170",-0.3242
"13171",0.0446
"13175",-0.1223
"13176",0.041
"13177",0.0166
"13178",0.0883
"13179",-0.6888
"13180",0.1748
"13185",0.1019
"13190",-0.4152
"13191",0.0044
"13193",-0.013
"13194",0.0111
"13195",-0.1553
"13196",-0.082
"13197",-0.0792
"13198",-0.078
"13199",-0.0285
"13200",0.0276
"13202",0.0055
"13204",0.0035
"13205",-0.0156
"13206",0.1192
"13207",-0.0726
"13209",-0.0999
"13211",-0.0533
"13244",0.0858
"13340",-0.3089
"13345",1.2618
"13346",0.5979
"13347",0.0412
"13349",0.3026
"13350",-0.0171
"13353",0.2097
"13356",0.0085
"13358",0.2375
"13360",0.1449
"13361",-0.1342
"13363",0.2218
"13367",-0.0333
"13368",0.051
"13371",0.0213
"13382",0.0083
"13383",-0.1148
"13384",0.1662
"13385",-0.0454
"13386",-0.3663
"13388",-0.2253
"13389",-0.093
"13390",0.1117
"13392",-0.0515
"13395",0.1594
"13396",0.166
"13397",0.5777
"13400",-0.066
"13401",0.0147
"13404",-0.3062
"13405",-0.0611
"13406",0.2412
"13411",0.6292
"13417",-0.236
"13418",0.0127
"13419",-0.0851
"13423",-0.1587
"13424",-0.0567
"13426",0.0389
"13427",-0.0154
"13429",0.0512
"13430",0.0212
"13433",-0.0618
"13434",0.0934
"13435",-0.088
"13436",0.2106
"13437",0.0067
"13445",-0.0082
"13446",-0.0411
"13447",-0.2613
"13448",0.0165
"13449",-0.0797
"13476",0.1133
"13478",-0.0248
"13479",0.2287
"13480",-0.0379
"13481",0.0045
"13482",-0.0816
"13483",-0.1324
"13486",0.0987
"13487",0.5592
"13488",-0.0542
"13489",-0.2274
"13490",-0.1747
"13491",0.5409
"13492",0.0285
"13494",0.0713
"13495",-0.0011
"13496",0.0732
"13497",0.0917
"13498",-0.2046
"13505",0.9268
"13506",-0.0548
"13507",-0.4906
"13508",-0.1311
"13511",-0.4301
"13516",-0.2214
"13518",-0.1094
"13521",0.0676
"13524",-0.8865
"13527",-0.071
"13528",0.0027
"13537",-0.6313
"13542",0.1077
"13543",-0.094
"13544",-0.0346
"13548",-0.0251
"13549",-0.1499
"13555",0.4534
"13557",0.112
"13559",0.0736
"13560",0.0242
"13589",0.0074
"13590",0.5394
"13591",0.1173
"13592",-0.3737
"13593",-0.0674
"13595",-0.1559
"13599",0.216
"13601",0.0495
"13603",0.4458
"13605",-0.1528
"13607",0.155
"13608",-0.2353
"13609",-0.0169
"13610",0.042
"13611",-0.3474
"13612",-0.033
"13614",0.1537
"13616",-0.0811
"13617",-0.0798
"13618",0.0757
"13619",-0.051
"13626",-0.0248
"13628",-0.043
"13631",-0.02
"13636",-0.0098
"13637",-0.0795
"13638",0.0798
"13639",0.1044
"13640",-0.0733
"13641",0.1519
"13642",-0.0227
"13643",-0.166
"13644",-0.0111
"13645",-0.2088
"13646",-0.0146
"13649",0.1053
"13650",0.1733
"13653",-0.0339
"13654",0.279
"13655",-0.1168
"13656",-0.2124
"13660",-0.0631
"13663",0.0154
"13664",0.1053
"13665",0.0516
"13666",-0.073
"13667",0.0058
"13669",-0.0324
"13680",0.0885
"13681",-0.0121
"13682",-0.0368
"13684",0.0421
"13685",-0.1368
"13688",0.0674
"13690",0.0036
"13709",-0.1027
"13711",0.3156
"13712",-0.2139
"13713",0.0331
"13714",-0.0699
"13716",-0.0792
"13717",-0.1113
"13722",0.0022
"13723",-0.0683
"13726",0.0182
"13728",-0.0531
"13730",0.256
"13731",-0.171
"13732",-0.2343
"13733",-0.1168
"13796",0.1616
"13797",0.0474
"13799",0.0325
"13800",-0.1235
"13803",-0.0296
"13804",0.1569
"13805",0.0463
"13806",0.1274
"13807",-0.0447
"13808",-0.0405
"13809",-0.0932
"13813",-0.6505
"13819",0.1079
"13821",0.0343
"13822",0.0217
"13823",-0.0824
"13824",0.0653
"13828",-0.6779
"13829",-0.0535
"13830",0.1753
"13831",-0.072
"13835",-0.1742
"13836",0.2968
"13837",0.191
"13838",0.0067
"13839",-0.1384
"13840",0.0419
"13841",-0.132
"13842",-0.0785
"13844",-0.0329
"13845",0.034
"13846",0.0145
"13848",0.1864
"13849",0.1748
"13850",0.0755
"13852",-0.0757
"13853",0.0463
"13854",0.0407
"13855",-0.0215
"13857",-0.3582
"13858",0.1574
"13859",-0.0032
"13860",0.0802
"13861",0.5296
"13864",0.112
"13865",0.0564
"13866",-0.0618
"13867",-0.2177
"13869",0.1618
"13870",-0.0027
"13871",0.0069
"13872",0.0451
"13875",-0.1084
"13876",0.0619
"13877",0.0192
"13885",0.058
"13924",0.1219
"13929",0.0708
"13972",-0.0648
"13982",0.4091
"13983",0.4831
"13990",-0.0745
"13992",0.104
"13996",-0.3086
"13998",-0.0151
"13999",0.059
"14000",-0.0518
"14004",0.0516
"14007",-0.0673
"14009",-0.5968
"14011",0.0314
"14012",0.6742
"14013",0.4411
"14017",-0.2758
"14020",0.0524
"14025",-0.1265
"14026",-0.051
"14027",0.0684
"14030",-0.1
"14038",-0.2722
"14042",0.0087
"14043",0.0384
"14048",0.1361
"14049",-0.3182
"14050",-0.0148
"14051",0.2285
"14055",-0.0354
"14056",-0.1725
"14057",0.0187
"14061",-0.7214
"14062",-0.2621
"14063",0.3345
"14064",0.3589
"14065",0.1731
"14066",-0.0829
"14067",1.0763
"14068",-0.3187
"14069",-0.1123
"14070",0.1366
"14071",-0.5765
"14073",0.0675
"14077",0.1249
"14081",-0.0204
"14082",-0.2435
"14083",-0.0626
"14084",0.0637
"14085",0.1055
"14086",-0.0823
"14087",0.1257
"14088",-0.096
"14089",0.1091
"14102",-0.0532
"14103",0.2632
"14104",0.0296
"14105",-0.0321
"14106",0.1843
"14107",0.0442
"14109",-0.0245
"14113",0.0289
"14114",0.0996
"14115",-0.2218
"14118",0.0713
"14119",0.1473
"14121",-0.1883
"14123",0.0773
"14127",-0.1748
"14128",-0.0931
"14129",0.1808
"14130",0.1448
"14131",0.0484
"14132",0.0255
"14133",-0.0686
"14137",0.0751
"14148",-0.0051
"14149",0.1367
"14151",0.0311
"14154",0.0179
"14155",0.0224
"14156",0.0456
"14158",0.0495
"14159",-0.3284
"14160",-0.4098
"14161",-0.0778
"14163",-0.0587
"14164",0.0715
"14165",0.1155
"14166",-0.1137
"14167",0.0419
"14168",0.0265
"14169",-0.0197
"14171",0.2821
"14172",-0.5992
"14173",0.2971
"14176",-0.1679
"14178",-0.3563
"14180",0.0066
"14181",-0.3313
"14182",0.0491
"14183",-0.0853
"14184",0.0932
"14187",-0.1395
"14190",0.1076
"14191",0.036
"14194",0.0554
"14198",0.0113
"14199",0.1335
"14200",0.3211
"14201",0.1426
"14202",0.0958
"14204",-1.2061
"14205",-0.1855
"14208",0.0557
"14211",-0.0252
"14218",0.0086
"14219",-0.2232
"14221",-0.0116
"14225",0.1365
"14226",0.3357
"14227",-0.0884
"14228",-0.0282
"14229",0.0919
"14230",0.0864
"14231",0.0155
"14232",0.0623
"14235",-0.459
"14236",-0.0742
"14238",-0.2702
"14239",0.4287
"14245",-0.1434
"14247",0.0455
"14248",0.0629
"14251",0.0768
"14252",0.0409
"14254",0.033
"14255",0.1218
"14256",0.255
"14257",-0.002
"14260",-0.1299
"14261",-0.2505
"14263",-0.0964
"14264",-0.1499
"14265",0.0176
"14266",0.0071
"14268",-0.292
"14269",-0.0875
"14270",0.0199
"14272",0.0145
"14275",1.2642
"14276",0.6852
"14281",0.4884
"14282",0.033
"14284",-0.2475
"14287",-0.031
"14289",-2.1606
"14293",-0.4054
"14296",0.0058
"14297",-0.1341
"14299",0.1229
"14300",0.1041
"14302",0.0653
"14312",-0.0228
"14313",0.5111
"14314",0.1069
"14319",-0.0195
"14325",0.0064
"14339",-0.0604
"14344",-0.1003
"14345",0.137
"14347",-0.7736
"14348",-0.19
"14349",0.2554
"14356",-0.0336
"14357",-0.0519
"14359",-0.0132
"14360",0.0352
"14362",-0.0738
"14365",0.0294
"14366",-0.0255
"14367",-0.1924
"14368",0.2169
"14369",-0.0219
"14370",0.0061
"14371",0.2169
"14373",0.0304
"14375",0.0874
"14376",0.0029
"14381",-0.0673
"14385",-0.0178
"14387",-0.0119
"14388",-0.1247
"14389",0.2024
"14390",-0.1503
"14391",-0.0139
"14394",-0.2038
"14395",0.0697
"14396",-0.1738
"14397",-0.0655
"14400",0.0049
"14401",-0.081
"14402",-0.0061
"14403",-0.2518
"14405",-0.0059
"14406",-0.0946
"14407",-0.1671
"14408",0.1269
"14409",-0.4286
"14411",-0.129
"14412",-0.4829
"14415",0.0476
"14417",0.2202
"14419",-0.0619
"14420",-0.0116
"14421",0.0366
"14422",0.2905
"14423",-0.0458
"14425",0.2792
"14426",0.0837
"14427",-1.2736
"14428",-0.0079
"14429",-0.2275
"14430",-0.0306
"14431",0.0662
"14432",0.1151
"14433",-0.0258
"14447",0.1554
"14450",0.0092
"14451",-0.1039
"14453",-0.0818
"14455",-0.1086
"14456",0.0317
"14457",0.0031
"14461",-0.0743
"14466",0.0152
"14467",-0.0706
"14468",-0.1386
"14469",-0.0627
"14470",0.046
"14479",0.0053
"14489",0.0509
"14528",0.0756
"14533",-0.0677
"14534",0.0793
"14536",-0.0465
"14537",0.3518
"14538",0.0529
"14539",-0.7805
"14544",-0.1046
"14545",0.0445
"14547",0.129
"14548",0.1188
"14555",0.0292
"14559",0.1669
"14560",-0.0379
"14561",-0.0257
"14563",-1.1792
"14566",0.4152
"14567",-0.0115
"14569",0.0035
"14570",0.2092
"14571",-0.0658
"14573",-0.3142
"14579",-0.0162
"14580",-0.1406
"14583",0.0727
"14584",-0.0695
"14585",-0.1795
"14586",0.0061
"14588",-0.1069
"14590",0.1768
"14593",-0.034
"14594",-0.0767
"14595",0.0473
"14598",-0.0019
"14600",-0.1246
"14601",0.542
"14605",-0.1221
"14608",0.0509
"14609",-0.0744
"14611",0.6676
"14612",0.1803
"14613",0.1916
"14615",-0.0964
"14616",0.0287
"14617",-0.1602
"14618",-0.6257
"14619",0.0401
"14620",-0.3087
"14623",0.0064
"14626",0.3117
"14628",0.0087
"14629",0.0758
"14630",0.0882
"14632",-0.0154
"14633",-0.0338
"14634",0.0064
"14635",0.0704
"14651",0.033
"14652",0.0396
"14654",-0.4508
"14657",0.0407
"14658",-0.0075
"14659",-0.6141
"14660",0.0454
"14661",0.0207
"14663",0.5578
"14664",-0.1779
"14667",0.0392
"14670",0.1031
"14672",0.0687
"14673",0.0295
"14674",0.0735
"14675",0.1699
"14676",0.5941
"14677",-0.0236
"14678",-3e-04
"14679",0.0923
"14680",0.0101
"14681",-0.0211
"14682",0.0292
"14683",0.0624
"14686",0.1706
"14687",0.0598
"14688",0.0305
"14693",-0.0086
"14694",-0.0222
"14696",0.1332
"14697",-0.0247
"14700",-0.0037
"14701",0.0742
"14702",-0.0314
"14704",0.1571
"14705",0.016
"14706",0.1235
"14707",-0.0748
"14708",-0.0726
"14709",-0.5306
"14710",0.1668
"14711",-0.3635
"14712",0.0141
"14714",-0.34
"14718",0.004
"14719",0.0358
"14723",0.0401
"14724",-0.2208
"14725",0.0504
"14726",0.1063
"14728",-0.6235
"14729",0.3917
"14731",-0.079
"14732",0.0521
"14733",0.2334
"14734",-0.4463
"14735",-0.1862
"14738",-0.0386
"14739",0.3303
"14744",-0.0906
"14745",-0.3035
"14747",0.0928
"14748",-0.1695
"14751",0.0469
"14755",0.0169
"14756",-0.0051
"14758",0.0272
"14760",0.0835
"14761",0.0959
"14763",-0.2649
"14764",-0.8062
"14765",-0.4303
"14766",0.0154
"14767",0.0896
"14768",-0.1678
