"","GSE124954_exercise"
"11298",0.598642172523962
"11302",0.139051094890511
"11303",0.109314359637775
"11304",0.682400813835198
"11305",0.146916146916147
"11306",0.118402282453638
"11307",0.0768716171015022
"11308",0.0658358168518017
"11350",0.125609095831077
"11352",0.0731075328521192
"11363",0.149390243902439
"11364",0.0981636060100167
"11370",0.0898985016916385
"11409",0.179350061703003
"11416",0.0846998885527782
"11418",0.105339524085897
"11419",0.141428239125378
"11421",0.770598037400481
"11423",0.166803953871499
"11426",0.0677966101694915
"11428",0.0551359516616314
"11429",0.0497419052088221
"11430",0.0598551890587289
"11431",0.0779765231973169
"11432",0.0792478173270651
"11433",0.652474108170311
"11434",0.454186232963005
"11435",0.247516954714504
"11438",0.420743205768164
"11440",0.947013711364164
"11441",0.190721649484536
"11443",0.296249775704289
"11444",0.0738299274884641
"11459",0.297880116959064
"11465",0.0640279394644936
"11470",0.327082277411725
"11471",0.628850488354621
"11472",0.228878648233487
"11474",0.487963273989475
"11475",0.331416464891041
"11477",0.095886544838778
"11479",0.0968224729449689
"11480",0.187178287318671
"11481",0.131209373244523
"11482",0.181716833890747
"11484",0.35560929141936
"11486",0.490675315649253
"11487",0.0799526707234618
"11488",0.242572641201437
"11489",0.198845479847438
"11490",0.135694389176283
"11491",0.0930296377607025
"11492",0.159493092818815
"11496",0.0676923076923077
"11498",0.28
"11499",0.746212121212121
"11501",0.27484813804032
"11502",0.0485593391094096
"11504",0.175306392845313
"11512",0.1
"11513",0.121111846459298
"11514",0.234785010588344
"11515",0.0945945945945946
"11516",0.51725625539258
"11517",0.169637610186092
"11518",0.0463604852686308
"11519",0.162270404640243
"11520",0.116218503808842
"11522",0.70549178483007
"11532",0.0623420387531592
"11534",0.0654513720546883
"11535",0.663564781675018
"11536",0.455837380823889
"11538",0.458386683738796
"11539",0.133317261330762
"11540",0.442566599828129
"11541",0.231274900398406
"11542",0.466633712308453
"11544",0.0926725963574756
"11545",0.0844134263875042
"11546",0.0793867478735693
"11548",0.440145732130465
"11549",0.214128728414443
"11550",0.240233918128655
"11551",0.418055555555556
"11552",0.951406474573951
"11553",0.169245107176142
"11554",0.196332254584682
"11555",0.244878048780488
"11556",0.517643558464743
"11564",0.0837062384838115
"11565",0.309642044278916
"11566",0.0819584885577435
"11567",0.379731173724762
"11568",0.41403162055336
"11569",0.0713926596279538
"11593",0.135376044568245
"11595",0.326627218934911
