"","GSE124954_exercise"
"11927",1.0677
"11928",-0.5523
"11931",-0.4975
"11932",-0.9346
"11933",0.9904
"11936",-0.1043
"11937",-0.0292
"11938",0.1406
"11941",-0.7137
"11944",-0.505
"11946",-0.3107
"11949",0.3048
"11950",0.224
"11951",0.9187
"11957",0.3156
"11958",1.0958
"11964",0.0867
"11966",0.545
"11972",0.6702
"11973",0.8816
"11974",-0.6395
"11975",0.2915
"11977",0.5438
"11979",1.7981
"11980",-0.1557
"11981",0.1963
"11982",-0.1347
"11983",0.383
"11984",0.3389
"11987",0.7166
"11988",0.6464
"11989",0.4278
"11990",-0.2275
"11991",-0.8517
"11992",0.9749
"11993",-0.657
"11994",-0.5177
"11998",0.1057
"12000",-0.0858
"12005",-0.6458
"12006",-0.4478
"12009",1.4961
"12010",0.7998
"12012",-1.3284
"12013",-0.1044
"12014",0.3519
"12015",0.2486
"12017",0.5481
"12018",0.3996
"12021",-0.6613
"12023",0.5933
"12028",-1.3293
"12029",0.4123
"12032",-0.1451
"12033",0.3871
"12034",0.8104
"12035",0.1427
"12036",0.4532
"12038",-1.0538
"12039",-0.2063
"12040",0.4057
"12041",-0.9791
"12042",0.7652
"12043",-0.4689
"12044",-0.3958
"12045",0.1087
"12047",1.7794
"12048",-0.6246
"12050",0.601
"12051",0.1539
"12053",-1.4413
"12054",-0.8522
"12055",-1.122
"12057",-0.7533
"12062",0.058
"12064",1.1374
"12068",0.439
"12069",-0.088
"12070",0.6402
"12075",-0.5618
"12091",1.841
"12095",-1.6917
"12111",0.6958
"12121",-0.0386
"12122",0.1234
"12123",-0.4207
"12124",-1.5093
"12125",-1.2309
"12140",0.3042
"12142",-0.2266
"12144",0.5574
"12151",-0.3003
"12153",-0.2298
"12155",-1.3888
"12156",0.4728
"12159",-0.8666
"12160",0.5443
"12161",-0.4203
"12162",0.3256
"12164",0.9365
"12166",0.3581
"12167",0.4149
"12168",0.2283
"12169",0.9878
"12175",1.4481
"12176",0.2257
"12177",0.3847
"12180",0.5521
"12181",-0.439
"12182",1.1242
"12183",0.7439
"12189",0.62
"12190",-0.7337
"12192",-0.2234
"12193",0.3856
"12209",-0.9102
"12211",-1.1709
"12212",0.6862
"12215",1.0936
"12217",-0.1912
"12223",-1.0778
"12224",0.8668
"12226",-0.7067
"12227",0.112
"12228",1.1878
"12229",-0.2071
"12234",-0.3238
"12235",-0.3027
"12236",1.0926
"12237",-0.1443
"12238",0.0962
"12257",-0.7557
"12258",-1.0304
"12259",0.2212
"12260",1.3757
"12261",2.1411
"12262",1.5943
"12263",-0.2871
"12265",0.9249
"12266",-0.9936
"12267",0.7757
"12268",-0.6356
"12269",0.2351
"12273",1.3938
"12282",0.4423
"12283",0.1075
"12286",-0.6399
"12287",0.2166
"12288",-0.262
"12289",-0.3942
"12290",-0.4914
"12291",-0.9907
"12292",1.2833
"12293",0.9321
"12294",1.1674
"12295",-0.1016
"12296",1.7393
"12297",1.3668
"12298",-0.7798
"12300",0.92
"12301",0.6713
"12304",0.3596
"12305",-0.9085
"12306",0.163
"12307",-0.3608
"12308",0.0427
"12310",-0.4085
"12314",-0.0396
"12316",0.0566
"12317",0.3714
"12319",-0.518
"12321",1.5722
"12322",0.3876
"12323",-0.6127
"12325",-1.2475
"12326",0.9825
"12328",1.8272
"12330",-0.1833
"12331",-0.1903
"12332",-0.1388
"12333",1.0672
"12334",-0.1263
"12335",-0.2877
"12336",0.6957
"12337",0.1416
"12338",0.854
"12339",-0.0445
"12340",0.9934
"12343",0.6747
"12345",0.9063
"12348",-1.1027
"12349",-0.7324
"12350",-0.7116
"12351",0.7931
"12352",-1.7375
"12354",-1.3621
"12355",0.0481
"12359",0.3991
"12361",-0.4023
"12362",0.4533
"12363",-0.3408
"12364",0.1865
"12366",-0.3914
"12367",0.8422
"12368",0.4781
"12369",1.1076
"12370",0.0736
"12371",-0.0632
"12372",-0.1716
"12373",1.0299
"12374",0.0262
"12380",0.3431
"12385",0.2867
"12386",-0.5809
"12387",0.1608
"12388",-1.1072
"12389",0.2572
"12390",-0.8956
"12391",0.286
"12393",0.9382
"12394",-0.1429
"12395",0.4714
"12396",0.2806
"12398",-0.6388
"12400",-1.0545
"12402",-0.4997
"12404",-0.4341
"12405",-1.2251
"12406",1.0783
"12408",0.4624
"12409",-0.6392
"12411",0.0509
"12412",-0.2417
"12416",-0.6567
"12417",-0.397
"12418",-0.7846
"12419",-0.4372
"12421",-0.8225
"12424",0.3795
"12426",0.1262
"12427",-0.4202
"12428",0.1556
"12442",-0.1656
"12443",1.742
"12444",0.9268
"12445",-0.1953
"12447",1.1418
"12448",0.9406
"12449",0.0657
"12450",0.0236
"12452",-0.4706
"12453",-0.351
"12454",-0.6201
"12455",-0.6627
"12457",-0.2819
"12458",-0.4797
"12460",0.1681
"12461",1.2773
"12462",0.72
"12464",0.174
"12465",-0.4231
"12466",1.0799
"12467",1.1851
"12468",0.7622
"12469",0.4362
"12475",1.1171
"12476",0.2192
"12479",1.3422
"12483",0.6085
"12484",-0.6268
"12487",0.9313
"12488",-0.1079
"12489",0.2999
"12490",1.4216
"12491",0.6994
"12492",-0.0875
"12493",-0.2513
"12494",0.363
"12495",0.4596
"12496",-0.0389
"12497",1.011
"12499",-0.0933
"12503",-1.2233
"12504",0.7352
"12505",-0.3653
"12506",-0.229
"12507",0.418
"12508",-0.556
"12509",-0.301
"12511",-0.0452
"12512",0.2009
"12514",-0.8571
"12516",-0.6166
"12519",0.3955
"12520",0.3015
"12521",-0.0121
"12522",-0.126
"12523",0.406
"12524",1.2166
"12525",-1.392
"12527",-0.3037
"12530",1.848
"12531",-1.0626
"12532",0.0017
"12534",-1.2206
"12537",-1.2457
"12539",-0.0128
"12540",1.0292
"12544",-0.0266
"12545",0.6728
"12549",-0.4415
"12550",-0.5708
"12552",0.955
"12554",-0.1868
"12555",-0.1415
"12558",0.6198
"12561",1.2051
"12562",-0.3282
"12563",-0.9098
"12564",-1.226
"12565",-0.1708
"12566",-0.0156
"12567",-2.03
"12568",-0.0478
"12569",-0.3153
"12570",0.0143
"12571",-0.026
"12572",-1.6586
"12575",-0.0118
"12576",0.7471
"12577",0.7305
"12579",0.5424
"12580",-0.9418
"12581",0.9213
"12583",1.0835
"12585",0.1152
"12587",-0.0552
"12589",0.0373
"12593",-0.6272
"12606",-1.2533
"12607",0.4656
"12608",0.4021
"12609",-0.9443
"12611",0.4244
"12614",0.3995
"12615",-1.1691
"12616",0.1679
"12617",-0.1349
"12626",-0.0759
"12627",-0.9176
"12628",0.4112
"12631",0.9331
"12632",-0.0429
"12633",0.1395
"12638",-0.9223
"12642",1.5443
"12643",1.2382
"12648",-0.9412
"12649",-0.9424
"12651",0.3378
"12652",0.371
"12653",1.3098
"12654",-0.032
"12659",0.1129
"12660",-0.3787
"12661",-0.9855
"12662",-0.1898
"12663",-1.0599
"12667",-0.1902
"12669",-0.2896
"12671",0.1661
"12672",0.1359
"12675",0.263
"12677",1.346
"12683",-0.2348
"12684",-0.5951
"12695",-0.6553
"12696",0.2544
"12700",-0.51
"12702",-0.4446
"12703",0.1809
"12704",-1.9267
"12705",-0.567
"12709",-0.5501
"12716",-1.1911
"12721",0.5241
"12722",0.5781
"12723",0.0707
"12724",-0.2278
"12725",0.2024
"12727",-0.5703
"12728",-0.1824
"12729",0.4077
"12733",0.7865
"12737",0.2514
"12738",0.9598
"12739",0.5219
"12741",1.1826
"12745",1.1361
"12747",-1.0295
"12748",-1.4188
"12750",-0.4894
"12751",-0.0839
"12752",-0.1399
"12753",-0.4374
"12757",-0.3193
"12759",-0.1112
"12763",-0.2603
"12764",0.7922
"12767",0.1231
"12768",-0.1145
"12769",1.3927
"12772",0.055
"12774",-0.3896
"12777",-1.7083
"12778",-0.1082
"12780",0.4192
"12785",0.2218
"12789",-0.2416
"12790",0.3811
"12793",0.5396
"12794",1.3864
"12795",0.6636
"12797",0.1409
"12798",-0.2903
"12799",-1.0386
"12801",0.863
"12802",0.3018
"12803",0.7425
"12804",-1.6302
"12805",-0.4967
"12807",0.6838
"12808",-0.5139
"12810",-0.501
"12812",-0.0618
"12813",0.6101
"12814",0.9042
"12815",-0.6008
"12816",0.1631
"12817",1.4873
"12818",0.3779
"12819",0.8253
"12821",1.5546
"12822",1.4921
"12823",1.0202
"12824",-0.3177
"12825",0.2499
"12826",1.5657
"12827",1.0608
"12828",1.2741
"12829",0.2366
"12830",-0.1189
"12831",-0.148
"12832",0.8755
"12833",0.6616
"12834",-1.5041
"12835",-1.229
"12836",0.0709
"12837",1.0326
"12839",-0.2684
"12840",-1.0993
"12841",0.2111
"12842",-0.7262
"12843",-0.2425
"12845",-0.4197
"12846",0.4713
"12847",0.3487
"12848",0.6652
"12850",0.6424
"12854",-0.1527
"12856",-0.3203
"12857",0.2561
"12858",1.2362
"12859",0.0436
"12861",0.1273
"12862",0.3869
"12864",0.9851
"12865",-0.9166
"12866",0.5471
"12867",0.2628
"12868",1.0009
"12869",-0.5006
"12870",0.289
"12874",-0.3493
"12876",1.0915
"12877",0.8714
"12879",-1.0723
"12889",0.1422
"12890",-0.5516
"12891",0.8594
"12892",-2.0006
"12894",0.5577
"12895",0.6379
"12896",0.9721
"12902",-0.7243
"12903",1.7096
"12904",-0.5461
"12905",0.8924
"12908",0.3645
"12909",0.7164
"12912",-0.161
"12913",1.401
"12914",-0.847
"12915",-0.0779
"12916",0.6494
"12918",-0.3333
"12919",0.6944
"12921",0.026
"12922",-0.1947
"12925",1.143
"12927",-0.0074
"12928",0.3075
"12929",-1.7893
"12931",-0.2208
"12933",0.7379
"12934",-0.5421
"12936",-0.2351
"12937",0.148
"12939",-0.9636
"12941",0.4625
"12942",-0.1814
"12943",0.6701
"12946",0.3826
"12950",-0.6186
"12952",-1.8503
"12953",-0.588
"12954",-0.0867
"12955",-1.3354
"12957",-0.6326
"12959",-0.1802
"12960",-0.4077
"12962",-0.8531
"12964",0.6856
"12971",0.346
"12972",0.5763
"12974",0.7831
"12977",-1.0504
"12978",0.7283
"12982",-1.842
"12983",0.6762
"12984",-0.6593
"12986",0.7617
"12988",0.4961
"12995",-0.2741
"13000",1.5031
"13001",0.4433
"13002",0.6795
"13003",-0.0711
"13004",0.3731
"13006",-0.8612
"13007",-0.4608
"13008",1.3874
"13010",0.0627
"13011",0.5464
"13014",1.2701
"13016",-0.209
"13017",-0.3747
"13018",-0.4662
"13019",0.6851
"13024",1.9762
"13025",-0.9833
"13026",-0.4868
"13030",0.2003
"13032",1.4744
"13033",1.4167
"13034",1.1597
"13036",0.6345
"13038",-0.0179
"13039",0.8884
"13040",1.1776
"13041",-1.2277
"13043",1.01
"13046",-0.4561
"13047",-0.1967
"13048",-0.1426
"13051",0.5835
"13052",0.9246
"13056",-0.1531
"13057",-1.6328
"13058",-0.0996
"13063",0.6206
"13070",-0.6857
"13075",-0.5401
"13076",0.1389
"13078",-0.1486
"13082",0.5849
"13110",-0.1432
"13113",-0.9734
"13115",-1.0281
"13116",-0.3393
"13120",0.7739
"13121",0.1891
"13123",-0.8422
"13131",-1.0177
"13132",0.0279
"13134",-0.8003
"13135",0.6567
"13136",0.1512
"13138",-0.6935
"13139",0.228
"13142",-1.4072
"13143",-0.039
"13144",0.136
"13162",0.3155
"13163",0.5243
"13164",0.4742
"13166",-0.6638
"13167",0.9459
"13168",1.1042
"13169",0.1228
"13170",-1.2703
"13171",0.6477
"13175",-0.6684
"13176",0.2809
"13177",0.1416
"13178",0.8091
"13179",-1.1752
"13180",0.4658
"13185",1.4843
"13190",-0.6183
"13191",0.0464
"13193",-0.1237
"13194",0.3107
"13195",-0.5434
"13196",-0.399
"13197",-0.3241
"13198",-0.7742
"13199",-0.126
"13200",0.4927
"13202",0.0598
"13204",0.0488
"13205",-0.2477
"13206",0.4439
"13207",-0.715
"13209",-1.3107
"13211",-0.5943
"13244",0.7336
"13340",-2.229
"13345",1.7192
"13346",1.5617
"13347",0.3933
"13349",0.4612
"13350",-0.1938
"13353",1.0373
"13356",0.092
"13358",1.861
"13360",0.9589
"13361",-0.8014
"13363",0.3597
"13367",-0.3146
"13368",0.3071
"13371",0.1126
"13382",0.1267
"13383",-0.9357
"13384",0.9105
"13385",-0.3702
"13386",-0.3666
"13388",-1.0413
"13389",-0.4014
"13390",0.4112
"13392",-0.0952
"13395",0.3418
"13396",0.5255
"13397",0.8835
"13400",-0.3004
"13401",0.1419
"13404",-0.7244
"13405",-0.449
"13406",0.9989
"13411",0.5023
"13417",-0.9491
"13418",0.1265
"13419",-0.303
"13423",-0.9294
"13424",-0.6436
"13426",0.3674
"13427",-0.2694
"13429",0.4771
"13430",0.2549
"13433",-0.6831
"13434",0.8758
"13435",-0.7675
"13436",0.8129
"13437",0.0831
"13445",-0.0639
"13446",-0.1633
"13447",-0.8306
"13448",0.0684
"13449",-0.2147
"13476",0.8847
"13478",-0.2311
"13479",0.2646
"13480",-0.2592
"13481",0.0555
"13482",-0.4205
"13483",-1.5194
"13486",0.8976
"13487",0.802
"13488",-0.1399
"13489",-0.4897
"13490",-0.2361
"13491",0.7422
"13492",0.123
"13494",0.8347
"13495",-0.0139
"13496",0.5211
"13497",1.0671
"13498",-0.8587
"13505",1.2554
"13506",-0.1513
"13507",-0.5442
"13508",-1.0366
"13511",-1.7142
"13516",-0.2767
"13518",-1.1721
"13521",0.4931
"13524",-1.1105
"13527",-0.5328
"13528",0.0429
"13537",-1.7321
"13542",1.2385
"13543",-0.7908
"13544",-0.1839
"13548",-0.4237
"13549",-0.9356
"13555",1.3981
"13557",1.2653
"13559",0.6749
"13560",0.245
"13589",0.1296
"13590",0.7994
"13591",0.5153
"13592",-0.5757
"13593",-0.1876
"13595",-1.2695
"13599",0.3442
"13601",0.1359
"13603",0.6383
"13605",-0.3217
"13607",1.1637
"13608",-0.3557
"13609",-0.1402
"13610",0.3746
"13611",-0.5641
"13612",-0.2805
"13614",0.4745
"13616",-0.3126
"13617",-0.3235
"13618",0.5356
"13619",-0.4662
"13626",-0.2811
"13628",-0.5578
"13631",-0.2309
"13636",-0.0367
"13637",-0.3945
"13638",0.5559
"13639",0.1627
"13640",-0.2308
"13641",0.7844
"13642",-0.1013
"13643",-1.1228
"13644",-0.0553
"13645",-0.766
"13646",-0.0142
"13649",0.7293
"13650",0.9501
"13653",-0.096
"13654",0.4957
"13655",-0.7017
"13656",-0.7169
"13660",-0.4763
"13663",0.3176
"13664",0.8177
"13665",0.4754
"13666",-0.8194
"13667",0.0822
"13669",-0.6543
"13680",1.0357
"13681",-0.1736
"13682",-0.5083
"13684",0.78
"13685",-0.46
"13688",0.4805
"13690",0.058
"13709",-1.0761
"13711",0.7817
"13712",-1.4008
"13713",0.2106
"13714",-0.4522
"13716",-0.7916
"13717",-0.5738
"13722",0.0264
"13723",-0.287
"13726",0.201
"13728",-0.397
"13730",0.7458
"13731",-1.1797
"13732",-0.6313
"13733",-0.6969
"13796",0.9234
"13797",0.2864
"13799",0.0624
"13800",-1.2402
"13803",-0.3001
"13804",1.2143
"13805",0.1973
"13806",0.8317
"13807",-0.7186
"13808",-0.3862
"13809",-0.5693
"13813",-1.0991
"13819",0.6304
"13821",0.2767
"13822",0.2042
"13823",-0.5119
"13824",0.4565
"13828",-1.1404
"13829",-0.6972
"13830",1.1803
"13831",-0.9488
"13835",-0.3707
"13836",0.863
"13837",0.9566
"13838",0.0698
"13839",-0.7211
"13840",0.2904
"13841",-0.5802
"13842",-0.1848
"13844",-0.3161
"13845",0.126
"13846",0.0655
"13848",0.9131
"13849",0.6647
"13850",0.4619
"13852",-0.7572
"13853",0.6207
"13854",0.3508
"13855",-0.352
"13857",-1.0865
"13858",0.8927
"13859",-0.0436
"13860",0.9059
"13861",0.8424
"13864",1.1549
"13865",0.501
"13866",-0.2659
"13867",-0.7578
"13869",1.2244
"13870",-0.0253
"13871",0.079
"13872",0.4462
"13875",-0.63
"13876",0.2454
"13877",0.2155
"13885",0.6113
"13924",0.173
"13929",1.0298
"13972",-0.3699
"13982",0.7586
"13983",0.5374
"13990",-0.7183
"13992",0.4119
"13996",-1.5316
"13998",-0.0897
"13999",0.1748
"14000",-0.6599
"14004",0.5795
"14007",-0.4565
"14009",-2.2384
"14011",0.236
"14012",1.2242
"14013",2.1261
"14017",-1.0669
"14020",0.9338
"14025",-1.0925
"14026",-0.6249
"14027",0.1717
"14030",-1.2487
"14038",-0.6315
"14042",0.0726
"14043",0.6267
"14048",1.0861
"14049",-0.6083
"14050",-0.2285
"14051",1.5143
"14055",-0.453
"14056",-0.8502
"14057",0.3294
"14061",-1.0422
"14062",-1.7165
"14063",0.5404
"14064",1.5459
"14065",0.2728
"14066",-0.6826
"14067",0.7225
"14068",-0.4919
"14069",-0.8555
"14070",1.1263
"14071",-1.0387
"14073",0.8114
"14077",1.0547
"14081",-0.3348
"14082",-0.9358
"14083",-0.5581
"14084",0.9234
"14085",0.9289
"14086",-0.6304
"14087",0.6559
"14088",-0.8758
"14089",0.1445
"14102",-0.1797
"14103",0.4611
"14104",0.2457
"14105",-0.3034
"14106",0.3201
"14107",0.2128
"14109",-0.2629
"14113",0.3144
"14114",0.5351
"14115",-0.9141
"14118",0.4815
"14119",0.7269
"14121",-0.3233
"14123",0.5675
"14127",-0.7612
"14128",-0.2936
"14129",1.0168
"14130",0.4858
"14131",0.3277
"14132",0.1972
"14133",-0.1078
"14137",0.5301
"14148",-0.0496
"14149",1.334
"14151",0.5076
"14154",0.2665
"14155",0.4334
"14156",0.4104
"14158",0.5279
"14159",-1.3942
"14160",-1.0342
"14161",-0.1124
"14163",-0.4086
"14164",0.4867
"14165",0.3101
"14166",-0.6111
"14167",0.4345
"14168",0.2465
"14169",-0.195
"14171",0.468
"14172",-1.9334
"14173",1.709
"14176",-1.0387
"14178",-0.7287
"14180",0.0602
"14181",-0.4849
"14182",0.3434
"14183",-0.5726
"14184",0.6567
"14187",-0.3719
"14190",0.3103
"14191",0.0548
"14194",0.6951
"14198",0.043
"14199",0.7166
"14200",1.3315
"14201",0.3572
"14202",0.5388
"14204",-1.677
"14205",-0.2436
"14208",0.6193
"14211",-0.1731
"14218",0.0862
"14219",-0.3957
"14221",-0.0846
"14225",1.5861
"14226",1.4102
"14227",-0.741
"14228",-0.3101
"14229",0.6857
"14230",0.4064
"14231",0.0856
"14232",0.5521
"14235",-0.8387
"14236",-0.587
"14238",-0.9834
"14239",0.707
"14245",-1.6043
"14247",0.2769
"14248",0.7524
"14251",0.4889
"14252",0.3255
"14254",0.1771
"14255",0.9163
"14256",0.9681
"14257",-0.006
"14260",-0.7323
"14261",-0.9617
"14263",-0.5517
"14264",-0.457
"14265",0.2137
"14266",0.0658
"14268",-0.6716
"14269",-0.6699
"14270",0.2502
"14272",0.2101
"14275",0.6802
"14276",0.9412
"14281",0.8544
"14282",0.0862
"14284",-0.9191
"14287",-0.195
"14289",-4.0649
"14293",-0.5819
"14296",0.0501
"14297",-0.926
"14299",1.0668
"14300",1.3036
"14302",0.1498
"14312",-0.2932
"14313",0.7544
"14314",0.7666
"14319",-0.2658
"14325",0.0764
"14339",-0.8985
"14344",-0.3019
"14345",0.202
"14347",-1.3846
"14348",-0.7737
"14349",2.0381
"14356",-0.3763
"14357",-0.357
"14359",-0.1907
"14360",0.5936
"14362",-0.4108
"14365",0.3498
"14366",-0.1176
"14367",-0.8502
"14368",1.6298
"14369",-0.0798
"14370",0.0365
"14371",1.0921
"14373",0.1751
"14375",1.0538
"14376",0.0671
"14381",-0.8143
"14385",-0.193
"14387",-0.068
"14388",-0.6966
"14389",1.5819
"14390",-1.7231
"14391",-0.1228
"14394",-1.072
"14395",0.6901
"14396",-0.6065
"14397",-0.4888
"14400",0.0659
"14401",-0.578
"14402",-0.0868
"14403",-0.7809
"14405",-0.0306
"14406",-0.5972
"14407",-1.1761
"14408",0.2251
"14409",-0.8817
"14411",-0.2217
"14412",-1.5403
"14415",0.6737
"14417",1.3129
"14419",-0.0693
"14420",-0.1377
"14421",0.3668
"14422",0.4672
"14423",-0.6622
"14425",1.0868
"14426",0.6495
"14427",-1.8154
"14428",-0.0147
"14429",-0.3102
"14430",-0.327
"14431",0.3613
"14432",0.4571
"14433",-0.312
"14447",0.4821
"14450",0.1198
"14451",-0.6624
"14453",-0.6226
"14455",-1.2762
"14456",0.1818
"14457",0.0433
"14461",-0.299
"14466",0.1845
"14467",-1.2904
"14468",-0.4131
"14469",-0.2682
"14470",0.4316
"14479",0.0794
"14489",0.8049
"14528",0.3309
"14533",-0.7302
"14534",0.9785
"14536",-0.4439
"14537",1.8202
"14538",0.4711
"14539",-1.245
"14544",-0.9665
"14545",0.5018
"14547",0.9804
"14548",0.9327
"14555",0.2916
"14559",0.0885
"14560",-0.2533
"14561",-0.2828
"14563",-1.7074
"14566",1.3806
"14567",-0.1637
"14569",0.0728
"14570",1.0599
"14571",-1.2877
"14573",-0.463
"14579",-0.0498
"14580",-0.759
"14583",1.4155
"14584",-0.2939
"14585",-0.8994
"14586",0.0288
"14588",-1.1837
"14590",1.4494
"14593",-0.4807
"14594",-0.4687
"14595",0.2386
"14598",-0.0053
"14600",-0.8993
"14601",0.9047
"14605",-0.9041
"14608",0.2282
"14609",-0.6018
"14611",0.9918
"14612",0.6551
"14613",0.3866
"14615",-0.4382
"14616",0.0496
"14617",-0.7611
"14618",-1.7094
"14619",0.1475
"14620",-0.4365
"14623",0.0432
"14626",0.4141
"14628",0.1113
"14629",1.1832
"14630",0.9757
"14632",-0.0389
"14633",-0.1266
"14634",0.0368
"14635",0.5281
"14651",0.3565
"14652",0.0595
"14654",-0.5821
"14657",0.1496
"14658",-0.0916
"14659",-0.9118
"14660",0.5435
"14661",0.2185
"14663",0.8382
"14664",-0.9945
"14667",0.4942
"14670",0.8718
"14672",0.7266
"14673",0.264
"14674",0.8224
"14675",0.5021
"14676",2.3606
"14677",-0.1869
"14678",-0.0038
"14679",1.1725
"14680",0.0888
"14681",-0.1879
"14682",0.3996
"14683",0.511
"14686",0.2423
"14687",0.647
"14688",0.5547
"14693",-0.134
"14694",-0.2753
"14696",1.2499
"14697",-0.3722
"14700",-0.0363
"14701",0.5774
"14702",-0.3598
"14704",0.7891
"14705",0.1711
"14706",0.4958
"14707",-0.5305
"14708",-0.2977
"14709",-0.8276
"14710",0.4601
"14711",-0.5251
"14712",0.3325
"14714",-0.7735
"14718",0.0457
"14719",0.4275
"14723",0.2089
"14724",-1.3973
"14725",0.1524
"14726",0.6952
"14728",-0.9345
"14729",1.1439
"14731",-0.7438
"14732",0.4785
"14733",1.4382
"14734",-1.4114
"14735",-0.6781
"14738",-0.3705
"14739",1.7118
"14744",-0.1481
"14745",-0.9577
"14747",0.3401
"14748",-0.6156
"14751",0.4829
"14755",0.1634
"14756",-0.0611
"14758",0.4162
"14760",0.9495
"14761",0.9168
"14763",-1.672
"14764",-1.2737
"14765",-0.5592
"14766",0.1009
"14767",0.1419
"14768",-2.0763
