"","GSE29075_exercise"
"102633266",-0.2318
"102633345",-1.1
"102633464",0.2276
"102633705",1.9641
"102633773",0.217
"102633805",-2.0122
"102633880",-0.4366
"102634020",-0.7628
"102634162",-1.0986
"102634296",-1.4666
"102634300",-2.0898
"102634333",-0.3664
"102634429",0.2232
"102634678",0.5776
"102634697",0.8138
"102634887",-0.7839
"102635020",1.0741
"102635252",0.8481
"102635290",-2.3824
"102635447",1.272
"102635494",1.1656
"102635569",-1.4083
"102635958",-0.8084
"102636082",0.1407
"102636203",-0.0722
"102636217",1.689
"102636313",0.9181
"102636330",0.5106
"102636793",0.1445
"102636896",0.3246
"102636989",0.2386
"102637001",0.2917
"102637087",-1.3252
"102637366",-1.775
"102637492",-0.805
"102637542",0.0271
"102637546",0.853
"102637572",0.6025
"102637973",1.1463
"102637977",-0.7718
"102638085",0.117
"102638120",-0.0762
"102638199",-1.5013
"102638268",0.4284
"102638292",-0.3996
"102638465",1.3833
"102638545",1.0131
"102638797",0.2553
"102638837",0.3543
"102639025",0.8306
"102639143",-0.351
"102639543",0.97785
"102639645",-1.1433
"102640368",0.3197
"102640779",1.7866
"102641859",-1.5403
"102642034",-0.5342
"102644",0.5061
"102657",0.5771
"102693",0.00417499999999999
"102747",-1.2321
"102774",-1.4811
"102857",-1.0163
"102866",2.4878
"102871",1.2519
"102902673",-2.0223
"102920",-0.5564
"102941",-0.0746
"102954",0.9875
"102991",-0.42715
"103012",-0.69425
"103080",0.07365
"103098",-1.111825
"103135",-2.0349
"103136",1.1904
"103140",-1.0711
"103142",-0.4471
"103149",0.129533333333333
"103161",0.4485
"103172",-3.001
"103175",1.5565
"103199",0.854
"103213",-0.6322
"103220",0.3392
"103236",1.7612
"103266",3.6919
"103268",0.5651
"103284",-0.8333
"103406",-1.3147
"103466",1.89995
"103468",-0.29335
"103511",2.1435
"103534",-0.44675
"103537",-0.34995
"103551",-1.4933
"103554",-1.0246
"103573",0.61945
"103583",-0.9359
"103655",-0.32685
"103677",-1.9964
"103694",0.31335
"103710",1.1606
"103711",-0.383
"103712",0.5806
"103724",0.72195
"103733",-1.485
"103737",-0.6382
"103742",1.0857
"103743",-0.11635
"103765",1.6032
"103768",-1.157
"103775",-0.9204
"103784",-0.7145
"103806",-0.4617
"103836",-0.93505
"103841",0.2781
"103844",1.9232
"103850",1.08675
"103889",1.1581
"103963",2.3331
"103967",0.8883
"103968",0.1339
"103978",-4.09536666666667
"103988",-0.83075
"104001",0.39078
"104002",0.4117
"104009",-0.7044
"104010",-0.3674
"104015",0.9775
"104027",0.319665225
"104069",-2.0442
"104079",-1.3698
"104080",1.4365
"104082",0.88945
"104086",-0.6736
"104099",-1.0727
"104103",-0.2201
"104110",-0.809766666666667
"104111",0.875433333333333
"104112",-0.4233
"104130",1.28433333333333
"104156",1.05683333333333
"104158",1.1917
"104174",0.7474
"104175",0.5588
"104184",-0.8541
"104215",0.3785
"104248",0.1
"104252",-1.2081
"104263",0.7051
"104271",-0.0198
"104318",-0.20006
"104346",-1.571
"104348",-0.258566666666667
"104349",-0.2973
"104360",0.9022
"104367",0.2294
"104368",0.7597
"104369",0.1753
"104382",0.1384
"104383",0.6588
"104384",-0.5745
"104394",4.7616
"104401",-0.1981
"104416",1.6599
"104418",2.95946666666667
"104443",0.617466666666667
"104444",2.08515
"104445",-1.13485
"104457",0.8014
"104458",2.466
"104479",-0.0136500000000001
"104570",-0.212866666666667
"104582",2.8178
"104601",-1.3484
"104625",-0.0921500000000001
"104662",0.7721
"104681",1.0967
"104709",1.043
"104718",-0.7644
"104721",0.8557
"104725",0.1238
"104732",0.6924
"104759",0.173
"104771",1.39596666666667
"104776",-0.4109
"104798",-1.9037
"104799",0.0583
"104806",-0.659175
"104816",-0.2681
"104831",-0.09275
"104836",1.2152
"104859",0.78325
"104871",-1.16723333333333
"104884",-0.0621
"104885",-0.2532
"104886",-0.0042
"104910",0.3119
"104923",-0.507566666666667
"104943",1.7744
"105000",-0.5297
"105005",2.7666
"105014",3.13
"105083",-1.7692
"105148",0.03645
"105171",0.5324
"105180375",-1.3786
"105193",1.5818
"105203",-0.79865
"105239",0.8966
"105242657",-1.5182
"105242790",0.2474
"105242798",-0.4806
"105242927",-0.0176
"105243",-1.42895
"105243233",0.65935
"105243269",-1.0562
"105243282",1.5319
"105243866",-0.0784
"105243991",0.0363
"105244158",0.9494
"105244426",-0.001
"105244462",-0.9285
"105245",-1.9912
"105245359",0.9067
"105245705",-0.8708
"105245866",-0.6643
"105246",-0.9959
"105246056",0.1239
"105246059",0.6996
"105246151",-1.2919
"105246278",-1.3778
"105246305",-1.6592
"105246409",1.813
"105278",-1.3161
"105298",1.5261
"105348",1.83035
"105349",0.4081
"105352",0.40135
"105355",-1.04123333333333
"105372",1.0309
"105377",0.7901
"105387",0.7812
"105418",0.8829
"105428",1.32395
"105439",0.07005
"105440",-2.1316
"105445",1.606175
"105446",-0.0811
"105450",0.735
"105501",0.3613
"105504",-0.4458
"105511",-0.6981
"105513",0.681633333333333
"105522",2.2499
"105559",0.36005
"105590",-0.7112
"105594",-1.0783
"105638",-0.502833333333333
"105651",0.444
"105653",1.1796
"105663",0.2789
"105670",-0.0319
"105675",-0.9369
"105689",-1.16445
"105722",-0.9949
"105727",-0.5079
"105732",-0.5759
"105734",0.6002
"105782",-0.885566666666667
"105785",-0.2035
"105787",-0.0202
"105827",-0.1791
"105833",-0.5158
"105835",-0.0596
"105837",-1.1978
"105841",-0.6296
"105844",-1.344
"105847",0.326
"105853",2.1904
"105855",0.9559
"105859",0.1712
"105866",1.3539
"105886298",-0.416
"105887",0.6696
"105892",0.3355
"105968",1.5381
"105988",0.4633
"106014",1.0235
"106021",-0.9311
"106025",0.0079
"106039",-0.0753333333333333
"106042",0.22325
"106052",-0.291833333333333
"106064",-0.4065
"106068",-0.711766666666667
"106073",0.2266
"106143",-0.9472
"106200",-0.4981
"106205",-0.7627
"106248",1.2594
"106264",1.6396
"106298",0.7176
"106326",1.1785
"106344",0.9886
"106347",-0.795766666666667
"106369",1.0821
"106389",-1.1066
"106393",1.79963333333333
"106407",0.4404
"106489",-0.15065
"106504",0.54905
"106512",1.2923
"106522",-0.400566666666667
"106529",-0.436733333333333
"106564",-0.3062
"106565",-1.3265
"106572",0.5876
"106581",0.3441
"106582",-0.3171
"106583",0.5451
"106585",-0.84655
"106618",0.46615
"106628",0.8592
"106633",-0.270533333333333
"106639",-0.9865
"106648",0.4325
"106672",-0.7558
"106707",-0.713
"106722",-0.9463
"106757",1.0153
"106759",1.50775
"106763",0.5221
"106766",-0.2725
"106794",0.13685
"106795",1.4924
"106821",0.7323
"106840",-0.30656
"106861",-0.8435
"106869",-2.443
"106877",0.34745
"106878",3.1339
"106894",0.1176
"106931",1.6718
"106947",0.26985
"106952",-1.0293
"106957",1.1316
"107022",-0.26375
"107029",0.1299
"107035",1.07775
"107045",-0.851066666666667
"107047",0.3559
"107065",-0.2287
"107071",-1.2088
"107094",2.2803
"107141",-0.3418
"107146",1.9886
"107173",-0.3733
"107182",-1.50055
"107197",0.3737
"107221",-1.8223
"107227",-0.0216
"107239",-0.9202
"107242",1.4081
"107250",-2.0102
"107260",0.53605
"107271",-0.9868
"107272",-1.2811
"107305",-1.1025
"107321",1.476
"107328",-0.476833333333333
"107338",-0.410533333333333
"107351",-0.1156
"107358",1.40585
"107368",0.8609
"107372",0.769
"107373",0.2706
"107375",1.4997
"107376",-0.3757
"107392",1.3606
"107435",0.4502
"107448",-0.41535
"107449",0.8756
"107476",-0.18195
"107477",2.0188
"107503",1.8168
"107508",-0.812766666666667
"107513",1.349575
"107515",-0.1987
"107526",0.84375
"107527",-0.2905
"107528",0.761
"107566",0.8319
"107568",-0.4234
"107569",-0.4459
"107581",-1.8596
"107585",0.6073
"107586",-0.789166666666667
"107587",-0.63365
"107589",1.2904
"107605",-0.59945
"107607",-1.6587
"107650",0.5919
"107652",0.273
"107656",3.3698
"107684",0.36925
"107686",-0.7063
"107701",0.6462
"107723",-0.419266666666667
"107732",-0.67105
"107733",-0.69995
"107734",-2.0442
"107746",-0.3402
"107747",-1.124325
"107751",0.3586
"107753",1.9959
"107765",-0.3425
"107766",-0.441233333333333
"107767",0.635
"107769",-0.33785
"107770",-1.8213
"107771",0.9009
"107815",-0.7207
"107817",-0.5204
"107823",0.18968
"107829",0.1356
"107831",0.6844
"107849",-0.5285
"107868",0.0215
"107869",-0.6263
"107889",-0.0626
"107895",-0.5179
"107932",-0.6767
"107934",-0.55515
"107939",0.4978
"107951",-0.8886
"107970",2.9244
"107971",-0.70295
"107975",1.7852
"107976",1.149775
"107986",-1.7096
"107993",0.4195
"107995",0.61625
"107999",0.1656
"108000",0.581066666666667
"108011",-0.6086
"108012",1.49085
"108013",0.00359999999999999
"108014",1.3874
"108015",0.0043
"108017",-0.66875
"108030",0.36545
"108037",0.53385
"108043",-0.533133333333333
"108052",0.5348
"108058",-0.161975
"108062",-1.09975
"108067",0.3415
"108069",-0.6047
"108071",-0.17878
"108072",-0.4121
"108073",1.22605
"108075",0.333066666666667
"108077",0.15795
"108078",-0.20395
"108079",-0.2181
"108083",0.59105
"108086",0.0266
"108089",0.5356
"108096",0.47
"108097",1.5751
"108098",-0.4913
"108099",2.7052
"108100",-0.34745
"108101",-0.3081
"108105",-0.5178
"108114",0.5895
"108115",-1.85235
"108116",1.0404
"108121",-1.5021
"108123",0.297166666666667
"108124",1.3998
"108138",0.6677
"108143",0.88475
"108147",0.279233333333333
"108148",0.570266666666667
"108150",1.7825
"108151",0.3589
"108153",-0.5393
"108154",1.464975
"108155",-0.600466666666667
"108156",0.55025
"108159",1.1258
"108160",-0.7751
"108161",-1.0677
"108167416",-0.0038
"108167440",-0.1297
"108167445",-0.32055
"108167501",1.2992
"108167597",0.6665
"108167617",0.3746
"108167848",-1.0762
"108168167",0.3457
"108168267",-2.0565
"108168734",-0.1519
"108168793",1.0922
"108168923",0.4715
"108169050",1.44905
"108645",0.88985
"108652",0.7529
"108653",-1.22605
"108654",-1.0408
"108655",-0.3165
"108657",-2.5904
"108660",1.4115
"108664",-0.5248
"108670",-1.3448
"108671",0.3624
"108672",-1.0448
"108673",0.0195
"108679",3.0377
"108682",-0.3222
"108686",-0.5198
"108687",0.473125
"108689",0.6665
"108699",-0.4178
"108705",-1.4071
"108707",-0.18385
"108723",2.4141
"108735",-0.53144
"108737",-0.33775
"108755",0.6459
"108760",-1.04285
"108767",0.9028
"108797",0.1677
"108800",0.3475
"108802",-0.662
"108803",-0.9686
"108811",-1.3667
"108812",0.2688
"108829",-0.16095
"108832",-0.6611
"108837",-0.184133333333333
"108841",1.7893
"108853",0.6389
"108857",-0.29365
"108888",-0.6529
"108897",-1.5668
"108899",1.1279
"108902",0.6073
"108903",-1.6274
"108907",-0.973633333333333
"108909",-0.689
"108911",0.9501
"108912",0.304
"108927",1.7798
"108934",1.19226666666667
"108937",-1.8815
"108943",0.63345
"108946",-0.228933333333333
"108950",-0.129
"108954",-0.3397
"108956",0.7726
"108958",-1.4009
"108960",-0.2541
"108961",0.38
"108970",-0.9278
"108989",-1.209
"108995",0.311
"109006",-0.289
"109019",0.8359
"109032",-0.0745
"109042",-0.8711
"109050",2.07746666666667
"109052",0.424566666666667
"109054",-0.258833333333333
"109065",-0.9439
"109075",2.0641
"109077",0.65035
"109079",-0.8389
"109082",-2.101
"109093",0.975866666666667
"109095",2.5322
"109108",-0.6697
"109113",-0.01546
"109115",-0.386
"109129",-0.293
"109135",-1.064375
"109136",-0.087
"109145",-1.1009
"109151",-0.13755
"109154",2.15332
"109161",0.565466666666667
"109163",0.583
"109168",0.5079
"109169",-2.1408
"109181",-0.45655
"109202",-0.4092
"109205",-0.42176
"109212",0.7542
"109215",1.838
"109218",-0.9098
"109222",-1.02085
"109225",0.536733333333333
"109226",0.2314
"109229",0.664466666666667
"109232",-0.2353
"109241",1.3117
"109242",0.0285
"109245",-0.405033333333333
"109246",-0.8746
"109254",0.6431
"109263",1.67376666666667
"109264",-1.5792
"109267",0.7248
"109270",-0.282775
"109272",0.060475
"109275",-0.63525
"109280",-1.0257
"109284",1.6625
"109294",0.0479333333333333
"109299",1.39625
"109305",1.1119
"109314",-1.0079
"109331",0.1511
"109332",0.670833333333333
"109333",-0.201725
"109342",-0.9178
"109346",-0.22165
"109349",2.5316
"109359",0.807
"109552",0.337175
"109575",-0.29485
"109593",1.9005
"109594",2.0485
"109620",0.517033333333333
"109624",0.664066666666667
"109637",0.98305
"109648",2.0692
"109652",-0.0720333333333333
"109658",0.0095
"109660",-1.6637
"109663",0.1736
"109672",-0.02885
"109674",1.1181
"109676",-0.799333333333333
"109685",-0.1706
"109689",-0.4478
"109697",4.9595
"109700",0.41135
"109711",2.8767
"109731",-1.52645
"109754",0.627933333333333
"109778",-1.7557
"109785",-0.4497
"109791",0.3631
"109801",0.012
"109815",0.78525
"109820",-0.0468
"109821",-0.856066666666667
"109828",1.00935
"109857",1.1537
"109880",0.107166666666667
"109889",0.54485
"109900",-1.08375
"109901",0.5215
"109904",1.0453
"109905",-1.2965
"109929",0.9866
"109934",0.7919
"109978",-0.2628
"109979",0.271033333333333
"110006",0.131025
"110012",2.8715
"110033",0.1364
"110052",-0.0172333333333333
"110058",1.6758
"110074",-0.30675
"110075",0.1671
"110078",0.5804
"110082",1.75735
"110083",0.667266666666667
"110084",0.17
"110094",-0.4597
"110095",0.8571
"110109",1.17973333333333
"110115",-1.1569
"110119",-0.6455
"110135",-1.6159
"110147",0.841733333333333
"110157",-1.6852
"110168",0.2841
"110172",2.6347
"110173",-1.8282
"110175",0.455225
"110187",-1.19165
"110196",-0.6137
"110197",-0.2496
"110198",-0.0428333333333333
"110208",-1.1056
"110213",-0.8904
"110253",-1.545
"110265",-0.5502
"110279",0.953366666666667
"110304",1.9035
"110308",0.8748
"110310",-0.1003
"110312",-0.62285
"110323",-2.0046
"110326",0.2101
"110332",0.9605
"110350",-1.26676
"110351",-0.31405
"110355",0.51625
"110379",1.7582
"110380",-0.266533333333333
"110382",0.1921
"110385",1.5768
"110391",-0.2156
"110417",0.5506
"110446",1.221
"110454",-0.9169
"110460",-0.3067
"110521",-0.7635
"110524",-1.9125
"110532",-0.484933333333333
"110542",0.239366666666667
"110593",-1.40526666666667
"110595",-1.6487
"110596",0.0073
"110599566",1.7255
"110606",-0.0326
"110611",0.1598
"110612",0.4219
"110616",0.7246
"110637",0.7962
"110639",0.4779
"110648",0.7716
"110651",-0.3198
"110695",0.5771
"110696",-0.342666666666667
"110749",-0.6642
"110750",-1.1103
"110751",-0.5529
"110784",0.7464
"110789",0.20985
"110794",0.607375
"110796",-0.6465
"110805",1.4961
"110809",-1.23926666666667
"110816",1.66805
"110821",0.56825
"110826",-0.10475
"110829",1.60755
"110834",-0.8222
"110835",1.6755
"110842",-0.308125
"110854",0.0433
"110855",-0.277833333333333
"110862",4.5827
"110876",0.54712
"110877",-0.7214
"110880",-0.0869
"110886",0.2183
"110891",2.28595
"110893",0.090325
"110895",0.42925
"110902",-0.3883
"110911",-0.1878
"110920",-0.476933333333333
"110935",0.4563
"110948",-3.1117
"110954",1.8172
"110956",0.55734239
"110957",0.6317
"110958",-0.2382
"110959",0.80805
"110960",0.5564
"110962",-0.8182
"111173",1.06078
"111174",0.9708
"111175",0.9157
"111970",0.0659
"111975",1.1876
"112403",0.2912
"112405",2.37363333333333
"112406",0.2173
"112407",0.8628
"112408",0.41495
"112415",2.7547
"112418",-1.5603
"112419",0.741
"112422",-0.5213
"112486228",-0.1198
"112694759",2.5522
"11287",-1.1779
"11298",1.642
"113002583",0.3095
"11302",-1.7642
"11303",0.5243
"11304",0.509666666666667
"11305",-0.7174
"11306",0.2086
"11307",0.1327
"11308",1.87925
"11350",-0.33186
"11352",1.709
"113523645",2.1344
"11363",-0.3528
"11364",-0.06945
"11370",-0.36635
"113846",-0.6222
"113848",1.3634
"113849",-0.7699
"113852",1.9838
"113853",-0.207
"113854",-0.0265
"113857",-0.887
"113859",1.1489
"113862",-0.3037
"113863",-1.8848
"113865",-1.1377
"113868",-0.4303
"113875",-1.2079
"11409",-0.44485
"114128",-0.357166666666667
"114141",0.2692
"114142",-0.415775
"114143",1.391
"11416",0.1552
"11418",-0.682566666666667
"11419",-1.401
"11421",-0.425166666666667
"114229",-1.5218
"11423",-0.3008
"114230",-0.4338
"114249",-0.4155
"11425",-0.8027
"114255",0.5227
"11426",0.00644999999999998
"11428",0.4741
"11429",-0.8156
"11430",-0.0219
"114301",1.30926666666667
"114304",0.69415
"11431",0.756566666666667
"11432",-0.6437
"11433",0.8889
"114332",0.1999
"11434",-1.6173
"11435",2.03613333333333
"11438",-1.24906666666667
"11440",0.47925
"11441",1.3662
"11443",-0.36285
"11444",-1.05086666666667
"11447",0.0508
"114479",-1.45575
"11448",2.7133
"11449",0.5823
"11450",2.3776
"11451",-2.0654
"114565",-0.2945
"114566",0.588366666666667
"114570",0.5586
"114584",-0.5693
"114585",-0.5729
"11459",1.0194
"114601",-0.5696
"114602",-0.8694
"114604",2.7902
"114606",-0.8506
"11461",1.0002
"114615",-0.909666666666667
"11464",-0.1977
"114640",-1.315
"114641",0.8768
"114642",-0.2458
"114643",0.5541
"114644",-0.181
"11465",2.10965
"114652",-0.1732
"114654",-0.6579
"114660",1.4073
"114661",-0.4781
"114662",0.691166666666667
"114663",-1.8524
"114664",-0.892233333333333
"114671",0.23735
"114674",-0.9965
"114679",0.2878
"11468",0.2215
"11470",0.8633
"11471",0.0592
"114712",-1.0276
"114713",-0.1152
"114714",-0.1321
"114715",0.2304
"114716",0.703475
"11472",1.17965
"11474",0.32
"114741",0.3683
"11475",-1.32928
"11477",0.7327
"114774",1.0237
"11479",-0.4874
"11480",2.2785
"11481",-4.8639
"11482",1.4144
"11484",-1.8817
"11486",-0.74605
"114863",1.32136666666667
"114868",-0.2857
"11487",0.41715
"114871",0.1223
"114872",-0.2264
"114873",0.3027
"114874",-0.6755
"114875",0.71935
"11488",1.652625
"114886",-3.0233
"114889",-0.1175
"11489",2.1959
"114893",0.85995
"114896",-0.82946
"11490",-0.5522
"11491",0.8878
"11492",1.0221
"11495",0.4608
"11496",0.80474
"11497",0.6578
"11498",-0.770866666666667
"11499",0.12355
"11500",0.5405
"11501",0.1306
"11502",0.8674
"11504",-0.0466666666666667
"11512",-0.3252
"11513",-1.10715
"11514",-2.4378
"11515",2.7791
"11516",-1.5422
"11517",-0.362166666666667
"11518",2.37564
"11519",1.718325
"11520",1.7555
"11522",-1.13775
"11529",-0.1077
"11532",0.3877
"11534",-1.29563333333333
"11535",-1.6613
"11536",0.5707
"11537",-0.8487
"11539",1.0731
"11540",0.4347
"11541",-0.7747
"11544",0.0142
"11545",2.69673333333333
"11546",-0.90045
"11548",0.5225
"115485607",0.12605
"115486514",-0.0048
"115486865",0.7615
"115486972",-0.3187
"115487164",1.0846
"115487215",-1.2566
"115487729",-2.0536
"115488617",-0.8073
"115488819",-0.6305
"115488899",-0.5274
"115489118",-0.8748
"115489437",0.513
"115489467",-0.0143
"115489693",1.0801
