"","GSE29075_exercise"
"100503895",-0.054
"100503924",0.0985
"100503970",-0.0155
"100503991",-0.0078
"100503992",0.0065
"100504029",-0.0034
"100504061",-0.00465
"100504116",-0.00345
"100504140",0.0152
"100504162",-0.0011
"100504164",0.0108
"100504178",-0.0431
"100504207",0.0026
"100504229",-0.1245
"100504234",0.0309
"100504249",-0.0242
"100504262",0.0306
"100504278",0.0199
"100504285",-0.0157
"100504309",0.0482
"100504312",-0.0267
"100504323",-0.0414
"100504360",0.0284
"100504404",-0.086
"100504446",-0.0203
"100504454",0.0054
"100504457",-5e-04
"100504464",-3e-04
"100504474",-0.0225
"100504486",0.0012
"100504568",-0.0351
"100504594",-0.0386
"100504608",-0.0134
"100504632",0.0322
"100504650",-0.0159
"100504687",0.0377
"100504703",0.0727
"100504733",0.00875
"100505025",0.003
"100515",0.0021
"100532",-0.0324
"100532730",0.0071
"100534273",0.03105
"100534287",-0.005
"100559",-0.0017
"100561",0.0104
"100579154",0.0363
"100604",0.0065
"100608",-0.02705
"100609",-0.01686
"100616095",0.0253
"100637",-0.0374
"100647",-0.00163333333333333
"100678",0.0174
"100683",-0.01645
"100689",-0.0575
"100689703",0.0644
"100702",0.0192
"100705",-0.0141
"100710",0.02985
"100715",0.00735
"100727",-0.015
"100732",-0.0227
"100737",0.0874
"100756",0.0015
"100763",0.0816
"100764",-0.0573666666666667
"100855",0.0391
"100861861",0.004
"100862085",0.00465
"100873094",-0.0046
"100900",0.0093
"100910",0.0271
"100929",-0.00032
"100952",-0.0269
"100972",0.0189
"100978",-0.006
"100986",-0.0085
"101023",0.0350666666666667
"101055670",-0.0196
"101055840",-0.0982
"101055939",0.0114
"101056032",-0.012
"101095",-0.1597
"101100",-0.0102
"101113",-0.0404
"101118",0.0067
"101122",0.0216
"101142",-0.1004
"101148",0.0339
"101187",0.0209
"101197",-0.034
"101202",0.0347
"101206",0.0094
"101214",-0.0832333333333333
"101240",0.0035
"101314",0.14015
"101320",-0.0223
"101351",8.844e-05
"101358",-0.0114
"101359",-0.0217
"101401",0.00155
"101434",0.0213
"101437",0.0229333333333333
"101471",-0.000300000000000001
"101476",-0.0308666666666667
"101488",-0.0405
"101489",-0.0177
"101490",0.0326
"101497",-0.0166666666666667
"101502",-0.0029
"101513",-0.0018
"101533",0.00435
"101540",-0.0966
"101543",-0.0516
"101544",0.009025
"101565",-0.0607333333333333
"101568",0.044
"101592",-0.029
"101602",0.0071
"101604",-0.0095
"101612",0.01025
"101613",-0.0031
"101631",0.0506
"101685",-0.0041
"101694",0.0164
"101700",0.0126
"101706",-0.0117
"101739",-0.0325666666666667
"101744",0.0138
"101772",-0.039
"101809",0.0271
"101831",0.00995
"101861",-0.0155
"101867",-0.0151
"101869",-0.05375
"101883",0.004
"101943",-0.0614
"101966",-0.07665
"101985",-0.01585
"101994",0.0382
"102022",-0.018
"102032",-0.094
"102058",-0.0045
"102060",-0.01135
"102075",0.0217
"102093",-0.00513333333333333
"102098",-0.0449
"102103",-0.0140833333333333
"102122",0.0199333333333333
"102124",-0.0166
"102141",0.0366
"102162",0.0297
"102182",0.0115
"102193",-0.0627
"102209",-0.0178
"102216272",0.0136
"102247",0.02115
"102278",0.1068
"102294",0.008
"102323",-0.00025
"102334",-0.0666833333333333
"102339",0.059
"102371",-0.00145
"102414",-0.0774
"102423",-0.0091
"102436",0.00345
"102442",-0.0288
"102443350",-0.02155
"102448",0.0252
"102462",0.0352
"102502",-0.1528
"102545",-0.0112666666666667
"102566",0.017
"102570",0.00405
"102580",2e-04
"102595",-0.0567
"102607",0.01245
"102614",-0.07785
"102626",-0.00965
"102631635",0.0024
"102631730",-0.007
"102631841",9e-04
"102631843",0.0023
"102631925",0.0029
"102632",0.0325
"102632199",-4e-04
"102632240",0.0105
"102632292",0.0241
"102632303",0.0156
"102632483",0.0036
"102632493",0.0184
"102632818",-6e-04
"102633151",0.0724
"102633266",-0.0046
"102633345",-0.0167
"102633464",0.0089
"102633705",0.0424
"102633773",0.0045
"102633805",-0.0367
"102633880",-0.0081
"102634020",-0.0129
"102634162",-0.0193
"102634296",-0.0286
"102634300",-0.0411
"102634333",-0.0064
"102634429",0.0048
"102634678",0.008
"102634697",0.011
"102634887",-0.0147
"102635020",0.0149
"102635252",0.0137
"102635290",-0.0408
"102635447",0.0388
"102635494",0.0305
"102635569",-0.016
"102635958",-0.0164
"102636082",0.0026
"102636203",-0.0014
"102636217",0.0277
"102636313",0.0223
"102636330",0.0093
"102636793",0.0031
"102636896",0.0081
"102636989",0.0033
"102637001",0.0045
"102637087",-0.0192
"102637366",-0.0399
"102637492",-0.0135
"102637542",4e-04
"102637546",0.0225
"102637572",0.0101
"102637973",0.017
"102637977",-0.0155
"102638085",0.0017
"102638120",-0.0016
"102638199",-0.0295
"102638268",0.0077
"102638292",-0.0065
"102638465",0.0196
"102638545",0.0306
"102638797",0.0038
"102638837",0.0066
"102639025",0.0134
"102639143",-0.0062
"102639543",0.0181
"102639645",-0.0266
"102640368",0.0048
"102640779",0.0343
"102641859",-0.0279
"102642034",-0.0111
"102644",0.0148
"102657",0.025
"102693",-0.027275
"102747",-0.0697666666666667
"102774",-0.059
"102857",-0.065
"102866",0.2693
"102871",0.0285666666666667
"102902673",-0.0556
"102920",-0.01255
"102941",-0.001
"102954",0.0898
"102991",-0.0045
"103012",-0.0219
"103080",0.0016
"103098",-0.046625
"103135",-0.0759666666666667
"103136",0.0369
"103140",-0.0921
"103142",-0.0087
"103149",0.00183333333333333
"103161",0.0099
"103172",-0.1231
"103175",0.0273
"103199",0.0392
"103213",-0.0096
"103220",0.006
"103236",0.0757
"103266",0.191
"103268",0.0137
"103284",-0.0338
"103406",-0.0391
"103466",0.1074
"103468",-0.0023
"103511",0.0876
"103534",-0.01555
"103537",-0.02635
"103551",-0.197
"103554",-0.04135
"103573",0.0119
"103583",-0.0173
"103655",-0.0067
"103677",-0.0765
"103694",0.02545
"103710",0.0366
"103711",-0.0199
"103712",0.0427
"103724",0.02835
"103733",-0.0501
"103737",-0.0116
"103742",0.0627
"103743",-0.00915
"103765",0.0496
"103768",-0.0593
"103775",-0.0209
"103784",-0.0213
"103806",-0.0139
"103836",-0.06265
"103841",0.0104
"103844",0.0512
"103850",0.0464
"103889",0.0198
"103963",0.0564
"103967",0.0177
"103968",0.0019
"103978",-0.1479
"103988",-0.0217
"104001",0.02556
"104002",0.00735
"104009",-0.0197
"104010",-0.0248
"104015",0.0259
"104027",0.01300020365
"104069",-0.2032
"104079",-0.0681
"104080",0.0394
"104082",0.0413
"104086",-0.0457666666666667
"104099",-0.0252
"104103",-0.0052
"104110",-0.0246333333333333
"104111",0.0254
"104112",-0.0232
"104130",0.0508666666666667
"104156",0.0812333333333333
"104158",0.0292
"104174",0.0459
"104175",0.0436
"104184",-0.0525
"104215",0.0077
"104248",0.0057
"104252",-0.1263
"104263",0.0266666666666667
"104271",-4e-04
"104318",-0.00818
"104346",-0.0569
"104348",-0.00446666666666667
"104349",-0.00265
"104360",0.0161
"104367",0.0102
"104368",0.0161
"104369",0.003
"104382",0.0024
"104383",0.0162
"104384",-0.0122
"104394",0.1195
"104401",-0.0034
"104416",0.0963
"104418",0.249833333333333
"104443",0.0113666666666667
"104444",0.05445
"104445",-0.01715
"104457",0.0356
"104458",0.10365
"104479",-0.0292
"104570",0.00126666666666667
"104582",0.1857
"104601",-0.0822
"104625",-0.022325
"104662",0.0311
"104681",0.0345666666666667
"104709",0.03635
"104718",-0.0504
"104721",0.03255
"104725",0.0126
"104732",0.0181
"104759",0.0052
"104771",0.0588666666666667
"104776",-0.0453
"104798",-0.0501
"104799",0.0019
"104806",-0.01505
"104816",-0.0082
"104831",-0.0047
"104836",0.0282
"104859",0.0324
"104871",-0.0486
"104884",-0.0011
"104885",-0.0173
"104886",-3e-04
"104910",0.0095
"104923",-0.0284333333333333
"104943",0.0351
"105000",-0.0157333333333333
"105005",0.1862
"105014",0.12495
"105083",-0.0635
"105148",-0.014075
"105171",0.0485
"105180375",-0.0401
"105193",0.0883
"105203",-0.01665
"105239",0.0556
"105242657",-0.0298
"105242790",0.005
"105242798",-0.0106
"105242927",-4e-04
"105243",-0.03085
"105243233",0.0129
"105243269",-0.0172
"105243282",0.0714
"105243866",-0.0014
"105243991",7e-04
"105244158",0.0205
"105244426",-1.339e-05
"105244462",-0.0185
"105245",-0.0731
"105245359",0.0203
"105245705",-0.0156
"105245866",-0.0134
"105246",-0.05685
"105246056",0.004
"105246059",0.0136
"105246151",-0.0201
"105246278",-0.0245
"105246305",-0.0305
"105246409",0.0359
"105278",-0.04895
"105298",0.1032
"105348",0.1908
"105349",0.024
"105352",0.0073
"105355",-0.0184
"105372",0.0458
"105377",0.0151
"105387",0.01665
"105418",0.01525
"105428",0.0612
"105439",-0.00015
"105440",-0.0793
"105445",0.067675
"105446",-0.0037
"105450",0.0279
"105501",0.0255
"105504",-0.0075
"105511",-0.0138
"105513",0.0225333333333333
"105522",0.075
"105559",0.03365
"105590",-0.0129
"105594",-0.0187
"105638",-0.0263666666666667
"105651",0.00853333333333333
"105653",0.1031
"105663",0.0096
"105670",-0.00115
"105675",-0.0617
"105689",-0.0527
"105722",-0.0263
"105727",-0.01975
"105732",-0.0131
"105734",0.01455
"105782",-0.0303
"105785",-0.0045
"105787",-6e-04
"105827",-0.03435
"105833",-0.0255
"105835",-0.0021
"105837",-0.0271333333333333
"105841",-0.0319
"105844",-0.05665
"105847",0.0051
"105853",0.0575
"105855",0.0293
"105859",0.0111
"105866",0.0286
"105886298",-0.011
"105887",0.01415
"105892",0.0066
"105968",0.0277
"105988",0.0112
"106014",0.0758
"106021",-0.0367
"106025",5e-04
"106039",-0.0026
"106042",0.0107
"106052",-0.0106666666666667
"106064",-0.0225
"106068",-0.0305333333333333
"106073",0.0121
"106143",-0.0443
"106200",-0.0141333333333333
"106205",-0.0273
"106248",0.036
"106264",0.097
"106298",0.0343
"106326",0.0506
"106344",0.02765
"106347",-0.0152
"106369",0.0652
"106389",-0.01875
"106393",0.0608333333333333
"106407",0.0083
"106489",-0.0077
"106504",0.01705
"106512",0.0307
"106522",-0.0111333333333333
"106529",-0.031
"106564",-0.0087
"106565",-0.108
"106572",0.02695
"106581",0.0221
"106582",-0.0146
"106583",0.0202
"106585",-0.065775
"106618",0.0152
"106628",0.02035
"106633",-0.0113333333333333
"106639",-0.0313
"106648",0.0239
"106672",-0.0565
"106707",-0.034
"106722",-0.0145
"106757",0.0259
"106759",0.0339
"106763",0.04445
"106766",-0.00375
"106794",0.0058
"106795",0.063
"106821",0.013
"106840",-0.0177
"106861",-0.0401
"106869",-0.0824
"106877",0.0069
"106878",0.0888
"106894",0.0065
"106931",0.0883
"106947",0.01055
"106952",-0.0341
"106957",0.0931
"107022",-0.0076
"107029",0.0051
"107035",0.055
"107045",-0.0408333333333333
"107047",0.0148666666666667
"107065",-0.01539234
"107071",-0.0602
"107094",0.1087
"107141",-0.00525
"107146",0.0486
"107173",-0.0182
"107182",-0.10865
"107197",0.0149
"107221",-0.0297
"107227",-0.001
"107239",-0.0338
"107242",0.1167
"107250",-0.0664
"107260",0.0323
"107271",-0.0199
"107272",-0.0753
"107305",-0.0339
"107321",0.0386
"107328",-0.0207666666666667
"107338",-0.0535333333333333
"107351",-0.0127
"107358",0.0327
"107368",0.035
"107372",0.0119
"107373",0.0073
"107375",0.0569
"107376",-0.0084
"107392",0.0849
"107435",0.0194
"107448",0.00625
"107449",0.0426
"107476",-0.01875
"107477",0.0575
"107503",0.1271
"107508",-0.0136333333333333
"107513",0.04265
"107515",-0.003
"107526",0.0115
"107527",-0.0071
"107528",0.0545
"107566",0.0232
"107568",-0.01292
"107569",-0.0263
"107581",-0.2087
"107585",0.034
"107586",-0.0548
"107587",-0.01145
"107589",0.1215
"107605",-0.01235
"107607",-0.0733
"107650",0.0101666666666667
"107652",0.0198
"107656",0.1606
"107684",0.01125
"107686",-0.0307
"107701",0.0433666666666667
"107723",-0.00156666666666667
"107732",-0.0254
"107733",-0.0152
"107734",-0.0651
"107746",-0.00626
"107747",-0.0536
"107751",0.0067
"107753",0.0333
"107765",-0.0083
"107766",-0.0067
"107767",0.0313
"107769",-0.0132
"107770",-0.0465
"107771",0.021
"107815",-0.0128
"107817",-0.0251
"107823",0.01446
"107829",0.0054
"107831",0.0245
"107849",-0.0117
"107868",5e-04
"107869",-0.01475
"107889",-0.0012
"107895",-0.0084
"107932",-0.0388666666666667
"107934",-0.0418
"107939",0.0299
"107951",-0.0407
"107970",0.0507
"107971",-0.00895
"107975",0.1267
"107976",0.04125
"107986",-0.06408
"107993",0.0107
"107995",0.01455
"107999",0.0094
"108000",0.0114666666666667
"108011",-0.0151
"108012",0.0257
"108013",-0.0033
"108014",0.0678
"108015",3e-04
"108017",-0.01345
"108030",0.021825
"108037",0.0251
"108043",-0.0314333333333333
"108052",0.0157666666666667
"108058",-0.004125
"108062",-0.02985
"108067",0.0109
"108069",-0.0114
"108071",-0.00964
"108072",-0.0078
"108073",0.0785
"108075",0.0102666666666667
"108077",0.0057
"108078",-0.0036
"108079",-0.01925
"108083",0.0257
"108086",-0.0016
"108089",0.0323
"108096",0.0083
"108097",0.0612
"108098",-0.0295
"108099",0.1431
"108100",0.0303
"108101",-0.0069
"108105",-0.0136
"108114",0.0165
"108115",-0.07925
"108116",0.0422
"108121",-0.0558
"108123",0.0196
"108124",0.0952666666666667
"108138",0.0255
"108143",0.0394
"108147",0.0143333333333333
"108148",0.0311333333333333
"108150",0.0357
"108151",0.0069
"108153",-0.0095
"108154",0.024525
"108155",-0.0210666666666667
"108156",0.02565
"108159",0.0343
"108160",-0.0326
"108161",-0.0221
"108167416",-4.973e-05
"108167440",-0.004
"108167445",-0.006
"108167501",0.0306
"108167597",0.0263
"108167617",0.0065
"108167848",-0.0214
"108168167",0.0068
"108168267",-0.0467
"108168734",-0.004
"108168793",0.0229
"108168923",0.0112
"108169050",0.0194
"108645",0.037875
"108652",0.0278666666666667
"108653",-0.0405
"108654",-0.0198
"108655",-0.0234
"108657",-0.1304
"108660",0.1035
"108664",-0.027
"108670",-0.0276
"108671",0.007
"108672",-0.0197
"108673",0.001
"108679",0.1304
"108682",-0.0209
"108686",-0.0260666666666667
"108687",0.0165
"108689",0.0245
"108699",-0.01075
"108705",-0.0676
"108707",-0.011
"108723",0.0551
"108735",-0.01142
"108737",-0.0362
"108755",0.0252333333333333
"108760",-0.06435
"108767",0.0167
"108797",0.0029
"108800",0.007
"108802",-0.0147
"108803",-0.0147
"108811",-0.0261
"108812",0.0043
"108829",0
"108832",-0.0395
"108837",-0.00483333333333333
"108841",0.0301
"108853",0.021
"108857",-0.023
"108888",-0.0325
"108897",-0.0851
"108899",0.0446
"108902",0.0392
"108903",-0.0617
"108907",-0.0171666666666667
"108909",-0.0217666666666667
"108911",0.0168
"108912",0.0051
"108927",0.143866666666667
"108934",0.0566333333333333
"108937",-0.0993
"108943",0.0212
"108946",-0.0071
"108950",-0.0021
"108954",-0.01215
"108956",0.0179
"108958",-0.0742
"108960",-0.0017
"108961",0.0087
"108970",-0.0209
"108989",-0.03735
"108995",0.00846666666666667
"109006",-0.0163
"109019",0.0342
"109032",-0.0019
"109042",-0.05395
"109050",0.115066666666667
"109052",0.0120666666666667
"109054",-0.0164666666666667
"109065",-0.0182
"109075",0.0858
"109077",0.03205
"109079",-0.028
"109082",-0.0766
"109093",0.0298666666666667
"109095",0.0937
"109108",-0.0146
"109113",-0.00402
"109115",-0.022
"109129",-0.0155
"109135",-0.02975
"109136",-0.000799999999999999
"109145",-0.0401
"109151",-0.04365
"109154",0.0651
"109161",0.0252666666666667
"109163",0.0123
"109168",0.0142
"109169",-0.1631
"109181",-0.00785
"109202",-0.0123
"109205",-0.03728
"109212",0.0151
"109215",0.0254
"109218",-0.0149
"109222",-0.0238
"109225",0.000799999999999999
"109226",0.004
"109229",0.0163
"109232",-0.0143
"109241",0.0478
"109242",-0.000466666666666667
"109245",-0.009
"109246",-0.0253
"109254",0.0162
"109263",0.0545
"109264",-0.0441
"109267",0.0097
"109270",-0.004525
"109272",0.003025
"109275",-0.01175
"109280",-0.0242
"109284",0.0977
"109294",0.00488333333333333
"109299",0.05385
"109305",0.0551
"109314",-0.0224
"109331",0.00585
"109332",0.0129333333333333
"109333",-0.012425
"109342",-0.0162
"109346",-0.022
"109349",0.08115
"109359",0.0244
"109552",0.0241
"109575",-0.0047
"109593",0.17985
"109594",0.0427
"109620",0.0235333333333333
"109624",0.0139666666666667
"109637",0.02365
"109648",0.2071
"109652",-0.00643333333333333
"109658",4e-04
"109660",-0.0472
"109663",0.0039
"109672",-0.00135
"109674",0.04775
"109676",-0.03465
"109685",-0.0027
"109689",-0.02474
"109697",0.0661
"109700",0.0048
"109711",0.1638
"109731",-0.06505
"109754",0.0240333333333333
"109778",-0.0864
"109785",-0.00965
"109791",0.0114
"109801",6e-04
"109815",0.0353
"109820",-9e-04
"109821",-0.017
"109828",0.0188
"109857",0.059
"109880",0.00216666666666667
"109889",0.01705
"109900",-0.0345
"109901",0.0135
"109904",0.0144
"109905",-0.0269
"109929",0.0274
"109934",0.055975
"109978",-0.0051
"109979",0.00823333333333333
"110006",0.000875
"110012",0.0878
"110033",0.0057
"110052",0.000366666666666667
"110058",0.0608
"110074",-0.0036
"110075",0.0064
"110078",-0.00795
"110082",0.0271
"110083",0.0131333333333333
"110084",0.0581333333333333
"110094",-0.0142666666666667
"110095",0.01855
"110109",0.0382
"110115",-0.0226
"110119",-0.0273
"110135",-0.0324
"110147",0.0464
"110157",-0.0595
"110168",0.0054
"110172",0.1523
"110173",-0.08545
"110175",0.01405
"110187",-0.0204
"110196",-0.02225
"110197",0.01865
"110198",0.00553333333333333
"110208",-0.0488
"110213",-0.03
"110253",-0.0721666666666667
"110265",-0.0094
"110279",0.0596333333333333
"110304",0.0303
"110308",0.016
"110310",-0.0021
"110312",-0.0204
"110323",-0.0762
"110326",0.0038
"110332",0.0173333333333333
"110350",-0.03804
"110351",-0.0162
"110355",0.0212
"110379",0.0885
"110380",-0.0122
"110382",0.0052
"110385",0.0307
"110391",-0.0284
"110417",0.0129
"110446",0.0387
"110454",-0.1675
"110460",-0.018
"110521",-0.0236
"110524",-0.1135
"110532",-0.0402
"110542",0.0048
"110593",-0.0559333333333333
"110595",-0.0943
"110596",2e-04
"110599566",0.0555
"110606",-0.0014
"110611",0.00336666666666667
"110612",0.0064
"110616",0.0223
"110637",0.038
"110639",0.0411
"110648",0.00846666666666667
"110651",-0.0111
"110695",0.0173
"110696",-0.00436666666666667
"110749",-0.0116
"110750",-0.0419
"110751",-0.0207
"110784",0.0165
"110789",0.0033
"110794",0.0141
"110796",-0.0595
"110805",0.0621
"110809",-0.0599666666666667
"110816",0.05445
"110821",0.02555
"110826",-0.00565
"110829",0.02645
"110834",-0.0507
"110835",0.0597
"110842",-0.00765
"110854",-0.0054
"110855",-0.00813333333333333
"110862",0.0966
"110876",0.01518
"110877",-0.0118
"110880",-0.002
"110886",0.0049
"110891",0.1118
"110893",0.001375
"110895",0.0144
"110902",-0.0059
"110911",-0.0064
"110920",-0.0077
"110935",0.0113
"110948",-0.0937
"110954",0.0337
"110956",0.011100806
"110957",0.0151
"110958",-0.0048
"110959",0.0299
"110960",0.0254
"110962",-0.01895
"111173",0.02218
"111174",0.0124
"111175",0.0235
"111970",0.0022
"111975",0.0277
"112403",0.0096
"112405",0.0754666666666667
"112406",0.0128
"112407",0.0388
"112408",0.0131
"112415",0.0747
"112418",-0.0425
"112419",0.011
"112422",-0.0094
"112486228",-0.0023
"112694759",0.0811
"11287",-0.0247
"11298",0.034
"113002583",0.0086
"11302",-0.1193
"11303",0.0071
"11304",0.0136666666666667
"11305",-0.0364
"11306",0.0146
"11307",0.0048
"11308",0.11905
"11350",-0.00736
"11352",0.0307
"113523645",0.0664
"11363",-0.0122
"11364",-0.0045
"11370",-0.02195
"113846",-0.0132
"113848",0.0213
"113849",-0.0145
"113852",0.039
"113853",-0.0041
"113854",-4e-04
"113857",-0.0184
"113859",0.0244
"113862",-0.0061
"113863",-0.0296
"113865",-0.0202
"113868",-0.0232
"113875",-0.0172
"11409",-0.0144
"114128",-0.0227333333333333
"114141",0.0044
"114142",-0.01695
"114143",0.0712
"11416",0.0036
"11418",-0.0262333333333333
"11419",-0.1546
"11421",-0.0402
"114229",-0.0341
"11423",-0.018
"114230",-0.00905
"114249",-0.0068
"11425",-0.0129
"114255",0.0345
"11426",0.016425
"11428",0.0176
"11429",-0.0457
"11430",0.001
"114301",0.0792666666666667
"114304",0.01345
"11431",0.0400666666666667
"11432",-0.0258333333333333
"11433",0.0271
"114332",0.0041
"11434",-0.03785
"11435",0.0517333333333333
"11438",-0.178533333333333
"11440",0.0095
"11441",0.02935
"11443",-0.0159
"11444",-0.0468
"11447",0.0013
"114479",-0.06165
"11448",0.0538
"11449",0.0098
"11450",0.0367
"11451",-0.0416
"114565",-0.0161666666666667
"114566",0.0132
"114570",0.0144
"114584",-0.0205
"114585",-0.0103666666666667
"11459",0.0591
"114601",-0.0276
"114602",-0.0303
"114604",0.1039
"114606",-0.0722
"11461",0.099
"114615",-0.0479666666666667
"11464",-0.00425
"114640",-0.025
"114641",0.0391
"114642",-0.0032
"114643",0.0175
"114644",-0.00725
"11465",0.1157
"114652",-0.0043
"114654",-0.01525
"114660",0.0195
"114661",-0.0083
"114662",0.0137
"114663",-0.0465
"114664",-0.0375333333333333
"114671",0.00325
"114674",-0.0421666666666667
"114679",0.0122
"11468",0.0054
"11470",0.0144
"11471",0.0013
"114712",-0.0225
"114713",-0.00515
"114714",-0.0052
"114715",0.0156
"114716",0.021275
"11472",0.0823
"11474",0.00886666666666667
"114741",0.0116
"11475",-0.077
"11477",0.0874
"114774",0.0194
"11479",-0.0168
"11480",0.0753
"11481",-0.2871
"11482",0.0309
"11484",-0.0389
"11486",-0.01655
"114863",0.0592666666666667
"114868",-0.0057
"11487",0.01125
"114871",0.0028
"114872",-0.0039
"114873",0.0048
"114874",-0.0131
"114875",0.01745
"11488",0.067875
"114886",-0.235
"114889",-0.003
"11489",0.0397
"114893",0.0365
"114896",-0.03028
"11490",-0.0217
"11491",0.02275
"11492",0.0481
"11495",0.0077
"11496",0.0262
"11497",0.0153
"11498",-0.0131666666666667
"11499",-8e-04
"11500",0.0128
"11501",0.000433333333333333
"11502",0.0719
"11504",-0.00106666666666667
"11512",-0.0322
"11513",-0.02915
"11514",-0.1616
"11515",0.1559
"11516",-0.1738
"11517",-0.00936666666666667
"11518",0.10596
"11519",0.035425
"11520",0.0516
"11522",-0.03265
"11529",-0.0021
"11532",0.006
"11534",-0.0616666666666667
"11535",-0.0511
"11536",0.0199
"11537",-0.018
"11539",0.08655
"11540",0.012
"11541",-0.0225
"11544",5e-04
"11545",0.1273
"11546",-0.0336
"11548",0.01485
"115485607",0.00235
