"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_185743_coefficient","contrast_185743_log2fc","contrast_185743_tstat","contrast_185743_pvalue"
"7809",544696,544696,"ENSMUSG00000038122","Tbc1d32","TBC1 domain family, member 32",0.1095,0.4303,0.2545,-0.0438,-0.0438,-0.74,0.4637
"7810",100470,100470,"ENSMUSG00000024903","Lao1","L-amino acid oxidase 1",0.1097,0.4303,0.2547,-0.2716,-0.2716,-0.617,0.5408
"7811",100434,100434,"ENSMUSG00000028412","Slc44a1","solute carrier family 44, member 1",0.1096,0.4303,0.2546,0.0354,0.0354,0.7312,0.469
"7812",70556,70556,"ENSMUSG00000028982","Slc25a33","solute carrier family 25, member 33",0.1095,0.4303,0.2545,0.0739,0.0739,1.9753,0.0553
"7813",102631679,102631679,"","2810048H02Rik","RIKEN cDNA 2810048H02 gene",0.1097,0.4303,0.2549,-0.385,-0.385,-1.5484,0.1296
"7814",67065,67065,"ENSMUSG00000000776","Polr3d","polymerase (RNA) III (DNA directed) polypeptide D",0.1096,0.4303,0.2547,-0.0534,-0.0534,-1.2289,0.2264
"7815",55978,55978,"ENSMUSG00000001105","Ift20","intraflagellar transport 20",0.1098,0.4303,0.255,0.0481,0.0481,0.6137,0.5429
"7816",77706,77706,"ENSMUSG00000072791","Abcb5","ATP-binding cassette, sub-family B member 5",0.1098,0.4303,0.2552,0.1305,0.1305,0.7499,0.4578
"7817",108167917,108167917,"","Gm46289","predicted gene, 46289",0.1098,0.4303,0.2551,-0.1733,-0.1733,-1.2232,0.2285
"7818",50759,50759,"ENSMUSG00000034532","Fbxo16","F-box protein 16",0.1095,0.4303,0.2546,-0.056,-0.056,-1.0249,0.3117
"7819",12519,12519,"ENSMUSG00000075122","Cd80","CD80 antigen",0.1097,0.4303,0.2548,0.2932,0.2932,2.2657,0.0291
"7820",100526520,100526520,"ENSMUSG00000092972","Mir3078","microRNA 3078",0.1095,0.4303,0.2544,0.7409,0.7409,2.9321,0.0056
"7821",71000,71000,"ENSMUSG00000097775","4931440J10Rik","RIKEN cDNA 4931440J10 gene",0.1095,0.4303,0.2546,-0.4133,-0.4133,-1.2805,0.2079
"7822",12097,12097,"ENSMUSG00000074486","Bglap2","bone gamma-carboxyglutamate protein 2",0.1097,0.4303,0.2548,-0.4694,-0.4694,-1.6878,0.0994
"7823",105247100,105247100,"","Gm42259","predicted gene, 42259",0.1096,0.4303,0.2546,-0.087,-0.087,-0.932,0.3571
"7824",115486642,115486642,"ENSMUSG00000119750","Gm26498","predicted gene, 26498",0.1098,0.4303,0.2551,-0.3645,-0.3645,-1.7445,0.0889
"7825",622070,622070,"ENSMUSG00000087175","Gm15133","predicted gene 15133",0.1098,0.4303,0.2552,-0.5444,-0.5444,-1.5936,0.1191
"7826",28194,28194,"ENSMUSG00000051716","Apon","apolipoprotein N",0.1099,0.4304,0.2553,0.1,0.1,0.3344,0.7399
"7827",100628571,100628571,"ENSMUSG00000092985","Mir378b","microRNA 378b",0.1099,0.4304,0.2553,0.0123,0.0123,0.0353,0.972
"7828",621427,621427,"ENSMUSG00000068601","Gm10244","predicted gene 10244",0.1099,0.4305,0.2554,0.1685,0.1685,0.9185,0.3639
"7829",26875,26875,"ENSMUSG00000061601","Pclo","piccolo (presynaptic cytomatrix protein)",0.1099,0.4305,0.2553,-0.0886,-0.0886,-1.1089,0.2742
"7830",57749,57749,"ENSMUSG00000029423","Piwil1","piwi-like RNA-mediated gene silencing 1",0.1099,0.4305,0.2554,-0.5617,-0.5617,-1.9645,0.0566
"7831",26450,26450,"ENSMUSG00000027428","Rbbp9","retinoblastoma binding protein 9, serine hydrolase",0.11,0.4305,0.2554,0.0589,0.0589,1.0981,0.2789
"7832",105734734,105734734,"ENSMUSG00000087596","Gm11715","predicted gene 11715",0.11,0.4305,0.2555,-0.486,-0.486,-1.0715,0.2905
"7833",74370,74370,"ENSMUSG00000025583","Rptor","regulatory associated protein of MTOR, complex 1",0.11,0.4305,0.2555,-0.0383,-0.0383,-0.6202,0.5387
"7834",78057,78057,"ENSMUSG00000024088","4930583I09Rik","RIKEN cDNA 4930583I09 gene",0.11,0.4305,0.2555,0.277,0.277,1.5158,0.1376
"7835",78185,78185,"ENSMUSG00000039545","Flicr","Foxp3 regulating long intergenic noncoding RNA",0.11,0.4305,0.2556,0.0721,0.0721,0.4805,0.6335
"7836",243373,243373,"ENSMUSG00000053297","AI854703","expressed sequence AI854703",0.1101,0.4305,0.2556,-0.0513,-0.0513,-1.0424,0.3036
"7837",20592,20592,"ENSMUSG00000056673","Kdm5d","lysine demethylase 5D",0.1101,0.4305,0.2556,0.0787,0.0787,1.3122,0.1971
"7838",100041951,100041951,"","Gm3587","predicted gene 3587",0.1103,0.4307,0.256,-0.2179,-0.2179,-0.6782,0.5016
"7839",102639570,102639570,"","Gm35850","predicted gene, 35850",0.1102,0.4307,0.2558,0.4028,0.4028,1.3188,0.1949
"7840",71793,71793,"ENSMUSG00000028016","Ints12","integrator complex subunit 12",0.1102,0.4307,0.2559,-0.0176,-0.0176,-0.3329,0.741
"7841",102639389,102639389,"ENSMUSG00000104945","Gm35715","predicted gene, 35715",0.1102,0.4307,0.2558,0.023,0.023,0.0567,0.9551
"7842",102632532,102632532,"","Gm30583","predicted gene, 30583",0.1101,0.4307,0.2557,0.0444,0.0444,0.2656,0.7919
"7843",666731,666731,"ENSMUSG00000067399","Trim43c","tripartite motif-containing 43C",0.1101,0.4307,0.2557,0.4689,0.4689,1.7583,0.0865
"7844",115489532,115489532,"","Gm52564","predicted gene, 52564",0.1102,0.4307,0.2559,-0.2247,-0.2247,-1.2606,0.2149
"7845",102637496,102637496,"","Gm34288","predicted gene, 34288",0.1102,0.4307,0.2559,0.4555,0.4555,1.3852,0.1738
"7846",102635504,102635504,"","Gm32823","predicted gene, 32823",0.1102,0.4307,0.2558,0.8008,0.8008,1.8857,0.0668
"7847",21899,21899,"ENSMUSG00000051498","Tlr6","toll-like receptor 6",0.1103,0.4307,0.256,0.2512,0.2512,1.9118,0.0632
"7848",102636415,102636415,"","Gm33487","predicted gene, 33487",0.1102,0.4307,0.2557,0.5277,0.5277,1.7285,0.0918
"7849",102632142,102632142,"","Gm18905","predicted gene, 18905",0.1103,0.4307,0.2559,0.4546,0.4546,1.1375,0.2622
"7850",446210,446210,"ENSMUSG00000067103","AY702103","cDNA sequence AY702103",0.1103,0.4309,0.256,-0.2038,-0.2038,-1.1091,0.2741
"7851",108168756,108168756,"","Gm46741","predicted gene, 46741",0.1105,0.4314,0.2561,0.2178,0.2178,1.4479,0.1556
"7852",12805,12805,"ENSMUSG00000055022","Cntn1","contactin 1",0.1106,0.4314,0.2563,-0.0364,-0.0364,-0.6682,0.5079
"7853",70874,70874,"ENSMUSG00000044544","4921513I03Rik","RIKEN cDNA 4921513I03 gene",0.1105,0.4314,0.2562,-0.1053,-0.1053,-0.3768,0.7083
"7854",353237,353237,"ENSMUSG00000102697","Pcdhac2","protocadherin alpha subfamily C, 2",0.1106,0.4314,0.2563,-0.0767,-0.0767,-0.8959,0.3758
"7855",100124467,100124467,"ENSMUSG00000076372","Mir568","microRNA 568",0.1106,0.4314,0.2562,-0.5263,-0.5263,-0.9906,0.3279
"7856",77001,77001,"ENSMUSG00000108490","1700110I07Rik","RIKEN cDNA 1700110I07 gene",0.1106,0.4314,0.2564,-0.0759,-0.0759,-0.4249,0.6732
"7857",628110,628110,"","Gm14408","predicted gene 14408",0.1105,0.4314,0.2561,0.0686,0.0686,0.9028,0.3721
"7858",29805,29805,"ENSMUSG00000075227","Znhit2","zinc finger, HIT domain containing 2",0.1105,0.4314,0.2561,0.0083,0.0083,0.1119,0.9114
"7859",20220,20220,"ENSMUSG00000021963","Sap18","Sin3-associated polypeptide 18",0.1106,0.4314,0.2564,0.0434,0.0434,1.0001,0.3234
"7860",668592,668592,"","Gm9258","predicted gene 9258",0.1106,0.4314,0.2563,0.604,0.604,1.6967,0.0977
"7861",105243068,105243068,"","Gm39099","predicted gene, 39099",0.1106,0.4314,0.2562,0.3066,0.3066,1.5059,0.1401
"7862",67711,67711,"ENSMUSG00000030750","Nsmce1","NSE1 homolog, SMC5-SMC6 complex component",0.1107,0.4315,0.2564,0.0982,0.0982,1.3847,0.174
"7863",320119,320119,"ENSMUSG00000089872","Rps6kc1","ribosomal protein S6 kinase polypeptide 1",0.1108,0.4317,0.2566,-0.0019,-0.0019,-0.041,0.9675
"7864",22685,22685,"ENSMUSG00000042097","Zfp239","zinc finger protein 239",0.1107,0.4317,0.2565,-0.072,-0.072,-1.789,0.0813
"7865",19735,19735,"ENSMUSG00000026360","Rgs2","regulator of G-protein signaling 2",0.1107,0.4317,0.2565,0.1248,0.1248,2.0591,0.0462
"7866",399566,399566,"ENSMUSG00000002803","Btbd6","BTB domain containing 6",0.1108,0.4317,0.2565,0.0116,0.0116,0.226,0.8224
"7867",102638331,102638331,"","Gm34921","predicted gene, 34921",0.1109,0.4317,0.2568,0.5675,0.5675,1.4624,0.1516
"7868",235293,235293,"ENSMUSG00000032018","Sc5d","sterol-C5-desaturase",0.1109,0.4317,0.2567,0.0061,0.0061,0.1521,0.8799
"7869",242425,242425,"ENSMUSG00000039809","Gabbr2","gamma-aminobutyric acid type B receptor subunit 2",0.1109,0.4317,0.2569,-0.0554,-0.0554,-0.586,0.5612
"7870",215929,215929,"ENSMUSG00000038522","Mfsd4b1","major facilitator superfamily domain containing 4B1",0.1108,0.4317,0.2566,0.213,0.213,1.5619,0.1263
"7871",100504268,100504268,"ENSMUSG00000087254","2310005A03Rik","RIKEN cDNA 2310005A03 gene",0.1109,0.4317,0.2568,-0.5746,-0.5746,-1.742,0.0893
"7872",21387,21387,"ENSMUSG00000000094","Tbx4","T-box 4",0.1109,0.4317,0.2567,0.2211,0.2211,0.8585,0.3959
"7873",192786,192786,"ENSMUSG00000037533","Rapgef6","Rap guanine nucleotide exchange factor (GEF) 6",0.1108,0.4317,0.2566,0.0616,0.0616,1.337,0.1889
"7874",19116,19116,"ENSMUSG00000005268","Prlr","prolactin receptor",0.1109,0.4317,0.2569,0.5399,0.5399,2.0852,0.0436
"7875",381062,381062,"ENSMUSG00000036552","Ermard","ER membrane associated RNA degradation",0.1109,0.4317,0.2567,0.0029,0.0029,0.0615,0.9513
"7876",66797,66797,"ENSMUSG00000039419","Cntnap2","contactin associated protein-like 2",0.1109,0.4317,0.2568,-0.1044,-0.1044,-0.9807,0.3327
"7877",13611,13611,"ENSMUSG00000044199","S1pr4","sphingosine-1-phosphate receptor 4",0.111,0.4319,0.257,0.309,0.309,1.6901,0.0989
"7878",241311,241311,"ENSMUSG00000068966","Zbtb34","zinc finger and BTB domain containing 34",0.111,0.4319,0.2569,-0.0878,-0.0878,-1.497,0.1424
"7879",21812,21812,"ENSMUSG00000007613","Tgfbr1","transforming growth factor, beta receptor I",0.111,0.4319,0.257,0.0097,0.0097,0.159,0.8745
"7880",68299,68299,"ENSMUSG00000017288","Vps53","VPS53 GARP complex subunit",0.1112,0.4323,0.2571,-0.0377,-0.0377,-0.7126,0.4803
"7881",99237,99237,"ENSMUSG00000068040","Tm9sf4","transmembrane 9 superfamily member 4",0.1112,0.4323,0.2572,-0.0352,-0.0352,-0.5462,0.588
"7882",78914,78914,"ENSMUSG00000031090","Nadsyn1","NAD synthetase 1",0.1112,0.4323,0.2571,-0.1061,-0.1061,-1.5901,0.1198
"7883",269881,269881,"ENSMUSG00000040390","Map3k10","mitogen-activated protein kinase kinase kinase 10",0.1112,0.4323,0.2572,0.0474,0.0474,0.7072,0.4836
"7884",78625,78625,"ENSMUSG00000024209","Acsbg3","acyl-CoA synthetase bubblegum family member 3",0.1111,0.4323,0.2571,-0.1579,-0.1579,-1.2906,0.2044
"7885",72219,72219,"ENSMUSG00000050876","Spata31d1a","spermatogenesis associated 31 subfamily D, member 1A",0.1111,0.4323,0.257,0.3428,0.3428,0.7868,0.4361
"7886",414076,414076,"ENSMUSG00000098197","BC051537","cDNA sequence BC051537",0.1112,0.4323,0.2572,0.3196,0.3196,0.8863,0.3809
"7887",17153,17153,"ENSMUSG00000027375","Mal","myelin and lymphocyte protein, T cell differentiation protein",0.1112,0.4323,0.2572,0.1059,0.1059,1.0363,0.3064
"7888",666457,666457,"","G370120E05Rik","RIKEN cDNA G370120E05 gene",0.1113,0.4325,0.2573,0.625,0.625,1.7542,0.0872
"7889",21761,21761,"ENSMUSG00000062270","Morf4l1","mortality factor 4 like 1",0.1113,0.4325,0.2573,0.0523,0.0523,1.1328,0.2642
"7890",115490275,115490275,"ENSMUSG00000088712","Gm22728","predicted gene, 22728",0.1114,0.4327,0.2573,0.412,0.412,0.8942,0.3767
"7891",110006,110006,"ENSMUSG00000025534","Gusb","glucuronidase, beta",0.1114,0.4328,0.2574,0.1041,0.1041,2.0044,0.052
"7892",14407,14407,"ENSMUSG00000055026","Gabrg3","gamma-aminobutyric acid type A receptor, subunit gamma 3",0.1115,0.4331,0.2574,-0.0833,-0.0833,-1.2845,0.2065
"7893",102632139,102632139,"ENSMUSG00000104109","Gm30292","predicted gene, 30292",0.1116,0.4334,0.2574,0.4111,0.4111,1.122,0.2687
"7894",229782,229782,"ENSMUSG00000027957","Slc35a3","solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3",0.1116,0.4336,0.2575,0.0442,0.0442,0.9784,0.3339
"7895",72285,72285,"ENSMUSG00000117442","1810073O08Rik","RIKEN cDNA 1810073O08 gene",0.1117,0.4336,0.2575,0.859,0.859,3.2012,0.0027
"7896",105247126,105247126,"ENSMUSG00000085990","Gm16731","predicted gene, 16731",0.1117,0.4336,0.2575,-0.3918,-0.3918,-0.9162,0.3651
"7897",68303,68303,"ENSMUSG00000029185","Fam114a1","family with sequence similarity 114, member A1",0.1117,0.4337,0.2576,0.0553,0.0553,0.8235,0.4152
"7898",18700,18700,"ENSMUSG00000031381","Piga","phosphatidylinositol glycan anchor biosynthesis, class A",0.1117,0.4337,0.2576,4e-04,4e-04,0.0058,0.9954
"7899",105245634,105245634,"","Gm41062","predicted gene, 41062",0.1118,0.4338,0.2576,0.1369,0.1369,0.5126,0.6111
"7900",56737,56737,"ENSMUSG00000039740","Alg2","ALG2 alpha-1,3/1,6-mannosyltransferase",0.1118,0.4339,0.2577,-0.0404,-0.0404,-0.6781,0.5017
"7901",227700,227700,"ENSMUSG00000026860","Sh3glb2","SH3-domain GRB2-like endophilin B2",0.1118,0.434,0.2577,-0.1015,-0.1015,-2.8937,0.0062
"7902",102637074,102637074,"ENSMUSG00000087518","Gm13561","predicted gene 13561",0.1119,0.4341,0.2577,0.7175,0.7175,1.6945,0.0981
"7903",102639516,102639516,"","Gm35813","predicted gene, 35813",0.1119,0.4342,0.2578,0.3738,0.3738,1.2671,0.2126
"7904",100628619,100628619,"ENSMUSG00000093315","Mir5114","microRNA 5114",0.1119,0.4342,0.2578,0.994,0.994,1.9774,0.0551
"7905",20922,20922,"ENSMUSG00000020485","Supt4a","SPT4A, DSIF elongation factor subunit",0.112,0.4342,0.2579,0.1087,0.1087,1.353,0.1838
"7906",16004,16004,"ENSMUSG00000023830","Igf2r","insulin-like growth factor 2 receptor",0.112,0.4342,0.2579,-0.1125,-0.1125,-1.0571,0.2969
"7907",545013,545013,"ENSMUSG00000072726","Gm5797","predicted gene 5797",0.112,0.4342,0.2578,-0.2352,-0.2352,-0.6653,0.5097
"7908",102640832,102640832,"","Gm26947","predicted gene, 26947",0.112,0.4342,0.2579,-0.3433,-0.3433,-1.8931,0.0657
"7909",72355,72355,"ENSMUSG00000064284","Cdpf1","cysteine rich, DPF motif domain containing 1",0.112,0.4342,0.258,0.1051,0.1051,1.6569,0.1055
"7910",66587,66587,"ENSMUSG00000028959","Fastk","Fas-activated serine/threonine kinase",0.112,0.4342,0.258,0.0506,0.0506,0.8968,0.3753
"7911",60321,60321,"ENSMUSG00000030216","Wbp11","WW domain binding protein 11",0.112,0.4342,0.258,-0.0578,-0.0578,-1.2135,0.2322
"7912",414072,414072,"","BC031361","cDNA sequence BC031361",0.1121,0.4342,0.2581,0.0309,0.0309,0.4797,0.6341
"7913",104681,104681,"ENSMUSG00000041920","Slc16a6","solute carrier family 16 (monocarboxylic acid transporters), member 6",0.1121,0.4345,0.2581,0.0979,0.0979,1.345,0.1863
"7914",59010,59010,"ENSMUSG00000005803","Sqor","sulfide quinone oxidoreductase",0.1122,0.4346,0.2581,0.1233,0.1233,1.5281,0.1345
"7915",53761,53761,"ENSMUSG00000024393","Prrc2a","proline-rich coiled-coil 2A",0.1122,0.4346,0.2582,0.0385,0.0385,1.0196,0.3141
"7916",18414,18414,"ENSMUSG00000022146","Osmr","oncostatin M receptor",0.1123,0.4348,0.2582,-0.0626,-0.0626,-0.7463,0.4599
"7917",115488885,115488885,"ENSMUSG00000084601","Gm23111","predicted gene, 23111",0.1123,0.4349,0.2582,-0.4663,-0.4663,-2.0203,0.0502
"7918",207818,207818,"ENSMUSG00000053559","Smagp","small cell adhesion glycoprotein",0.1123,0.4349,0.2583,-0.2701,-0.2701,-2.0203,0.0502
"7919",72454,72454,"ENSMUSG00000049305","Ccdc71","coiled-coil domain containing 71",0.1124,0.435,0.2583,0.0609,0.0609,1.5679,0.1249
"7920",107227,107227,"ENSMUSG00000036278","Macrod1","mono-ADP ribosylhydrolase 1",0.1124,0.435,0.2583,-0.0888,-0.0888,-1.8887,0.0663
"7921",15499,15499,"ENSMUSG00000022556","Hsf1","heat shock factor 1",0.1124,0.4352,0.2584,-0.0486,-0.0486,-1.1096,0.2739
"7922",102638886,102638886,"","Gm35341","predicted gene, 35341",0.1125,0.4353,0.2584,0.6304,0.6304,1.5427,0.1309
"7923",14123,14123,"ENSMUSG00000042423","Fbrs","fibrosin",0.1125,0.4355,0.2584,0.0428,0.0428,1.0473,0.3014
"7924",215280,215280,"ENSMUSG00000075284","Wipf1","WAS/WASL interacting protein family, member 1",0.1126,0.4355,0.2585,0.0052,0.0052,0.09,0.9288
"7925",74111,74111,"ENSMUSG00000029594","Rbm19","RNA binding motif protein 19",0.1126,0.4355,0.2585,-0.0796,-0.0796,-1.2208,0.2294
"7926",70551,70551,"ENSMUSG00000041594","Tmtc4","transmembrane and tetratricopeptide repeat containing 4",0.1126,0.4355,0.2585,0.011,0.011,0.1804,0.8578
"7927",213541,213541,"ENSMUSG00000040025","Ythdf2","YTH N6-methyladenosine RNA binding protein 2",0.1126,0.4355,0.2586,-0.0247,-0.0247,-0.4903,0.6267
"7928",327872,327872,"ENSMUSG00000085453","Gm12018","predicted gene 12018",0.1126,0.4355,0.2585,0.4889,0.4889,1.7512,0.0877
"7929",56364,56364,"ENSMUSG00000031310","Zmym3","zinc finger, MYM-type 3",0.1127,0.4357,0.2586,-0.0693,-0.0693,-1.7404,0.0896
"7930",100041840,100041840,"ENSMUSG00000072739","Gm10408","predicted gene 10408",0.1127,0.4357,0.2586,-0.5729,-0.5729,-1.4025,0.1686
"7931",211548,211548,"ENSMUSG00000030835","Nomo1","nodal modulator 1",0.1127,0.4358,0.2587,-0.0365,-0.0365,-0.7556,0.4544
"7932",232232,232232,"ENSMUSG00000034245","Hdac11","histone deacetylase 11",0.1127,0.4358,0.2587,-0.0295,-0.0295,-0.7216,0.4748
"7933",69538,69538,"ENSMUSG00000033420","Antxr1","anthrax toxin receptor 1",0.1128,0.4358,0.2587,0.1636,0.1636,1.6727,0.1023
"7934",102634852,102634852,"ENSMUSG00000066141","Gm11232","predicted gene 11232",0.1128,0.4359,0.2588,-0.2139,-0.2139,-1.2123,0.2326
"7935",232078,232078,"ENSMUSG00000054474","Thnsl2","threonine synthase-like 2 (bacterial)",0.1128,0.4359,0.2588,-0.18,-0.18,-2.4609,0.0184
"7936",328594,328594,"","D630010B17Rik","RIKEN cDNA D630010B17 gene",0.1129,0.4359,0.2589,0.3889,0.3889,1.2231,0.2286
"7937",102635265,102635265,"","Gm32650","predicted gene, 32650",0.1128,0.4359,0.2588,0.1601,0.1601,0.736,0.4661
"7938",12728,12728,"ENSMUSG00000004317","Clcn5","chloride channel, voltage-sensitive 5",0.1129,0.4361,0.2589,-0.1039,-0.1039,-1.3353,0.1895
"7939",102631936,102631936,"","Gm30141","predicted gene, 30141",0.1129,0.4361,0.2589,0.3109,0.3109,1.3938,0.1712
"7940",66441,66441,"ENSMUSG00000030188","Magohb","mago homolog B, exon junction complex core component",0.1129,0.4361,0.259,0.187,0.187,1.8487,0.072
"7941",105246062,105246062,"","D330022H12Rik","RIKEN cDNA D330022H12 gene",0.1129,0.4361,0.259,0.035,0.035,0.4663,0.6436
"7942",71766,71766,"ENSMUSG00000010205","Raver1","ribonucleoprotein, PTB-binding 1",0.113,0.4361,0.259,0.0334,0.0334,0.7026,0.4865
"7943",381059,381059,"ENSMUSG00000094083","Gm1604b","predicted gene 1604b",0.113,0.4361,0.2591,-0.0941,-0.0941,-0.5107,0.6124
"7944",259302,259302,"ENSMUSG00000030257","Srgap3","SLIT-ROBO Rho GTPase activating protein 3",0.113,0.4362,0.2591,-0.0631,-0.0631,-1.189,0.2416
"7945",100041515,100041515,"ENSMUSG00000096629","Gm3383","predicted gene 3383",0.1131,0.4363,0.2593,0.0283,0.0283,0.2181,0.8284
"7946",338369,338369,"ENSMUSG00000050270","Tmem220","transmembrane protein 220",0.1131,0.4363,0.2593,0.1256,0.1256,0.8733,0.3878
"7947",105244172,105244172,"","Gm39826","predicted gene, 39826",0.1131,0.4363,0.2592,-0.0144,-0.0144,-0.1592,0.8743
"7948",19166,19166,"ENSMUSG00000015671","Psma2","proteasome subunit alpha 2",0.1131,0.4363,0.2592,0.0595,0.0595,0.7298,0.4698
"7949",15112,15112,"ENSMUSG00000027261","Hao1","hydroxyacid oxidase 1, liver",0.1131,0.4363,0.2592,0.5747,0.5747,1.883,0.0671
"7950",11629,11629,"ENSMUSG00000024397","Aif1","allograft inflammatory factor 1",0.1132,0.4364,0.2594,0.1381,0.1381,0.8995,0.3739
"7951",105245156,105245156,"","Gm40648","predicted gene, 40648",0.1132,0.4364,0.2594,-0.0652,-0.0652,-0.1552,0.8774
"7952",624582,624582,"","Morf4l1-ps1","mortality factor 4 like 1, pseudogene 1",0.1132,0.4364,0.2595,0.3254,0.3254,2.0996,0.0422
"7953",66514,66514,"ENSMUSG00000024654","Asrgl1","asparaginase like 1",0.1132,0.4364,0.2594,0.0682,0.0682,0.8474,0.4019
"7954",66748,66748,"ENSMUSG00000075302","Erich2","glutamate rich 2",0.1132,0.4364,0.2593,0.4376,0.4376,1.8336,0.0743
"7955",320148,320148,"ENSMUSG00000043740","B430306N03Rik","RIKEN cDNA B430306N03 gene",0.1133,0.4365,0.2595,0.3887,0.3887,1.6241,0.1124
"7956",142980,142980,"ENSMUSG00000031639","Tlr3","toll-like receptor 3",0.1133,0.4365,0.2595,0.0899,0.0899,1.3413,0.1875
"7957",547127,547127,"","Tmem181b-ps","transmembrane protein 181B, pseudogene",0.1133,0.4365,0.2596,0.0816,0.0816,1.3398,0.188
"7958",17196,17196,"ENSMUSG00000041607","Mbp","myelin basic protein",0.1133,0.4365,0.2596,0.0335,0.0335,0.3398,0.7358
"7959",71910,71910,"ENSMUSG00000031570","Plpp5","phospholipid phosphatase 5",0.1133,0.4365,0.2596,0.0304,0.0304,0.7232,0.4738
"7960",105246106,105246106,"","Gm21691","predicted gene, 21691",0.1134,0.4366,0.2597,-0.4298,-0.4298,-1.4149,0.165
"7961",102632958,102632958,"","Gm30900","predicted gene, 30900",0.1134,0.4366,0.2597,0.3615,0.3615,1.3896,0.1725
"7962",232341,232341,"ENSMUSG00000045962","Wnk1","WNK lysine deficient protein kinase 1",0.1134,0.4366,0.2597,0.0391,0.0391,0.8277,0.4129
"7963",105242986,105242986,"","Gm39044","predicted gene, 39044",0.1135,0.4369,0.2598,0.8116,0.8116,1.9207,0.0621
"7964",108168107,108168107,"","Gm46435","predicted gene, 46435",0.1135,0.437,0.2598,-0.6493,-0.6493,-1.6541,0.1061
"7965",77532,77532,"ENSMUSG00000079083","Jrkl","Jrk-like",0.1136,0.4373,0.2598,0.0698,0.0698,1.4383,0.1583
"7966",435376,435376,"ENSMUSG00000078958","Atp6ap1l","ATPase, H+ transporting, lysosomal accessory protein 1-like",0.1136,0.4373,0.2598,-0.1625,-0.1625,-0.7166,0.4779
"7967",224092,224092,"ENSMUSG00000022538","Lsg1","large 60S subunit nuclear export GTPase 1",0.1137,0.4374,0.2599,-0.0819,-0.0819,-2.1225,0.0402
"7968",105245779,105245779,"","Gm17232","predicted gene 17232",0.1137,0.4374,0.2599,0.4089,0.4089,1.0149,0.3164
"7969",105246084,105246084,"","Gm41431","predicted gene, 41431",0.1137,0.4374,0.2599,0.0692,0.0692,0.4765,0.6363
"7970",100502635,100502635,"ENSMUSG00000085307","Gm11525","predicted gene 11525",0.1138,0.4376,0.26,-0.1493,-0.1493,-0.7363,0.4659
"7971",791318,791318,"ENSMUSG00000063087","Zeb1os1","zinc finger E-box binding homeobox 1, opposite strand 1",0.1138,0.4376,0.2601,-0.2196,-0.2196,-2.4416,0.0192
"7972",75564,75564,"ENSMUSG00000023966","Rsph9","radial spoke head 9 homolog (Chlamydomonas)",0.1138,0.4376,0.26,-0.0828,-0.0828,-1.4354,0.1591
"7973",104522,104522,"ENSMUSG00000091523","AU040972","expressed sequence AU040972",0.1138,0.4376,0.26,-0.4977,-0.4977,-1.9599,0.0571
"7974",105243571,105243571,"","Gm39458","predicted gene, 39458",0.1139,0.4378,0.2601,-0.6046,-0.6046,-2.0112,0.0512
"7975",54156,54156,"ENSMUSG00000000402","Egfl6","EGF-like-domain, multiple 6",0.1139,0.4378,0.2602,-0.2652,-0.2652,-2.07,0.0451
"7976",108168324,108168324,"","Gm46581","predicted gene, 46581",0.1139,0.4378,0.2602,-0.3593,-0.3593,-1.0877,0.2834
"7977",52592,52592,"ENSMUSG00000012076","Brms1l","breast cancer metastasis-suppressor 1-like",0.1139,0.4378,0.2601,-0.0414,-0.0414,-1.7476,0.0884
"7978",102634772,102634772,"","Gm32275","predicted gene, 32275",0.1139,0.4378,0.2602,0.1047,0.1047,0.795,0.4314
"7979",11938,11938,"ENSMUSG00000029467","Atp2a2","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",0.114,0.4379,0.2603,-0.0576,-0.0576,-0.7864,0.4363
"7980",16872,16872,"ENSMUSG00000026468","Lhx4","LIM homeobox protein 4",0.114,0.4379,0.2603,-0.768,-0.768,-1.6871,0.0995
"7981",105245999,105245999,"","Gm41366","predicted gene, 41366",0.1141,0.4381,0.2603,0.495,0.495,1.7514,0.0877
"7982",20832,20832,"ENSMUSG00000002014","Ssr4","signal sequence receptor, delta",0.1141,0.4381,0.2604,0.0836,0.0836,0.8471,0.4021
"7983",102637285,102637285,"","Gm34138","predicted gene, 34138",0.1141,0.4381,0.2604,-0.8341,-0.8341,-1.999,0.0526
"7984",99377,99377,"ENSMUSG00000027547","Sall4","spalt like transcription factor 4",0.1141,0.4381,0.2604,-0.3284,-0.3284,-1.4536,0.154
"7985",16876,16876,"ENSMUSG00000019230","Lhx9","LIM homeobox protein 9",0.1141,0.4381,0.2605,-0.2112,-0.2112,-1.749,0.0881
"7986",434858,434858,"","Gm5643","heterogeneous nuclear ribonucleoprotein A1 pseudogene",0.1142,0.4384,0.2606,-1.5185,-1.5185,-3.4927,0.0012
"7987",102636005,102636005,"","Gm33200","predicted gene, 33200",0.1142,0.4384,0.2605,0.2996,0.2996,1.6188,0.1135
"7988",102634428,102634428,"","Gm32013","predicted gene, 32013",0.1142,0.4384,0.2605,-0.2662,-0.2662,-1.6306,0.111
