"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_167854_coefficient","contrast_167854_log2fc","contrast_167854_tstat","contrast_167854_pvalue"
"23",665775,665775,"ENSMUSG00000061755","Bod1l","biorientation of chromosomes in cell division 1-like",4e-04,0.1815,0.0022,-0.0872,-0.0872,-1.3538,0.1836
"24",18223,18223,"ENSMUSG00000063160","Numbl","numb-like",7e-04,0.1815,0.0038,0.1211,0.1211,0.8972,0.3751
"25",227154,227154,"ENSMUSG00000026027","Stradb","STE20-related kinase adaptor beta",4e-04,0.1815,0.0019,-5.937e-05,-5.937e-05,-9e-04,0.9993
"26",70350,70350,"ENSMUSG00000045763","Basp1","brain abundant, membrane attached signal protein 1",2e-04,0.1815,0.0011,0.1362,0.1362,1.1168,0.2709
"27",84092,84092,"ENSMUSG00000027363","Usp8","ubiquitin specific peptidase 8",2e-04,0.1815,0.0013,-0.082,-0.082,-1.5534,0.1284
"28",20184,20184,"ENSMUSG00000025878","Uimc1","ubiquitin interaction motif containing 1",6e-04,0.1815,0.0027,-0.0919,-0.0919,-1.0797,0.2869
"29",72309,72309,"ENSMUSG00000054871","Tmem158","transmembrane protein 158",2e-04,0.1815,6e-04,0.4273,0.4273,2.1936,0.0343
"30",66391,66391,"ENSMUSG00000102101","Zbtb11os1","zinc finger and BTB domain containing 11, opposite strand 1",4e-04,0.1815,0.0018,0.1759,0.1759,0.7638,0.4496
"31",19687,19687,"ENSMUSG00000029191","Rfc1","replication factor C (activator 1) 1",6.249e-05,0.1815,2e-04,-0.0444,-0.0444,-0.8481,0.4016
"32",102635654,102635654,"","Gm32939","predicted gene, 32939",1e-04,0.1815,5e-04,1.8084,1.8084,4.023,3e-04
"33",22661,22661,"ENSMUSG00000022811","Zfp148","zinc finger protein 148",7e-04,0.1815,0.0037,-0.084,-0.084,-0.8804,0.3841
"34",54631,54631,"ENSMUSG00000006649","Nphs1","nephrosis 1, nephrin",5e-04,0.1815,0.0024,0.3605,0.3605,1.7368,0.0903
"35",70248,70248,"ENSMUSG00000069565","Dazap1","DAZ associated protein 1",7e-04,0.1815,0.0036,0.0649,0.0649,0.7825,0.4386
"36",100042498,100042498,"ENSMUSG00000085148","Mir22hg","Mir22 host gene (non-protein coding)",7e-04,0.1815,0.0039,0.3547,0.3547,2.6444,0.0117
"37",13511,13511,"ENSMUSG00000044393","Dsg2","desmoglein 2",6e-04,0.1815,0.0032,-0.4301,-0.4301,-1.7142,0.0944
"38",227331,227331,"ENSMUSG00000048000","Gigyf2","GRB10 interacting GYF protein 2",6e-04,0.1815,0.0029,-0.0575,-0.0575,-1.4276,0.1614
"39",227334,227334,"ENSMUSG00000005501","Usp40","ubiquitin specific peptidase 40",3e-04,0.1815,0.0016,-0.0862,-0.0862,-0.9434,0.3513
"40",329260,329260,"ENSMUSG00000056268","Dennd1b","DENN domain containing 1B",3e-04,0.1815,0.0014,-0.066,-0.066,-0.6691,0.5074
"41",14070,14070,"ENSMUSG00000078317","F8a","factor 8-associated gene A",4e-04,0.1815,0.0023,0.1366,0.1366,1.1263,0.2669
"42",70208,70208,"ENSMUSG00000019984","Med23","mediator complex subunit 23",6e-04,0.1815,0.0028,-0.0294,-0.0294,-0.4401,0.6623
"43",259097,259097,"ENSMUSG00000070423","Or51e1","olfactory receptor family 51 subfamily E member 1",3e-04,0.1815,0.0015,0.7619,0.7619,1.9483,0.0586
"44",74246,74246,"ENSMUSG00000028671","Gale","galactose-4-epimerase, UDP",7.78e-05,0.1815,3e-04,0.215,0.215,1.7189,0.0936
"45",72515,72515,"ENSMUSG00000041057","Wdr43","WD repeat domain 43",6e-04,0.1815,0.0034,-0.1184,-0.1184,-1.9546,0.0578
"46",68449,68449,"ENSMUSG00000042492","Tbc1d10b","TBC1 domain family, member 10b",2e-04,0.1815,7e-04,0.0975,0.0975,1.1365,0.2627
"47",14289,14289,"ENSMUSG00000052270","Fpr2","formyl peptide receptor 2",7e-04,0.1815,0.0036,-2.1606,-2.1606,-4.0649,2e-04
"48",29867,29867,"ENSMUSG00000029544","Cabp1","calcium binding protein 1",5e-04,0.1815,0.0027,0.3503,0.3503,1.4832,0.1461
"49",18021,18021,"ENSMUSG00000031902","Nfatc3","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3",7e-04,0.1815,0.0035,-0.147,-0.147,-1.342,0.1874
"50",13848,13848,"ENSMUSG00000029869","Ephb6","Eph receptor B6",4e-04,0.1815,0.0019,0.1864,0.1864,0.9131,0.3668
"51",232223,232223,"ENSMUSG00000000811","Txnrd3","thioredoxin reductase 3",7e-04,0.1815,0.0036,0.2354,0.2354,1.0447,0.3026
"52",109648,109648,"ENSMUSG00000029819","Npy","neuropeptide Y",6e-04,0.1815,0.0034,0.3133,0.3133,1.5551,0.128
"53",110350,110350,"ENSMUSG00000047193","Dync2h1","dynein cytoplasmic 2 heavy chain 1",2e-04,0.1815,0.0011,-0.1636,-0.1636,-1.6462,0.1078
"54",13731,13731,"ENSMUSG00000022505","Emp2","epithelial membrane protein 2",2e-04,0.1815,0.001,-0.171,-0.171,-1.1797,0.2453
"55",74392,74392,"ENSMUSG00000033444","Specc1l","sperm antigen with calponin homology and coiled-coil domains 1-like",2e-04,0.1815,8e-04,-0.1012,-0.1012,-1.8705,0.0689
"56",16795,16795,"ENSMUSG00000004383","Large1","LARGE xylosyl- and glucuronyltransferase 1",7.641e-05,0.1815,3e-04,0.1521,0.1521,1.6952,0.098
"57",18747,18747,"ENSMUSG00000005469","Prkaca","protein kinase, cAMP dependent, catalytic, alpha",6e-04,0.1815,0.0031,0.0512,0.0512,0.6781,0.5017
"58",219249,219249,"ENSMUSG00000022019","Tdrd3","tudor domain containing 3",9.602e-05,0.1815,4e-04,-0.113,-0.113,-1.3196,0.1947
"59",67544,67544,"ENSMUSG00000014763","Fam120b","family with sequence similarity 120, member B",3.441e-05,0.1815,1e-04,-0.0798,-0.0798,-2.0135,0.051
"60",27050,27050,"ENSMUSG00000030744","Rps3","ribosomal protein S3",2e-04,0.1815,0.0012,-0.0461,-0.0461,-0.5877,0.5601
"61",320332,320332,"ENSMUSG00000096010","H4c16","H4 histone 16",3e-04,0.1815,0.0018,-0.2817,-0.2817,-1.5565,0.1277
"62",27015,27015,"ENSMUSG00000021668","Polk","polymerase (DNA directed), kappa",6e-04,0.1815,0.003,-0.171,-0.171,-2.6016,0.013
"63",239555,239555,"ENSMUSG00000022412","Mief1","mitochondrial elongation factor 1",6e-04,0.1815,0.0033,0.1122,0.1122,1.6665,0.1036
"64",228942,228942,"ENSMUSG00000067578","Cbln4","cerebellin 4 precursor protein",4e-04,0.1815,0.0023,0.4294,0.4294,0.8349,0.4089
"65",100041244,100041244,"","Gm3230","predicted gene 3230",2e-04,0.1815,0.0012,0.3756,0.3756,1.4833,0.146
"66",12933,12933,"ENSMUSG00000029121","Crmp1","collapsin response mediator protein 1",6e-04,0.1815,0.0033,0.0704,0.0704,0.7379,0.465
"67",73822,73822,"ENSMUSG00000034854","Mfsd12","major facilitator superfamily domain containing 12",7e-04,0.1815,0.0035,0.1129,0.1129,0.9447,0.3506
"68",68146,68146,"ENSMUSG00000022911","Arl13b","ADP-ribosylation factor-like 13B",6e-04,0.1815,0.0031,-0.0229,-0.0229,-0.2368,0.814
"69",19346,19346,"ENSMUSG00000030704","Rab6a","RAB6A, member RAS oncogene family",4e-04,0.1815,0.0018,0.1159,0.1159,1.3938,0.1713
"70",24061,24061,"ENSMUSG00000041133","Smc1a","structural maintenance of chromosomes 1A",4e-04,0.1815,0.0022,-0.0632,-0.0632,-1.3202,0.1945
"71",74186,74186,"ENSMUSG00000026676","Ccdc3","coiled-coil domain containing 3",3e-04,0.1815,0.0014,0.4111,0.4111,1.5899,0.1199
"72",230959,230959,"ENSMUSG00000039546","Ajap1","adherens junction associated protein 1",5e-04,0.1815,0.0027,0.2758,0.2758,1.7028,0.0966
"73",108153,108153,"ENSMUSG00000032363","Adamts7","ADAM metallopeptidase with thrombospondin type 1 motif 7",2e-04,0.1815,0.001,0.4866,0.4866,1.4717,0.1491
"74",70093,70093,"ENSMUSG00000042572","Ube2q1","ubiquitin-conjugating enzyme E2Q family member 1",3e-04,0.1815,0.0013,0.0538,0.0538,0.7345,0.467
"75",233813,233813,"ENSMUSG00000030889","Vwa3a","von Willebrand factor A domain containing 3A",6e-04,0.1815,0.0029,-0.3937,-0.3937,-1.8891,0.0663
"76",74158,74158,"ENSMUSG00000022426","Josd1","Josephin domain containing 1",3e-04,0.1815,0.0017,0.0888,0.0888,1.4563,0.1533
"77",108155,108155,"ENSMUSG00000034160","Ogt","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)",1e-04,0.1815,4e-04,-0.0885,-0.0885,-1.3396,0.1881
"78",13345,13345,"ENSMUSG00000007805","Twist2","twist basic helix-loop-helix transcription factor 2",5e-04,0.1815,0.0026,1.2618,1.2618,1.7192,0.0935
"79",19275,19275,"ENSMUSG00000026204","Ptprn","protein tyrosine phosphatase receptor type N",5e-04,0.1815,0.0026,0.133,0.133,0.9167,0.3649
"80",433693,433693,"ENSMUSG00000028291","Akirin2","akirin 2",6e-04,0.1815,0.0032,0.1538,0.1538,1.6644,0.1041
"81",102640344,102640344,"","A730060N03Rik","RIKEN cDNA A730060N03 gene",3e-04,0.1815,0.0015,0.3277,0.3277,1.839,0.0735
"82",93699,93699,"ENSMUSG00000103037","Pcdhgb1","protocadherin gamma subfamily B, 1",0.001,0.1823,0.0054,-0.2712,-0.2712,-2.5668,0.0142
"83",20687,20687,"ENSMUSG00000027109","Sp3","trans-acting transcription factor 3",0.0014,0.1823,0.0073,-0.0629,-0.0629,-0.9359,0.3551
"84",17966,17966,"ENSMUSG00000017119","Nbr1","NBR1, autophagy cargo receptor",0.0011,0.1823,0.0056,-0.0566,-0.0566,-1.0918,0.2816
"85",102634848,102634848,"","Gm32335","predicted gene, 32335",9e-04,0.1823,0.0044,0.9173,0.9173,1.5457,0.1302
"86",320615,320615,"ENSMUSG00000034973","Dop1a","DOP1 leucine zipper like protein A",0.0013,0.1823,0.0072,-0.06,-0.06,-0.9228,0.3618
"87",319156,319156,"ENSMUSG00000061482","H4c4","H4 clustered histone 4",0.0013,0.1823,0.0066,-0.152,-0.152,-1.0804,0.2866
"88",78889,78889,"ENSMUSG00000017677","Wsb1","WD repeat and SOCS box-containing 1",0.0014,0.1823,0.0076,-0.0971,-0.0971,-1.0239,0.3122
"89",268470,268470,"ENSMUSG00000014349","Ube2z","ubiquitin-conjugating enzyme E2Z",0.0012,0.1823,0.0061,0.1358,0.1358,1.8005,0.0795
"90",66885,66885,"ENSMUSG00000030861","Acadsb","acyl-Coenzyme A dehydrogenase, short/branched chain",0.0011,0.1823,0.0059,-0.0611,-0.0611,-1.1614,0.2526
"91",268482,268482,"ENSMUSG00000020912","Krt12","keratin 12",9e-04,0.1823,0.0047,0.4773,0.4773,1.5839,0.1213
"92",75216,75216,"ENSMUSG00000061533","Cep128","centrosomal protein 128",9e-04,0.1823,0.0049,-0.1665,-0.1665,-1.3421,0.1873
"93",320632,320632,"ENSMUSG00000003660","Snrnp200","small nuclear ribonucleoprotein 200 (U5)",8e-04,0.1823,0.004,-0.0145,-0.0145,-0.3507,0.7277
"94",80749,80749,"ENSMUSG00000030600","Lrfn1","leucine rich repeat and fibronectin type III domain containing 1",0.0015,0.1823,0.0083,-0.0501,-0.0501,-0.2934,0.7708
"95",20658,20658,"ENSMUSG00000022961","Son","Son DNA binding protein",0.001,0.1823,0.0051,-0.066,-0.066,-1.2302,0.226
"96",386655,386655,"ENSMUSG00000046058","Eid2","EP300 interacting inhibitor of differentiation 2",0.0013,0.1823,0.0069,0.125,0.125,1.4181,0.1641
"97",319195,319195,"ENSMUSG00000062328","Rpl17","ribosomal protein L17",0.0011,0.1823,0.0054,-0.0306,-0.0306,-0.3775,0.7079
"98",258380,258380,"ENSMUSG00000068259","Or9a7","olfactory receptor family 9 subfamily A member 7",0.0013,0.1823,0.0071,-1.3747,-1.3747,-2.1579,0.0372
"99",14957,14957,"ENSMUSG00000052565","H1f3","H1.3 linker histone, cluster member",9e-04,0.1823,0.0048,-0.1758,-0.1758,-0.9897,0.3284
"100",170711,170711,"ENSMUSG00000033510","Otud7a","OTU domain containing 7A",0.0014,0.1823,0.0075,0.0592,0.0592,0.561,0.578
"101",52397,52397,"ENSMUSG00000049606","Zfp644","zinc finger protein 644",0.0011,0.1823,0.0055,-0.1983,-0.1983,-1.2704,0.2115
"102",320790,320790,"ENSMUSG00000041235","Chd7","chromodomain helicase DNA binding protein 7",0.0013,0.1823,0.0064,-0.2847,-0.2847,-1.4204,0.1634
"103",93742,93742,"ENSMUSG00000025812","Pard3","par-3 family cell polarity regulator",0.0014,0.1823,0.0072,-0.2268,-0.2268,-1.7989,0.0798
"104",20725,20725,"ENSMUSG00000026315","Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8",0.0016,0.1823,0.0086,0.1984,0.1984,0.662,0.5118
"105",19053,19053,"ENSMUSG00000009630","Ppp2cb","protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform",0.0015,0.1823,0.008,0.0746,0.0746,1.2281,0.2268
"106",50724,50724,"ENSMUSG00000020519","Sap30l","SAP30-like",0.001,0.1823,0.0052,0.1799,0.1799,1.914,0.063
"107",102640133,102640133,"","Gm19378","predicted gene, 19378",8e-04,0.1823,0.0043,0.2216,0.2216,1.5984,0.118
"108",271786,271786,"ENSMUSG00000060988","Galnt13","polypeptide N-acetylgalactosaminyltransferase 13",9e-04,0.1823,0.0045,-0.2254,-0.2254,-1.3673,0.1794
"109",57815,57815,"ENSMUSG00000027722","Afg2a","AFG2 AAA ATPase homolog A",0.0012,0.1823,0.0063,7e-04,7e-04,0.0095,0.9924
"110",57816,57816,"ENSMUSG00000029359","Tesc","tescalcin",0.0015,0.1823,0.0078,0.2442,0.2442,1.0677,0.2922
"111",100494,100494,"ENSMUSG00000053581","Zfand2a","zinc finger, AN1-type domain 2A",0.0016,0.1823,0.0085,0.065,0.065,0.972,0.337
"112",12297,12297,"ENSMUSG00000003352","Cacnb3","calcium channel, voltage-dependent, beta 3 subunit",0.001,0.1823,0.0053,0.2046,0.2046,1.3668,0.1795
"113",18174,18174,"ENSMUSG00000023030","Slc11a2","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2",0.0013,0.1823,0.0065,0.2001,0.2001,2.2219,0.0322
"114",69047,69047,"ENSMUSG00000034112","Atp2c2","ATPase, Ca++ transporting, type 2C, member 2",0.0013,0.1823,0.0068,0.5237,0.5237,1.1041,0.2763
"115",14489,14489,"ENSMUSG00000029840","Mtpn","myotrophin",8e-04,0.1823,0.0041,0.0509,0.0509,0.8049,0.4258
"116",74570,74570,"ENSMUSG00000029729","Zkscan1","zinc finger with KRAB and SCAN domains 1",0.0013,0.1823,0.0066,-0.0507,-0.0507,-0.8706,0.3893
"117",68566,68566,"ENSMUSG00000025468","Caly","calcyon neuron-specific vesicular protein",0.0013,0.1823,0.007,-0.1128,-0.1128,-1.1932,0.24
"118",18141,18141,"ENSMUSG00000016619","Nup50","nucleoporin 50",0.0013,0.1823,0.007,-0.0066,-0.0066,-0.0972,0.9231
"119",56807,56807,"ENSMUSG00000040722","Scamp5","secretory carrier membrane protein 5",0.0011,0.1823,0.0055,0.0591,0.0591,0.9192,0.3637
"120",76453,76453,"ENSMUSG00000039405","Prss23","serine protease 23",0.0016,0.1823,0.0084,0.3982,0.3982,2.4578,0.0185
"121",319513,319513,"ENSMUSG00000037773","Pced1a","PC-esterase domain containing 1A",0.001,0.1823,0.0052,0.1706,0.1706,2.0933,0.0429
"122",19989,19989,"ENSMUSG00000043716","Rpl7","ribosomal protein L7",9e-04,0.1823,0.0045,-0.0337,-0.0337,-0.4265,0.6721
"123",20539,20539,"ENSMUSG00000040010","Slc7a5","solute carrier family 7 (cationic amino acid transporter, y+ system), member 5",0.0016,0.1823,0.0088,0.1056,0.1056,1.0139,0.3169
"124",69232,69232,"ENSMUSG00000006673","Qrich1","glutamine-rich 1",0.0011,0.1823,0.006,-0.0699,-0.0699,-1.296,0.2026
"125",94191,94191,"ENSMUSG00000052551","Adarb2","adenosine deaminase, RNA-specific, B2",0.0013,0.1823,0.0064,-0.1082,-0.1082,-0.7026,0.4865
"126",78785,78785,"ENSMUSG00000024059","Clip4","CAP-GLY domain containing linker protein family, member 4",0.0011,0.1823,0.0058,0.1036,0.1036,1.2337,0.2247
"127",67122,67122,"ENSMUSG00000078202","Nrarp","Notch-regulated ankyrin repeat protein",0.0011,0.1823,0.0057,0.18,0.18,1.6075,0.116
"128",79565,79565,"ENSMUSG00000040557","Mettl27","methyltransferase like 27",9e-04,0.1823,0.0048,0.1032,0.1032,0.5013,0.619
"129",76681,76681,"ENSMUSG00000066258","Trim12a","tripartite motif-containing 12A",0.0014,0.1823,0.0077,-0.3212,-0.3212,-1.4845,0.1457
"130",77128,77128,"ENSMUSG00000048249","Crebrf","CREB3 regulatory factor",0.0011,0.1823,0.0059,-0.0718,-0.0718,-0.6563,0.5155
"131",52013,52013,"ENSMUSG00000025184","R3hcc1l","R3H domain and coiled-coil containing 1 like",0.0015,0.1823,0.0079,-0.0525,-0.0525,-0.5123,0.6113
"132",319665,319665,"ENSMUSG00000097603","A430010J10Rik","RIKEN cDNA A430010J10 gene",9e-04,0.1823,0.0047,0.1192,0.1192,0.2549,0.8001
"133",81489,81489,"ENSMUSG00000005483","Dnajb1","DnaJ heat shock protein family (Hsp40) member B1",0.0015,0.1823,0.0082,0.0348,0.0348,0.4966,0.6222
"134",67115,67115,"ENSMUSG00000025794","Rpl14","ribosomal protein L14",0.0012,0.1823,0.0062,-0.0295,-0.0295,-0.3669,0.7156
"135",55991,55991,"ENSMUSG00000031934","Panx1","pannexin 1",0.0015,0.1823,0.0082,0.1346,0.1346,0.7374,0.4653
"136",68267,68267,"ENSMUSG00000019082","Slc25a22","solute carrier family 25 (mitochondrial carrier, glutamate), member 22",0.0013,0.1823,0.0067,0.1355,0.1355,0.7664,0.4481
"137",102635630,102635630,"","Gm32918","predicted gene, 32918",7e-04,0.1823,0.0039,0.5685,0.5685,1.4254,0.162
"138",67824,67824,"ENSMUSG00000063445","Nmral1","NmrA-like family domain containing 1",0.0017,0.1823,0.0091,-0.1834,-0.1834,-1.3413,0.1876
"139",22678,22678,"ENSMUSG00000049321","Zfp2","zinc finger protein 2",0.001,0.1823,0.0053,-0.1697,-0.1697,-1.6305,0.1111
"140",59043,59043,"ENSMUSG00000029364","Wsb2","WD repeat and SOCS box-containing 2",0.0016,0.1823,0.0089,0.1506,0.1506,1.5174,0.1372
"141",75705,75705,"ENSMUSG00000058655","Eif4b","eukaryotic translation initiation factor 4B",7e-04,0.1823,0.004,-0.0908,-0.0908,-1.4658,0.1507
"142",72287,72287,"ENSMUSG00000074170","Plekhf1","pleckstrin homology domain containing, family F (with FYVE domain) member 1",0.0017,0.1823,0.009,-0.7554,-0.7554,-2.6299,0.0122
"143",224454,224454,"ENSMUSG00000034265","Zdhhc14","zinc finger, DHHC domain containing 14",0.0016,0.1823,0.0085,0.243,0.243,1.2293,0.2263
"144",232089,232089,"ENSMUSG00000056698","Elmod3","ELMO/CED-12 domain containing 3",9e-04,0.1823,0.0043,-0.1695,-0.1695,-1.9683,0.0562
"145",102639552,102639552,"","Gm12111","predicted gene 12111",0.0016,0.1823,0.009,1.2823,1.2823,1.7464,0.0886
"146",13557,13557,"ENSMUSG00000016477","E2f3","E2F transcription factor 3",0.0015,0.1823,0.008,0.112,0.112,1.2653,0.2133
"147",66315,66315,"ENSMUSG00000052917","Senp7","SUMO1/sentrin specific peptidase 7",0.0013,0.1823,0.0068,-0.1545,-0.1545,-1.8363,0.0739
"148",66522,66522,"ENSMUSG00000056204","Pgpep1","pyroglutamyl-peptidase I",0.0011,0.1823,0.0058,0.1882,0.1882,1.7688,0.0848
"149",108946,108946,"ENSMUSG00000039068","Zzz3","zinc finger, ZZ domain containing 3",9e-04,0.1823,0.0049,-0.0634,-0.0634,-0.7811,0.4395
"150",76380,76380,"ENSMUSG00000020728","Cep112","centrosomal protein 112",0.0012,0.1823,0.0061,-0.2014,-0.2014,-0.935,0.3555
"151",231214,231214,"ENSMUSG00000039765","Cc2d2a","coiled-coil and C2 domain containing 2A",0.0016,0.1823,0.009,-0.1651,-0.1651,-1.4895,0.1444
"152",224617,224617,"ENSMUSG00000036473","Tbc1d24","TBC1 domain family, member 24",0.0016,0.1823,0.0088,0.0746,0.0746,1.1977,0.2383
"153",56697,56697,"ENSMUSG00000047804","Akap10","A kinase anchor protein 10",9e-04,0.1823,0.0046,-0.0948,-0.0948,-1.508,0.1396
"154",654788,654788,"","4732440D04Rik","RIKEN cDNA 4732440D04 gene",0.0013,0.1823,0.0072,-0.2275,-0.2275,-1.7089,0.0954
"155",58250,58250,"ENSMUSG00000034612","Chst11","carbohydrate sulfotransferase 11",0.0014,0.1823,0.0075,0.1983,0.1983,1.1516,0.2565
"156",14225,14225,"ENSMUSG00000032966","Fkbp1a","FK506 binding protein 1a",0.0016,0.1823,0.0086,0.1365,0.1365,1.5861,0.1208
"157",330222,330222,"ENSMUSG00000039683","Sdk1","sidekick cell adhesion molecule 1",9e-04,0.1823,0.0044,0.533,0.533,1.7433,0.0892
"158",232288,232288,"ENSMUSG00000030064","Frmd4b","FERM domain containing 4B",0.0016,0.1823,0.0087,-0.287,-0.287,-1.3713,0.1781
"159",67911,67911,"ENSMUSG00000050954","Zfp169","zinc finger protein 169",0.0014,0.1823,0.0074,-0.0921,-0.0921,-0.9628,0.3416
"160",16709,16709,"ENSMUSG00000021843","Ktn1","kinectin 1",0.0012,0.1823,0.0062,-0.0944,-0.0944,-1.4387,0.1582
"161",235180,235180,"ENSMUSG00000032118","Fez1","fasciculation and elongation protein zeta 1",0.0015,0.1823,0.0081,-0.0755,-0.0755,-0.9834,0.3314
"162",56530,56530,"ENSMUSG00000025381","Cnpy2","canopy FGF signaling regulator 2",0.0014,0.1823,0.0076,-0.0533,-0.0533,-0.851,0.4
"163",229706,229706,"ENSMUSG00000027894","Slc6a17","solute carrier family 6 (neurotransmitter transporter), member 17",9e-04,0.1823,0.0046,0.0814,0.0814,0.605,0.5487
"164",224807,224807,"ENSMUSG00000036026","Tmem63b","transmembrane protein 63b",0.0015,0.1823,0.0078,0.0468,0.0468,0.4971,0.6219
"165",29808,29808,"ENSMUSG00000033943","Mga","MAX gene associated",0.0013,0.1823,0.0067,-0.081,-0.081,-0.747,0.4596
"166",231413,231413,"ENSMUSG00000044221","Grsf1","G-rich RNA sequence binding factor 1",9e-04,0.1823,0.005,0.0803,0.0803,1.2356,0.224
"167",217218,217218,"ENSMUSG00000059995","Atxn7l3","ataxin 7-like 3",9e-04,0.1823,0.005,0.122,0.122,1.2805,0.2079
"168",20972,20972,"ENSMUSG00000022415","Syngr1","synaptogyrin 1",0.0016,0.1823,0.0089,0.0571,0.0571,0.4054,0.6874
"169",108660,108660,"ENSMUSG00000020496","Rnf187","ring finger protein 187",8e-04,0.1823,0.0041,0.1475,0.1475,1.4943,0.1431
"170",106821,106821,"ENSMUSG00000040771","Oard1","O-acyl-ADP-ribose deacylase 1",0.0016,0.1823,0.0084,-0.016,-0.016,-0.1716,0.8647
"171",235402,235402,"ENSMUSG00000049556","Lingo1","leucine rich repeat and Ig domain containing 1",0.0011,0.1823,0.0054,0.1808,0.1808,1.1165,0.271
"172",226977,226977,"ENSMUSG00000037351","Actr1b","ARP1 actin-related protein 1B, centractin beta",0.0016,0.1823,0.0087,0.0494,0.0494,0.6707,0.5063
"173",215436,215436,"ENSMUSG00000060181","Slc35e3","solute carrier family 35, member E3",0.0011,0.1823,0.0056,0.1009,0.1009,1.0375,0.3059
"174",110075,110075,"ENSMUSG00000029335","Bmp3","bone morphogenetic protein 3",0.0015,0.1823,0.0083,0.0674,0.0674,0.239,0.8124
