"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_138706_coefficient","contrast_138706_log2fc","contrast_138706_tstat","contrast_138706_pvalue"
"28",10462587,"76630","ENSMUSG00000024776","Stambpl1","STAM binding protein like 1",9e-04,0.2411,0.0035,0.2798,0.2798,3.5712,0.0028
"29",10556962,"233813","ENSMUSG00000030889","Vwa3a","von Willebrand factor A domain containing 3A",7e-04,0.2411,0.0026,-0.2916,-0.2916,-2.7578,0.0148
"30",10399212,"217951","ENSMUSG00000048004","Tmem196","transmembrane protein 196",9e-04,0.2411,0.0036,0.5948,0.5948,4.129,9e-04
"31",10485948,"23892","ENSMUSG00000074934","Grem1","gremlin 1, DAN family BMP antagonist",0.0011,0.2411,0.0046,0.3088,0.3088,3.3829,0.0042
"32",10464594,"225884","ENSMUSG00000058216","Gstp3","glutathione S-transferase pi 3",3.936e-05,0.2411,1e-04,0.4491,0.4491,4.9685,2e-04
"33",10471067,"20204","ENSMUSG00000039476","Prrx2","paired related homeobox 2",7e-04,0.2411,0.0024,0.4604,0.4604,4.9799,2e-04
"34",10467410,"226105","ENSMUSG00000060613","Cyp2c70","cytochrome P450, family 2, subfamily c, polypeptide 70",0.001,0.2411,0.0039,0.2974,0.2974,4.5576,4e-04
"35",10551021,"20085","ENSMUSG00000040952","Rps19","ribosomal protein S19",6e-04,0.2411,0.0022,0.4605,0.4605,4.1119,0.001
"36",10403396,"94191","ENSMUSG00000052551","Adarb2","adenosine deaminase, RNA-specific, B2",0.001,0.2411,0.004,-0.3686,-0.3686,-3.2865,0.0051
"37",10382523,"432613","ENSMUSG00000070332","Trim80","tripartite motif-containing 80",3e-04,0.2411,0.0012,0.2686,0.2686,4.7114,3e-04
"38",10378855,"237860","ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2",8e-04,0.2411,0.0032,-1.262,-1.262,-4.1497,9e-04
"39",10491607,"229227","ENSMUSG00000037270","Bltp1","bridge-like lipid transfer protein family member 1",9e-04,0.2411,0.0034,-0.4534,-0.4534,-3.0009,0.0091
"40",10604076,"104369","ENSMUSG00000065642","Snora69","small nucleolar RNA, H/ACA box 69",5e-04,0.2411,0.0016,-0.5797,-0.5797,-3.8472,0.0016
"41",10405785,"76251","ENSMUSG00000021470","Ercc6l2","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2",0.0011,0.2411,0.0043,-0.2667,-0.2667,-2.6871,0.0171
"42",10491619,"229227","ENSMUSG00000037270","Bltp1","bridge-like lipid transfer protein family member 1",1e-04,0.2411,4e-04,-0.4066,-0.4066,-4.1907,8e-04
"43",10562532,"243937","ENSMUSG00000043456","Zfp536","zinc finger protein 536",7.576e-05,0.2411,3e-04,-0.4858,-0.4858,-5.0375,2e-04
"44",10429114,"213068","ENSMUSG00000036944","Tmem71","transmembrane protein 71",8.242e-05,0.2411,3e-04,0.4387,0.4387,5.0909,1e-04
"45",10425283,"17133","ENSMUSG00000042622","Maff","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",8e-04,0.2411,0.0029,0.3198,0.3198,4.0848,0.001
"46",10575763,"209239","ENSMUSG00000052557","Gan","giant axonal neuropathy",4e-04,0.2411,0.0014,-0.3433,-0.3433,-3.5736,0.0028
"47",10345552,"70853","ENSMUSG00000050122","Vwa3b","von Willebrand factor A domain containing 3B",2e-04,0.2411,7e-04,0.3098,0.3098,3.8544,0.0016
"48",10503194,"320790","ENSMUSG00000041235","Chd7","chromodomain helicase DNA binding protein 7",2e-04,0.2411,8e-04,-0.4975,-0.4975,-3.6764,0.0023
"49",10403743,"16323","ENSMUSG00000041324","Inhba","inhibin beta-A",6e-04,0.2411,0.0021,0.3386,0.3386,3.5003,0.0033
"50",10491601,"229227","ENSMUSG00000037270","Bltp1","bridge-like lipid transfer protein family member 1",0.001,0.2411,0.0038,-0.6166,-0.6166,-3.7586,0.0019
"51",10493990,"20195","ENSMUSG00000027907","S100a11","S100 calcium binding protein A11",7e-04,0.2411,0.0027,0.2228,0.2228,3.0274,0.0086
"52",10418917,"69134","ENSMUSG00000043681","Fam25a","family with sequence similarity 25, member A",0.001,0.2411,0.004,0.5535,0.5535,4.3701,6e-04
"53",10511363,"18619","ENSMUSG00000045573","Penk","preproenkephalin",3e-04,0.2411,9e-04,0.8632,0.8632,3.0948,0.0075
"54",10434007,"72168","ENSMUSG00000022763","Aifm3","apoptosis-inducing factor, mitochondrion-associated 3",2e-04,0.2411,5e-04,-0.4456,-0.4456,-4.4098,5e-04
"55",10562705,"100039946","ENSMUSG00000108695","Siglecl1","Siglec family like 1",7e-04,0.2411,0.0025,0.334,0.334,3.7835,0.0019
"56",10474399,"12064","ENSMUSG00000048482","Bdnf","brain derived neurotrophic factor",6.002e-05,0.2411,2e-04,0.4088,0.4088,3.4635,0.0035
"57",10350516,"19225","ENSMUSG00000032487","Ptgs2","prostaglandin-endoperoxide synthase 2",6e-04,0.2411,0.0024,0.5481,0.5481,3.9632,0.0013
"58",10569393,"97423","ENSMUSG00000059277","R74862","expressed sequence R74862",4e-04,0.2411,0.0015,-0.1733,-0.1733,-2.2537,0.0399
"59",10382462,"26941","ENSMUSG00000020733","Nherf1","NHERF family PDZ scaffold protein 1",9e-04,0.2411,0.0037,0.2872,0.2872,3.2773,0.0052
"60",10479672,"21400","ENSMUSG00000059540","Tcea2","transcription elongation factor A (SII), 2",5e-04,0.2411,0.0019,-0.4088,-0.4088,-4.2396,7e-04
"61",10435862,"212517","ENSMUSG00000071550","Cfap44","cilia and flagella associated protein 44",0.0011,0.2411,0.0044,-0.2311,-0.2311,-2.4132,0.0293
"62",10481304,"14582","ENSMUSG00000026815","Gfi1b","growth factor independent 1B",9e-04,0.2411,0.0034,0.2494,0.2494,3.3978,0.0041
"63",10357833,"381290","ENSMUSG00000026463","Atp2b4","ATPase, Ca++ transporting, plasma membrane 4",9e-04,0.2411,0.0035,-0.4919,-0.4919,-3.2063,0.006
"64",10373702,"236604","ENSMUSG00000121500","Pisd-ps1","phosphatidylserine decarboxylase, pseudogene 1",0.001,0.2411,0.004,-0.4937,-0.4937,-4.1878,8e-04
"65",10430866,"13101","ENSMUSG00000094806","Cyp2d10","cytochrome P450, family 2, subfamily d, polypeptide 10",4e-04,0.2411,0.0013,0.4818,0.4818,4.5128,4e-04
"66",10516765,"230779","ENSMUSG00000023232","Serinc2","serine incorporator 2",6e-04,0.2411,0.0021,0.4932,0.4932,3.5842,0.0028
"67",10379060,"216974","ENSMUSG00000044122","Proca1","protein interacting with cyclin A1",8e-04,0.2411,0.003,0.3512,0.3512,3.4853,0.0034
"68",10442651,"106633","ENSMUSG00000024169","Ift140","intraflagellar transport 140",6e-04,0.2411,0.002,-0.3404,-0.3404,-4.0158,0.0012
"69",10548815,"71883","ENSMUSG00000029319","Coq2","coenzyme Q2 4-hydroxybenzoate polyprenyltransferase",7e-04,0.2411,0.0027,-0.3687,-0.3687,-4.0002,0.0012
"70",10414659,"100217457","ENSMUSG00000064871","Snord58b","small nucleolar RNA, C/D box 58B",0.001,0.2411,0.0038,-0.3369,-0.3369,-3.5645,0.0029
"71",10480921,"227638","ENSMUSG00000036327","Qsox2","quiescin Q6 sulfhydryl oxidase 2",0.001,0.2411,0.0039,-0.4986,-0.4986,-3.5436,0.003
"72",10386159,"319475","ENSMUSG00000049755","Zfp672","zinc finger protein 672",3e-04,0.2411,0.0011,-0.4752,-0.4752,-4.4194,5e-04
"73",10475686,"108011","ENSMUSG00000001998","Ap4e1","adaptor-related protein complex AP-4, epsilon 1",5e-04,0.2411,0.0017,-0.2626,-0.2626,-3.489,0.0034
"74",10481830,"71834","ENSMUSG00000026788","Zbtb43","zinc finger and BTB domain containing 43",1e-04,0.2411,4e-04,-0.382,-0.382,-5.0276,2e-04
"75",10558596,"212503","ENSMUSG00000025464","Paox","polyamine oxidase (exo-N4-amino)",9e-04,0.2411,0.0037,0.4153,0.4153,3.2781,0.0052
"76",10504838,"18124","ENSMUSG00000028341","Nr4a3","nuclear receptor subfamily 4, group A, member 3",0.001,0.2411,0.0038,0.2638,0.2638,3.2735,0.0052
"77",10549748,"66056","ENSMUSG00000051184","Zfp524","zinc finger protein 524",3e-04,0.2411,0.0012,0.4828,0.4828,4.0215,0.0011
"78",10459671,"13176","ENSMUSG00000060534","Dcc","deleted in colorectal carcinoma",7e-04,0.2411,0.0026,-0.2612,-0.2612,-2.4887,0.0253
"79",10531183,"330119","ENSMUSG00000043635","Adamts3","ADAM metallopeptidase with thrombospondin type 1 motif 3",7e-04,0.2411,0.0028,-0.3776,-0.3776,-3.1644,0.0065
"80",10498345,"229323","ENSMUSG00000050075","Gpr171","G protein-coupled receptor 171",8e-04,0.2411,0.003,0.2319,0.2319,2.881,0.0116
"81",10428910,"71088","ENSMUSG00000071749","4933412E24Rik","RIKEN cDNA 4933412E24 gene",2.829e-05,0.2411,1e-04,0.3204,0.3204,4.4812,5e-04
"82",10376412,"257917","ENSMUSG00000059504","Or2t44","olfactory receptor family 2 subfamily T member 44",0.001,0.2411,0.0037,0.5996,0.5996,4.4762,5e-04
"83",10568805,"14912","ENSMUSG00000041309","Nkx6-2","NK6 homeobox 2",8e-04,0.2411,0.0031,0.4128,0.4128,3.6073,0.0026
"84",10413726,"21924","ENSMUSG00000091898","Tnnc1","troponin C, cardiac/slow skeletal",0.0012,0.2415,0.0048,0.3817,0.3817,4.8144,2e-04
"85",10518833,"100072","ENSMUSG00000014592","Camta1","calmodulin binding transcription activator 1",0.0012,0.2441,0.0049,-0.5442,-0.5442,-4.0761,0.001
"86",10546450,"101401","ENSMUSG00000030022","Adamts9","ADAM metallopeptidase with thrombospondin type 1 motif 9",0.0012,0.2441,0.0049,-0.4567,-0.4567,-3.1215,0.0071
"87",10596166,"71775","ENSMUSG00000033688","Inhca","inhibitor of carbonic anhydrase",0.0013,0.2462,0.005,0.3039,0.3039,3.4731,0.0035
"88",10464110,"269094","","D730002M21Rik","RIKEN cDNA D730002M21 gene",0.0013,0.2462,0.005,0.4704,0.4704,3.7104,0.0021
"89",10558263,"100043682","ENSMUSG00000109270","Gm10584","predicted gene 10584",0.0013,0.2462,0.0052,0.4173,0.4173,4.1781,8e-04
"90",10449467,"109791","ENSMUSG00000024225","Clps","colipase, pancreatic",0.0013,0.2462,0.0053,0.4709,0.4709,4.6265,3e-04
"91",10527886,"67210","ENSMUSG00000007415","Gatad1","GATA zinc finger domain containing 1",0.0013,0.2462,0.0051,-0.5448,-0.5448,-3.5271,0.0031
"92",10512949,"11303","ENSMUSG00000015243","Abca1","ATP-binding cassette, sub-family A member 1",0.0013,0.2462,0.0054,-0.3986,-0.3986,-2.6951,0.0168
"93",10495120,"12659","ENSMUSG00000074340","Ovgp1","oviductal glycoprotein 1",0.0013,0.2462,0.0052,-0.454,-0.454,-3.4472,0.0037
"94",10572779,"67922","ENSMUSG00000003039","Fam32a","family with sequence similarity 32, member A",0.0014,0.2462,0.0055,0.3028,0.3028,2.6181,0.0196
"95",10476868,"78068","ENSMUSG00000053545","6430503K07Rik","RIKEN cDNA 6430503K07 gene",0.0014,0.2462,0.0055,0.2166,0.2166,2.1384,0.0496
"96",10513141,"545622","ENSMUSG00000038764","Ptpn3","protein tyrosine phosphatase, non-receptor type 3",0.0012,0.2462,0.005,-0.4627,-0.4627,-3.6372,0.0025
"97",10566454,"109042","ENSMUSG00000037060","Cavin3","caveolae associated 3",0.0013,0.2462,0.0054,0.3952,0.3952,3.0865,0.0076
"98",10431124,"75772","ENSMUSG00000018868","Pnpla5","patatin-like phospholipase domain containing 5",0.0013,0.2462,0.005,0.2516,0.2516,3.1399,0.0069
"99",10474355,"329482","ENSMUSG00000074981","Gm9342","doublecortin domain containing 5",0.0014,0.247,0.0055,0.4054,0.4054,4.1011,0.001
"100",10532578,"74376","ENSMUSG00000072720","Myo18b","myosin XVIIIb",0.0014,0.247,0.0056,0.3949,0.3949,4.3856,6e-04
"101",10407022,"667250","","H3f5","H3.5 histone",0.0015,0.2516,0.0058,0.3029,0.3029,3.7045,0.0022
"102",10436804,"77037","ENSMUSG00000039956","Mrap","melanocortin 2 receptor accessory protein",0.0015,0.2516,0.0058,0.1835,0.1835,2.8076,0.0134
"103",10443852,"664702","ENSMUSG00000117872","A530088E08Rik","RIKEN cDNA A530088E08 gene",0.0015,0.2516,0.0057,0.2627,0.2627,2.5984,0.0204
"104",10433352,"170644","ENSMUSG00000039473","Ubn1","ubinuclein 1",0.0015,0.2518,0.0059,-0.3615,-0.3615,-2.894,0.0113
"105",10411215,"12919","ENSMUSG00000021680","Crhbp","corticotropin releasing hormone binding protein",0.0015,0.2526,0.0059,0.3285,0.3285,2.4224,0.0288
"106",10489266,"71389","ENSMUSG00000057133","Chd6","chromodomain helicase DNA binding protein 6",0.0015,0.2526,0.006,-0.2681,-0.2681,-3.0602,0.0081
"107",10358571,"545370","ENSMUSG00000066842","Hmcn1","hemicentin 1",0.0017,0.253,0.0065,-0.281,-0.281,-3.1805,0.0063
"108",10529480,"74364","ENSMUSG00000055061","4931431C16Rik","RIKEN cDNA 4931431C16 gene",0.0016,0.253,0.0062,0.3333,0.3333,3.773,0.0019
"109",10575578,"319518","ENSMUSG00000033624","Pdpr","pyruvate dehydrogenase phosphatase regulatory subunit",0.0016,0.253,0.0064,-0.4296,-0.4296,-2.7945,0.0138
"110",10456717,"100217457","ENSMUSG00000064871","Snord58b","small nucleolar RNA, C/D box 58B",0.0015,0.253,0.0061,-0.3417,-0.3417,-3.5896,0.0027
"111",10469151,"209378","ENSMUSG00000025780","Itih5","inter-alpha-trypsin inhibitor, heavy chain 5",0.0016,0.253,0.0063,-0.6125,-0.6125,-4.6987,3e-04
"112",10391084,"15114","ENSMUSG00000006930","Hap1","huntingtin-associated protein 1",0.0017,0.253,0.0066,-0.2936,-0.2936,-3.305,0.0049
"113",10401063,"109929","ENSMUSG00000056459","Zbtb25","zinc finger and BTB domain containing 25",0.0016,0.253,0.0061,-0.4932,-0.4932,-3.6612,0.0024
"114",10520499,"381738","ENSMUSG00000073102","Drc1","dynein regulatory complex subunit 1",0.0017,0.253,0.0067,0.3682,0.3682,3.1002,0.0074
"115",10370573,"21830","ENSMUSG00000020317","Spmap2","sperm microtubule associated protein 2",0.0016,0.253,0.0063,0.2297,0.2297,3.3881,0.0041
"116",10400589,"217653","ENSMUSG00000047534","Mis18bp1","MIS18 binding protein 1",0.0016,0.253,0.0063,0.2304,0.2304,3.8744,0.0015
"117",10359908,"19736","ENSMUSG00000038530","Rgs4","regulator of G-protein signaling 4",0.0017,0.253,0.0065,0.4452,0.4452,3.1124,0.0072
"118",10398420,"723912","ENSMUSG00000065428","Mir382","microRNA 382",0.0016,0.253,0.0064,-0.7267,-0.7267,-4.0597,0.0011
"119",10477122,"319579","ENSMUSG00000049560","Defb20","defensin beta 20",0.0017,0.253,0.0067,0.4407,0.4407,5.135,1e-04
"120",10570758,"246083","ENSMUSG00000044222","Defb13","defensin beta 13",0.0017,0.253,0.0067,0.4624,0.4624,4.5829,4e-04
"121",10598798,"22289","ENSMUSG00000037369","Kdm6a","lysine (K)-specific demethylase 6A",0.0017,0.253,0.0066,-0.464,-0.464,-3.9669,0.0013
"122",10423593,"114128","ENSMUSG00000022257","Laptm4b","lysosomal-associated protein transmembrane 4B",0.0017,0.253,0.0065,0.3961,0.3961,3.8804,0.0015
"123",10404097,"105355","ENSMUSG00000036083","Slc17a3","solute carrier family 17 (sodium phosphate), member 3",0.0017,0.2542,0.0068,0.2784,0.2784,3.6259,0.0025
"124",10591092,"270120","ENSMUSG00000074505","Fat3","FAT atypical cadherin 3",0.0017,0.2554,0.0068,-0.4392,-0.4392,-2.6207,0.0195
"125",10353733,"19076","ENSMUSG00000026134","Prim2","DNA primase, p58 subunit",0.0018,0.2554,0.0069,-0.3505,-0.3505,-3.7421,0.002
"126",10464113,"226243","ENSMUSG00000025075","Habp2","hyaluronic acid binding protein 2",0.002,0.259,0.0075,0.3957,0.3957,4.2658,7e-04
"127",10574159,"434341","ENSMUSG00000074151","Nlrc5","NLR family, CARD domain containing 5",0.0023,0.259,0.0088,0.401,0.401,3.5632,0.0029
"128",10503172,"320790","ENSMUSG00000041235","Chd7","chromodomain helicase DNA binding protein 7",0.0023,0.259,0.0087,-0.6003,-0.6003,-3.8857,0.0015
"129",10542662,"321015","ENSMUSG00000104234","5330439B14Rik","RIKEN cDNA 5330439B14 gene",0.0022,0.259,0.0083,0.3493,0.3493,3.2246,0.0058
"130",10407057,"71991","ENSMUSG00000021694","Ercc8","excision repaiross-complementing rodent repair deficiency, complementation group 8",0.002,0.259,0.0076,-0.328,-0.328,-2.5715,0.0215
"131",10562736,"70004","ENSMUSG00000038782","1700028J19Rik","RIKEN cDNA 1700028J19 gene",0.0022,0.259,0.0086,0.354,0.354,4.0115,0.0012
"132",10406742,"67463","ENSMUSG00000021671","Poc5","POC5 centriolar protein",0.0023,0.259,0.0087,-0.2932,-0.2932,-3.1866,0.0062
"133",10369040,"19886","ENSMUSG00000019893","Ros1","Ros1 proto-oncogene",0.0021,0.259,0.0081,0.178,0.178,2.5129,0.0241
"134",10515698,"230676","ENSMUSG00000033253","Szt2","SZT2 subunit of KICSTOR complex",0.0021,0.259,0.0079,-0.4024,-0.4024,-3.2421,0.0056
"135",10497077,"387181","ENSMUSG00000065431","Mir186","microRNA 186",0.002,0.259,0.0074,-0.9717,-0.9717,-2.9822,0.0094
"136",10387108,"100038666","ENSMUSG00000072834","Gm12298","predicted gene 12298",0.002,0.259,0.0075,0.2784,0.2784,4.6804,3e-04
"137",10378082,"71522","ENSMUSG00000040471","Ggt6","gamma-glutamyltransferase 6",0.0022,0.259,0.0083,0.3754,0.3754,3.4783,0.0034
"138",10577093,"100038554","ENSMUSG00000074469","Gm15348","predicted gene 15348",0.0022,0.259,0.0085,0.4543,0.4543,5.0387,2e-04
"139",10440186,"224273","ENSMUSG00000022723","Crybg3","beta-gamma crystallin domain containing 3",0.0019,0.259,0.0071,-0.3401,-0.3401,-3.2431,0.0056
"140",10491609,"229227","ENSMUSG00000037270","Bltp1","bridge-like lipid transfer protein family member 1",0.0019,0.259,0.0073,-0.1939,-0.1939,-1.9884,0.0656
"141",10473399,"19074","ENSMUSG00000027073","Prg2","proteoglycan 2, bone marrow",0.0023,0.259,0.0088,0.3409,0.3409,3.9381,0.0014
"142",10449292,"18091","ENSMUSG00000015579","Nkx2-5","NK2 homeobox 5",0.0021,0.259,0.0079,0.364,0.364,3.3822,0.0042
"143",10434226,"619305","ENSMUSG00000075335","4930588K23Rik","RIKEN cDNA 4930588K23 gene",0.002,0.259,0.0077,0.4125,0.4125,3.3605,0.0044
"144",10559399,"232790","ENSMUSG00000054594","Oscar","osteoclast associated receptor",0.0018,0.259,0.007,0.1828,0.1828,2.7324,0.0156
"145",10508819,"69655","ENSMUSG00000028865","Cd164l2","CD164 sialomucin-like 2",0.002,0.259,0.0074,0.474,0.474,4.1169,9e-04
"146",10351465,"78465","ENSMUSG00000070532","Ccdc190","coiled-coil domain containing 190",0.0022,0.259,0.0084,0.2821,0.2821,2.3397,0.0338
"147",10398412,"723833","ENSMUSG00000098807","Mir300","microRNA 300",0.0019,0.259,0.0072,-0.7895,-0.7895,-4.7277,3e-04
"148",10488382,"17064","ENSMUSG00000027435","Cd93","CD93 antigen",0.002,0.259,0.0074,0.2521,0.2521,2.0763,0.0558
"149",10344813,"211660","ENSMUSG00000056763","Cspp1","centrosome and spindle pole associated protein 1",0.0021,0.259,0.008,-0.5853,-0.5853,-2.9176,0.0108
"150",10357288,"15564","ENSMUSG00000050534","Htr5b","5-hydroxytryptamine (serotonin) receptor 5B",0.0019,0.259,0.0073,0.4587,0.4587,3.9019,0.0015
"151",10595911,"768252","ENSMUSG00000097072","Foxl2os","forkhead box L2, opposite strand",0.002,0.259,0.0077,0.4767,0.4767,3.4638,0.0035
"152",10560434,"67369","ENSMUSG00000030407","Qpctl","glutaminyl-peptide cyclotransferase-like",0.0023,0.259,0.0088,-0.2677,-0.2677,-3.3767,0.0042
"153",10513715,"75524","ENSMUSG00000058935","Tex48","testis expressed 48",0.0022,0.259,0.0084,0.332,0.332,4.404,5e-04
"154",10417972,"12325","ENSMUSG00000021820","Camk2g","calcium/calmodulin-dependent protein kinase II gamma",0.0022,0.259,0.0085,-0.2594,-0.2594,-2.8178,0.0131
"155",10398428,"387172","ENSMUSG00000065448","Mir154","microRNA 154",0.0021,0.259,0.0078,-0.5596,-0.5596,-2.996,0.0092
"156",10535771,"12591","ENSMUSG00000029646","Cdx2","caudal type homeobox 2",0.0022,0.259,0.0082,0.2659,0.2659,3.4355,0.0038
"157",10574572,"72361","ENSMUSG00000031877","Ces2g","carboxylesterase 2G",0.0018,0.259,0.007,0.2976,0.2976,3.5476,0.003
"158",10388476,"380714","ENSMUSG00000020847","Rph3al","rabphilin 3A-like (without C2 domains)",0.0021,0.259,0.0077,0.4589,0.4589,3.9503,0.0013
"159",10495340,"99730","ENSMUSG00000048100","Taf13","TATA-box binding protein associated factor 13",0.0018,0.259,0.0071,0.6611,0.6611,4.0714,0.001
"160",10455118,"93889","ENSMUSG00000048347","Pcdhb18","protocadherin beta 18",0.0023,0.259,0.0086,-0.4825,-0.4825,-3.3861,0.0042
"161",10552380,"243958","ENSMUSG00000030468","Siglecg","sialic acid binding Ig-like lectin G",0.0022,0.259,0.0083,0.2272,0.2272,2.9829,0.0094
"162",10382698,"68528","ENSMUSG00000075420","Smim6","small integral membrane protein 6",0.0023,0.2592,0.0089,0.2887,0.2887,3.7805,0.0019
"163",10409786,"72219","ENSMUSG00000050876","Spata31d1a","spermatogenesis associated 31 subfamily D, member 1A",0.0023,0.2597,0.0089,0.3119,0.3119,2.9867,0.0094
"164",10355312,"22779","ENSMUSG00000025997","Ikzf2","IKAROS family zinc finger 2",0.0023,0.2597,0.009,0.3285,0.3285,3.5513,0.003
"165",10585984,"270163","ENSMUSG00000039585","Myo9a","myosin IXa",0.0023,0.2597,0.009,-0.5905,-0.5905,-3.112,0.0073
"166",10523151,"14825","ENSMUSG00000029380","Cxcl1","C-X-C motif chemokine ligand 1",0.0023,0.2597,0.009,0.5019,0.5019,3.5236,0.0031
"167",10452729,"225004","ENSMUSG00000044375","Pcare","photoreceptor cilium actin regulator",0.0024,0.2614,0.0092,0.3453,0.3453,4.2248,8e-04
"168",10495218,"11694","ENSMUSG00000014603","Alx3","aristaless-like homeobox 3",0.0024,0.2614,0.0093,0.2336,0.2336,2.4598,0.0267
"169",10581212,"723841","ENSMUSG00000070130","Mir328","microRNA 328",0.0024,0.2614,0.0093,0.5541,0.5541,2.9976,0.0091
"170",10382802,"20698","ENSMUSG00000061878","Sphk1","sphingosine kinase 1",0.0024,0.2614,0.0091,0.3201,0.3201,3.5415,0.003
"171",10430066,"14106","ENSMUSG00000033837","Foxh1","forkhead box H1",0.0024,0.2614,0.0092,0.4305,0.4305,4.4847,5e-04
"172",10409365,"26913","ENSMUSG00000069227","Gprin1","G protein-regulated inducer of neurite outgrowth 1",0.0025,0.2616,0.0094,-0.7406,-0.7406,-3.6485,0.0024
