"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_333419_coefficient","contrast_333419_log2fc","contrast_333419_tstat","contrast_333419_pvalue"
"43",83788,83788,"ENSRNOG00000002807","Septin9","septin 9",2.967e-08,1.532e-05,0.0019,0.4707,0.4707,5.9449,1.574e-05
"44",252959,252959,"ENSRNOG00000059865","Dnah12","dynein, axonemal, heavy chain 12",3.208e-08,1.619e-05,0.002,-1.6682,-1.6682,-6.2252,9.078e-06
"45",362966,362966,"ENSRNOG00000022975","Nfam1","NFAT activating protein with ITAM motif 1",3.746e-08,1.808e-05,0.0021,0.4545,0.4545,3.787,0.0015
"46",102554398,102554398,"","LOC102554398","uncharacterized LOC102554398",3.687e-08,1.808e-05,0.002,0.5861,0.5861,5.3554,5.18e-05
"47",64364,64364,"ENSRNOG00000016558","Pllp","plasmolipin",3.831e-08,1.81e-05,0.0021,-0.6444,-0.6444,-6.3324,7.375e-06
"48",300719,300719,"ENSRNOG00000059834","Cib2","calcium and integrin binding family member 2",3.963e-08,1.834e-05,0.0022,0.5331,0.5331,5.8218,2.011e-05
"49",140666,140666,"ENSRNOG00000010350","Rcan2","regulator of calcineurin 2",4.474e-08,2.027e-05,0.0022,-0.6623,-0.6623,-6.189,9.74e-06
"50",296179,296179,"ENSRNOG00000021274","Fermt1","FERM domain containing kindlin 1",4.695e-08,2.054e-05,0.0023,2.6369,2.6369,7.6169,6.906e-07
"51",54231,54231,"ENSRNOG00000009629","Car2","carbonic anhydrase 2",4.718e-08,2.054e-05,0.0023,-0.6941,-0.6941,-6.8637,2.694e-06
"52",306767,306767,"ENSRNOG00000045948","Arl10","ADP-ribosylation factor like GTPase 10",5.248e-08,2.237e-05,0.0023,0.3707,0.3707,3.9583,0.001
"53",81820,81820,"ENSRNOG00000060054","Doc2b","double C2 domain beta",5.34e-08,2.237e-05,0.0024,0.7722,0.7722,5.4294,4.45e-05
"54",305021,305021,"ENSRNOG00000066712","Sccpdh","saccharopine dehydrogenase (putative)",5.5e-08,2.238e-05,0.0024,-0.77,-0.77,-7.5867,7.282e-07
"55",170901,170901,"ENSRNOG00000057322","Efna3","ephrin A3",5.544e-08,2.238e-05,0.0025,0.5684,0.5684,5.4038,4.69e-05
"56",170538,170538,"ENSRNOG00000016346","Prkcd","protein kinase C, delta",5.733e-08,2.273e-05,0.0025,-4.0382,-4.0382,-7.4533,9.221e-07
"57",360814,360814,"ENSRNOG00000001374","Rasal1","RAS protein activator like 1",6.63e-08,2.583e-05,0.0026,1.2842,1.2842,7.9466,3.897e-07
"58",294521,294521,"ENSRNOG00000037688","Ak9","adenylate kinase 9",7.204e-08,2.588e-05,0.0027,-2.351,-2.351,-7.0231,2.007e-06
"59",54293,54293,"ENSRNOG00000024501","Rgs3","regulator of G-protein signaling 3",7.014e-08,2.588e-05,0.0027,-1.3202,-1.3202,-7.3004,1.212e-06
"60",363517,363517,"ENSRNOG00000061731","Plxnb3","plexin B3",7.226e-08,2.588e-05,0.0028,-0.544,-0.544,-5.4939,3.9e-05
"61",25317,25317,"ENSRNOG00000013867","Fgf1","fibroblast growth factor 1",6.926e-08,2.588e-05,0.0026,-3.156,-3.156,-7.6508,6.506e-07
"62",266681,266681,"ENSRNOG00000008058","Tmprss5","transmembrane serine protease 5",6.985e-08,2.588e-05,0.0027,-1.1791,-1.1791,-6.9244,2.408e-06
"63",497913,497913,"ENSRNOG00000038328","Gjc2","gap junction protein, gamma 2",7.464e-08,2.631e-05,0.0028,-0.8188,-0.8188,-6.1498,1.052e-05
"64",64456,64456,"ENSRNOG00000058003","Spon1","spondin 1",7.844e-08,2.722e-05,0.0029,0.4166,0.4166,4.8306,2e-04
"65",116744,116744,"ENSRNOG00000013656","Lpar1","lysophosphatidic acid receptor 1",8.001e-08,2.733e-05,0.0029,-0.5164,-0.5164,-5.2113,6.976e-05
"66",287606,287606,"ENSRNOG00000007367","Septin4","septin 4",8.548e-08,2.869e-05,0.003,-0.399,-0.399,-4.6307,2e-04
"67",117549,117549,"ENSRNOG00000002524","Gpr37","G protein-coupled receptor 37",8.88e-08,2.869e-05,0.0031,-0.5511,-0.5511,-5.8496,1.903e-05
"68",100909954,100909954,"","LOC100909954","uncharacterized LOC100909954",8.771e-08,2.869e-05,0.003,1.1343,1.1343,7.2228,1.395e-06
"69",171434,171434,"ENSRNOG00000026985","Phldb1","pleckstrin homology-like domain, family B, member 1",8.916e-08,2.869e-05,0.0031,-0.3853,-0.3853,-4.2436,5e-04
"70",24943,24943,"ENSRNOG00000002419","Plp1","proteolipid protein 1",9.342e-08,2.963e-05,0.0032,-0.6977,-0.6977,-5.4478,4.286e-05
"71",360916,360916,"ENSRNOG00000002258","Tmem150c","transmembrane protein 150C",9.767e-08,3.012e-05,0.0032,0.495,0.495,4.5565,3e-04
"72",313874,313874,"ENSRNOG00000032703","Rasgrp3","RAS guanyl releasing protein 3",9.679e-08,3.012e-05,0.0032,-0.8031,-0.8031,-7.0926,1.767e-06
"73",498340,498340,"ENSRNOG00000003606","RGD1561381","similar to microsomal glutathione S-transferase 3",9.917e-08,3.017e-05,0.0033,0.7456,0.7456,6.1063,1.145e-05
"74",306460,306460,"ENSRNOG00000009660","Enpp6","ectonucleotide pyrophosphatase/phosphodiesterase 6",1.031e-07,3.094e-05,0.0033,-0.989,-0.989,-6.4901,5.448e-06
"75",791259,791259,"ENSRNOG00000023162","Car14","carbonic anhydrase 14",1.125e-07,3.332e-05,0.0034,-1.1261,-1.1261,-7.2286,1.38e-06
"76",301164,301164,"ENSRNOG00000011871","Kat2b","lysine acetyltransferase 2B",1.174e-07,3.43e-05,0.0034,-0.6783,-0.6783,-6.4714,5.646e-06
"77",315509,315509,"ENSRNOG00000009149","Jam3","junctional adhesion molecule 3",1.202e-07,3.467e-05,0.0035,-0.4903,-0.4903,-5.664,2.762e-05
"78",56781,56781,"ENSRNOG00000013262","Myl1","myosin, light chain 1",1.223e-07,3.482e-05,0.0035,3.4518,3.4518,5.8859,1.77e-05
"79",29409,29409,"ENSRNOG00000021023","Mag","myelin-associated glycoprotein",1.252e-07,3.49e-05,0.0036,-0.6326,-0.6326,-5.1094,8.623e-05
"80",102552093,102552093,"","LOC102552093","uncharacterized LOC102552093",1.257e-07,3.49e-05,0.0036,1.6649,1.6649,7.2123,1.421e-06
"81",361016,361016,"ENSRNOG00000007206","Cfap20dc","CFAP20 domain containing",1.283e-07,3.518e-05,0.0036,-0.5668,-0.5668,-5.8177,2.028e-05
"82",25551,25551,"ENSRNOG00000008376","Slc2a3","solute carrier family 2 member 3",1.394e-07,3.743e-05,0.0037,0.4154,0.4154,6.4082,6.373e-06
"83",680451,680451,"ENSRNOG00000029535","Nrbp2","nuclear receptor binding protein 2",1.411e-07,3.743e-05,0.0037,-0.5421,-0.5421,-6.0459,1.289e-05
"84",192189,192189,"ENSRNOG00000017136","Syt17","synaptotagmin 17",1.416e-07,3.743e-05,0.0038,1.0923,1.0923,5.7938,2.127e-05
"85",64358,64358,"ENSRNOG00000052486","Kcna6","potassium voltage-gated channel subfamily A member 6",1.491e-07,3.896e-05,0.0038,-0.6004,-0.6004,-5.3302,5.457e-05
"86",102548080,102548080,"","LOC102548080","uncharacterized LOC102548080",1.513e-07,3.902e-05,0.0039,0.5568,0.5568,6.6976,3.676e-06
"87",315722,315722,"ENSRNOG00000026178","Adpgk","ADP-dependent glucokinase",1.529e-07,3.902e-05,0.0039,-0.4765,-0.4765,-4.8649,1e-04
"88",85254,85254,"ENSRNOG00000055089","Slc44a1","solute carrier family 44 member 1",1.58e-07,3.988e-05,0.004,-0.5351,-0.5351,-5.7642,2.257e-05
"89",29179,29179,"ENSRNOG00000008157","Syn2","synapsin II",1.684e-07,4.202e-05,0.004,0.4863,0.4863,5.7219,2.457e-05
"90",25677,25677,"ENSRNOG00000015101","Mak","male germ cell-associated kinase",1.772e-07,4.257e-05,0.0041,-2.494,-2.494,-6.9335,2.368e-06
"91",54278,54278,"ENSRNOG00000005600","Nr4a2","nuclear receptor subfamily 4, group A, member 2",1.726e-07,4.257e-05,0.0041,1.4746,1.4746,5.6745,2.704e-05
"92",498918,498918,"ENSRNOG00000011180","Irx5","iroquois homeobox 5",1.783e-07,4.257e-05,0.0042,-4.1882,-4.1882,-6.9357,2.358e-06
"93",25510,25510,"ENSRNOG00000001628","Pcp4","Purkinje cell protein 4",1.783e-07,4.257e-05,0.0041,-2.495,-2.495,-7.4151,9.872e-07
"94",299757,299757,"ENSRNOG00000004179","Nts","neurotensin",1.805e-07,4.264e-05,0.0042,2.481,2.481,6.5099,5.246e-06
"95",299923,299923,"ENSRNOG00000007393","Ndrg1","N-myc downstream regulated 1",1.86e-07,4.277e-05,0.0043,-0.6261,-0.6261,-5.7926,2.132e-05
"96",25031,25031,"ENSRNOG00000033119","Plcb4","phospholipase C, beta 4",1.868e-07,4.277e-05,0.0044,-1.9407,-1.9407,-6.0682,1.234e-05
"97",363782,363782,"ENSRNOG00000028077","Cfap44","cilia and flagella associated protein 44",1.853e-07,4.277e-05,0.0043,-2.4547,-2.4547,-6.3538,7.076e-06
"98",116486,116486,"ENSRNOG00000004672","Sec14l2","SEC14-like lipid binding 2",1.99e-07,4.285e-05,0.0045,0.5954,0.5954,7.4899,8.641e-07
"99",499688,499688,"ENSRNOG00000060939","Gstm6","glutathione S-transferase, mu 6",1.939e-07,4.285e-05,0.0045,1.0358,1.0358,4.4599,3e-04
"100",100361928,100361928,"ENSRNOG00000020061","Tmem198","transmembrane protein 198",2.005e-07,4.285e-05,0.0046,0.701,0.701,6.1498,1.051e-05
"101",293736,293736,"ENSRNOG00000028274","Myrf","myelin regulatory factor",1.936e-07,4.285e-05,0.0045,-0.5352,-0.5352,-4.5875,3e-04
"102",305987,305987,"ENSRNOG00000024703","Dock5","dedicator of cytokinesis 5",1.926e-07,4.285e-05,0.0044,-0.5156,-0.5156,-3.8381,0.0013
"103",361659,361659,"ENSRNOG00000020497","Plekha1","pleckstrin homology domain containing A1",2.002e-07,4.285e-05,0.0046,-0.3776,-0.3776,-5.1199,8.436e-05
"104",64521,64521,"ENSRNOG00000023338","Tspan2","tetraspanin 2",2.007e-07,4.285e-05,0.0047,-0.607,-0.607,-4.8216,2e-04
"105",29584,29584,"ENSRNOG00000063213","Gjb1","gap junction protein, beta 1",2.039e-07,4.311e-05,0.0047,-0.7664,-0.7664,-6.1991,9.55e-06
"106",690333,690333,"ENSRNOG00000014046","Sertm1","serine-rich and transmembrane domain containing 1",2.102e-07,4.404e-05,0.0048,1.7794,1.7794,6.6126,4.315e-06
"107",315611,315611,"ENSRNOG00000026679","Scn4b","sodium voltage-gated channel beta subunit 4",2.127e-07,4.415e-05,0.0048,-1.8056,-1.8056,-5.6061,3.105e-05
"108",296456,296456,"ENSRNOG00000004912","Itgav","integrin subunit alpha V",2.158e-07,4.436e-05,0.0049,-0.4615,-0.4615,-4.8811,1e-04
"109",314979,314979,"ENSRNOG00000004328","Deptor","DEP domain containing MTOR-interacting protein",2.204e-07,4.49e-05,0.0049,-0.7248,-0.7248,-5.6185,3.028e-05
"110",306417,306417,"ENSRNOG00000010358","Sh3rf1","SH3 domain containing ring finger 1",2.231e-07,4.504e-05,0.005,0.9652,0.9652,6.98,2.173e-06
"111",29245,29245,"ENSRNOG00000031927","Klk6","kallikrein related-peptidase 6",2.28e-07,4.561e-05,0.005,-1.0075,-1.0075,-6.4865,5.485e-06
"112",366891,366891,"ENSRNOG00000026600","Caps2","calcyphosine 2",2.31e-07,4.579e-05,0.005,-1.7776,-1.7776,-5.1169,8.489e-05
"113",85420,85420,"ENSRNOG00000019057","Prkcq","protein kinase C, theta",2.379e-07,4.633e-05,0.0051,-0.791,-0.791,-6.325,7.481e-06
"114",113907,113907,"ENSRNOG00000067387","Sbk1","SH3 domain binding kinase 1",2.378e-07,4.633e-05,0.0051,0.7327,0.7327,6.2327,8.945e-06
"115",306038,306038,"ENSRNOG00000047817","Enox1","ecto-NOX disulfide-thiol exchanger 1",2.801e-07,4.676e-05,0.006,0.566,0.566,6.3254,7.475e-06
"116",297516,297516,"ENSRNOG00000023077","Cpne9","copine family member 9",2.743e-07,4.676e-05,0.0058,-1.4344,-1.4344,-5.5624,3.393e-05
"117",681021,681021,"ENSRNOG00000026059","Paqr6","progestin and adipoQ receptor family member 6",2.598e-07,4.676e-05,0.0055,-0.6529,-0.6529,-6.843,2.801e-06
"118",116509,116509,"ENSRNOG00000019484","Slc6a9","solute carrier family 6 member 9",2.749e-07,4.676e-05,0.0059,-0.8455,-0.8455,-5.9811,1.465e-05
"119",501569,501569,"ENSRNOG00000030418","Tmem47","transmembrane protein 47",2.709e-07,4.676e-05,0.0057,-1.1903,-1.1903,-7.2405,1.35e-06
"120",117514,117514,"ENSRNOG00000021201","Txnip","thioredoxin interacting protein",2.653e-07,4.676e-05,0.0057,-0.4411,-0.4411,-4.2895,5e-04
"121",84588,84588,"ENSRNOG00000010263","Cldn11","claudin 11",2.562e-07,4.676e-05,0.0054,-0.6181,-0.6181,-5.0443,9.878e-05
"122",501070,501070,"ENSRNOG00000032085","Dlec1","DLEC1 cilia and flagella associated protein",2.558e-07,4.676e-05,0.0054,-1.8918,-1.8918,-5.9536,1.547e-05
"123",120094195,120094195,"","LOC120094195","uncharacterized LOC120094195",2.764e-07,4.676e-05,0.0059,-5.0833,-5.0833,-7.0161,2.033e-06
"124",171396,171396,"ENSRNOG00000009037","Sulf1","sulfatase 1",2.516e-07,4.676e-05,0.0054,-1.5548,-1.5548,-6.2905,7.997e-06
"125",302566,302566,"ENSRNOG00000002844","Usp27x","ubiquitin specific peptidase 27, X-linked",2.639e-07,4.676e-05,0.0056,0.5958,0.5958,4.9901,1e-04
"126",171010,171010,"ENSRNOG00000016368","Ppp1r14c","protein phosphatase 1, regulatory (inhibitor) subunit 14c",2.731e-07,4.676e-05,0.0058,0.3719,0.3719,3.0403,0.0074
"127",113886,113886,"ENSRNOG00000031364","Kif1c","kinesin family member 1C",2.783e-07,4.676e-05,0.0059,-0.3643,-0.3643,-5.1202,8.431e-05
"128",691631,691631,"ENSRNOG00000014744","Pacs2","phosphofurin acidic cluster sorting protein 2",2.443e-07,4.676e-05,0.0052,-0.5374,-0.5374,-5.422,4.518e-05
"129",64471,64471,"ENSRNOG00000018627","Plekhb1","pleckstrin homology domain containing B1",2.438e-07,4.676e-05,0.0052,-0.6546,-0.6546,-5.9799,1.469e-05
"130",685433,685433,"ENSRNOG00000022764","Evi2a","ecotropic viral integration site 2A",2.482e-07,4.676e-05,0.0053,-0.5506,-0.5506,-4.6814,2e-04
"131",291966,291966,"ENSRNOG00000016890","Tppp3","tubulin polymerization-promoting protein family member 3",2.586e-07,4.676e-05,0.0055,-1.3427,-1.3427,-7.3818,1.048e-06
"132",117249,117249,"ENSRNOG00000050426","Dnah3","dynein, axonemal, heavy chain 3",2.499e-07,4.676e-05,0.0053,-1.892,-1.892,-6.4522,5.856e-06
"133",25041,25041,"ENSRNOG00000001873","P2rx6","purinergic receptor P2X 6",2.626e-07,4.676e-05,0.0056,-1.4929,-1.4929,-7.3955,1.022e-06
"134",292949,292949,"ENSRNOG00000011994","Perp","p53 apoptosis effector related to PMP22",2.834e-07,4.696e-05,0.006,1.5043,1.5043,5.3573,5.16e-05
"135",84416,84416,"ENSRNOG00000007495","Smpx","small muscle protein, X-linked",2.925e-07,4.811e-05,0.0061,-4.6779,-4.6779,-7.4981,8.516e-07
"136",500592,500592,"ENSRNOG00000021814","Tnfrsf25","TNF receptor superfamily member 25",2.992e-07,4.886e-05,0.0061,1.7497,1.7497,7.516,8.25e-07
"137",309429,309429,"ENSRNOG00000016023","Kank1","KN motif and ankyrin repeat domains 1",3.139e-07,5.087e-05,0.0062,-0.6007,-0.6007,-5.8295,1.98e-05
"138",25626,25626,"ENSRNOG00000009779","Krt8","keratin 8",3.451e-07,5.178e-05,0.0067,-2.3652,-2.3652,-6.6621,3.93e-06
"139",24516,24516,"ENSRNOG00000026293","Jun","Jun proto-oncogene, AP-1 transcription factor subunit",3.277e-07,5.178e-05,0.0063,0.3695,0.3695,4.0359,9e-04
"140",308565,308565,"ENSRNOG00000018580","Klk8","kallikrein related-peptidase 8",3.333e-07,5.178e-05,0.0063,2.7061,2.7061,6.6777,3.817e-06
"141",24944,24944,"ENSRNOG00000000164","Lamp2","lysosomal-associated membrane protein 2",3.249e-07,5.178e-05,0.0062,-0.4833,-0.4833,-6.9246,2.407e-06
"142",317599,317599,"ENSRNOG00000003472","Atp11c","ATPase phospholipid transporting 11C",3.415e-07,5.178e-05,0.0065,-1.0981,-1.0981,-4.9515,1e-04
"143",362138,362138,"ENSRNOG00000008482","Rbms1","RNA binding motif, single stranded interacting protein 1",3.317e-07,5.178e-05,0.0063,-0.9044,-0.9044,-6.2912,7.986e-06
"144",315162,315162,"ENSRNOG00000007003","Mei1","meiotic double-stranded break formation protein 1",3.415e-07,5.178e-05,0.0065,1.5515,1.5515,5.0735,9.293e-05
"145",64157,64157,"ENSRNOG00000014613","Ddah1","dimethylarginine dimethylaminohydrolase 1",3.447e-07,5.178e-05,0.0066,-1.8004,-1.8004,-7.1225,1.673e-06
"146",54705,54705,"ENSRNOG00000016180","Pdp1","pyruvate dehydrogenase phosphatase catalytic subunit 1",3.406e-07,5.178e-05,0.0064,-1.806,-1.806,-6.6304,4.173e-06
"147",362770,362770,"ENSRNOG00000004482","Ccdc88c","coiled-coil domain containing 88C",3.405e-07,5.178e-05,0.0064,-0.7955,-0.7955,-5.7275,2.43e-05
"148",361169,361169,"ENSRNOG00000026180","Letm2","leucine zipper and EF-hand containing transmembrane protein 2",3.427e-07,5.178e-05,0.0066,-0.7411,-0.7411,-6.9695,2.215e-06
"149",24426,24426,"ENSRNOG00000018237","Gstp1","glutathione S-transferase pi 1",3.512e-07,5.234e-05,0.0067,-0.5534,-0.5534,-6.0005,1.41e-05
"150",307505,307505,"ENSRNOG00000005796","Ctnna1","catenin alpha 1",3.584e-07,5.306e-05,0.0068,-0.4573,-0.4573,-5.7388,2.375e-05
"151",500037,500037,"ENSRNOG00000054508","Foxp2","forkhead box P2",3.714e-07,5.424e-05,0.0068,-1.9617,-1.9617,-5.6012,3.136e-05
"152",364676,364676,"ENSRNOG00000017974","Gprin1","G protein-regulated inducer of neurite outgrowth 1",3.7e-07,5.424e-05,0.0068,1.0859,1.0859,6.8982,2.527e-06
"153",362018,362018,"ENSRNOG00000019780","Sypl2","synaptophysin-like 2",3.737e-07,5.424e-05,0.0069,2.0104,2.0104,6.9531,2.283e-06
"154",366347,366347,"ENSRNOG00000009061","Cfap206","cilia and flagella associated protein 206",3.85e-07,5.552e-05,0.0069,-2.2372,-2.2372,-5.9526,1.55e-05
"155",25485,25485,"ENSRNOG00000003276","Myo1d","myosin ID",3.923e-07,5.621e-05,0.007,-0.6329,-0.6329,-5.091,8.961e-05
"156",60399,60399,"ENSRNOG00000020901","S1pr5","sphingosine-1-phosphate receptor 5",4.099e-07,5.725e-05,0.0072,-0.5174,-0.5174,-4.5817,3e-04
"157",260416,260416,"ENSRNOG00000002610","Carhsp1","calcium regulated heat stable protein 1",4.097e-07,5.725e-05,0.0071,-0.4615,-0.4615,-5.1467,7.978e-05
"158",301348,301348,"ENSRNOG00000016995","Zap70","zeta chain of T cell receptor associated protein kinase 70",4.098e-07,5.725e-05,0.0071,1.714,1.714,5.7122,2.506e-05
"159",362238,362238,"ENSRNOG00000008534","Dusp15","dual specificity phosphatase 15",4.035e-07,5.725e-05,0.007,-0.6369,-0.6369,-6.1054,1.147e-05
"160",680344,680344,"ENSRNOG00000023496","Entrep2","endosomal transmembrane epsin interactor 2",4.384e-07,6.084e-05,0.0072,0.4257,0.4257,4.8799,1e-04
"161",24553,24553,"ENSRNOG00000052745","Met","MET proto-oncogene, receptor tyrosine kinase",4.669e-07,6.44e-05,0.0073,1.1483,1.1483,4.5137,3e-04
"162",24785,24785,"ENSRNOG00000015306","Slc9a4","solute carrier family 9 member A4",4.79e-07,6.486e-05,0.0074,2.2345,2.2345,5.9132,1.676e-05
"163",311861,311861,"ENSRNOG00000009735","Fibcd1","fibrinogen C domain containing 1",4.768e-07,6.486e-05,0.0073,2.4006,2.4006,6.7132,3.57e-06
"164",300443,300443,"ENSRNOG00000012164","Plppr2","phospholipid phosphatase related 2",4.743e-07,6.486e-05,0.0073,0.8373,0.8373,6.0637,1.245e-05
