"","GSE111212_exercise"
"11287",0.203064656400782
"11298",0.124441451016346
"11302",0.00265201442901738
"11303",0.00726173860012193
"11304",1.08029884045073
"11305",0.00951908581621395
"11306",0.00315039781071629
"11307",0.0064939092370302
"11308",0.00396014296896345
"11350",0.00204766375684605
"11352",0.0050062299750801
"11363",0.00718239264511568
"11364",0.00636901174682683
"11370",0.0044117046336515
"11409",0.0113713119505905
"11416",0.0060661748876158
"11418",0.00237582263998514
"11419",0.0173446196931854
"11421",0.759642356798441
"11423",0.0136247484933845
"11426",0.00389121151540126
"11428",0.00358364145459919
"11429",0.0019821673473785
"11430",0.00207040200140762
"11431",0.00700830106893359
"11432",0.00353684333093986
"11433",0.0881209124953142
"11434",0.110632248967128
"11435",0.0290260631001372
"11438",0.0414619295522477
"11440",0.514709353084785
"11441",0.0177777777777778
"11443",0.0334902648564293
"11444",0.00836191387143387
"11448",0.475412059713008
"11459",0.0301715877233448
"11461",0.00267538644470868
"11465",0.00173672171907653
"11472",0.0238429930795848
"11474",0.112175162151406
"11475",0.0464348120097707
"11477",0.0076044159448582
"11479",0.0047265625
"11480",0.00787283841991155
"11481",0.00752269088906477
"11482",0.0230459805216117
"11484",0.0396509498141645
"11486",0.107721294323442
"11487",0.00262507288568145
"11488",0.00818858444051338
"11489",0.00863441692029022
"11490",0.0040596811362249
"11491",0.00680138029914181
"11492",0.0187374586723273
"11496",0.0046076264140223
"11497",0.365163473911326
"11498",0.197066216573739
"11499",0.114073212805847
"11501",0.0363869517627859
"11502",0.00259696949404524
"11504",0.0278739778019899
"11512",0.0107592878275336
"11513",0.0104848737127009
"11514",0.0512612436250884
"11515",0.0109885226975579
"11516",0.101101316626685
"11517",0.00415471727382344
"11519",0.0043662282193427
"11520",0.0167040271681073
"11522",0.307760982940379
"11529",0.550153106142049
"11532",0.00606090123342954
"11534",0.00884766122799165
"11535",0.0954914949068865
"11536",0.0556528288263817
"11538",0.0482879630005274
"11539",0.00264905425459661
"11540",0.0431959926749069
"11541",0.0354698856108041
"11542",0.0371180877030553
"11544",0.0040949374608229
"11545",0.00832582288001946
"11546",0.00539278381574368
"11548",0.0282324116294036
"11549",0.018207722167769
"11550",0.0155248078889586
"11551",0.0295608677904457
"11552",0.234852071005917
"11553",0.0130747349357404
"11554",0.0107074122799249
"11555",0.0382221631866471
"11556",0.0652336311583673
"11564",0.00544325567602398
"11565",0.0228881184077462
"11566",0.00167323006118008
