"","GSE197754_enriched environment (EE)"
"20811",1.2919
"20813",-0.0582
"20815",-0.0023
"20817",-0.025
"20818",-0.0533
"20821",0.0546
"20822",0.1224
"20823",0.1071
"20826",0.0961
"20832",0.1514
"20833",-0.0884
"20840",0.3211
"20841",0.0085
"20842",0.0089
"20843",0.0335
"20844",0.1204
"20845",-0.0082
"20846",0.037
"20847",-0.1003
"20848",0.0409
"20849",-0.462
"20850",0.2977
"20851",-0.0419
"20852",-0.1641
"20853",0.0287
"20855",-0.071
"20856",-0.0377
"20866",-0.0701
"20867",-0.0468
"20868",-0.2403
"20869",-0.0635
"20872",0.0298
"20873",-0.3596
"20874",0.0544
"20877",0.9814
"20878",-0.084
"20887",-0.0594
"20888",0.8793
"20892",0.102
"20893",0.1976
"20897",0.0352
"20901",0.1226
"20907",-0.2198
"20908",0.2007
"20909",-0.1226
"20910",-0.0569
"20911",-0.0872
"20912",0.0878
"20913",-0.0104
"20916",0.0733
"20917",0.0699
"20918",0.112
"20922",-0.0551
"20924",-0.1162
"20926",0.023
"20927",0.0135
"20928",-0.0648
"20930",-0.0192
"20931",0.0944
"20932",0.0747
"20933",-0.1051
"20935",-0.1042
"20937",0.0741
"20947",-0.1398
"20955",0.2788
"20962",0.6672
"20963",-0.1529
"20964",0.0528
"20965",-0.0543
"20969",-0.137
"20970",-0.0918
"20971",-0.0269
"20972",-0.126
"20973",0.0428
"20974",-0.1126
"20975",0.0299
"20980",-0.123
"20981",-0.0038
"20983",0.0205
"21331",0.0491
"21333",0.1931
"21334",0.1639
"21335",-0.024
"21336",0.2778
"21337",-0.5452
"21338",0.0374
"21339",-0.0453
"21340",0.1124
"21341",-0.2045
"21343",-0.0019
"21345",0.4669
"21346",0.0391
"21349",-0.2488
"21350",1.1648
"21351",-0.0451
"21353",0.142
"21354",0.0096
"21355",-0.2526
"21356",-0.1373
"21357",0.0229
"21366",0.0294
"21367",-0.1422
"21371",0.0053
"21372",0.0574
"21374",0.1009
"21375",-0.1758
"21376",0.0053
"21378",0.0145
"21379",0.0341
"21384",-0.8537
"21385",-0.6307
"21386",-0.027
"21389",-0.6645
"21390",0.6015
"21391",-0.0687
"21393",0.219
"21399",0.1981
"21400",-0.1035
"21401",-0.0874
"21402",0.1235
"21405",0.3724
"21406",0.1134
"21407",-0.0691
"21408",0.103
"21410",0.2875
"21411",-0.0235
"21412",-0.165
"21413",-0.0596
"21414",0.0887
"21415",-0.0354
"21416",-0.252
"21417",0.0755
"21418",0.5405
"21419",-0.7449
"21420",0.8313
"21422",0.0047
"21423",-0.0816
"21425",-0.3327
"21427",0.0458
"21428",0.2337
"21429",-0.1255
"21452",0.0399
"21453",-0.0901
"21454",0.0224
"21462",0.6674
"21463",-0.621
"21645",-0.3347
"21646",0.101
"21648",0.0252
"21652",-0.3208
"21664",0.0263
"21665",0.0278
"21667",0.0994
"21672",0.1186
"21673",-0.5553
"21676",-0.0068
"21677",-0.1217
"21678",0.0855
"21679",-0.3345
"21681",-0.1336
"21682",0.2003
"21683",-0.0106
"21684",0.419
"21685",-0.1261
"21687",0.2004
"21689",0.0405
"21743",0.4095
"21745",-0.1149
"21749",0.0318
"21750",-0.0538
"21752",0.1559
"21753",0.102
"21754",-0.1285
"21761",-0.024
"21762",0.0093
"21763",-0.0621
"21766",-0.128
"21767",-0.0871
"21769",-0.0724
"21770",-0.0842
"21771",0.1065
"21778",-0.0116
"21780",0.0147
"21781",-0.0113
"21787",0.1463
"21788",0.1364
"21789",-1.0778
"21802",0.0853
"21803",-0.2
"21804",0.1331
"21807",0.0177
"21808",-0.0012
"21809",-0.025
"21810",0.0812
"21812",0.0296
"21813",-0.045
"21814",0.0161
"21815",-0.1406
"21817",-0.1072
"21818",-0.8627
"21819",-0.5485
"21821",0.0169
"21822",0.1231
"21823",0.6233
"21824",-0.0725
"21825",0.187
"21826",-0.0398
"21827",-0.0508
"21828",-0.2744
"21830",1.0115
"21832",-0.0967
"21833",-0.1173
"21834",0.0897
"21835",-0.0444
"21838",-0.0383
"21841",0.0443
"21843",-0.0357
"21844",-0.0266
"21846",0.1779
"21847",0.3047
"21848",0.1129
"21849",-0.093
"21853",-0.024
"21854",0.057
"21855",-0.0437
"21856",0.0394
"21857",0.7081
"21858",-0.0438
"21859",0.073
"21869",0.2075
"21871",1e-04
"21872",0.0407
"21873",-0.1273
"21877",0.8493
"21881",-0.0936
"21885",-0.0059
"21886",-0.3737
"21887",-0.1
"21888",0.0275
"21892",0.1566
"21894",-0.1122
"21897",1.1122
"21898",0.015
"21899",-0.2548
"21906",1.2412
"21907",0.0122
"21912",-0.0046
"21915",0.0223
"21916",0.0347
"21917",-0.0037
"21922",-0.0778
"21923",-0.0384
"21924",-0.8677
"21927",-0.068
"21928",-0.5735
"21929",0.0563
"21930",-0.0288
"21933",-0.5165
"21934",-0.1231
"21935",0.2015
"21936",-0.2963
"21937",0.0845
"21938",0.0736
"21939",-0.1138
"21940",-0.4468
"21941",0.1989
"21942",-0.4321
"21944",-0.152
"21945",-0.0755
"21946",0.1362
"21949",1.3861
"21950",-0.1658
"21951",0.0344
"21952",0.1623
"21953",0.8935
"21954",-0.0844
"21955",-0.622
"21956",0.4438
"21957",0.3798
"21960",0.0895
"21961",-0.019
"21968",-0.023
"21969",0.0035
"21973",0.1029
"21974",0.0875
"21975",-0.0437
"21976",0.0423
"21981",-0.0565
"21982",0.0496
"21983",-0.133
"21985",0.0204
"21987",0.0664
"21990",-0.4118
"21991",-0.0841
"22003",-0.0362
"22004",0.0561
"22017",-0.0018
"22018",0.3276
"22019",0.1749
"22021",-0.0155
"22022",-0.0913
"22025",-0.0241
"22026",0.0706
"22027",-0.1306
"22029",-0.332
"22030",0.0891
"22031",-0.078
"22032",-0.1038
"22033",0.0091
"22034",0.0971
"22035",-0.3345
"22036",-0.1719
"22040",0.0916
"22041",-0.0144
"22042",0.2442
"22044",0.9058
"22045",0.166
"22051",-0.0464
"22057",-0.0706
"22059",-0.085
"22061",-0.6746
"22062",0.0206
"22063",0.0424
"22064",-1.0521
"22065",0.0185
"22066",0.1472
"22067",0.1013
"22068",-0.2271
"22070",0.0925
"22083",-0.0015
"22084",-0.0413
"22088",0.0529
"22092",0.0774
"22094",0.216
"22095",-0.2134
"22097",0.0599
"22099",-0.014
"22110",-0.0323
"22114",0.3336
"22115",-0.299
"22116",-1.4148
"22117",-0.0481
"22121",-0.0385
"22122",-0.1406
"22123",-0.029
"22127",-0.3735
"22129",-0.0201
"22130",-0.1315
"22134",0.018
"22137",0.3724
"22138",0.3153
"22139",0.3109
"22141",-0.1038
"22142",-0.0106
"22143",0.0264
"22145",0.087
"22146",0.0605
"22151",0.0685
"22152",-0.0333
"22153",0.0687
"22154",0.0233
"22156",0.0497
"22157",-1.221
"22158",0.0401
"22160",0.2172
"22163",0.5626
"22165",-0.2969
"22166",0.2048
"22169",-0.043
"22171",-0.1026
"22173",-0.029
"22174",-0.0709
"22177",-0.0745
"22178",0.3417
"22183",-0.1647
"22184",-0.0276
"22185",-0.1672
"22186",0.0635
"22187",0.0019
"22190",-0.1518
"22192",4e-04
"22193",-0.0604
"22194",0.1492
"22195",0.073
"22196",0.0046
"22200",0.061
"22201",0.0246
"22202",-0.6816
"22209",0.111
"22210",0.0573
"22213",0.0113
"22214",-0.0093
"22215",0.1077
"22217",0.0037
"22218",0.0748
"22221",0.0211
"22222",0.1352
"22223",0.0673
"22224",0.046
"22225",-0.0407
"22227",1.7454
"22228",0.2261
"22229",0.2264
"22230",-0.0316
"22232",-0.1401
"22234",0.1192
"22235",0.0044
"22239",0.0249
"22240",-0.0441
"22241",-0.0736
"22245",-0.215
"22247",-0.0859
"22248",-0.0629
"22249",-0.1097
"22253",0.1134
"22255",-9e-04
"22256",-0.1614
"22258",-0.0537
"22259",-0.2965
"22260",-0.0827
"22262",0.0538
"22268",-0.377
"22270",-1.2526
"22271",-0.0579
"22272",-0.0728
"22273",0.0449
"22275",0.0627
"22276",-0.0014
"22278",-0.1054
"22282",-0.0721
"22283",-0.6956
"22284",0.0653
"22288",-0.0159
"22289",0.0888
"22290",0.131
"22293",-0.5806
"22294",0.2829
"22295",0.0692
"22317",-0.0387
"22318",0.0046
"22319",-0.1004
"22320",-0.119
"22321",-0.1349
"22323",-0.1243
"22324",0.018
"22325",-0.0461
"22326",0.0482
"22327",0.1555
"22329",0.098
"22330",0.0429
"22333",-0.0278
"22334",0.0909
"22335",0.1865
"22337",-0.6466
"22339",-0.0045
"22340",-0.0912
"22341",-0.0742
"22342",0.006
"22343",0.0581
"22344",0.1571
"22346",-0.0083
"22348",-0.0116
"22349",1.0416
"22350",-0.0712
"22351",-0.6566
"22352",-0.1508
"22353",0.1148
"22354",0.0534
"22355",-0.3127
"22359",0.1163
"22360",0.0733
"22361",0.4301
"22362",-1.1183
"22364",-0.6433
"22365",0.1797
"22367",0.0822
"22368",0.003
"22370",-0.1738
"22371",0.0942
"22375",-0.0785
"22376",-0.3383
"22377",-0.081
"22378",-0.0465
"22379",-0.0741
"22380",0.0206
"22381",-0.0638
"22384",-0.1436
"22385",-0.0983
"22388",0.0195
"22390",0.0063
"22393",0.02
"22401",-0.075
"22402",-0.2527
"22403",0.9879
"22404",-0.039
"22408",-0.6809
"22409",-0.2052
"22410",0.1469
"22411",-0.0969
"22412",-0.0034
"22413",0.3205
"22414",-0.3915
"22415",0.1454
"22416",-1.9377
"22417",0.0384
"22418",-0.0258
"22419",-0.3357
"22420",0.0575
"22421",-0.1694
"22422",0.0332
"22423",-0.136
"22427",0.1089
"22428",0.0371
"22431",2.0561
"22433",-0.1041
"22436",0.3596
"22437",1.2456
"22439",0.1094
"22441",0.3605
"22445",-0.177
"22589",0.0636
"22590",-0.0141
"22591",-0.0632
"22592",-0.0178
"22594",-0.1102
"22596",0.1676
"22599",0.1166
"22601",0.0358
"22608",0.0369
"22612",0.0057
"22619",-0.0207
"22625",-0.3193
"22626",0.7318
"22627",0.0752
"22629",0.0303
"22630",0.0813
"22631",0.0496
"22632",-0.0214
"22634",-0.0574
"22635",0.3083
"22637",0.0172
"22640",0.11
"22642",-0.0149
"22643",0.1243
"22644",0.0342
"22646",-0.1276
"22648",0.0755
"22652",-0.2677
"22654",-0.0175
"22658",-0.1258
"22661",0.0386
"22666",0.0369
"22668",-0.0653
"22670",0.0607
"22671",-0.1498
"22673",0.0583
"22678",0.069
"22680",-0.007
"22682",0.1614
"22685",0.0446
"22687",-0.0019
"22688",-0.001
"22689",0.1402
"22690",0.25
"22691",-0.0893
"22693",0.0374
"22694",0.1032
"22695",-0.2336
"22696",0.1765
"22697",0.0441
"22698",-0.1185
"22700",0.1929
"22701",0.1498
"22704",0.2409
"22709",0.2399
"22710",0.0998
"22712",0.0156
"22715",0.0877
"22717",0.1015
"22718",0.185
"22719",-0.0395
"22720",0.0446
"22722",-0.022
"22724",-0.0085
"22746",0.1509
"22750",0.0471
"22751",0.0691
"22754",-0.1602
"22755",-0.1135
"22756",0.0157
"22757",-0.0253
"22758",0.0636
"22759",0.1406
"22761",-0.1048
"22762",0.0997
"22763",-0.0207
"22764",0.1322
"22770",0.0969
"22771",0.2853
"22772",0.2085
"22773",0.5245
"22774",0.3724
"22775",0.141
"22776",0.1238
"22778",0.2153
"22779",-0.3094
"22781",0.0462
"22782",0.1381
"22784",-0.19
"22785",-0.0232
"22787",0.4775
"22788",0.3382
"22789",-0.8357
"22791",0.1464
"22793",-0.1294
"23789",0.0607
"23790",0.0566
"23792",0.0671
"23794",0.0917
"23796",0.1209
"23797",0.0586
"23801",-0.1279
"23802",-0.0511
"23805",-0.1339
"23806",0.0285
"23807",-0.0834
"23808",-0.0183
"23821",-0.0259
"23825",0.0968
"23827",0.0093
"23828",0.1769
"23829",-0.0556
"23830",-0.0579
"23831",0.3039
"23832",1.666
"23833",-0.1686
"23834",0.0189
"23836",-0.1439
"23837",-0.1223
"23844",-2.2862
"23845",0.0945
"23849",0.0236
"23850",0.1769
"23853",0.1194
"23854",-0.0661
"23856",-0.0364
"23857",0.0026
"23859",0.0666
"23863",-0.2012
"23871",-0.0281
"23872",0.0592
"23873",-0.035
"23874",0.1192
"23876",0.0276
"23877",-0.0442
"23879",-0.0632
"23880",-0.1876
"23881",-0.0299
"23882",-0.0477
"23885",0.1497
"23887",-0.2935
"23888",0.0703
"23890",0.1759
"23892",0.2465
"23893",-0.0167
"23894",0.0739
"23897",-0.0347
"23908",0.0338
"23912",-0.061
"23917",-0.1581
"23918",0.0429
"23919",-0.3762
"23920",-0.6934
"23921",-0.0671
"23922",0.0795
"23923",1.5539
"23924",0.0485
"23928",-0.3598
"23934",-0.2576
"23936",-0.051
"23937",0.4628
"23938",-0.0532
"23939",0.1523
"23942",0.083
"23943",-0.3515
"23945",-0.1559
"23947",0.0915
"23948",-0.0828
"23950",-0.0317
"23954",-0.0023
"23955",0.041
"23956",0.1938
"23959",0.1436
"23961",0.0718
"23962",0.1471
"23963",0.1156
"23964",-0.1217
"23965",-0.0077
"23966",-0.0621
"23967",-0.4273
"23969",-0.153
"23970",-0.1463
"23971",0.0075
"23972",0.0945
"23980",-0.1182
"23983",-0.0297
"23984",-0.0021
"23985",-0.0412
"23986",0.028
"23988",-0.1249
"23989",-0.0728
"23991",-0.1318
"23992",0.0889
"23993",-0.6075
"23994",-0.0329
"23996",-0.0462
"23997",0.0294
"23999",-0.1727
"24000",0.0143
"24001",-0.0727
"24004",0.0275
"24010",-0.0275
"24012",0.0684
"24014",-0.1963
"24015",0.1265
"24017",0.054
"24018",-0.0436
"24030",-0.0919
"24044",-0.0709
"24045",-0.0953
"24046",1.7011
"24047",-0.6554
"24050",0.0194
"24051",0.051
"24052",0.1666
"24053",0.4581
"24055",-0.0613
"24056",0.0052
"24057",0.2055
"24058",-0.5448
"24059",-0.2303
"24060",0.1654
"24061",-0.0073
"24063",0.0184
"24064",-0.0303
"24066",0.1676
"24067",0.068
"24068",0.1654
"24069",-0.0707
"24070",0.0199
"24071",0.0375
"24074",0.111
"24075",-0.0124
"24082",-0.0595
"24083",0.0135
"24084",0.8398
"24086",0.0277
"24087",-0.2454
"24088",0.5413
"24099",0.0316
"24100",0.0253
"24105",-0.109
"24109",0.0127
"24110",-0.0816
"24115",0.0839
"24116",0.0515
"24117",0.2565
"24127",0.0645
"24128",0.0629
"24131",-0.0023
"24132",0.158
"24135",0.0485
"24136",0.0707
"26356",-0.071
"26357",0.0321
"26358",-0.3312
"26360",0.0697
"26361",-0.2969
"26362",0.0116
"26363",-0.0671
"26364",-0.0393
"26365",-0.2659
"26367",1.33
"26370",0.116
"26371",0.1184
"26372",-0.0628
"26373",-0.0557
"26374",0.0982
"26377",-0.0746
"26378",-0.1212
"26379",-0.2476
"26380",0.301
"26381",0.0679
"26382",-0.0193
"26383",-0.0301
"26384",-0.0447
"26385",-0.1291
"26386",-0.1846
"26388",-0.1641
"26390",-0.0907
"26394",-0.0653
"26395",-0.0777
"26396",-0.0988
"26397",0.0635
"26398",0.0988
"26399",-0.0463
"26400",-0.1038
"26401",0.0392
"26403",-0.0206
"26404",-0.0931
"26405",0.1797
"26406",0.0022
"26407",-0.1079
"26408",-0.131
"26409",0.0437
"26410",-0.3685
"26411",0.1694
"26412",-0.0932
"26413",0.0381
"26414",0.0417
"26415",-0.4142
"26416",-0.0504
"26417",-0.1318
"26419",0.1036
"26420",0.0623
"26422",0.046
"26425",0.0553
"26426",-0.001
"26427",0.034
"26428",0.1435
"26429",-0.019
"26430",0.061
"26431",0.0736
"26432",0.0925
"26433",-0.191
"26434",-1.3388
"26436",0.095
"26440",0.1543
"26441",0.0603
"26442",0.133
"26443",0.1187
"26444",0.0814
"26445",0.1799
"26446",0.1747
"26447",0.038
"26448",-0.1547
"26450",0.0275
"26451",0.1084
"26456",0.0749
"26457",-0.0943
"26458",-0.0479
"26462",-0.0165
"26465",0.0627
"26466",0.11
"26549",0.03
"26554",0.1022
"26556",0.0864
"26557",0.0275
"26558",-0.0067
"26559",0.0428
"26561",0.1179
"26563",-0.1148
"26564",-0.6157
"26568",-0.0787
"26569",-0.0942
"26570",-0.036
"26572",0.1155
"26611",0.024
"26754",0.0501
"26757",0.0308
"26874",0.0018
"26875",0.0543
"26877",0.1081
"26878",-0.0795
"26879",0.0371
"26885",0.0571
"26886",-0.1345
"26887",0.7242
"26888",-0.3931
"26889",-0.0574
"26891",0.1342
"26893",0.0736
"26894",0.0201
"26896",0.0703
"26897",-0.0272
"26900",0.0609
"26901",0.0485
"26903",0.1365
"26905",0.0658
"26908",0.0503
"26909",-0.0267
"26912",-0.1418
"26913",-0.1057
"26914",-0.0577
"26918",-0.5645
"26919",-0.0497
"26920",-0.0263
"26921",-0.1451
"26922",0.0316
"26926",0.0124
"26927",-0.0353
"26931",0.0527
"26932",0.0561
"26934",-0.0083
"26936",-0.0425
"26938",0.0306
"26939",0.0418
"26940",0.0529
"26941",0.0112
"26942",0.1105
"26943",0.0034
"26946",0.1177
"26949",0.0548
"26950",0.0831
"26951",0.0855
"26961",-0.0114
"26965",0.1096
"26968",0.0876
"26971",0.1161
"26972",-0.1503
"26987",0.0155
"26992",-0.0032
"27008",-0.0824
"27015",0.0883
"27027",1.0673
"27028",0.6383
"27029",-0.2932
"27041",-0.0563
"27045",-0.1143
"27047",0.0101
"27049",0.0222
"27050",-0.0647
"27052",-0.8753
"27053",0.0961
"27054",-0.0301
"27055",-0.0201
"27056",0.0286
"27057",0.0366
"27058",-0.0843
"27059",0.0872
"27060",-0.0423
"27061",-0.0104
"27062",0.0207
"27078",-0.0093
"27081",0.0598
"27083",2.2916
"27096",0.0511
"27103",-0.1053
"27176",0.0904
"27204",0.1917
"27205",-0.1452
"27206",0.5358
"27207",0.14
"27214",0.1597
"27215",0.0741
"27218",1.1723
"27219",0.0561
"27220",-0.3596
"27221",-0.1015
"27223",0.0014
"27224",0.1141
"27225",0.0405
"27226",0.0437
"27260",0.3359
"27261",-0.0696
"27267",-0.0257
"27273",-0.0909
"27274",0.0672
"27275",0.1009
"27276",-0.119
"27277",0.0931
"27279",0.0818
"27280",-0.1242
"27281",0.1036
"27354",0.0954
"27355",-0.1517
"27356",-0.3584
"27357",-0.0086
"27359",0.3402
"27360",0.0056
"27361",0.0193
"27362",0.1281
"27364",0.0217
"27366",-0.0482
"27367",-0.0215
"27368",0.0606
"27369",-0.0343
"27370",0.2145
"27373",-0.0695
"27374",0.0296
"27375",-0.0689
"27376",0.204
"27377",0.1274
"27384",-0.2575
"27385",0.4457
"27386",0.0133
"27387",0.292
"27388",-0.1701
"27389",0.6704
"27390",0.4451
"27392",-0.0059
"27393",-0.0097
"27395",0.0217
"27397",0.0504
"27398",7e-04
"27399",-0.1559
"27401",0.268
"27402",0.0705
"27403",-0.291
"27404",0.0967
"27405",0.6296
"27406",-0.0266
"27407",-0.0161
"27411",0.3559
"27412",1.1389
"27413",1.3316
"27414",0.0629
"27416",-0.198
"27418",0.0243
"27419",0.151
"27421",-0.7677
"27425",0.0919
"27426",-0.0359
"27428",0.278
"27493",-0.0153
"27494",-0.1659
"27528",-0.1074
"27632",0.0509
"27643",0.0104
"27660",-0.1517
"27681",0.0464
"27756",-0.0313
"27762",-0.7156
"27784",0.0966
"27801",-0.0507
"27878",-0.0336
"27883",0.0023
"27886",0.002
"27965",0.0302
"27966",-0.1419
"27967",-0.0251
"27973",-0.0337
"27979",-0.0401
"27981",0.1553
"27984",-0.1513
"27993",-0.1456
"27998",-0.0945
"27999",0.0011
"28000",-0.0202
"28006",-0.0137
"28010",-0.2101
"28015",0.0384
"28018",-0.0224
"28019",-0.0323
"28028",0.0738
"28030",0.0859
"28035",0.0491
"28036",0.0561
"28040",0.0303
"28042",-4e-04
"28064",-0.156
"28071",0.1687
"28075",0.002
"28077",0.1184
"28080",0.0385
"28081",-0.0195
"28084",0.1007
"28088",-6e-04
"28105",0.1215
"28106",-0.0673
"28109",0.0104
"28113",0.0187
"28114",0.0129
"28126",0.0084
"28135",-0.0573
"28146",0.0215
"28169",-0.0448
"28185",0.146
"28193",0.0754
"28199",-0.0305
"28200",-0.0479
"28240",-0.1703
"28250",0.3064
"28253",0.6487
"28254",-0.1704
"28295",-0.1015
"29805",-0.1035
"29806",0.0122
"29807",0.1212
"29808",0.0757
"29809",0.0965
"29810",0.0151
"29811",-0.0615
"29812",0.0737
"29813",-0.0769
"29815",-0.0032
"29816",-0.1877
"29817",0.0717
"29819",0.0622
"29856",0.109
"29857",0.0393
"29858",-0.0588
"29859",-0.0998
"29861",-0.1595
"29862",-0.3138
"29863",-0.1678
"29864",0.0597
"29867",-0.2667
"29869",0.0634
"29870",-0.4736
"29871",0.0367
"29873",-0.0269
"29875",0.0478
"29876",0.0042
"29877",0.0518
"30044",0.2714
"30045",0.0161
"30046",0.089
"30049",-0.2048
"30051",-0.0887
"30052",-0.2062
"30054",-0.8183
"30055",-0.2034
"30056",0.1142
"30057",0.1168
"30058",0.1134
"30059",0.0468
"30060",0.3803
"30785",0.1356
"30791",-0.0326
"30794",-0.0171
"30795",0.0893
"30805",-0.074
"30806",-0.0066
"30838",-0.2143
"30839",-0.1395
"30840",0.0246
"30841",-0.0514
"30843",-0.1412
"30853",-0.0913
"30877",0.2085
"30878",0.0068
"30924",0.8968
"30925",-0.4551
"30926",0.0988
"30928",0.0239
"30930",0.0651
"30931",0.0021
"30932",0.056
"30933",0.1255
"30934",-0.0408
"30935",0.0291
"30937",-0.0562
"30938",-0.0176
"30939",0.0099
"30940",0.0342
"30941",-0.0351
"30944",0.113
"30945",0.1307
"30946",-0.0327
"30947",-0.1066
"30948",-0.0923
"30949",0.0465
"30951",-0.1148
"30953",0.045
"30954",-0.098
"30955",-0.1185
"30956",0.1322
"30957",-0.0686
"30959",-0.0358
"30960",0.0326
"30963",0.0129
"50490",-0.2131
"50492",-0.1112
"50493",0.0184
"50496",-0.01
"50497",0.1341
"50498",-0.2657
"50500",0.2118
"50501",-0.4278
"50505",-0.0289
"50518",-0.1449
"50523",0.0574
"50524",-0.048
"50525",0.0979
"50527",0.1174
"50528",0.533
"50529",-0.0961
"50530",-0.0793
"50540",-0.5076
"50706",0.0789
"50708",-0.1573
"50709",-0.0927
"50720",0.0751
"50721",0.1245
"50722",-0.0763
"50723",-0.1663
"50724",-0.0995
"50753",0.0556
"50754",-0.0267
"50755",-0.0168
"50758",-0.0036
"50759",-0.0682
"50760",0.3902
"50762",0.0712
"50764",-1.4467
"50765",-0.2625
"50766",-0.0244
"50767",-0.1507
"50768",-0.0539
"50769",0.0661
"50770",0.0145
"50771",-0.05
"50772",0.0315
"50773",0.0618
"50776",-0.1319
"50778",-0.3131
"50779",-0.1476
"50780",-0.0619
"50782",-0.0923
"50783",-0.0626
"50784",0.049
"50785",0.0529
"50786",0.1303
"50787",-0.0728
"50789",-0.0967
"50790",0.1213
"50791",0.0856
"50793",0.1378
"50794",-0.0487
"50795",0.0702
"50797",0.0752
"50798",-0.0068
"50799",0.0453
"50817",-0.0793
"50849",-0.0886
"50850",0.071
"50868",-0.112
"50873",-0.158
"50874",0.4155
"50875",0.0311
"50876",0.0024
"50877",-0.1118
"50878",0.7642
"50880",-0.0232
"50883",-0.0396
"50884",0.1769
"50887",-0.069
"50905",-0.0082
"50907",0.0059
"50908",0.2671
"50909",-0.0331
"50911",0.1364
"50912",0.0363
"50913",-0.1708
"50914",-0.1592
"50915",0.0817
"50917",0.0484
"50918",0.0015
"50926",0.1764
"50927",0.0552
"50928",-0.4646
"50931",-0.2661
"50932",-0.0929
"50933",0.1071
"50934",-0.068
"50935",-0.1315
"50994",-0.0348
"50995",0.0769
"50996",-0.081
"50997",-0.1054
"51786",0.0581
"51788",-0.007
"51789",-0.2243
"51791",-0.0218
"51792",-0.0194
"51793",0.0775
"51795",-0.8529
"51796",0.0423
"51797",0.1132
"51798",0.0734
"51799",-0.1371
"51800",0.152
"51801",-0.0576
"51810",0.0124
"51812",-0.0548
"51813",0.1125
"51869",0.1268
"51875",-0.048
"51885",0.0119
"51886",-0.0204
"51897",-0.0481
"51902",0.1497
"51938",0.0356
"51944",-0.3053
"51960",-0.0387
"52004",-0.2117
"52009",-0.0621
"52013",0.01
"52014",-0.0263
"52020",0.0203
"52023",0.1388
"52024",-0.2719
"52028",-0.0247
"52033",-0.5387
"52036",0.0388
"52040",-0.1401
"52055",-0.016
"52064",0.0339
"52065",0.0384
"52076",0.2694
"52118",0.3237
"52120",0.0202
"52123",0.113
"52132",-0.1396
"52150",0.1884
"52163",-0.0721
"52174",-0.1228
"52184",0.1063
"52187",0.0228
"52202",0.159
"52206",0.0111
"52231",-0.0589
"52245",0.0822
"52250",0.1377
"52276",0.0838
"52285",2.5373
"52323",0.0599
"52331",0.0503
"52335",-0.0226
"52348",0.0495
"52357",-0.0353
"52372",-0.9151
"52377",-0.1639
"52389",-0.0387
"52392",0.0199
"52397",0.0564
"52398",-0.0236
"52428",0.1467
"52430",-0.1951
"52432",0.0864
"52440",0.0791
"52443",-0.0582
"52463",0.0598
"52466",-0.2038
"52468",-0.0386
"52469",-0.0304
"52477",0.0636
"52480",-0.1051
"52502",-0.1193
"52504",-0.1148
"52513",-0.0528
"52521",-0.0328
"52530",0.0242
"52535",-0.0737
"52538",0.0464
"52551",-0.0563
"52552",-0.0532
"52563",-0.0048
"52575",0.1948
"52585",-0.0497
"52588",-0.1941
"52589",0.0435
"52592",-0.0491
"52609",-0.1969
"52615",0.0694
"52626",0.0128
"52633",0.134
"52635",0.1101
"52637",0.0488
"52639",-0.2127
"52653",0.0585
"52662",0.0563
"52665",0.0406
"52666",-0.0194
"52668",0.026
"52679",-0.1392
"52683",-0.1174
"52685",-0.0326
"52686",0.0979
"52690",-0.0025
"52696",0.0593
"52700",0.1262
"52705",0.0783
"52708",-0.0749
"52710",-0.1656
"52712",0.0099
"52713",0.1517
"52715",0.0183
"52717",-0.0244
"52808",0.0149
"52815",0.045
"52822",0.0371
"52829",0.2121
"52830",-0.0062
"52837",0.0624
"52838",0.0558
"52840",-0.0551
"52846",-0.0438
"52850",-0.1537
"52855",0.0558
"52856",-0.173
"52857",-0.075
"52858",9e-04
"52864",0.0587
"52874",0.0938
"52882",0.1079
"52892",0.0606
"52897",-0.12
"52898",0.0824
"52906",0.0059
"52915",-0.135
"53310",0.0105
"53311",0.6184
"53312",-0.0609
"53313",-0.1872
"53314",0.925
"53317",0.0617
"53318",0.226
"53319",0.0106
"53320",0.0161
"53321",-0.1397
"53322",0.2465
"53323",0.0019
"53324",0.4458
"53325",-0.2118
"53328",0.0457
"53330",0.0749
"53331",0.054
"53332",0.1273
"53333",0.0577
"53334",0.0506
"53356",-0.0153
"53357",-0.1617
"53374",-0.1094
"53375",0.1905
"53376",0.1291
"53378",0.0683
"53379",-0.0211
"53380",-0.0251
"53381",0.1315
"53382",0.0644
"53404",-0.0432
"53412",0.0116
"53413",-0.0163
"53414",-0.0638
"53415",0.0557
"53416",0.07
"53417",0.0923
"53418",-0.1879
"53419",0.5092
"53420",0.0222
"53421",0.0382
"53422",0.1813
"53424",-0.057
"53598",0.0786
"53599",0.1617
"53600",0.1009
"53601",0.1701
"53602",0.0638
"53603",1.1764
"53604",0.0981
"53605",0.0322
"53607",-0.0554
"53608",-0.1119
"53609",-0.1812
"53610",-0.0786
"53611",-0.0836
"53612",0.0061
"53614",0.1924
"53618",0.0619
"53619",-0.0384
"53620",-0.199
"53621",0.1004
"53623",0.1026
"53625",0.016
"53626",-0.0158
"53627",-0.0102
"53761",-0.1111
"53791",-0.5984
"53817",-0.1292
"53857",-0.112
"53858",-0.0125
"53859",-0.1187
"53860",-0.0625
"53861",0.0229
"53867",-0.3717
"53869",0.0792
"53870",-0.0225
"53871",0.3393
"53872",-0.037
"53881",-0.0494
"53883",-0.0324
