"","GSE197754_enriched environment (EE)"
"12663",0.0930958714004857
"12667",0.0811480110526041
"12669",0.0465932352081099
"12671",0.0523120037365717
"12672",0.0990788760739995
"12675",0.0716596168201045
"12677",0.469375
"12683",0.117495041769337
"12684",0.207790347987971
"12695",0.140316205533597
"12696",0.0909150584219509
"12700",0.157128081365282
"12702",0.248633879781421
"12703",0.967206132879046
"12704",0.0835875533862111
"12705",0.25655668358714
"12709",0.0471483823439131
"12716",0.0451623020228948
"12721",0.0743589743589744
"12722",0.385406241470294
"12723",0.248544620231491
"12724",0.0709077563004649
"12725",0.0429485226926592
"12727",0.0393345771144279
"12728",0.0988580959712599
"12729",0.0509443770577023
"12733",0.751257902206167
"12737",0.209913220232976
"12738",0.284532605203983
"12739",0.392003853564547
"12741",0.109475402928474
"12745",0.0808844922897876
"12747",0.0851236021188935
"12748",0.0715679552766204
"12750",0.0748153122901276
"12751",0.0575401582354351
"12752",0.125562685566517
"12753",0.0516759776536313
"12757",0.0419651543291766
"12759",0.0352663152154154
"12763",0.462497564776934
"12764",0.0454545454545455
"12766",1.04270124940693
"12767",0.189390585804928
"12768",0.43143714046905
"12769",0.474117929434355
"12770",1.11013302034429
"12771",1.04750844594595
"12772",0.808411214953271
"12774",0.124378109452736
"12777",0.507751937984496
"12778",0.0904068307383224
"12780",0.608170844939647
"12785",0.0387222504660227
"12789",0.615482233502538
"12790",0.46555173241578
"12793",0.050813772358597
"12794",0.0624008880431335
"12795",0.114458226685043
"12797",0.45625528317836
"12798",0.165174129353234
"12799",0.0479977007089481
"12801",0.0390766564248011
"12802",0.625632007034513
"12803",0.223941068139963
"12804",0.0495950973954914
"12805",0.0409928931918838
"12807",0.0799640071985603
"12808",0.126721883173496
"12810",0.128430021300589
"12812",0.0705267539194376
"12813",0.714740866610026
"12814",0.116033152329237
"12815",0.0818699572852397
"12816",0.122503328894807
"12817",0.244944367741411
"12818",0.258041958041958
"12819",0.14833455861562
"12821",0.436974789915966
"12822",0.200426439232409
"12823",0.103551561831408
"12824",0.370912220309811
"12825",0.179237801060233
"12826",0.0794667018678635
"12827",0.0845859010972494
"12828",0.338597306084533
"12829",0.282235134132773
"12830",0.141970749002807
"12831",0.126446341642408
"12832",0.134860972737977
"12833",0.0929281299236456
"12834",0.109929078014184
"12835",0.265814341300723
"12836",0.250298092209857
"12837",0.263308917918901
"12839",0.281675113363564
"12840",0.176327599102468
"12841",0.16296575084682
"12842",0.160851835070231
"12843",0.148906139731828
"12845",0.482331174838113
"12846",0.0528321496622207
"12847",0.0401869158878505
"12848",0.0496180796666877
"12850",0.0723294723294723
"12854",0.131473597254877
"12856",0.0524684982441644
"12857",0.0436612309310889
"12858",0.0652846391800175
"12859",0.0574143103918538
"12861",0.0591775325977934
"12862",0.185264663805436
"12864",0.0754188941910947
"12865",0.263009845288326
"12866",0.0698760918139346
"12867",0.0580956505599208
"12868",0.0569105691056911
"12869",0.295677560619577
"12870",0.0798014695148655
"12873",1.04787749563869
"12874",0.0445216635899663
"12876",0.033330590074891
"12877",0.0662428905988625
"12879",0.0869550268188695
"12889",0.0366055425341238
"12891",0.0497833792831824
"12892",0.0555764175741645
"12894",0.079215930304916
"12895",0.288637438889765
"12896",0.130607262740311
"12902",0.378294090129425
"12903",0.33841778697001
"12904",0.265523588104233
"12905",0.113661202185792
"12908",0.0526224833664564
"12909",0.0618832426450244
"12912",0.047883064516129
"12913",0.0573738929534078
"12914",0.059076442012396
"12915",0.0627308219900813
"12916",0.0812913263321665
"12918",0.2018779342723
"12919",0.0608428268978728
"12921",0.141389173346516
"12922",0.21792618629174
"12925",0.321724709784411
"12927",0.0727330983659084
"12928",0.0449685342457384
"12929",0.0586463781898875
"12931",0.109966239977493
"12933",0.0505269683818971
"12934",0.0588450866446783
"12936",0.0770398481973434
"12937",0.229282698235888
"12939",0.151366410188379
"12941",0.117932609937179
"12942",0.137276539395277
"12943",0.137538115872252
"12946",0.0899403239556692
"12950",0.0510323924985793
"12951",0.788247213779129
"12952",0.075170994089913
"12953",0.0540888602704443
"12955",0.062877743611494
"12957",1.05108359133127
"12959",0.518537414965986
"12960",0.179568788501027
"12962",0.315388522092433
"12964",0.676642810670137
"12970",0.759687680740312
"12971",0.0617484562885928
"12972",0.0913745569121701
"12974",0.040957407269754
"12977",0.0720404984423676
"12978",0.045434522685797
"12982",0.0855344991585571
"12983",0.320481031490206
"12984",0.268244575936884
"12986",0.143965636691146
"12988",0.067766823831976
"12995",0.0438564124189552
"13000",0.059437615760229
"13001",0.0632650345928685
"13002",0.0390824129141886
"13003",0.0693735209864242
"13004",0.0488210818307906
"13006",0.043800539083558
"13007",0.0382934822187159
"13008",0.138314137192947
"13010",0.0350151818592932
"13011",0.903019043195541
"13014",0.0851443752449806
"13016",0.0420168067226891
"13017",0.0543071161048689
"13018",0.042117202268431
"13019",0.340635809586559
"13024",0.176837725381415
"13025",0.514297180696298
"13026",0.0612372748629601
"13030",0.0376811594202899
"13032",0.0942768411712511
"13033",0.0463847203274216
"13036",0.0885075637841499
"13038",0.180327868852459
"13039",0.0440512048192771
"13040",0.0441398865784499
"13043",0.0444444444444444
"13046",0.0436924394945385
"13047",0.0596691386195094
"13048",0.113413396481732
"13051",0.053242742433601
"13052",0.0687496443002675
"13056",0.0612157534246575
"13057",0.16626213592233
"13058",0.319232938522279
"13063",0.0476677416817431
"13070",0.128344056891297
"13075",0.764285714285714
"13076",0.699841338525891
"13078",0.174974725872929
"13082",0.372901678657074
"13087",1.0496164247475
"13088",0.967714069754886
"13107",0.445203569436698
"13110",0.0721081843009427
"13113",0.300174520069808
"13115",0.382443438914027
"13116",0.0513431102076376
"13120",0.661336859822073
"13121",0.0430588779998457
"13123",0.0658562855823973
"13131",0.0537277861250712
"13132",0.0985349037632864
"13134",0.126360856269113
"13135",0.0802158018030809
"13136",0.103759652306004
"13138",0.0437817258883249
"13139",0.0907813145928069
"13142",0.604190352444372
"13143",0.273455377574371
"13144",0.0713097102584182
"13162",0.673882435762056
"13163",0.0749219562955255
"13164",0.160344033174628
"13166",0.366811588907968
"13167",0.0554574355351466
"13168",0.342857142857143
"13169",0.058144526591939
"13170",0.118465504978663
"13171",0.0660896931549961
"13175",0.0376328641195059
"13176",0.0582158614010546
"13177",0.0855389336401995
"13178",0.064065335753176
"13179",0.0860027179188507
"13180",0.151904031245641
"13185",0.0623858794887401
"13190",0.363714163457424
"13191",0.0462295830208979
"13193",0.0677376665743391
"13194",0.042070515521843
"13195",0.13111515055718
"13196",0.0727848101265823
"13197",0.139850232746408
"13198",0.06173055094735
"13199",0.0479931682322801
"13200",0.0483936090442406
"13202",0.0807893925377737
"13204",0.0451990632318501
"13205",0.0403732809430255
"13206",0.147727272727273
"13207",0.0362745098039216
