"","GSE270831_social isolation"
"25261",0.103729482651153
"25263",0.13986013986014
"25264",0.275862068965517
"25265",0.212483967507482
"25267",0.125826166311772
"25268",0.563876881412426
"25271",0.108238557558946
"25273",0.154970760233918
"25274",0.117910221413406
"25275",0.103597122302158
"25277",0.157913195966681
"25278",0.422375628423501
"25280",0.0962769594132637
"25281",0.0728831725616292
"25285",0.177804635290772
"25287",0.104712041884817
"25288",0.0799275394335704
"25289",0.0723843557673218
"25290",0.116889428918591
"25291",0.102523659305994
"25292",0.129356172474897
"25294",0.377008416220352
"25295",0.576342012214722
"25296",0.0941050661676247
"25298",0.105763288009889
"25300",0.4538810250717
"25302",0.0987418612620551
"25303",0.138470352334575
"25304",0.648375451263538
"25305",0.279648609077599
"25306",0.0432930513595166
"25307",0.131357946442719
"25309",0.0737511864168454
"25310",0.626730430405235
"25311",0.0661500834304784
"25312",0.616279069767442
"25313",0.136826783114993
"25314",0.101037437979251
"25316",0.425
"25317",0.177254098360656
"25320",0.446557745073584
"25321",0.425533916643146
"25322",0.248261205564142
"25323",0.443256613423888
"25324",0.0952772073921971
"25326",0.0965580662112454
"25327",0.0890026302694249
"25329",0.244793075466595
"25330",0.056798716658963
"25331",0.519337016574586
"25332",0.238286321255754
"25333",0.196213640922768
"25334",0.33636611773269
"25338",0.0729473942969518
"25339",0.325345822895109
"25340",0.140942734709778
"25341",0.120709594361649
"25342",0.286226816661599
"25343",1.21759155246012
"25345",0.384615384615385
"25346",0.455506263048017
"25347",0.136642498605689
"25348",0.10656807307525
"25350",0.377837391663227
"25351",0.804602888086643
"25353",0.327153164672573
"25354",0.473684210526316
"25356",0.0557285269502128
"25357",0.145691793378626
"25358",0.104114461239997
"25359",0.0683971706926465
"25360",0.236430485448994
"25362",0.7229827669512
"25365",0.415239069291741
"25369",0.242439217236608
"25374",0.111111111111111
"25375",0.298605110480188
"25376",0.48
"25377",0.654991243432575
"25378",0.403581267217631
"25380",0.372200827271431
"25383",0.287844891871738
"25385",0.511326468806784
"25386",0.721110657411188
"25389",0.315573770491803
"25391",0.20620992237597
"25394",0.155352480417755
"25398",0.05453224011447
"25399",0.0516961010475362
"25400",0.116148234183877
"25401",0.421052631578947
"25402",0.0928745042855315
"25404",0.101911240686751
"25405",0.0927762661283244
"25406",0.172283761489512
"25407",0.0688257589972605
"25408",0.401442545203043
"25409",0.0826859420387759
"25410",0.37923364674957
"25411",0.375
"25412",0.577384923282188
"25413",0.0988542499333866
"25420",0.0865331558960044
"25421",0.207839262187088
"25423",0.0934893237500656
"25424",0.331378299120235
"25425",0.129372304743651
"25426",0.412563667232598
"25429",0.103968537718985
"25430",0.474984051763419
"25431",0.190970978144034
"25432",0.737207285342585
"25433",0.144578313253012
"25435",0.104667609618105
"25438",0.0864723999052357
"25441",0.169474727452924
"25443",0.111080332409972
"25444",0.12930086410055
"25445",0.110091743119266
"25446",0.0968437923807175
"25447",0.391304347826087
"25448",0.201362862010221
"25449",0.37923364674957
"25450",0.0968058596994639
"25451",0.123820754716981
"25453",0.504041146216018
"25454",0.116145500957243
"25455",0.0822392336312706
"25456",0.114559260482007
"25457",0.678169542385596
"25460",0.134509371554576
"25461",0.0998909919730453
"25462",0.0611495308330225
"25464",0.139384116693679
"25466",0.121176354873611
"25467",0.0792616311923149
"25468",0.0506473182529521
"25469",0.0853752291588638
"25470",0.387755102040816
"25472",0.191352660003725
"25473",0.0833598472796691
"25475",0.336660843523833
"25476",0.0818404800490561
"25477",0.600513736877373
"25478",0.0718702629869349
"25479",0.090256518526338
"25480",0.782650448143406
"25481",0.220065407743433
"25483",0.343396226415094
"25484",0.0859321718643437
"25485",0.0914993074792244
"25486",0.0531875895624354
"25491",0.118726029681507
"25494",0.12392726399808
"25495",0.156927018575035
"25496",0.0914487182040914
"25501",0.106639225550728
"25503",0.507592418054247
"25504",0.725487233721106
"25505",0.276951672862454
"25509",0.0865994774169466
"25510",0.106890528456344
"25511",0.152288410083087
"25512",0.636510500807754
"25514",0.0794160281631808
"25515",0.122166027206139
"25516",0.159100551548579
"25517",0.842651522569274
"25523",0.235798816568047
"25525",0.298475102984751
"25527",0.216973470492691
"25534",0.523456790123457
"25539",0.731155336386051
"25540",0.476190476190476
"25542",0.531080592699675
"25544",0.53926206244087
"25546",0.391304347826087
"25547",0.0522385700965596
"25548",0.198547821732599
"25549",0.135186481351865
"25552",0.509919465723826
"25553",0.540699611327041
"25554",0.4140468762499
"25555",0.0701610465869349
"25556",0.155318202047174
"25557",0.272211149362807
"25559",0.118191954713097
"25560",0.118900135972201
"25561",0.901161144151798
"25563",0.367420851306259
"25565",0.0646825873034921
"25566",0.0961052693414792
"25569",0.632490013315579
"25570",0.344664111357676
"25571",0.0811513157894737
"25572",0.377168859432189
"25582",0.102372501401084
"25583",0.502560273095797
"25584",0.103493737640079
"25585",0.0594833558774042
"25586",0.236854460093897
"25589",0.140042138450578
"25590",0.194054230643581
"25592",0.049438383187729
"25593",0.190593087195601
"25594",0.158651685393258
"25597",0.103127987979784
"25598",0.355039178600378
"25599",0.324473975636766
"25600",0.0890127033652775
"25601",0.0955942217776641
"25602",0.125312372211368
"25603",0.121126291236255
"25605",0.651569680527103
"25608",0.39153383299905
"25611",0.543230240549828
"25613",0.0698375683499518
"25616",0.349655172413793
"25617",0.0808728755133239
"25618",0.171743119266055
"25619",0.292182375965302
"25620",0.0773679056102225
"25623",0.730185794920038
"25626",0.363176082938198
"25628",0.314492753623188
"25629",0.52997393570808
"25632",0.204857881136951
"25633",0.653153153153153
"25634",0.508562966778264
"25635",0.203148057058534
"25637",0.132267156059514
"25640",0.578166999046215
"25641",0.142210418301443
"25642",0.377768662838392
"25644",0.10416238085442
"25645",0.295832384422683
"25646",0.10383468695384
"25647",0.586015053998036
"25648",0.0729552115094284
"25649",0.594146180134495
"25650",0.090513068731849
"25652",0.401168014375562
"25653",0.647058823529412
"25654",0.42322724734785
"25655",0.168150428488227
"25656",0.603815636979585
"25658",0.460823909531502
"25659",0.116505614021361
"25660",0.549271339347675
"25661",0.163542760033988
"25662",0.208100335516856
"25663",0.161774376756143
"25664",0.379495391007054
"25665",0.241874637260592
"25667",0.1129001674936
"25670",0.236693091732729
"25672",0.0772855254841119
"25673",0.0699884376354965
"25674",0.332420515200743
"25676",0.0977556109725686
"25677",0.465245431744894
"25679",0.121797752808989
"25680",0.4575561329352
"25681",0.399267399267399
"25682",0.112199102407181
"25683",0.174756980991889
"25684",0.762684649967887
"25685",0.394547325102881
"25686",0.081954216628679
"25687",0.0942524803284297
"25688",0.158568217188311
"25689",0.0999376098916681
"25690",0.138434672170186
"25692",0.123713666726846
"25693",0.360765499789119
"25694",0.229430773054934
"25695",0.161692263112141
"25698",0.136056718433491
"25699",0.502907971262402
"25701",0.0668432287137323
"25702",0.112867274569402
"25703",0.142004935057892
"25704",0.75703125
"25705",0.0759434079139721
"25706",0.139815805264943
"25707",0.147643163225555
"25708",0.86568714752152
"25710",0.669170865781035
"25711",0.751607525601334
"25713",0.498904393956868
"25717",0.141073587717572
"25718",0.0726618329768922
"25722",0.134147495976522
"25723",0.397332365484076
"25724",0.366735537190083
"25726",0.528535980148883
"25727",0.500419023674838
"25728",0.0941487021557413
"25730",0.630805369127517
"25732",0.302118171683389
"25734",0.147104225030015
"25735",0.447149824721841
"25742",0.109848890794127
"25743",0.0898985263372597
"25746",0.427050506771144
"25747",0.123493975903614
"25748",0.472395583293327
"25749",0.148554587069668
"25752",0.337416041090478
"25753",0.506260995550036
"25756",0.184052881636026
"25757",0.102122015915119
"26199",0.174960638776428
"26296",0.480225988700565
"26760",0.187640956247181
"27064",0.26709467033527
"27100",0.112886474394823
"27139",0.0944251238275898
"27150",0.0974395448079659
"27256",0.15298469125655
"28298",0.109681121403394
"29130",0.066581351533895
"29131",0.779356193142057
"29132",0.68218410920546
"29134",0.0666418565086791
"29135",0.229550827423168
"29138",0.0996362598958705
"29139",0.0477329006916574
"29141",0.213890170742963
"29142",0.523022432113341
"29146",0.111953151911815
"29148",0.64417845484222
"29151",0.31215
"29152",0.393873085339168
"29153",0.14046511627907
"29155",0.230527966544694
"29156",0.130860989724814
"29158",0.146697169002002
"29161",0.33405455528939
"29162",0.12642996356241
"29163",0.0877841389472667
"29165",0.486404833836858
"29168",0.571475356148682
"29169",0.169486215538847
"29173",0.452830188679245
"29175",0.165681792842011
"29177",0.089204257475925
"29179",0.0715596330275229
"29181",0.0668914608584708
"29182",0.0903385973381146
"29183",0.856359899520438
"29184",0.631921824104234
"29185",0.183849821215733
"29186",0.0893792332937644
"29189",0.109598927724508
"29190",0.2178366225331
"29191",0.118373022770728
"29194",0.0521263107050134
"29195",0.792592592592593
"29197",0.214295099198528
"29199",0.32291169451074
"29200",0.101145712411043
"29201",0.150063051702396
"29202",0.143344894862346
"29203",0.405505670081362
"29204",0.287463312368973
"29205",0.0675035260930889
"29206",0.281732580037665
"29209",0.214603739982191
"29210",0.110064867127014
"29215",0.110163724430567
"29216",0.196635000572279
"29219",0.0736636619394844
"29220",0.489772785821011
"29221",0.175151896082129
"29224",0.140154890000685
"29225",0.377627324171382
"29228",0.119163156930965
"29234",0.160540502695512
"29235",0.536231884057971
"29237",0.141404631896065
"29238",0.541199955639348
"29240",0.0739796847125642
"29241",0.0653924504053703
"29242",0.0622837370242214
"29243",0.32392967120294
"29244",0.201213960546282
"29245",0.114410905550146
"29248",0.383597883597884
"29251",0.612789378597538
"29252",0.104201680672269
"29254",0.0739864331913551
"29256",0.118421052631579
"29257",0.118038027932021
"29258",0.0955648748252637
"29259",0.699307616221563
"29260",0.189884649511979
"29261",0.106304985337243
"29263",0.109578688834309
"29268",0.391304347826087
"29269",0.377627324171382
"29270",0.094688033840397
"29275",0.604228438829444
"29276",0.0853900060938452
"29277",0.336259571505917
"29278",0.0956703910614525
"29279",0.254919804345353
"29284",0.0959500378501136
"29285",0.102375465343024
"29286",0.0953832260977537
"29287",0.0907503143775325
"29294",0.793998377939984
"29300",0.458521097910692
"29301",0.5
"29302",0.198262811763246
"29307",0.187898089171975
"29308",0.111655797260034
"29316",0.115674608614592
"29317",0.0667181202298259
"29318",0.109229231452688
"29326",0.91007371007371
"29328",0.0984654731457801
"29331",0.0859188544152745
"29333",0.243402354851807
"29335",0.170178771914673
"29337",0.139809817527628
"29340",0.0462452919020716
"29344",0.0939025399189212
"29345",0.0816122917290232
"29348",0.588030846095362
"29349",0.421052631578947
"29354",0.264619267984855
"29358",0.0814987172603067
"29359",0.393248855286977
"29360",0.0830508474576271
"29361",0.091253123884327
