"","GSE270831_social isolation"
"291649",5.1876
"291652",-0.3758
"291653",0.0337
"291655",1.8096
"291656",-0.1047
"291660",-0.3714
"291661",-1.7839
"291675",4.6955
"291676",1.0411
"291677",4.0788
"291683",-1.6358
"291705",0.6608
"291709",-0.8823
"291713",-2.2493
"291752",0.0038
"291754",0.0038
"291755",1.6271
"291759",-1.6191
"291760",-1.0884
"291770",-3.2376
"291772",1.4873
"291773",-1.3202
"291796",-1.1926
"291797",-0.7978
"291802",2.9739
"291813",1.0684
"291819",1.5183
"291823",-1.1261
"291844",-1.1161
"291846",0.0832
"291847",-1.2127
"291848",1.3908
"291849",2.546
"291850",-2.6697
"291853",-0.44
"291854",-2.262
"291861",-0.917
"291863",-0.3791
"291874",5.4295
"291877",-2.6679
"291885",-1.0195
"291908",0.8988
"291912",0.4909
"291914",-1.2626
"291923",-0.1671
"291925",-0.2734
"291926",0.4132
"291927",-0.674
"291929",0.0038
"291936",3.7263
"291939",-2.4134
"291940",4.5811
"291944",-0.9631
"291948",-2.2783
"291952",2.1285
"291960",0.3983
"291961",-1.3621
"291962",0.7486
"291963",-3.1876
"291964",0.3569
"291965",-0.5892
"291966",0.8056
"291967",-1.8836
"291975",-3.5295
"291978",-1.4952
"291983",-0.5015
"291984",2.1328
"291991",0.7994
"292017",-0.0325
"292041",0.9123
"292058",-2.5304
"292060",-0.752
"292064",-2.1709
"292071",0.9524
"292073",1.9748
"292074",-0.1205
"292077",-1.696
"292078",-2.6194
"292087",1.0243
"292097",-4.4822
"292101",-1.0708
"292124",-2.1019
"292129",0.9412
"292130",3.4139
"292138",1.203
"292160",-2.2039
"292165",-0.9243
"292168",-0.0023
"292172",1.1953
"292188",0.1677
"292199",-2.9244
"292206",1.2989
"292228",-0.3066
"292263",-2.9889
"292264",0.5987
"292266",0.158
"292279",0.9796
"292295",1.1549
"292301",0.4425
"292305",-2.2507
"292306",-1.1916
"292310",2.4242
"292311",0.3168
"292316",-0.9909
"292325",-4.3524
"292381",-2.7029
"292401",-0.675
"292406",1.9462
"292409",-0.9692
"292464",0.1499
"292474",-3.552
"292477",-0.055
"292483",-1.5047
"292516",2.3721
"292535",-3.3521
"292537",-1.0197
"292541",0.12
"292594",-1.1683
"292610",-0.7753
"292615",-0.0016
"292622",2.2083
"292624",1.2191
"292657",5.7144
"292661",0.957
"292671",1.143
"292680",0.1566
"292684",-1.1595
"292688",0.0252
"292690",1.207
"292697",-0.6176
"292700",0.4038
"292706",0.8916
"292710",0.3392
"292711",2.5538
"292720",-1.009
"292721",7.1453
"292722",1.1441
"292734",2.3605
"292735",1.4047
"292737",-0.7687
"292746",-0.5527
"292750",0.8315
"292755",-0.2613
"292756",1.7382
"292757",0.0568
"292760",-3.2024
"292763",-2.4144
"292764",-4.7629
"292765",-0.5693
"292767",-1.3709
"292771",2.7638
"292778",-0.0077
"292781",0.7345
"292786",-2.4381
"292787",-0.0341
"292793",0.6469
"292794",0.8968
"292809",0.0592
"292820",3.9531
"292843",-0.0625
"292844",-0.2631
"292846",-2.2709
"292847",0.329
"292848",0.9752
"292849",3.1446
"292850",0.2448
"292851",-0.8269
"292852",-2.0189
"292874",0.355
"292875",0.2421
"292879",2.0417
"292884",-0.1029
"292890",0.5082
"292892",-2.2164
"292898",0.1156
"292902",0.2856
"292905",0.946
"292912",0.844
"292913",3.2536
"292915",-0.0815
"292916",-2.3905
"292918",1.1453
"292928",0.9817
"292935",-1.2156
"292947",10.9297
"292949",-0.7941
"292964",-1.3812
"292988",2.4493
"292994",5.1594
"292999",4.3893
"293004",0.5
"293023",0.9487
"293024",4.2548
"293042",-0.7361
"293046",-0.0557
"293047",1.2532
"293048",0.0354
"293049",0.8305
"293050",8.0206
"293052",0.5744
"293056",-4.1485
"293057",0.31
"293061",0.8498
"293065",-3.2158
"293067",-2.0599
"293104",-1.4253
"293107",-0.1603
"293113",-0.988
"293118",4.0033
"293130",-4.4216
"293135",-0.3327
"293140",0.2775
"293148",1.5265
"293152",1.263
"293154",0.1351
"293156",-0.247
"293165",5.3976
"293166",4.7725
"293173",-0.0694
"293181",0.6991
"293186",-3.4811
"293198",-0.9692
"293294",0.0016
"293302",0.0133
"293303",-2.1261
"293309",-0.0016
"293340",-0.9485
"293345",-1.0151
"293347",0.0039
"293410",0.9947
"293418",-0.8649
"293426",-2.1526
"293449",1.131
"293451",-1.1191
"293452",1.0277
"293453",-3.3823
"293489",-3.1401
"293490",0.7873
"293494",-0.1341
"293498",-1.5247
"293502",1.211
"293504",-0.0128
"293507",-0.0907
"293514",-0.1293
"293515",-1.2023
"293522",-0.7837
"293524",-0.8859
"293537",0.0038
"293544",1.1711
"293545",-1.6672
"293561",0.57
"293566",0.4454
"293568",0.2009
"293573",2.612
"293587",-0.8416
"293591",0.1713
"293594",-0.9896
"293609",0.0038
"293613",-0.0784
"293617",-0.0308
"293618",-0.4774
"293619",0.3461
"293623",-2.3165
"293624",-0.2333
"293625",-0.6642
"293632",-2.9919
"293634",-0.6403
"293637",0.6534
"293645",5.4304
"293649",0.4539
"293653",-0.5966
"293654",-1.9738
"293660",0.6742
"293663",-0.3125
"293665",-0.8752
"293666",-0.7557
"293669",-1.1371
"293676",-0.4846
"293677",1.9156
"293678",-1.3641
"293688",-0.1764
"293690",0.6973
"293698",0.3215
"293702",-0.2664
"293703",-1.8401
"293704",-1.6407
"293710",2.1294
"293711",0.9036
"293735",1.3451
"293738",1.6571
"293741",-0.5393
"293744",-0.5863
"293746",0.6704
"293749",-0.1247
"293750",0.6675
"293783",-0.4679
"293805",-0.9896
"293816",0.986
"293832",-0.747
"293841",-1.0894
"293844",0.2954
"293846",-1.7306
"293847",0.0271
"293854",-0.088
"293860",3.6429
"293871",0.8657
"293874",2.6151
"293878",-0.3527
"293894",-0.2922
"293897",-0.9513
"293918",0.986
"293922",1.1582
"293935",1.81
"293937",0.9362
"293947",-1.2997
"293949",-1.5877
"293960",0.0766
"293967",0.7722
"293976",-1.2434
"293990",4.4205
"293992",3.2706
"293996",-0.2396
"293997",1.4014
"294007",2.2139
"294009",0.4428
"294011",-0.0362
"294018",-0.4219
"294027",-1.9433
"294043",2.4102
"294048",1.4828
"294051",1.7451
"294054",0.0117
"294065",-1.3429
"294066",3.0034
"294071",-0.3284
"294072",2.3449
"294074",-0.159
"294075",-0.7885
"294079",-0.3561
"294090",1.4875
"294091",2.6703
"294093",1.865
"294094",-0.0251
"294097",0.0038
"294103",0.6978
"294119",-0.4056
"294122",0.9817
"294140",-0.9891
"294141",-2.462
"294186",-0.0016
"294188",0.0016
"294190",-0.9988
"294197",0.9817
"294198",-0.0023
"294208",-0.7886
"294210",-1.0624
"294213",-1.8032
"294228",0.5631
"294231",-0.037
"294232",-1.5542
"294235",-0.3476
"294239",-0.3797
"294241",-0.2766
"294250",4.2377
"294251",1.4695
"294252",0.9648
"294255",-1.1547
"294257",2.5924
"294269",-0.7848
"294270",0.1093
"294273",-0.4605
"294274",-1.0073
"294279",5.7144
"294282",-1.6249
"294284",-0.6511
"294286",1.208
"294291",-0.7259
"294297",2.7061
"294299",0.1092
"294301",-0.0038
"294312",-1.3585
"294321",-0.4181
"294328",-0.4334
"294329",1.4729
"294331",-2.2911
"294335",-2.1009
"294337",0.8556
"294341",-2.3141
"294343",3.8069
"294375",0.5804
"294380",-0.7553
"294388",-0.5086
"294390",-0.5113
"294392",-0.5013
"294408",-2.3981
"294410",2.3208
"294421",0.5262
"294429",0.2221
"294430",1.9567
"294431",-5.1593
"294436",-2.5742
"294449",-0.9172
"294456",-2.5086
"294499",-1.973
"294503",-1.0865
"294508",1.0015
"294512",-2.2602
"294518",-7.0408
"294519",-2.0756
"294520",-3.0286
"294521",-0.7245
"294557",0.5337
"294559",-0.04
"294562",0.0044
"294601",-1.2734
"294606",-0.4441
"294640",0.9817
"294643",4.1481
"294661",-0.004
"294679",-0.3074
"294687",5.9513
"294691",1.6151
"294706",-0.543
"294712",1.0215
"294715",-1.3143
"294718",0.3736
"294722",0.9752
"294732",-0.0016
"294734",-2.4386
"294747",1.1243
"294767",-4.6629
"294770",0.51
"294787",3.4125
"294789",-0.941
"294790",-1.6071
"294795",-1.5318
"294797",-1.8996
"294800",-1.9121
"294804",0.4806
"294806",2.0132
"294807",1.6291
"294809",1.8628
"294853",-0.8795
"294854",0.5629
"294881",2.1302
"294912",-3.2322
"294924",3.3671
"294925",0.5828
"294932",1.8851
"294945",0.046
"294961",-0.1846
"294962",3.5934
"294978",6.3874
"294979",1.9191
"294981",-1.9402
"295010",1.7185
"295027",1.7001
"295037",-0.1122
"295041",-1.9491
"295050",0.1017
"295052",1.9889
"295061",-0.6212
"295062",2.8343
"295088",0.8664
"295090",-1.0744
"295106",1.278
"295107",-0.4517
"295144",-1.5826
"295160",-2.4153
"295171",3.1499
"295193",0.0054
"295213",-1.5723
"295214",-0.5984
"295217",-3.8275
"295219",-3.1652
"295228",-2.5683
"295231",-0.0912
"295245",-0.4459
"295246",-0.5257
"295247",-0.6373
"295261",0.9931
"295263",0.9388
"295265",0.0038
"295274",-2.8603
"295277",-0.174
"295279",-0.9833
"295283",2.9824
"295293",2.7956
"295315",0.3156
"295322",-0.0012
"295323",1.9692
"295324",1.4588
"295325",2.5226
"295326",-0.1192
"295327",0.5791
"295333",1.1666
"295337",-0.712
"295338",0.8149
"295340",0.0038
"295341",-1.0527
"295342",-0.007
"295344",-4.2448
"295347",-0.9121
"295356",1.104
"295360",0.9503
"295361",0.9752
"295378",0.3342
"295382",0.2865
"295384",-2.5501
"295417",4.2596
"295426",-0.0251
"295430",3.4229
"295445",0.5332
"295449",0.1165
"295455",0.1028
"295457",-0.3822
"295458",-1.3461
"295462",1.8751
"295475",0.0624
"295490",0.5441
"295496",-0.7347
"295518",-1.5078
"295528",2.513
"295531",-0.9967
"295538",-0.7618
"295541",1.2204
"295543",4.8172
"295549",-0.8808
"295568",-1.7949
"295588",9.2517
"295596",0.4926
"295602",1.5855
"295607",0.3054
"295619",1.0516
"295620",0.5782
"295629",-2.2887
"295631",-0.9859
"295635",-1.1895
"295645",1.74
"295649",0.381
"295654",0.488
"295660",-2.338
"295661",-2.441
"295663",-0.5321
"295669",0.5768
"295672",-2.5309
"295691",-2.8004
"295695",2.849
"295703",1.1692
"295704",1.103
"295706",-0.0016
"295707",2.7077
"295929",1.0585
"295952",4.689
"295956",-0.5777
"295965",-2.3493
"295971",1.2153
"295980",0.3579
"295985",-1.7744
"295999",0.0016
"296049",-3.1847
"296060",4.5557
"296072",-1.107
"296074",-0.6757
"296078",-0.0406
"296090",-1.6593
"296091",0.3825
"296098",-0.1108
"296102",-6.3946
"296115",2.9965
"296118",0.2526
"296119",-2.1412
"296129",-0.9318
"296130",1.0066
"296137",1.1776
"296138",1.2933
"296145",-2.6831
"296147",0.4902
"296149",-0.1602
"296152",-0.0016
"296156",3.5917
"296169",-1.6631
"296178",1.7922
"296179",-1.6201
"296182",-0.1954
"296184",-0.808
"296188",-1.1112
"296197",-0.6072
"296200",-0.8551
"296201",0.0724
"296211",5.141
"296219",0.7923
"296220",-0.0016
"296256",1.8553
"296257",-0.0023
"296267",4.1602
"296269",-0.6209
"296271",-3.912
"296272",-1.3041
"296281",3.2098
"296300",-0.7664
"296307",-0.5444
"296311",-0.595
"296313",-0.3306
"296318",-0.6468
"296321",-0.8975
"296323",-0.003
"296344",-0.8944
"296345",-1.6783
"296354",2.101
"296358",0.4399
"296366",-0.1
"296368",1.0756
"296369",-1.6392
"296395",-0.2506
"296399",0.0351
"296409",1.1418
"296455",0.478
"296468",-0.4583
"296469",-0.246
"296470",-0.5486
"296472",-0.9343
"296474",1.792
"296483",0.4875
"296488",-1.5186
"296499",0.3982
"296500",1.2735
"296501",-1.6399
"296504",1.9082
"296510",-0.3551
"296511",0.2009
"296512",5.1264
"296532",-0.0425
"296545",-1.0711
"296550",0.3801
"296560",0.9184
"296564",-1.4702
"296566",-0.0419
"296601",1.2858
"296603",0.699
"296608",-3.2682
"296610",-0.956
"296616",1.2695
"296618",-3.4873
"296619",0.431
"296634",2.8114
"296637",7.3858
"296653",-0.6622
"296654",0.8331
"296655",2.0497
"296658",-2.0955
"296706",-1.9112
"296708",5.7411
"296709",-0.7519
"296730",1.263
"296732",-0.7147
"296751",-3.672
"296757",-0.7521
"296761",-0.9129
"296762",-0.4079
"296787",1.7194
"296789",0.113
"296813",1.7848
"296836",-1.2929
"296840",-2.6142
"296846",0.005
"296851",-1.4671
"296866",-1.1955
"296867",2.0458
"296872",0.2891
"296883",-2.4825
"296884",-2.1899
"296925",-0.9645
"296935",-1.0053
"296936",-0.9011
"296947",0.3578
"296952",2.5573
"296959",0.6424
"296968",1.1304
"296981",-0.0318
"296995",-2.0926
"297025",-0.623
"297029",-3.3041
"297073",-0.4356
"297076",-0.0908
"297077",-0.8988
"297081",-0.9692
"297093",-1.9251
"297123",0.3273
"297176",-2.7642
"297333",1.2683
"297337",-3.774
"297339",-1.1571
"297342",-0.6509
"297380",-0.8901
"297386",-1.8573
"297393",-1.2535
"297411",-3.1008
"297412",0.363
"297418",-0.0023
"297419",1.1654
"297436",-0.0297
"297437",-1.1611
"297444",-0.1142
"297455",-0.4171
"297458",-2.4238
"297481",-0.5077
"297483",-1.9302
"297486",-0.4912
"297504",3.5346
"297514",4.085
"297516",-3.5286
"297520",0.353
"297561",-2.3513
"297570",-1.0158
"297572",-0.9657
"297584",-2.2021
"297592",0.0917
"297594",-1.0143
"297595",-2.258
"297596",-1.4268
"297602",-0.5219
"297604",1.0306
"297682",4.0274
"297694",0.0592
"297698",-0.9692
"297708",-2.0411
"297720",0.0863
"297728",-1.046
"297738",-1.4255
"297748",-0.4
"297757",1.0299
"297767",0.1687
"297768",-0.6233
"297783",0.6346
"297795",2.757e-05
"297797",-3.0985
"297801",1.6935
"297804",-1.7223
"297805",-0.9499
"297814",-0.8359
"297821",-2.2249
"297822",-0.2224
"297824",0.0902
"297832",6.3538
"297846",5.7156
"297853",-0.0758
"297865",0.7766
"297867",3.6634
"297872",-0.0063
"297879",0.7447
"297891",-2.0328
"297894",0.5314
"297902",0.2974
"297910",0.9595
"297932",1.1933
"297942",0.5982
"297952",0.7259
"297954",-0.0023
"297960",4.6691
"297962",-0.943
"297968",-2.5837
"297969",-1.4823
"297971",-1.3177
"297989",0.1194
"298002",-3.1939
"298003",-1.0826
"298012",-1.0261
"298017",1.0654
"298019",0.2995
"298031",0.8084
"298033",8.8611
"298034",1.8063
"298051",-1.0211
"298062",3.9093
"298065",0.3654
"298066",-2.736
"298069",-1.6743
"298072",-1.3124
"298074",-1.1145
"298084",-1.033
"298086",-1.2119
"298091",-3.2905
"298101",5.442
"298104",2.1748
"298107",0.9475
"298126",0.9499
"298138",-0.771
"298141",-0.4109
"298159",-3.2876
"298168",3.9686
"298182",-1.0322
"298184",0.3916
"298185",0.0959
"298186",1.5749
"298189",-2.2702
"298227",-0.651
"298250",-0.303
"298267",-0.3626
"298282",0.0209
"298288",-0.8781
"298296",0.0106
"298300",0.5707
"298301",1.9219
"298306",2.1626
"298317",-1.3457
"298318",-3.2287
"298320",3.7861
"298322",-0.7519
"298326",0.986
"298340",-0.9891
"298342",4.2455
"298349",1.0833
"298366",-0.0672
"298376",0.6634
"298381",-2.5422
"298392",-0.9891
"298394",0.0039
"298398",-0.976
"298404",2.725
"298410",-0.2912
"298426",3.0959
"298429",-0.1777
"298436",0.7307
"298439",-0.6303
"298442",-0.3947
"298443",2.4949
"298451",-2.6076
"298468",-0.2645
"298485",-2.4898
"298487",-3.2155
"298490",-0.5879
"298493",2.112
"298496",6.2501
"298506",-2.1465
"298512",-0.5822
"298518",0.5511
"298521",2.8771
"298524",-0.8265
"298532",-1.8128
"298533",-1.2625
"298534",0.1444
"298543",-1.6049
"298544",-1.2737
"298545",1.1101
"298552",-2.4366
"298555",-2.8215
"298559",0.9405
"298566",-1.0346
"298567",0.9691
"298577",0.3489
"298579",-1.5067
"298590",0.9563
"298591",-0.2979
"298602",0.7799
"298605",-4.2958
"298606",2.4985
"298607",-0.7477
"298643",-3.1066
"298646",-0.4525
"298653",-0.9379
"298676",1.6469
"298682",-1.9117
"298683",1.8347
"298686",-0.3601
"298692",1.5493
"298693",4.4713
"298694",-0.3451
"298698",-0.6603
"298702",-1.0279
"298712",2.2914
"298732",0.5314
"298733",-0.0016
"298734",-0.0016
"298744",5.4157
"298765",0.7484
"298782",0.0638
"298784",1.346
"298787",-2.7879
"298792",-3.1562
"298795",0.1223
"298801",2.5758
"298845",1.1736
"298850",0.7573
"298857",-0.2317
"298861",-1.6226
"298873",-2.3967
"298875",-3.4308
"298878",2.2159
"298881",2.3721
"298884",0.34
"298890",7.2445
"298894",0.7444
"298906",-1.5429
"298908",-1.9862
"298933",-2.7862
"298936",-0.9678
"298942",-2.1684
"298943",-1.0092
"298944",-2.2027
"298947",3.2747
"298954",-0.9692
"298959",-0.0023
"298961",-0.1642
"298963",1.3237
"298992",1.1822
"299002",-0.8139
"299012",0.5836
"299016",1.4148
"299021",-0.6823
"299038",0.9785
"299041",-1.1807
"299050",0.1507
"299052",-0.0042
"299075",-2.3294
"299103",0.502
"299104",-2.5881
"299106",-1.858
"299112",-0.3779
"299129",-0.2669
"299131",-1.0932
"299138",-1.8603
"299139",-0.0084
"299142",2.8165
"299145",1.6599
"299152",-0.6874
"299153",-4.5811
"299154",-2.8045
"299169",-2.1526
"299172",-0.9891
"299186",2.5548
"299190",-0.0023
"299192",-0.5284
"299193",0.5457
"299196",-1.9063
"299203",-0.6158
"299206",-1.8925
"299209",-1.8742
"299210",0.6171
"299211",-1.9978
"299236",2.0124
"299242",0.0304
"299247",2.5891
"299255",0.4603
"299265",-2.399
"299266",-0.4594
"299269",-0.3378
"299270",-0.0016
"299271",-2.1377
"299284",5.5729
"299285",5.8805
"299314",-1.133
"299316",-0.23
"299330",0.946
"299331",-2.1388
"299338",-0.6021
"299339",0.2857
"299343",-0.8136
"299346",-0.1717
"299356",-0.6734
"299415",0.9752
"299488",4.6453
"299499",0.7522
"299504",0.0016
"299507",-1.4976
"299509",-0.8764
"299510",1.621
"299511",-1.7935
"299514",-1.377
"299557",0.0039
"299566",0.2589
"299567",1.3191
"299569",0.9845
"299570",-0.0647
"299599",-0.1157
"299600",-0.9854
"299607",-0.4617
"299611",5.712
"299613",2.9779
"299616",-2.0751
"299626",1.6104
"299636",0.1394
"299637",1.5706
"299647",-0.7343
"299683",-0.9692
"299685",-1.0478
"299687",-0.3153
"299694",1.9248
"299699",-0.2432
"299700",0.9633
"299706",-1.5133
"299713",1.2395
"299730",0.842
"299735",-1.066
"299737",3.4998
"299743",-0.3733
"299750",-0.9896
"299756",0.024
"299757",1.2468
"299759",0.0393
"299783",-2.1363
"299802",-1.5199
"299810",-3.9712
"299811",0.3207
"299818",-3.9605
"299828",-0.7451
"299830",0.6835
"299848",-1.1871
"299872",-1.6379
"299900",-2.5628
"299903",0.0194
"299908",0.9415
"299909",0.5135
"299920",0.8011
"299928",-1.852
"299933",-0.734
"299940",-0.2838
"299944",-0.9081
"299949",0.5016
"299964",0.0035
"299979",0.7032
"300016",-0.9683
"300019",-1.6533
"300025",-1.6015
"300027",-2.4972
"300030",-0.9001
"300034",-1.1506
"300035",-1.1884
"300036",0.6904
"300045",-0.1605
"300051",-1.7024
"300054",-2.4956
"300057",1.8478
"300060",-1.9318
"300062",0.1338
"300067",0.3551
"300074",1.1588
"300075",-2.8431
"300091",-1.7862
"300105",-0.0113
"300115",-2.1595
"300117",0.8208
"300121",-0.0023
"300122",-0.4342
"300124",2.1797
"300125",0.776
"300126",-0.8535
"300128",2.6989
"300135",0.406
"300141",1.1302
"300150",0.9817
"300173",-0.8011
"300177",-0.7841
"300186",-1.9881
"300197",-0.0955
"300199",-0.246
"300202",0.0039
"300207",2.5455
"300211",1.131
"300218",0.9405
"300219",2.82
"300220",-1.1023
"300225",1.9059
"300228",2.6446
"300231",7.4082
"300236",-1.059
"300242",-1.0668
"300247",2.4128
"300248",0.0056
"300250",-2.4019
"300257",-1.3728
"300260",1.8182
"300266",4.873
"300278",0.8547
"300284",-0.4433
"300286",0.6696
"300308",0.0953
"300340",-0.0023
"300359",-0.0126
"300384",0.7959
"300438",2.2014
"300442",1.8417
"300444",0.5513
"300455",-1.5254
"300458",0.2008
"300461",-2.3604
"300474",0.3072
"300475",-1.7067
"300519",2.3995
"300520",-0.5086
"300524",-0.0023
"300599",-0.0016
"300608",-1.4034
"300649",-1.2176
"300653",4.4346
"300656",-2.6672
"300663",-1.5047
"300665",0.5385
"300673",4.5871
"300676",-1.795
"300677",-2.8043
"300678",-0.153
"300679",-0.1406
"300682",0.2648
"300687",-0.2232
"300691",-1.5712
"300696",1.7434
"300710",-0.4755
"300711",3.989
"300713",-0.114
"300718",-0.4465
"300719",-2.4439
"300721",-3.9567
"300723",-1.8852
"300726",-0.8233
"300732",0.0192
"300743",0.4359
"300751",-3.1093
"300756",-0.085
"300761",-1.037
"300776",0.5856
"300790",-2.0664
"300795",0.647
"300796",1.9291
"300797",-3.1236
"300799",-2.7957
"300807",0.4195
"300822",-0.6022
"300826",-0.3262
"300834",-2.2485
"300846",-1.8018
"300850",-3.0986
"300857",-0.1389
"300860",-2.3478
"300866",1.5118
"300870",1.0499
"300874",-0.274
"300880",3.1412
"300884",-0.6461
"300886",-2.0242
"300889",1.4911
"300900",0.2778
"300901",-5.5864
"300913",1.7374
"300920",0.9145
"300923",-0.6177
"300944",3.1155
"300947",-2.4206
"300950",-1.2037
"300967",0.7762
"300983",-2.8001
"300985",0.3131
"300990",0.8968
"300993",1.0056
"300994",-3.9733
"300999",0.0762
"301000",0.0406
"301007",0.6011
"301010",-0.2899
"301012",2.7183
"301014",-3.6174
"301016",1.4776
"301026",1.4791
"301033",0.2343
"301039",0.675
"301042",-1.0105
"301045",-0.9894
"301057",-0.704
"301059",0.0071
"301065",-0.2472
"301067",-2.975
"301068",-3.2677
"301073",0.3507
"301075",0.7781
"301079",-0.4208
"301082",0.0371
"301083",-3.7874
"301085",1.1168
"301086",0.9225
"301088",0.4473
"301097",0.2908
"301112",1.3571
"301114",0.6832
"301115",0.0893
"301117",0.2241
"301118",0.6146
"301120",0.9688
"301121",-0.9979
"301124",-0.7082
"301127",1.6896
"301131",-0.6793
"301132",0.3464
"301133",0.946
"301154",-0.1226
"301155",2.6291
"301164",-0.221
"301165",0.8798
"301168",0.5777
"301225",0.9554
"301226",-0.6126
"301227",-1.2381
"301229",-2.1264
"301232",0.834
"301233",2.0568
"301240",-0.3953
"301242",2.6088
"301255",0.6619
"301261",-1.6757
"301264",-1.5847
"301266",-0.3766
"301269",0.2635
"301271",5.8878
"301284",-0.5728
"301285",-0.6754
"301287",-1.1573
"301295",-0.5316
"301299",-0.0611
"301306",-0.052
"301323",-0.562
"301333",0.2563
"301343",1.035
"301346",2.5927
"301348",1.5169
"301361",8.0939
"301363",3.1009
"301365",-0.4963
"301372",2.1197
"301374",0.5246
"301378",-2.8084
"301381",-0.1406
"301415",0.6728
"301416",-1.7342
"301434",-0.9053
"301440",-0.4073
"301442",-4.533
"301444",0.9752
"301446",1.3089
"301455",1.8587
"301460",6.4383
"301476",1.4985
"301482",-0.7091
"301489",-0.8779
"301509",4.7604
"301510",-0.1081
"301511",-1.0373
"301516",2.9152
"301517",0.0233
"301521",-0.1377
"301543",-0.4424
"301555",-0.6344
"301556",6.9196
"301562",1.4377
"301595",0.2515
"301596",2.1105
"301606",1.4176
"301611",-0.0016
"301617",1.6327
"301626",1.133
"301650",4.5716
"301674",-1.2977
"301676",1.3878
"301701",1.4952
"301709",3.0924
"301737",4.1864
"301887",-0.3261
"301957",0.3073
"301965",0.2009
"302022",-2.5366
"302027",0.9752
"302032",-0.1804
"302083",2.1466
"302192",-1.0781
"302248",6.7703
"302288",0.3628
"302290",-1.3377
"302302",3.1193
"302311",0.9239
"302313",-2.9857
"302325",-1.1676
"302327",0.3046
"302328",-0.5064
"302333",-0.4956
"302363",-0.3761
"302368",0.0038
"302373",-0.8981
"302377",-1.8859
"302378",0.9839
"302388",-0.9692
"302392",-0.0806
"302395",5.7554
"302396",3.8866
"302415",-0.2963
"302421",-1.2866
"302425",0.9841
"302426",0.0658
"302432",0.6144
"302435",-2.3389
"302470",3.9232
"302473",0.2942
"302488",-1.2984
"302492",3.2827
"302495",-1.0082
"302497",-0.262
"302499",0.2412
"302500",-3.7282
"302502",-0.6462
"302507",1.7587
"302516",0.3034
"302536",-1.402
"302538",1.0998
"302540",2.3085
"302554",1.8259
"302562",-1.5836
"302579",1.1829
"302582",-0.2654
"302583",1.0228
"302591",0.9572
"302612",-1.2854
"302619",-0.127
"302638",-2.146
"302640",-3.307
"302656",3.4372
"302666",-0.6064
"302668",0.2891
"302669",-1.7648
"302671",-0.8826
"302680",-1.6711
"302685",-0.9891
"302697",0.4735
"302705",-0.3425
"302719",-0.2852
"302729",0.0039
"302773",0.0062
"302811",2.4499
"302812",0.3744
"302813",0.9499
"302817",-1.1899
"302819",-0.2164
"302822",1.8204
"302826",0.283
"302845",-0.1174
"302860",1e-04
"302864",-0.8436
"302873",-2.4849
"302879",-0.0038
"302884",-1.7668
"302890",1.2561
"302913",-1.3303
"302931",-0.9944
"302934",-0.5252
"302937",-1.5814
"302946",0.3458
"302948",0.4151
"302953",-0.1001
"302954",0.0038
"302962",1.0779
"302963",-0.722
"302964",-1.8397
"302965",-0.4839
"302969",2.9878
"302971",-1.6011
"302976",-0.3366
"302977",-0.8584
"302980",-2.7647
"302990",0.634
"302991",-1.178
"302993",3.2773
"302995",-2.7414
"302996",-0.5038
"302998",-2.5048
"302999",3.8431
"303007",-0.7799
"303008",0.6301
"303010",0.7691
"303016",0.2828
"303019",6.2254
"303021",0.0366
"303037",1.7362
"303056",2.3423
"303059",1.5072
"303067",-2.8232
"303068",7.8386
"303070",4.4725
"303089",-0.719
"303090",-0.2614
"303101",4.3207
"303112",-3.7769
"303113",7.1243
"303130",1.8162
"303140",2.5292
"303163",1.0207
"303164",0.0059
"303167",-0.3462
"303173",0.011
"303181",1.5739
"303188",4.314
"303194",3.6799
"303200",-2.3253
"303201",5.8045
"303211",5.6604
"303214",0.4286
"303215",-0.8753
"303218",1.0962
"303226",-3.7719
"303233",4.168
"303234",1.2248
"303236",-2.3241
"303240",4.8453
"303241",3.0825
"303242",0.6377
"303247",-1.0469
"303250",-1.8011
"303272",1.4867
"303274",4.9641
"303275",-0.5595
"303285",2.2534
"303287",-0.5536
"303298",3.0616
"303304",-0.0726
"303310",0.7509
"303313",0.7101
"303321",-0.5866
"303330",-0.6014
"303333",-0.7828
"303336",-1.343
"303343",0.3994
"303348",1.8252
"303356",-2.3543
"303372",2.0516
"303373",0.567
"303376",-5.846
"303377",4.6388
"303378",1.855
"303380",0.3914
"303382",1.1338
"303384",-0.0286
"303393",-2.7685
"303395",1.6513
"303398",1.8669
"303399",-4.8332
"303403",1.2477
"303412",2.3909
"303413",0.5508
"303414",-0.0126
"303433",-0.5545
"303443",-0.0953
"303448",0.9752
"303468",0.7984
"303469",-0.8063
"303471",-0.0015
"303476",0.1317
"303477",-0.9452
"303479",0.0038
"303496",0.0145
"303504",6.9894
"303505",0.7896
"303511",1.3293
"303517",0.9817
"303519",-1.2519
"303523",0.0038
"303527",1.0882
"303528",-0.1031
"303530",-0.9603
"303533",1.1503
"303534",-0.74
"303537",2.1454
"303538",3.1107
"303542",-0.4681
"303556",0.3595
"303559",6.126
"303563",1.2684
"303566",0.224
"303572",0.5649
"303575",2.8407
"303577",0.3974
"303583",-0.3852
"303586",-0.3109
"303589",0.7651
"303590",-0.8496
"303596",-1.0074
"303599",5.183
"303612",-0.3252
"303617",5.2199
"303631",2.5143
"303634",3.8388
"303635",0.7918
