"","GSE270831_social isolation"
"25635",0.0412691330866575
"25637",0.0174946005720717
"25640",0.334277078786106
"25641",0.0202238030734713
"25642",0.142709162622707
"25644",0.0108498015852611
"25645",0.0875167996732099
"25646",0.0107816422148019
"25647",0.343413643512322
"25648",0.00532246288638543
"25649",0.353009683368411
"25650",0.00819261561125642
"25652",0.160935775758031
"25653",0.418685121107266
"25654",0.179121302897639
"25655",0.0282745666007743
"25656",0.364593323461062
"25658",0.212358675595898
"25659",0.0135735580984943
"25660",0.301699004228789
"25661",0.0267462343595346
"25662",0.0433057496422279
"25663",0.0261709489748384
"25664",0.144016751795597
"25665",0.0585033401499429
"25667",0.012746447820083
"25670",0.0560236196739982
"25672",0.00597305244935532
"25673",0.00489838140265778
"25674",0.110503398926327
"25676",0.00955615947662017
"25677",0.216453311759493
"25679",0.0148346925893195
"25680",0.209357614786614
"25681",0.159414456117753
"25682",0.012588638580977
"25683",0.0305400024053995
"25684",0.581687875296638
"25685",0.155667591745838
"25686",0.00671649362322045
"25687",0.00888353004806103
"25688",0.0251438795022792
"25689",0.00998752587085923
"25690",0.0191641584588668
"25692",0.0153050713350011
"25693",0.130151745838092
"25694",0.0526384796245847
"25695",0.026144387950326
"25698",0.0185114306308902
"25699",0.252916427559265
"25701",0.00446801722487633
"25702",0.0127390216687248
"25703",0.0201654015807961
"25704",0.573096313476562
"25705",0.00576740120558796
"25706",0.0195484594018845
"25707",0.0217985036472479
"25708",0.749414237383946
"25710",0.44778964761014
"25711",0.564913872540559
"25713",0.248905594309469
"25717",0.0199017571515074
"25718",0.00527974197156178
"25722",0.0179955506767709
"25723",0.157873008661171
"25724",0.134494954238098
"25726",0.279350282311941
"25727",0.250419199255678
"25728",0.00886397811761049
"25730",0.397915413720103
"25732",0.0912753896613138
"25734",0.0216396530216814
"25735",0.199942965748773
"25742",0.0120667788087001
"25743",0.00808174503761098
"25746",0.182372135333491
"25747",0.0152507620844825
"25748",0.223157587115043
"25749",0.0220684653394397
"25752",0.113849584785171
"25753",0.256300195615314
"25756",0.0338754632385249
"25757",0.0104289061345679
"26199",0.0306112251210558
"26296",0.230617000223435
"26760",0.0352091284613564
"27064",0.0713395629215063
"27100",0.012743356101293
"27139",0.00891610400985567
"27150",0.00949446489238359
"27256",0.0234043157588619
"28298",0.012029948392306
"29130",0.0044330763720801
"29131",0.60739607578888
"29132",0.465375158852447
"29134",0.00444113703892338
"29135",0.052693582370661
"29138",0.00992738428603745
"29139",0.00227842980843963
"29141",0.0457490051404537
"29142",0.273552464493755
"29146",0.01253350822299
"29148",0.41496588168291
"29151",0.0974376225
"29152",0.155136007354596
"29153",0.0197304488912926
"29155",0.0531431433592316
"29156",0.0171245986317579
"29158",0.0215200593932018
"29161",0.111592445909592
"29162",0.0159845356863923
"29163",0.00770605505071303
"29165",0.236589662379861
"29168",0.326584082685263
"29169",0.0287255772576805
"29173",0.205055179779281
"29175",0.0274504564793432
"29177",0.00795739955183112
"29179",0.00512078107903375
"29181",0.00447446753578033
"29182",0.00816106216901801
"29183",0.733352277506655
"29184",0.399325191779223
"29185",0.033800756761057
"29186",0.00798864734418116
"29189",0.0120119249583619
"29190",0.0474527941166284
"29191",0.0140121725198794
"29194",0.00271715226771559
"29195",0.628203017832647
"29197",0.0459223895405071
"29199",0.104271962451797
"29200",0.0102304551391375
"29201",0.022518919486236
"29202",0.0205477588830969
"29203",0.164434848468135
"29204",0.0826351559581416
"29205",0.00455672603500033
"29206",0.0793732466546792
"29209",0.0460547652143437
"29210",0.0121142749756873
"29215",0.012136046180414
"29216",0.0386653234500601
"29219",0.00542633509033464
"29220",0.239877381730874
"29221",0.0306781867011648
"29224",0.0196433931911042
"29225",0.142602395960838
"29228",0.0141998579697538
"29234",0.0257732530057277
"29235",0.287544633480361
"29237",0.0199952699216616
"29238",0.292897391984032
"29240",0.0054729937501704
"29241",0.00427617257001881
"29242",0.00387926389770237
"29243",0.104930431885645
"29244",0.0404870579187208
"29245",0.0130898553088044
"29248",0.147147336300775
"29251",0.375510822521957
"29252",0.0108579902549255
"29254",0.00547399229637885
"29256",0.0140235457063712
"29257",0.0139329760380805
"29258",0.00913264530036832
"29259",0.489031142105484
"29260",0.036056180120287
"29261",0.0113007499075515
"29263",0.0120074890466464
"29268",0.153119092627599
"29269",0.142602395960838
"29270",0.00896582375256016
"29275",0.365092006290268
"29276",0.00729145314070693
"29277",0.113070499429343
"29278",0.00915282372585125
"29279",0.0649841066474732
"29284",0.00920640976343823
"29285",0.0104807359042008
"29286",0.0090979598208152
"29287",0.00823561955962098
"29294",0.630433424171325
"29300",0.210241597229227
"29301",0.25
"29302",0.0393081425282683
"29307",0.0353056919144793
"29308",0.0124670170617738
"29316",0.013380615078139
"29317",0.00445130756700151
"29318",0.0119310250037448
"29326",0.828234157767327
"29328",0.00969544940182233
"29331",0.00738204954403313
"29333",0.0592447063474049
"29335",0.0289608144103863
"29337",0.0195467850771086
"29340",0.00213862702310781
"29344",0.00881768700322458
"29345",0.0066605661612632
"29348",0.345780275959628
"29349",0.177285318559557
"29354",0.0700233569888405
"29358",0.00664204091507541
"29359",0.154644662184518
"29360",0.00689744326343005
"29361",0.00832713261864833
"29363",0.135217440082252
"29369",0.0941001992642928
"29372",0.00343209966673766
"29373",0.131517349536249
"29380",0.0112778975960575
"29383",0.0359593964334705
"29385",0.187854374619756
"29387",0.0161587302537682
"29388",0.395579151671021
"29391",0.169765543167158
"29393",0.113702880255023
"29394",0.271662075298439
"29395",0.0175922665968363
"29397",0.203067136552024
"29398",0.0111104401356172
"29402",0.0137063296044121
"29403",0.143818115318191
"29407",0.0377722920010401
"29409",0.0118319958997616
"29410",0.287110363303448
"29412",0.00549408731029003
"29415",0.0211740652713377
"29416",0.0245729404689641
"29422",0.0339896359120477
"29423",0.0146882022814871
"29424",0.00322480011772103
"29427",0.0130788203263261
"29430",0.0103061125216898
"29432",0.00308595110186999
"29435",0.00589528488457171
"29436",0.0073742522564965
"29440",0.00504211524492201
"29441",0.00457911696534569
"29446",0.820860714383176
"29455",0.272128630318386
"29456",0.00658561991173488
"29461",0.00717960102282137
"29463",0.0188636660489742
"29464",0.00488725364522414
"29465",0.0121544242890931
"29467",0.00557137163841722
"29469",1.07279856595046
"29471",0.388363789119933
"29473",0.0857252869039097
"29475",0.0698230451850665
"29478",0.501519915439329
"29480",0.00476005360415907
"29481",0.0506089189658997
"29482",0.00820044885317507
"29484",0.0692540364087652
"29485",0.0325290968391488
"29492",0.00298435903833007
"29496",0.0139216308019285
"29498",0.0111161324322649
"29499",0.0556539424119113
"29500",0.216165335360904
"29501",0.00558619034445959
"29503",0.18446548739213
"29504",0.216318139117608
"29507",0.00660850303709612
"29509",0.131717692477696
"29510",0.0233238152493036
"29511",0.00411318043131591
"29512",0.595102040816327
"29513",0.154644662184518
"29516",0.00975309594537248
"29517",0.0197771463696221
"29518",0.0548859889010095
"29520",0.174042232501729
"29524",0.00487786736074214
"29526",0.14913037116381
"29527",0.0433895108428781
"29530",0.145770601004884
"29531",0.224139992375439
"29533",0.0082256870746967
"29536",1.39454372693965
"29540",0.0236637652022397
"29541",0.057779579002533
"29543",0.0143037138678251
"29546",0.00966914926537154
"29547",0.00580259867145657
"29552",0.140625
"29553",0.010189312905195
"29555",0.0297430560525842
