"","GSE179081_physical activity derived from voluntary running"
"12721",0.0137638670626072
"12722",0.274946194709127
"12723",0.0460559144737761
"12724",0.00846924773473664
"12725",0.00761317536515058
"12727",0.0086204300253215
"12728",0.0220277397057285
"12729",0.0107195694316906
"12737",1.17707110432071
"12738",2.35251712784805
"12739",0.875299695105644
"12741",0.0870217186071287
"12745",0.0251445835526547
"12747",0.0125567310990011
"12748",0.0307210372869428
"12750",0.0120399725620002
"12751",0.00736077531644375
"12752",0.0372395411303781
"12753",0.00751468910849332
"12757",0.0142116788128827
"12759",0.00741208496101791
"12763",0.12697812496087
"12764",0.0252639109511072
"12767",0.0660314965158297
"12768",0.979510080030356
"12769",0.332867446744765
"12772",0.641432568102538
"12774",0.0322498263898235
"12777",0.57967458677686
"12778",0.0395560654690926
"12780",1.06384489795918
"12785",0.00870077004668972
"12789",0.826012551634817
"12790",0.614895935978978
"12793",0.00953586429969559
"12794",0.0245782305664526
"12795",0.0720698899502451
"12797",0.401491581671762
"12798",0.0990835044017613
"12799",0.0522448979591837
"12801",0.0406374401612497
"12802",0.806870990823747
"12803",0.111372702806613
"12804",0.0220424615270686
"12805",0.0119914839466855
"12807",0.0164051874340606
"12808",0.0363494731074727
"12810",0.482659279778393
"12812",0.0123456790123457
"12813",0.563852162973784
"12814",0.115101568381549
"12815",0.0321459234398892
"12816",0.0761195753860078
"12817",0.101903953167916
"12818",0.3525390625
"12819",0.0698566035012225
"12821",1.03749765939368
"12822",0.107145663424746
"12823",0.0392929365622533
"12824",0.196193142841856
"12825",0.242344604417917
"12826",0.0209633615993331
"12827",0.0151924162799573
"12828",1.57086267314321
"12829",0.58020893360609
"12830",0.142598660081178
"12831",0.0870588582743587
"12832",0.137346146029903
"12833",0.22292269237753
"12834",0.335596709201869
"12835",0.0742063088295793
"12836",0.0884922211142105
"12837",3.08964968992322
"12839",0.30781562500919
"12840",0.0761594201763468
"12841",0.537843352151066
"12842",0.14851860372411
"12843",0.197598937209586
"12845",0.47798895931732
"12846",0.0138589184391922
"12847",0.00802222151290427
"12848",0.0205264190498794
"12850",0.0270515927977839
"12854",0.13768594255543
"12856",0.0441188723652489
"12857",0.0163829930912278
"12858",0.0802262949887627
"12859",0.048561769973944
"12861",0.0345919493018798
"12862",0.210658267987403
"12864",0.0205115865473035
"12865",0.258473977826425
"12866",0.0240013216265374
"12867",0.0131933570592672
"12868",0.0805568995647353
"12870",0.110294385357459
"12874",0.0100158290438231
"12876",0.0182678543671185
"12877",0.00885714000774478
"12879",0.137024335038498
"12889",0.0255716647238349
"12891",0.00835154622875752
"12892",0.0089922711058264
"12894",0.0331413496056488
"12895",2.45650680274004
"12896",0.151472655344527
"12902",0.343814076395731
"12903",0.657936901489097
"12904",0.476071190414965
"12905",0.0627899107049686
