"","GSE179081_physical activity derived from voluntary running"
"56072",-0.7323
"56075",0.5703
"56077",1.4477
"56078",0.379
"56079",-2.0726
"56085",-0.3131
"56086",1.8012
"56087",-1.1981
"56088",0.4283
"56089",-0.3095
"56095",-0.481
"56149",0.1314
"56150",0.2779
"56173",-0.3142
"56174",0.2717
"56175",-0.4977
"56176",2.2081
"56177",0.4957
"56185",0.4743
"56187",0.0945
"56188",1.7205
"56190",-2.0596
"56191",-1.9576
"56193",-0.682
"56194",0.4575
"56195",0.3223
"56196",1.2559
"56198",-0.2212
"56199",1.9851
"56200",0.5797
"56205",1.8406
"56207",0.1975
"56208",1.2703
"56209",1.4794
"56210",-0.6089
"56212",-2.0527
"56213",-0.9011
"56214",-1.4547
"56215",-1.4604
"56216",-0.452
"56217",0.2235
"56218",0.2566
"56219",0.1147
"56220",0.6421
"56221",1.4913
"56222",0.456
"56224",1.0871
"56226",-0.6997
"56228",0.2538
"56229",-0.8192
"56233",-0.4707
"56248",0.4469
"56249",0.7279
"56258",-0.105
"56264",-1.5468
"56273",0.2899
"56274",0.9464
"56275",-0.7285
"56277",0.0147
"56278",0.2078
"56279",1.686
"56280",0.017
"56282",1.0435
"56284",0.7551
"56289",0.4492
"56291",0.8567
"56292",-2.2953
"56293",1.8835
"56294",1.1751
"56295",2.6907
"56296",0.7883
"56297",1.5186
"56298",1.5707
"56299",-2.0439
"56305",-0.6267
"56306",1.6532
"56307",1.9476
"56309",0.3375
"56310",-0.8005
"56312",0.4666
"56314",1.7514
"56315",0.5734
"56316",0.0186
"56317",0.4388
"56318",-0.9008
"56320",-0.9262
"56321",-0.2939
"56322",0.5365
"56323",-1.4538
"56324",0.1947
"56325",1.0511
"56327",0.9576
"56330",0.8404
"56332",-1.3704
"56334",0.4634
"56335",-0.0982
"56336",0.0023
"56338",-0.3371
"56347",0.1883
"56348",1.6339
"56349",0.0831
"56350",0.2411
"56351",2.9829
"56353",-0.0788
"56354",-0.1192
"56356",-1.6336
"56357",0.814
"56358",0.0423
"56360",0.6346
"56361",0.9628
"56363",1.7623
"56364",-1.1516
"56367",0.2504
"56368",1.7598
"56369",1.5339
"56370",0.1604
"56371",-0.6915
"56372",0.5323
"56373",0.2912
"56374",2.7806
"56375",0.6063
"56376",0.9072
"56378",-0.9964
"56380",-1.4438
"56381",-2.1676
"56382",0.4328
"56384",0.5098
"56386",0.8359
"56389",-0.5299
"56390",1.5251
"56392",-0.2067
"56395",1.0782
"56397",1.5666
"56398",0.6952
"56399",-2.5199
"56401",-1.6153
"56403",0.2338
"56404",0.8799
"56405",0.7684
"56406",-2.1737
"56407",0.1911
"56409",2.0367
"56410",-1.1924
"56412",-0.2812
"56417",-1.1033
"56418",1.2649
"56419",0.6967
"56420",2.7482
"56421",-0.3484
"56422",2.0827
"56424",-0.2162
"56426",0.6046
"56427",-1.2289
"56428",2.5801
"56430",-1.5609
"56431",1.1185
"56433",-0.5125
"56434",1.8292
"56436",1.5986
"56437",-1.3477
"56438",2.3082
"56440",-0.6474
"56441",-2.1592
"56442",0.9064
"56443",1.1867
"56444",2.5678
"56445",1.5308
"56447",2.2609
"56448",-1.05
"56449",-1.594
"56451",0.6674
"56452",0.4363
"56453",-0.1419
"56454",-0.9759
"56455",1.3221
"56456",-0.1603
"56457",-0.2056
"56458",0.0218
"56459",1.4846
"56460",2.6612
"56461",1.3646
"56462",1.2916
"56463",-0.5715
"56464",-0.8072
"56468",2.3984
"56469",-0.6044
"56470",-0.9751
"56471",0.7092
"56473",-0.9106
"56480",-0.2267
"56484",-0.3686
"56485",-1.4179
"56486",0.1831
"56488",-1.0418
"56489",-3.64
"56490",-0.9418
"56491",1.8964
"56494",1.453
"56495",-0.2582
"56496",2.1576
"56501",0.4748
"56503",1.1314
"56504",0.0454
"56505",0.7437
"56506",0.569
"56508",-1.2501
"56513",0.5543
"56515",1.4773
"56516",-0.1646
"56517",-0.3882
"56520",-1.2086
"56522",-1.2475
"56524",0.116
"56525",-0.4292
"56526",-0.3956
"56527",-2.2624
"56529",1.1821
"56530",2.5275
"56531",-1.7572
"56532",1.0114
"56533",0.2602
"56534",1.3819
"56535",1.1135
"56538",-0.9068
"56541",-0.3722
"56542",-0.8726
"56543",0.2298
"56544",-0.2183
"56546",-0.9658
"56550",1.2838
"56551",-0.3915
"56612",-0.6166
"56613",-0.3755
"56615",0.5918
"56620",-0.5831
"56622",-0.1135
"56626",-0.096
"56629",-2.4982
"56631",0.4464
"56632",-1.0697
"56637",-0.8397
"56642",-0.4024
"56643",-1.714
"56644",-0.4228
"56690",0.0726
"56692",1.0278
"56693",0.7013
"56695",-1.8449
"56697",0.3951
"56698",-0.247
"56699",-0.3261
"56700",0.3901
"56703",-0.4372
"56705",0.981
"56706",0.7002
"56707",0.2689
"56708",1.4674
"56709",-0.7414
"56710",-0.5752
"56711",1.0034
"56715",-0.0866
"56716",-1.2538
"56717",-0.6482
"56720",1.1364
"56722",0.1746
"56724",1.3649
"56726",1.1511
"56734",0.0943
"56736",0.8298
"56737",0.8633
"56738",1.1606
"56739",0.8347
"56741",-2.1318
"56742",-1.5511
"56743",-0.6258
"56744",-0.9354
"56745",0.01
"56747",0.0489
"56748",0.3117
"56749",-0.6661
"56752",-0.8904
"56758",0.1806
"56760",0.182
"56771",-0.6803
"56772",-0.2455
"56773",-0.4491
"56784",-0.195
"56786",0.3275
"56788",-1.2646
"56790",-2.1095
"56791",-1.2955
"56792",0.894
"56794",1.2016
"56795",-0.6637
"56805",1.7567
"56807",0.2877
"56808",-1.6287
"56809",0.274
"56811",-1.5811
"56812",-0.3884
"56838",0.9003
"56839",1.0768
"56844",0.4338
"56846",2.7292
"56847",-0.2109
"56856",1.2725
"56857",1.6141
"56860",-0.0847
"56869",-0.2943
"56873",1.9339
"56874",0.0498
"56876",-0.6492
"56878",-0.1675
"57028",1.0165
"57080",0.3281
"57138",0.8895
"57170",-1.57
"57230",-0.6203
"57247",-2.5732
"57248",-0.0381
"57249",-0.8409
"57257",0.7611
"57258",0.4284
"57259",-0.4087
"57260",2.9387
"57261",-2.0264
"57264",-0.2201
"57265",-0.6927
"57266",-0.4062
"57267",-0.9819
"57274",2.1282
"57275",-0.9837
"57276",1.0691
"57278",0.4341
"57279",1.1692
"57294",1.651
"57295",0.5992
"57296",-0.3306
"57312",-0.0906
"57314",0.3463
"57315",-0.2958
"57316",3.1849
"57317",-1.0533
"57319",1.8293
"57320",0.9706
"57321",0.81
"57330",-1.6336
"57339",1.2574
"57340",0.6593
"57342",0.6006
"57344",-0.0566
"57349",-2.7893
"57354",-1.5513
"57355",-1.793
"57357",-0.4296
"57370",-0.5445
"57373",0.4218
"57376",0.6881
"57377",-0.1975
"57385",0.9789
"57423",2.63
"57429",-0.3909
"57431",0.741
"57432",1.1965
"57434",0.2707
"57435",-1.8568
"57436",0.7753
"57437",0.0598
"57438",-0.7567
"57439",1.9602
"57440",-0.0619
"57441",-0.6253
"57442",-0.8604
"57443",1.8822
"57444",-1.7564
"57738",-0.114
"57740",0.8977
"57741",-2.2907
"57742",2.5068
"57743",0.1021
"57745",-0.0446
"57746",1.9921
"57748",-0.3584
"57749",-0.4739
"57750",2.2691
"57751",-1.4547
"57752",-1.4766
"57753",-0.7354
"57754",-1.7554
"57755",-0.6246
"57756",-1.2983
"57764",-1.6196
"57765",-0.6691
"57773",1.0437
"57775",-0.692
"57776",0.0379
"57778",-1.2226
"57780",-1.2336
"57781",0.0404
"57782",0.566
"57783",-1.4689
"57784",-1.352
"57785",0.5657
"57808",1.6419
"57810",-0.494
"57813",1.1145
"57814",-1.0828
"57815",1.7523
"57816",1.2242
"57837",0.7564
"57869",0.1117
"57874",1.9368
"57875",0.5988
"57890",0.9466
"57895",1.8199
"57896",0.6677
"57905",0.3587
"57908",-2.0763
"57911",-0.8182
"57912",-0.7851
"57913",-0.9551
"57914",0.6501
"57915",-2.5266
"57916",0.1347
"58172",1.3045
"58175",0.4342
"58178",-0.5553
"58180",0.0168
"58182",0.3152
"58184",0.0636
"58185",-0.4153
"58186",-0.478
"58187",-0.2683
"58188",-0.4711
"58193",1.6699
"58194",0.6424
"58198",-3.2459
"58200",1.333
"58202",1.251
"58205",-0.036
"58206",-0.7217
"58207",0.3855
"58208",0.0076
"58212",-1.6456
"58220",1.9135
"58222",0.4783
"58223",2.4773
"58226",-0.2186
"58227",-0.2761
"58229",-0.5486
"58230",1.8274
"58231",-0.8335
"58233",0.3295
"58234",-0.6568
"58235",-0.3985
"58237",0.105
"58238",1.2984
"58239",0.6952
"58240",-0.2875
"58242",3.8378
"58243",0.515
"58244",1.1616
"58245",1.1223
"58246",1.374
"58248",-0.2532
"58249",-1.3179
"58250",-0.2991
"58251",0.066
"58520",-0.2395
"58521",0.6815
"58523",2.3151
"58799",1.3288
"58800",-0.6755
"58801",-1.359
"58802",-1.9131
"58804",-1.8427
"58805",-1.5272
"58807",1.1146
"58809",-0.1546
"58810",1.1863
"58859",-0.2641
"58861",-0.8324
"58864",0.8012
"58867",-0.666
"58869",-2.9254
"58875",1.4769
"58887",0.3841
"58894",-1.1031
"58909",1.0771
"58911",1.7061
"58988",-1.0134
"58991",-0.178
"58992",1.6713
"58994",-1.6898
"58996",-2.1105
"58998",-0.3431
"59001",-0.9344
"59002",1.5377
"59003",1.8761
"59004",0.8309
"59005",0.7716
"59007",1.0397
"59008",-0.3548
"59009",-1.222
"59010",1.7679
"59011",0.4163
"59012",1.3806
"59013",-1.0295
"59014",0.3594
"59015",-0.0744
"59016",1.4928
"59020",0.1172
"59021",0.2115
"59022",0.8057
"59024",-2.2201
"59025",2.094
"59026",-1.6043
"59027",-0.3296
"59028",-0.2376
"59029",2.2111
"59030",0.9804
"59031",-1.3972
"59032",-0.0975
"59033",-2.9072
"59035",-1.8222
"59036",1.0658
"59038",-0.975
"59040",2.182
"59041",-0.575
"59042",0.1867
"59043",0.2237
"59044",0.0943
"59045",-0.5168
"59046",0.4998
"59047",-2.3736
"59048",1.6197
"59049",1.4303
"59050",0.4546
"59052",2.0529
"59053",1.8738
"59054",2.2293
"59056",-2.832
"59057",-0.0638
"59058",1.9285
"59069",-1.3245
"59079",-0.4352
"59083",0.4809
"59090",-0.805
"59091",-0.3073
"59092",-0.9662
"59093",-0.0258
"59095",0.0937
"59125",1.4264
"59126",0.6215
"59287",-0.0778
"59288",-0.4533
"59289",-1.6068
"59308",-0.9019
"60315",1.1742
"60321",-1.0917
"60322",1.499
"60344",-0.9965
"60345",0.3749
"60364",-0.6879
"60365",-0.0171
"60367",1.1577
"60406",0.0303
"60409",0.3849
"60411",2.209
"60425",-0.7516
"60440",-0.1849
"60441",-0.2039
"60455",0.2535
"60504",0.1989
"60507",-0.8705
"60510",0.8606
"60525",0.5705
"60527",0.7398
"60530",0.9822
"60532",0.3421
"60533",-0.9359
"60534",-0.1428
"60594",-0.1312
"60595",-0.157
"60596",-0.8201
"60597",-0.5714
"60599",1.788
"60611",-1.3971
"60613",-1.274
"63828",1.1622
"63830",-0.504
"63856",-1.0047
"63857",-0.4209
"63872",-0.4243
"63873",2.0646
"63913",-0.4959
"63953",-2.4654
"63954",-0.0419
"63955",-1.3222
"63958",-1.3638
"63959",-0.1451
"63985",1.63
"63986",-0.7019
"63993",-0.425
"64008",-0.4097
"64009",0.3034
"64010",-0.0544
"64011",2.5498
"64050",0.9729
"64051",0.5514
"64058",1.5001
"64074",-0.2306
"64075",-0.8178
"64082",-0.5462
"64085",-0.681
"64095",-0.329
"64099",0.2705
"64103",1.2533
"64113",-0.4451
"64136",1.9625
"64138",1.1083
"64143",-1.1066
"64144",-0.7568
"64176",-0.6222
"64177",0.055
"64209",0.0266
"64213",-0.603
"64242",-0.4317
"64291",0.3211
"64292",-0.6879
"64293",-1.1907
"64294",1.0811
"64295",-2.6277
"64296",1.4992
"64297",0.044
"64337",0.1947
"64339",0.7666
"64340",-0.9531
"64378",-0.4026
"64379",0.9304
"64380",-1.3953
"64383",-0.8951
"64384",0.1214
"64385",0.3027
"64424",0.3261
"64436",-0.862
"64450",-0.1895
"64451",-1.477
"64453",-0.6963
"64540",0.7796
"64580",-0.2333
"64602",2.0087
"64652",-0.9116
"64654",0.6148
"64655",1.5558
"64656",-0.2798
"64657",0.8267
"64658",0.1918
"64659",1.7579
"64660",1.1417
"64685",0.3358
"64704",0.9573
"64706",1.5689
"64707",-1.3944
"64817",-1.4161
"64833",-0.1061
"64898",0.734
"64899",0.3492
"64918",0.709
"64929",-0.8198
"64930",-0.9388
"64933",0.2252
"64934",0.4084
"64945",-0.3581
"65019",1.6287
"65020",0.1744
"65079",-0.5052
"65086",0.1313
"65098",4.4797
"65099",-0.2457
"65100",-0.8339
"65102",1.005
"65103",3.1459
"65105",-0.0772
"65106",3.3497
"65107",1.0276
"65111",1.5511
"65112",-0.6452
"65113",2.6339
"65114",1.6808
"65115",-1.9585
"65116",0.0011
"65221",-0.3814
"65246",-0.4965
"65247",1.0197
"65254",0.5131
"65255",-0.4407
"65256",-0.4478
"65257",1.5902
"65945",-0.7501
"65960",0.2953
"65961",0.2818
"65962",-1.939
"65963",2.1958
"65964",0.3006
"65967",-1.2188
"65969",-1.9513
"65970",-2.1641
"65971",-2.5055
"65972",-1.03
"65973",1.0274
"66011",0.2892
"66039",1.176
"66042",1.4797
"66043",1.5579
"66044",0.9009
"66046",2.3625
"66047",0.7832
"66048",0.4705
"66049",-0.1348
"66050",1.7577
"66052",4.4402
"66053",-0.6087
"66054",1.4389
"66055",1.2128
"66056",-0.9639
"66058",0.1364
"66059",0.342
"66060",-0.2647
"66061",2.4506
"66066",0.0478
"66067",1.1967
"66069",-0.5285
"66070",-0.6647
"66071",-0.9677
"66072",-0.2564
"66073",-0.7301
"66074",1.3625
"66075",1.7318
"66077",0.1382
"66078",2.4037
"66079",0.3797
"66082",-1.2106
"66083",1.0549
"66084",-0.5793
"66085",2.025
"66086",0.6095
"66087",0.4424
"66089",-0.3549
"66090",-0.7554
"66091",1.2123
"66092",1.4486
"66094",0.0944
"66096",1.4113
"66098",1.2575
"66101",0.898
"66102",1.747
"66104",0.8683
"66105",0.9096
"66108",2.5476
"66109",0.457
"66111",1.3836
"66112",-1.6186
"66114",-0.1769
"66116",0.4549
"66117",2.5384
"66118",-0.03
"66119",0.0796
"66120",2.0121
"66121",1.1958
"66123",0.7027
"66124",0.0994
"66125",0.5527
"66126",0.5724
"66128",0.7608
"66129",-0.4703
"66131",1.7657
"66132",0.6356
"66136",0.3997
"66138",-0.9794
"66139",0.8327
"66140",0.3956
"66141",0.4578
"66142",2.0884
"66143",1.7217
"66144",1.7008
"66146",0.1528
"66147",-1.7488
"66148",0.0736
"66151",-0.2891
"66152",2.3463
"66153",0.1626
"66154",1.5909
"66155",2.7865
"66156",1.9547
"66158",1.0852
"66161",0.7767
"66162",0.7088
"66163",-0.52
"66164",1.2418
"66165",1.734
"66167",2.2775
"66168",-0.887
"66169",3.3445
"66170",-0.1348
"66171",1.2001
"66172",0.4431
"66174",1.4589
"66175",0.0143
"66176",0.2193
"66177",0.3267
"66179",-0.4924
"66180",1.2084
"66181",1.1607
"66183",-0.8452
"66184",-0.6388
"66185",0.0072
"66190",1.4053
"66191",1.3811
"66192",1.0488
"66193",2.0057
"66194",0.2204
"66196",-1.8943
"66197",2.1396
"66199",1.6755
"66200",1.1356
"66201",0.1597
"66202",1.5546
"66204",-0.421
"66205",0.645
"66206",1.7471
"66208",1.2147
"66209",-0.5037
"66211",-0.2464
"66212",2.4523
"66213",0.8307
"66214",-0.0966
"66218",1.9202
"66220",-2.3174
"66222",-1.3899
"66223",-0.0153
"66225",-0.6512
"66226",2.2218
"66229",1.8482
"66230",-0.7735
"66231",1.7975
"66233",0.6303
"66234",0.1819
"66235",1.7623
"66236",0.7978
"66237",-1.2809
"66240",0.289
"66241",2.1507
"66242",1.6439
"66244",-0.41
"66245",0.8666
"66246",-0.0468
"66248",1.7244
"66249",3.0767
"66251",-0.3729
"66253",0.2135
"66254",0.8585
"66255",0.6738
"66256",0.5031
"66257",-1.214
"66258",0.736
"66259",2.9501
"66260",0.1802
"66262",0.4274
"66263",0.9575
"66264",-0.6109
"66266",1.3847
"66268",1.0865
"66270",1.0689
"66271",0.7907
"66272",-0.9579
"66273",-0.2172
"66274",0.353
"66276",-0.5473
"66277",-1.792
"66278",2.0635
"66279",1.5784
"66282",-1.2502
"66286",2.2894
"66290",3.0697
"66291",-0.2843
"66292",0.9703
"66293",0.8933
"66294",-0.1441
"66296",0.8514
"66297",0.0076
"66300",1.4415
"66302",1.1985
"66306",0.7966
"66307",0.64
"66308",2.0563
"66309",1.4818
"66310",-0.19
"66311",0.6608
"66313",0.052
"66314",0.5113
"66315",-0.5452
"66317",1.8361
"66320",1.8693
"66323",-0.8848
"66329",-1.4741
"66330",0.7655
"66333",0.4498
"66335",0.7123
"66336",-1.394
"66337",3.0187
"66338",-1.9352
"66340",-0.2567
"66341",0.1219
"66343",-0.2353
"66349",-0.983
"66350",1.358
"66352",-0.7373
"66353",0.8334
"66354",0.4119
"66355",0.9576
"66356",0.2014
"66357",1.5887
"66358",1.3622
"66359",3.4778
"66361",0.3971
"66362",2.5239
"66364",0.6403
"66365",0.3145
"66366",-0.6477
"66367",-1.6117
"66368",1.2296
"66369",0.0892
"66371",-1.3224
"66373",1.7784
"66374",0.7246
"66375",0.4426
"66377",3.8662
"66379",2.9544
"66381",-0.1975
"66383",0.2681
"66384",1.4706
"66385",-0.1337
"66387",-0.0488
"66388",1.6092
"66390",0.5665
"66391",3.1842
"66394",-0.0276
"66395",-4.9457
"66396",-1.6742
"66397",3.3781
"66398",2.2068
"66399",0.5948
"66400",1.8549
"66401",0.4045
"66402",0.0546
"66403",0.2445
"66404",0.5332
"66405",0.4539
"66406",0.6412
"66407",-0.3953
"66408",-0.4525
"66409",1.3172
"66410",0.4475
"66411",1.3386
"66412",1.6138
"66413",3.1127
"66414",0.0161
"66416",0.7132
"66419",0.0682
"66420",0.2144
"66421",1.9318
"66422",-1.8207
"66423",2.5351
"66425",0.8089
"66427",0.5582
"66431",1.7745
"66432",0.9447
"66433",-0.6161
"66435",-1.4827
"66437",0.8456
"66439",0.9101
"66440",0.6645
"66441",-0.1754
"66442",0.158
"66443",-0.102
"66445",1.8922
"66446",1.9982
"66447",-0.2008
"66448",-0.1349
"66449",1.7632
"66454",0.3025
"66455",1.337
"66456",1.3239
"66457",1.6343
"66459",0.2453
"66460",2.6026
"66461",1.7839
"66462",2.8117
"66464",-0.6528
"66467",1.9448
"66469",2.0794
"66471",2.2456
"66475",2.7443
"66477",2.0564
"66480",3.7577
"66481",1.1628
"66482",0.3635
"66483",2.5601
"66487",-0.1786
"66488",3.849
"66489",-0.5971
"66491",1.3333
"66492",0.2242
"66493",0.8392
"66494",-0.9035
"66495",-0.192
"66496",0.4672
"66497",0.2352
"66498",0.6742
"66500",-1.1951
"66503",0.6559
"66505",-1.1842
"66506",1.5192
"66508",-0.6714
"66510",0.9294
"66511",2.2261
"66513",0.8242
"66514",0.432
"66515",0.0658
"66520",1.9007
"66521",0.8316
"66522",2.0631
"66523",-0.0993
"66525",-0.202
"66526",0.5795
"66528",1.3825
"66530",-0.4835
"66531",0.6558
"66532",0.7029
"66536",1.9784
"66537",1.6613
"66538",2.3508
"66540",0.3529
"66541",2.9161
"66548",-0.4057
"66549",0.4686
"66552",0.9483
"66556",-0.9759
"66559",-1.2146
"66566",1.0108
"66568",0.1984
"66569",0.2671
"66570",-1.8925
"66573",-1.9167
"66576",0.8963
"66578",-0.3841
"66580",-1.1991
"66583",-0.167
"66585",1.5785
"66586",0.7273
"66587",-0.6865
"66588",1.7608
"66589",0.5164
"66590",-0.7882
"66591",0.6399
"66592",-0.2726
"66593",-0.5635
"66594",-0.1983
"66595",0.9971
"66596",1.2591
"66597",-0.3051
"66599",-0.3019
"66602",1.2556
"66603",-0.2099
"66606",-0.8342
"66609",1.5916
"66610",0.6914
"66611",-0.8788
"66612",1.3223
"66614",-1.0161
"66615",0.3595
"66616",-0.5056
"66617",1.1011
"66618",0.208
"66620",0.0667
"66622",0.9828
"66624",0.9661
"66625",-2.0212
"66626",0.524
"66627",0.8245
"66628",-1.0442
"66629",0.2259
"66631",0.8629
"66632",0.6008
"66634",0.957
"66637",1.3211
"66641",-1.2766
"66642",-0.6152
"66643",0.8609
"66645",0.9331
"66646",1.7043
"66647",1.4391
"66648",0.075
"66653",-0.4137
"66656",-0.1181
"66658",0.0484
"66659",-1.2727
"66660",-1.1427
"66661",0.1608
"66662",0.7129
"66663",1.4705
"66664",-0.8649
"66665",-0.2499
"66667",-1.1037
"66671",1.4739
"66673",-0.3071
"66674",1.7673
"66676",1.5543
"66679",-0.1829
"66680",1.549
"66681",-3.9206
"66682",0.258
"66684",0.4284
"66686",0.6512
"66687",0.4755
"66689",0.3053
"66690",0.1732
"66691",-0.7474
"66694",3.1732
"66695",-1.497
"66696",1.2759
"66700",1.2229
"66701",-0.0368
"66704",0.2266
"66705",-0.464
"66706",0.9278
"66707",0.3361
"66711",-1.0133
"66713",2.2183
"66714",0.141
"66715",0.4915
"66716",-2.0662
"66717",0.7311
"66720",0.2569
"66722",0.9301
"66724",-0.1616
"66725",-0.1596
"66727",-0.1587
"66729",-0.5361
"66730",-0.8273
"66733",-0.8726
"66734",2.0758
"66736",0.8509
"66737",0.6274
"66743",-0.576
"66748",0.9353
"66752",0.1509
"66753",-0.0477
"66756",0.5232
"66757",-0.0775
"66758",0.1052
"66765",-1.1786
"66766",-1.7773
"66768",1.7476
"66769",-1.6921
"66771",-0.6954
"66774",0.2089
"66775",0.9134
"66776",-2.0989
"66779",-0.3524
"66783",-0.2223
"66784",0.7107
"66787",1.6662
"66789",0.776
"66790",1.1141
"66793",1.5719
"66795",1.6072
"66797",-2.2025
"66799",1.9507
"66801",-0.1745
"66805",-1.5709
"66808",1.128
"66809",-1.2696
"66810",-0.4364
"66812",0.4163
"66815",-0.1196
"66816",-0.1262
"66817",0.3115
"66818",2.953
"66821",-0.0387
"66822",0.3052
"66824",-0.3269
"66826",1.109
"66827",-1.0463
"66830",-0.7806
"66832",3.0093
"66834",0.296
"66836",-0.3235
"66838",2.5816
"66839",0.0219
"66840",0.0433
"66841",0.1283
"66844",0.8808
"66845",2.293
"66847",1.6511
"66848",0.5012
"66849",0.2552
"66853",-1.9313
"66854",1.989
"66855",-0.3819
"66857",2.7061
"66859",1.0587
"66860",0.1553
"66861",0.5571
"66863",0.0838
"66864",-0.9176
"66865",0.0108
"66866",0.177
"66867",0.0705
"66868",2.7564
"66869",-0.1827
"66870",0.5216
"66871",-1.2385
"66873",0.3046
"66874",-0.9629
"66875",-1.6263
"66877",0.6361
"66878",0.824
"66880",0.2443
"66881",0.4322
"66882",1.8809
"66884",-1.9308
"66885",0.7864
"66887",0.1325
"66889",1.362
"66890",0.0744
"66892",0.715
"66894",-0.3961
"66895",0.4371
"66897",-1.1252
"66898",1.3293
"66899",-0.4926
"66901",0.6477
"66902",0.74
"66904",0.6958
"66905",1.3654
"66910",0.5016
"66911",1.7002
"66912",-0.3095
"66913",1.7771
"66914",0.214
"66915",1.7052
"66916",2.1478
"66917",0.4309
"66921",0.753
"66922",1.1931
"66923",-0.0869
"66925",2.6394
"66926",0.1954
"66928",2.5863
"66929",-0.1391
"66930",-0.0609
"66931",0.8151
"66932",-0.9768
"66934",0.2594
"66935",0.4151
"66938",-1.3546
"66939",-0.0351
"66940",0.0226
"66942",0.6718
"66943",1.0703
"66945",0.7803
"66948",2.0407
"66949",-0.181
"66950",-0.3975
"66952",0.5999
"66953",1.5107
"66958",2.2676
"66959",1.3313
"66960",0.6628
"66961",0.3821
"66962",1.3294
"66964",0.5109
"66965",0.494
"66966",0.9246
"66967",-0.7262
"66968",-1.5875
"66970",1.5776
"66971",0.7718
"66972",-1.4246
"66973",0.367
"66975",2.2303
"66977",0.408
"66978",0.9255
"66979",2.3432
"66980",1.2977
"66983",-0.7906
"66985",1.9221
"66988",1.1121
"66989",0.9251
"66990",1.064
"66991",-0.9335
"66993",-1.8085
"66994",0.1351
"66995",-0.2855
"66997",0.5054
"66998",0.827
"66999",2.6346
"67003",1.0235
"67005",1.6297
"67006",2.2212
"67008",-0.3426
"67009",1.6234
"67010",0.5126
"67011",0.2781
"67013",0.098
"67014",-0.1323
"67015",0.4399
"67016",-2.2963
"67017",-0.122
"67019",2.3867
"67020",0.5361
"67023",1.3188
"67025",1.2584
"67026",0.1257
"67027",-1.4888
"67028",0.0828
"67030",1.2782
"67031",0.6523
"67035",0.5012
"67036",0.8983
"67037",0.517
"67038",1.0329
"67039",-1.2291
"67040",-0.9702
"67041",1.6175
"67042",-0.2372
"67043",1.6256
"67044",-0.8366
"67045",0.4155
"67046",0.7315
"67048",0.5177
"67049",-0.2583
"67050",0.4402
"67052",0.1707
"67053",2.3549
"67054",1.4868
"67057",1.1503
"67059",0.2445
"67062",0.838
"67063",1.1324
"67064",-0.123
"67065",-0.5814
"67067",1.703
"67068",-1.0595
"67070",-0.1182
"67071",0.1889
"67072",-1.102
"67073",0.4473
"67074",-0.5874
"67075",0.4317
"67077",-0.1453
"67078",0.5113
"67080",1.4481
"67081",-0.4892
"67087",-0.3328
"67088",-0.0407
"67089",-0.0087
"67091",2.0307
"67092",-1.7491
"67095",-0.9881
"67096",0.5827
"67097",0.8863
"67099",2.7603
"67101",2.3612
"67102",-0.7783
"67103",1.4292
"67105",0.2878
"67106",0.9091
"67109",0.8993
"67111",0.1511
"67112",0.8039
"67115",1.3649
"67116",0.4884
"67117",0.3327
"67118",-0.3998
"67119",0.1917
"67120",-0.9872
"67121",0.6472
"67122",0.8295
"67123",-0.6012
"67125",0.3337
"67126",3.1535
"67128",0.2697
"67130",1.1521
"67131",0.7777
"67134",-0.9901
"67136",0.1397
"67138",-0.3736
"67139",1.1469
"67141",0.3923
"67143",-1.8055
"67144",0.3406
"67145",-0.7435
"67148",1.0823
"67149",-0.8911
"67150",0.9326
"67151",0.4298
"67153",0.5585
"67154",1.3742
"67155",-0.7472
"67157",2.256
"67158",-0.1632
"67160",2.2539
"67161",-1.5237
"67163",0.9689
"67164",1.5181
"67166",-0.0486
"67168",-0.8009
"67169",0.0453
"67170",1.0643
"67171",0.5352
"67177",0.5925
"67178",1.659
"67179",2.3098
"67180",0.3516
"67181",1.0456
"67184",0.9418
"67186",3.8854
"67187",2.1589
"67188",-0.6687
"67194",0.8427
"67196",1.1542
"67197",0.135
"67198",-0.5562
"67199",0.4276
"67200",-0.8269
"67201",2.3711
"67203",-0.4538
"67204",0.8186
"67205",-1.4873
"67207",2.3604
"67210",-0.2409
"67211",1.0155
"67212",1.2622
"67213",-1.1036
"67216",1.3594
"67217",0.2244
"67219",-0.4963
"67220",0.9783
"67222",-1.0693
"67223",-0.1051
"67224",0.3935
"67225",-2.1352
"67226",0.664
"67228",0.3199
"67229",2.1052
"67230",1.3772
"67231",1.4423
"67235",-1.0275
"67236",0.0329
"67238",0.0199
"67239",-0.4657
"67241",-0.2295
"67242",0.2336
"67245",1.3646
"67246",0.0054
"67247",1.9381
"67248",5.4078
"67249",-0.9544
"67252",-0.3784
"67254",-0.6323
"67255",0.2881
"67260",0.6094
"67261",-0.2897
"67263",-1.1914
"67264",2.2508
"67266",1.4568
"67267",2.9864
"67268",-0.1828
"67269",-0.4799
"67270",-0.4789
"67272",-0.7757
"67273",0.4712
"67276",0.4189
"67277",-0.0223
"67278",-1.1542
"67279",0.3112
"67280",-2.2279
"67281",1.6385
"67282",-1.1783
"67283",-0.6438
"67285",-0.7799
"67286",-0.1062
"67287",1.3661
"67288",2.8865
"67289",-0.4588
"67290",1.1734
"67291",-0.5245
"67292",1.1527
"67293",-0.5191
"67295",0.4685
"67296",0.1573
