"","GSE111215_enriched environment"
"11287",0.676779463243874
"11298",0.168521104554259
"11302",0.0398056844547564
"11303",0.0898379970544919
"11304",0.478239285123283
"11305",0.0630704711783571
"11306",0.0515119658648197
"11307",0.0662147248935835
"11308",0.0447475119793586
"11350",0.032540675844806
"11352",0.0748730964467005
"11363",0.0807321772639692
"11364",0.0605187319884726
"11370",0.0460182135245108
"11409",0.099381143065162
"11416",0.0346279831539541
"11418",0.0497737556561086
"11419",0.092020879940343
"11421",0.361205574448223
"11423",0.0825358851674641
"11425",0.750280898876404
"11426",0.0610561056105611
"11428",0.0380542092981511
"11429",0.0358974358974359
"11430",0.024580017683466
"11431",0.0733658801193382
"11432",0.0484966052376334
"11433",0.251092315709304
"11434",0.199747421595454
"11435",0.121414276184123
"11438",0.112173314993122
"11440",0.38720517372559
"11441",0.134591638736991
"11443",0.155107187894073
"11444",0.0809072444143534
"11447",0.247757465652322
"11448",0.527209814407046
"11449",0.172781065088757
"11450",0.396148475680707
"11451",0.377777777777778
"11459",0.100402261361165
"11461",0.0495629717918157
"11464",0.482562657858947
"11465",0.0409853032498448
"11468",0.560359025032938
"11470",0.427107959022853
"11471",0.502295570169996
"11472",0.151498784769106
"11474",0.218685831622177
"11475",0.288706882973697
"11477",0.0769230769230769
"11479",0.0643992025614692
"11480",0.066781898177247
"11481",0.0668972225224252
"11482",0.173913043478261
"11484",0.192382182052937
"11486",0.290867898222377
"11487",0.0324946521340532
"11488",0.0959362392994195
"11489",0.109580692345197
"11490",0.053258814826991
"11491",0.048491790759832
"11492",0.0847546575701916
"11495",0.572995929923907
"11496",0.0476439790575916
"11497",0.501511038262562
"11498",0.184036064704322
"11499",0.4
"11500",0.496823262069285
"11501",0.215937181910717
"11502",0.0320387775610333
"11504",0.115230071289695
"11512",0.0609225413402959
"11513",0.0976744186046512
"11514",0.102201725676882
"11515",0.121304791029562
"11516",0.177861996863565
"11517",0.052463416192728
"11518",0.0262448201012958
"11519",0.0618702136235389
"11520",0.0748752079866888
"11522",0.463372261364733
"11529",0.530537597822389
"11532",0.0630020759996389
"11534",0.0774948600347936
"11535",0.282602048616419
"11536",0.217518054727357
"11538",0.22492190211732
"11539",0.0390695730900481
"11540",0.108893669611388
"11541",0.12736660929432
"11542",0.178881008668243
"11544",0.0619235836627141
"11545",0.0798442064264849
"11546",0.0481723826714801
"11548",0.113268608414239
"11549",0.070782587724587
"11550",0.145142180094787
"11551",0.116176874485032
"11552",0.453412741948123
"11553",0.0629708097928437
"11554",0.0719007516073531
"11555",0.143060222279659
"11556",0.181790499390987
"11564",0.0475368986007284
"11565",0.134328358208955
"11566",0.0293822502308032
"11567",0.267028862478778
"11568",0.290586630286494
"11569",0.0419484361792054
"11571",0.351340373679935
"11572",0.190592249573483
"11576",0.540447107628486
"11593",0.125401385837418
"11595",0.195356738391846
"11596",0.191728157747876
"11600",0.151898734177215
"11601",0.232173717033586
"11602",0.516090954274354
"11603",0.0678678678678679
"11604",0.200634920634921
"11605",0.0544823288524882
"11606",0.119431643625192
"11607",0.277030273906776
"11608",0.475691937424789
"11609",0.167240839336048
"11610",0.0893558523173606
"11611",0.451692918268635
"11614",0.364430577223089
"11615",0.0922409501457933
"11622",0.0801582815149802
"11624",0.143537906137184
"11625",0.623079196217494
"11628",0.314285714285714
"11629",0.148506151142355
"11630",0.135651322233105
"11632",0.0623233908948195
"11634",0.335439867442488
"11636",0.0439828955406231
"11637",0.0561374795417349
"11639",0.0620887665988755
"11640",0.0525793650793651
"11642",0.189719130895601
"11647",0.13348154735438
"11648",0.434152334152334
"11651",0.0404591338326278
"11652",0.0824807177711318
"11655",0.0760233918128655
"11656",0.136112465464001
"11657",0.658658204895739
"11658",0.0506816034552571
"11666",0.0585041788699193
"11668",0.123458964424093
"11669",0.076327526718842
"11670",0.242822208133321
"11671",0.03304874690168
"11674",0.0556315549475604
"11676",0.0947346813096582
"11677",0.0553347214335289
"11682",0.135771428571429
"11684",0.272727272727273
"11685",0.564243824417985
"11686",0.226594909743245
"11687",0.126640926640927
"11688",0.119135347580447
"11689",0.190289741581832
"11690",0.103639168708594
"11692",0.0651340996168582
"11694",0.391401851321691
"11695",0.28190637237451
"11698",0.191558441558442
"11699",0.7109375
"11702",0.0753661784287616
"11704",0.248024817022927
"11705",0.211661341853035
"11717",0.0600999893628337
"11720",0.45107930549038
"11722",0.0657495086653564
"11727",0.13953923955797
"11731",0.3767911975435
"11732",0.0296580600139567
"11733",0.0800727934485896
"11735",0.0521509252583514
"11736",0.0350039777247414
"11737",0.0486789896448272
"11739",0.067593117791643
"11740",0.0468302658486708
"11744",0.124027561680373
"11745",0.0784313725490196
"11746",0.145239376008607
"11747",0.104838709677419
"11749",0.0731497418244406
"11750",0.0462962962962963
"11752",0.208877031287897
"11754",0.366566762493119
"11757",0.057790198622617
"11758",0.115942028985507
"11761",0.0843760025665704
"11764",0.0347390993566833
"11765",0.0449361313868613
"11766",0.130415906920205
"11767",0.0435185185185185
"11768",0.207155477031802
"11769",0.0786122661122661
"11770",0.664308534915564
"11771",0.0572842077854446
"11772",0.0530626780626781
"11773",0.0405586892291163
"11774",0.0721169823861748
"11775",0.076364651682256
"11776",0.0507757404795487
"11777",0.0610119047619048
"11778",0.0367647058823529
"11781",0.0402259264361482
"11782",0.0614965162072099
"11783",0.105070569785677
"11784",0.0530697190426639
"11785",0.0350498338870432
"11787",0.0574475119854521
"11789",0.0791164658634538
"11790",0.0536300620211602
"11792",0.0448015583150718
"11793",0.0686868686868687
"11796",0.11301684532925
"11797",0.0355623100303951
"11798",0.0763731473408893
"11799",0.147310638646512
"11800",0.0355371900826446
"11801",0.45004233700254
"11803",0.0454364816531991
"11804",0.070142378559464
"11806",0.498696785403997
"11807",0.325479026411186
"11808",0.414892344497608
"11810",0.176026823134954
"11811",0.228384991843393
"11812",0.243259404218308
"11813",0.573501577287066
"11814",0.287130405058964
"11815",0.200955463091385
"11816",0.0904893813481071
"11818",0.281888093343941
"11819",0.155948869223205
"11820",0.0884563499710927
"11821",0.0623764007910349
"11826",0.668701846198575
"11827",0.458418628454452
"11828",0.362
"11829",0.10479797979798
"11830",0.384645232815964
"11831",0.573131138782723
"11832",0.481811624072547
"11833",0.437708885559525
"11834",0.0747011952191235
"11835",0.0726978998384491
"11836",0.0527182866556837
"11837",0.0985981308411215
"11838",0.239493067590988
"11839",0.593137254901961
"11840",0.0451977401129944
"11841",0.0492420762517226
"11842",0.0321285140562249
"11843",0.0446746181209458
"11844",0.0573837926779103
"11845",0.0290228958400516
"11846",0.284323040380048
"11847",0.131492813433898
"11848",0.0519951632406288
"11852",0.0584023271425375
"11853",0.0791161796151105
"11854",0.289491242702252
"11855",0.101086631442528
"11856",0.277561608300908
"11857",0.134527001148985
"11858",0.142772336004749
"11859",0.380952380952381
"11861",0.101137800252844
"11863",0.0488478467247778
"11864",0.0506912442396313
"11865",0.0589117395029991
"11867",0.120646766169154
"11870",0.299011532125206
"11871",0.34320987654321
"11872",0.530996858984956
"11875",0.395281456953642
"11876",0.131724933914144
"11877",0.0595023680875192
"11878",0.0967920967920968
"11881",0.0732580037664783
"11883",0.0667886550777676
"11886",0.0471251409244645
"11889",0.321233500227583
"11890",0.564227642276423
"11891",0.0937235221273545
"11898",0.0951923076923077
"11899",0.0998295131653722
"11905",0.602262443438914
"11906",0.132793522267207
"11907",0.0433754753828759
"11908",0.0571183165127765
"11909",0.0278063851699279
"11910",0.22803482186039
"11911",0.0526315789473684
"11920",0.0819128787878788
"11922",0.0460206381212193
"11923",0.251924909226689
"11924",0.244935250655438
"11925",0.421117249846532
"11927",0.0887283982460665
"11928",0.116094237865456
"11931",0.0482527881040892
"11932",0.0636754035243595
"11933",0.0820102167610106
"11936",0.12008281573499
"11937",0.346388399512129
"11938",0.0858895705521472
"11941",0.0795847750865052
"11944",0.222032242305813
"11945",0.18444666001994
"11946",0.0306748466257669
"11947",0.0377454730935986
"11949",0.0810520665593129
"11950",0.075291009659044
"11951",0.0690725649980598
"11957",0.0932396839332748
"11958",0.114533526075837
"11964",0.0510582463346454
"11966",0.0339840925524223
"11972",0.0358490566037736
"11973",0.042661804922516
"11974",0.106007067137809
"11975",0.0670037926675095
"11977",0.0949937733499377
"11979",0.0889914304548451
"11980",0.0564042303172738
"11981",0.0391301677007187
"11982",0.139722863741339
"11983",0.0967056323060574
"11984",0.0566037735849057
"11987",0.101375563518668
"11988",0.090675057208238
"11989",0.162517531556802
"11990",0.0810479921645446
"11991",0.0381652661064426
"11992",0.0312358276643991
"11993",0.0440587449933244
"11994",0.0926356589147287
"11997",0.504578987534978
"11998",0.91946646533283
"12000",0.409260642270351
"12005",0.0409836065573771
"12006",0.0571642536195706
"12007",0.540110226576852
"12009",0.0840830683893662
"12010",0.182316029663434
"12012",0.275072026341062
"12013",0.0565347274085138
"12014",0.0786769428387925
"12015",0.0804509351780681
"12017",0.086590403558945
"12018",0.0585480093676815
"12020",0.320387129210659
"12021",0.13607135449077
"12022",0.194913211186114
