"","GSE124954_exercise"
"11298",0.66387759980875
"11302",0.13047068538398
"11303",0.0913348946135831
"11304",0.204505558806319
"11305",0.139925373134328
"11306",0.0928923293455313
"11307",0.0652518213493823
"11308",0.0655296229802513
"11350",0.0813025663144274
"11352",0.0711871797667066
"11363",0.147686496694995
"11364",0.0685024416711883
"11370",0.0980060831361947
"11409",0.144939965694683
"11416",0.0624576844955992
"11418",0.0841121495327103
"11419",0.139644351464435
"11421",0.263514508764177
"11423",0.135162809748106
"11426",0.0639269406392694
"11428",0.0584152689415847
"11429",0.0537870472008782
"11430",0.0379464285714286
"11431",0.070440251572327
"11432",0.0535714285714286
"11433",0.717409053796607
"11434",0.535536441828882
"11435",0.266032177656923
"11438",0.416184971098266
"11440",0.909522195865808
"11441",0.11428146827166
"11443",0.309960681520315
"11444",0.0631901346014347
"11459",0.164946955384392
"11465",0.0525487108836843
"11470",0.334635416666667
"11471",0.753218884120172
"11472",0.149382716049383
"11474",0.369452382340934
"11475",0.329452852153667
"11477",0.0990260947141477
"11479",0.0817834394904459
"11480",0.0999113475177305
"11481",0.132387706855792
"11482",0.159231018818949
"11484",0.245171849427169
"11486",0.45132957292506
"11487",0.0856269113149847
"11488",0.129972502291476
"11489",0.18311476979037
"11490",0.0972393901936547
"11491",0.0881653026873295
"11492",0.123275609040211
"11496",0.035642999714856
"11498",0.187126561651276
"11499",0.783661802316835
"11501",0.161779397073515
"11502",0.0447227191413238
"11504",0.139642379272595
"11512",0.0826686004350979
"11513",0.136099825885084
"11514",0.154877484974572
"11515",0.0649537432947213
"11516",0.246275197195443
"11517",0.0862403100775194
"11518",0.0468837556814644
"11519",0.0743723589361173
"11520",0.148199860376982
"11522",0.649477698557453
"11532",0.0586734693877551
"11534",0.0793044394677908
"11535",0.431946006749156
"11536",0.555079297042435
"11538",0.446373850868233
"11539",0.109561752988048
"11540",0.442563081009296
"11541",0.205079708186976
"11542",0.348676527831841
"11544",0.0632258064516129
"11545",0.10305072720823
"11546",0.0790711346266902
"11548",0.469188270293243
"11549",0.123254401942927
"11550",0.140286109829257
"11551",0.268906455862978
"11552",1.03004807692308
"11553",0.13613540654357
"11554",0.1303683737646
"11555",0.347115875446657
"11556",0.748571428571429
"11564",0.0745570866141732
"11565",0.216637010676157
"11566",0.0511627906976744
"11567",0.331058538064907
"11568",0.354503165783693
"11569",0.0542825067688041
"11593",0.129032258064516
"11595",0.165795724465558
"11596",0.521585279547063
"11600",0.192916425400502
"11601",0.184453227931489
