"","GSE111270_enriched environment"
"11287",0.0644
"11298",-0.3973
"11302",0.0088
"11303",-0.0971
"11304",0.2162
"11305",-0.0821
"11306",0.0377
"11307",-0.0887
"11308",0.0315
"11350",0.0099
"11352",0.0018
"11363",0.1061
"11364",0.0613
"11370",0.0684
"11409",0.0045
"11416",0.0611
"11418",-0.0499
"11419",-0.0211
"11421",0.1484
"11423",-0.1198
"11425",-0.0176
"11426",0.0078
"11428",-0.003
"11429",-0.003
"11430",0.0063
"11431",0.1051
"11432",-0.0515
"11433",0.2443
"11434",0.01
"11435",0.1866
"11438",-0.0793
"11440",-0.296
"11441",-0.0407
"11443",0.1565
"11444",-0.0784
"11447",-0.0672
"11448",-0.885
"11449",0.1243
"11450",-0.331
"11459",0.1895
"11461",-0.0135
"11464",0.0465
"11465",0.0086
"11468",0.0427
"11470",-0.2581
"11471",0.5224
"11472",-0.3171
"11474",0.0615
"11475",-0.1186
"11477",-0.0694
"11479",-0.0691
"11480",0.0077
"11481",-0.0472
"11482",-0.0222
"11484",-0.0432
"11486",0.1017
"11487",-0.0147
"11488",-0.1239
"11489",-0.116
"11490",-0.0452
"11491",0.0298
"11492",-0.0061
"11495",-0.5073
"11496",-0.0636
"11497",0.5917
"11498",-0.3898
"11499",-0.3288
"11500",0.2062
"11501",-0.1205
"11502",5e-04
"11504",-0.2754
"11512",-0.0411
"11513",-0.1009
"11514",0.0555
"11515",-0.0728
"11516",0.3505
"11517",-0.0812
"11518",-0.0244
"11519",0.0113
"11520",0.0137
"11522",0.5596
"11529",-0.9322
"11532",0.0417
"11534",0.0746
"11535",-0.0261
"11536",0.0639
"11537",0.0174
"11538",-0.1921
"11539",0.0369
"11540",0.1605
"11541",-0.0421
"11542",-0.149
"11544",-0.0261
"11545",0.0019
"11546",0.0186
"11548",-0.0061
"11549",0.0166
"11550",-0.1802
"11551",0.0287
"11552",0.0202
"11553",0.0023
"11554",-0.1132
"11555",0.1603
"11556",0.1782
"11564",-0.0016
"11565",0.0651
"11566",-0.0169
"11567",0.2034
"11568",-0.1719
"11569",-0.0519
"11571",0.5761
"11572",0.245
"11576",-0.104
"11593",0.0858
"11595",-0.0751
"11596",-0.2913
"11600",-0.0298
"11601",-0.0104
"11602",0.7866
"11603",-0.0589
"11604",0.2316
"11605",0.0136
"11606",0.072
"11607",0.3744
"11608",-0.6564
"11609",-0.0556
"11610",0.128
"11611",-0.108
"11614",-0.5137
"11615",-0.1656
"11622",-0.1082
"11624",0.0331
"11625",-0.3159
"11628",-0.2659
"11629",0.1381
"11630",0.2751
"11632",0.0495
"11634",-0.3217
"11636",-0.0321
"11637",-0.0482
"11639",-0.2244
"11640",-0.0697
"11642",-0.2985
"11647",-0.0559
"11648",-0.1599
"11650",-0.0729
"11651",-0.012
"11652",0.1366
"11655",-0.0291
"11656",0.0053
"11657",0.7537
"11658",-0.0454
"11666",-0.0638
"11668",0.2474
"11669",-0.0305
"11670",0.2292
"11671",-0.0029
"11674",-0.0435
"11676",0.147
"11677",-0.024
"11682",-0.0442
"11684",-0.3566
"11685",0.5771
"11686",-0.0726
"11687",-0.0701
"11688",-0.1032
"11689",-0.2766
"11690",0.1655
"11692",-0.0178
"11694",-0.0808
"11695",0.0625
"11699",0.4502
"11702",-0.0034
"11704",0.0253
"11705",-0.4461
"11717",0.0199
"11720",0.3674
"11722",-0.2332
"11727",-0.0909
"11731",-0.2594
"11732",-0.0079
"11733",0.0077
"11735",-0.0313
"11736",0.0265
"11737",0.0136
"11739",0.0592
"11740",0.0249
"11744",0.1546
"11745",0.087
"11746",0.245
"11747",0.0738
"11749",0.009
"11750",-0.0583
"11752",-0.3319
"11754",-0.1335
"11757",0.0512
"11758",0.0081
"11761",0.179
"11764",-0.0937
"11765",-0.0159
"11766",-0.3444
"11767",-0.0048
"11768",0.3019
"11769",0.1647
"11770",0.2549
"11771",-0.0711
"11772",0.005
"11773",-0.0056
"11774",-0.0247
"11775",-0.0859
"11776",-0.0545
"11777",0.0718
"11778",-0.0094
"11781",-0.0103
"11782",0.0045
"11783",0.0281
"11784",0.0272
"11785",-0.038
"11787",-0.0613
"11789",-0.0225
"11790",-0.0996
"11792",0.1192
"11793",0.0181
"11796",0.0654
"11797",-0.0045
"11798",0.0799
"11799",-0.1937
"11800",0.0454
"11801",0.1545
"11803",-0.0312
"11804",-0.0229
"11806",-0.3699
"11807",-0.0568
"11808",-0.0054
"11810",0.3079
"11811",0.315
"11812",0.0201
"11813",0.2413
"11814",-0.2837
"11815",0.079
"11816",0.0305
"11818",0.5953
"11819",0.0761
"11820",-0.1716
"11821",0.0561
"11826",0.0535
"11827",0.5324
"11828",0.1126
"11829",0.1432
"11830",-0.5564
"11831",-0.6687
"11832",0.0686
"11833",0.3199
"11834",-0.0446
"11835",-0.1094
"11836",0.0299
"11837",0.0901
"11838",-0.5374
"11839",-0.3004
"11840",0.0147
"11841",0.1212
"11842",0.0019
"11843",0.0154
"11844",-3e-04
