"","GSE96961_enriched environment"
"14390",0.8508
"14391",-0.3372
"14394",-1.1635
"14395",1.0357
"14396",-2.2057
"14397",2.1931
"14400",1.4109
"14401",-0.438
"14402",1.7837
"14403",0.1528
"14405",-1.1816
"14406",1.5394
"14407",0.4702
"14409",-1.9214
"14411",-0.3136
"14412",-1.1908
"14415",-2.6454
"14417",-1.4633
"14419",0.2454
"14420",0.9619
"14421",0.2993
"14423",-0.4017
"14425",-1.6178
"14426",1.7226
"14428",0.9955
"14430",-1.7929
"14431",-0.5113
"14432",-2.7873
"14433",-0.6234
"14447",-0.2675
"14450",-0.1354
"14451",1.4779
"14453",-1.9325
"14455",-1.5506
"14456",-2.2605
"14457",0.5898
"14461",1.0032
"14466",-0.0385
"14467",-0.6988
"14469",0.8184
"14470",-1.3894
"14479",0.8549
"14489",0.6612
"14528",-0.5323
"14533",-0.4812
"14536",0.9726
"14537",0.0743
"14538",0.4648
"14539",0.2226
"14544",-0.6955
"14545",0.8953
"14547",1.2205
"14548",-0.7703
"14555",2.4681
"14559",0.6358
"14560",-0.1726
"14561",1.6031
"14563",-0.1453
"14566",-0.1167
"14567",-1.3522
"14569",-0.9078
"14570",-2.7936
"14571",1.8479
"14579",0.67
"14580",0.5962
"14583",0.2546
"14584",1.2611
"14585",1.6453
"14586",-0.3634
"14588",0.5
"14590",-0.927
"14593",-0.2529
"14594",0.2601
"14595",1.0574
"14598",2.5534
"14600",-0.7777
"14601",-0.6279
"14605",-3.3864
"14608",1.8825
"14609",-2.0908
"14611",2.1475
"14612",-1.3812
"14613",0.0344
"14615",1.4885
"14617",-2.2153
"14618",-1.119
"14619",-1.5069
"14623",-2.4604
"14628",1.513
"14629",0.6303
"14630",0.4246
"14632",-3.281
"14633",0.7253
"14634",1.8784
"14635",-0.8064
"14645",-1.4046
"14651",0.8749
"14652",-0.9628
"14658",0.2297
"14660",0.7049
"14661",-2.5216
"14663",0.5003
"14664",-1.5211
"14667",-0.6835
"14670",-0.1906
"14672",1.5046
"14673",1.3272
"14674",-1.1558
"14675",-0.1434
"14676",-0.8504
"14677",-1.1978
"14678",-1.7164
"14679",0.6367
"14680",-1.4847
"14681",-0.3465
"14682",1.5382
"14687",0.0262
"14688",-1.0297
"14693",-0.8988
"14694",-1.0532
"14696",-2.2749
"14697",-0.1841
"14700",-0.2951
"14701",-0.6946
"14702",0.6202
"14704",-1.9142
"14705",-0.6367
"14706",-4.816
"14707",-0.6379
"14708",0.9107
"14709",-1.271
"14710",0.3184
"14711",-1.166
"14712",0.5592
"14718",-0.0364
"14719",-0.3845
"14723",0.6593
"14724",0.0388
"14725",0.1509
"14726",0.2896
"14728",0.6562
"14729",1.1154
"14731",-0.4196
"14732",1.0159
"14733",2.2484
"14734",-1.6369
"14735",2.5037
"14738",0.0076
"14739",0.0406
"14745",-0.6217
"14747",-0.133
"14748",1.5086
"14751",-1.4532
"14755",1.1844
"14756",-0.8845
"14758",-0.2412
"14760",1.3756
"14761",1.3852
"14763",-0.5011
"14765",0.3903
"14766",-0.1316
"14768",0.1234
"14772",0.4043
"14773",-1.6319
"14775",-0.3719
"14778",0.1382
"14782",-0.4694
"14783",-2.2581
"14784",0.6825
"14786",-1.9807
"14787",1.0414
"14788",-0.4754
"14789",-1.1626
"14790",-0.1307
"14791",-0.9197
"14792",1.517
"14793",-0.9069
"14794",-2.7145
"14797",-1.3414
"14799",1.5033
"14800",0.09
"14802",-1.5789
"14803",-0.3931
"14804",-0.2319
"14805",-2.8938
"14806",0.1947
"14807",-2.0204
"14809",0.6756
"14810",0.1969
"14811",2.1291
"14812",1.6741
"14813",-0.0346
"14814",-2.4128
"14815",-0.057
"14816",2.0498
"14823",-1.4074
"14824",0.0605
"14827",0.7703
"14828",0.4922
"14840",0.22
"14841",-0.649
"14842",-0.5593
"14852",0.176
"14853",-0.1011
"14854",0.6426
"14859",-2.7341
"14860",-1.08
"14862",-2.846
"14863",-1.7263
"14865",1.1819
"14866",-1.1518
"14867",1.1553
"14869",-0.6024
"14870",-1.5067
"14871",-3.8739
"14872",-0.1661
"14873",-0.7107
"14874",-1.155
"14884",-1.2523
"14885",0.9998
"14886",-0.4494
"14894",-1.7383
"14897",0.6499
"14904",0.632
"14910",-1.2335
"14911",0.0498
"14912",-0.774
"14913",-2.5397
"14917",0.1665
"14919",-1.393
"14923",-0.754
"14924",-0.0989
"14933",2.1329
"14936",-0.271
"14950",7e-04
"14958",0.5546
"14960",0.0714
"14961",0.2763
"14962",-0.5691
"14964",-0.177
"14969",-0.8226
"14972",-0.0411
"14976",-1.5848
"14977",-0.2394
"14979",-2.1385
"14991",0.6115
"14998",-0.0294
"14999",0.4841
"15001",2.4838
"15002",-0.4919
