"","GSE96961_enriched environment"
"11302",0.00599820373517421
"11303",0.0167414658727918
"11304",0.108868697375403
"11305",0.0071414401904384
"11306",0.0141568562267041
"11307",0.00507041258835925
"11308",0.00604847058108923
"11350",0.00973291905711367
"11352",0.0100750381088059
"11363",0.00933902972953888
"11364",0.00603751611778304
"11370",0.00797836473516781
"11409",0.0167021082205028
"11416",0.00958344836024005
"11418",0.00454685082767016
"11419",0.0131346129763755
"11421",0.0259210904749314
"11423",0.0190604811762085
"11426",0.0118169931948278
"11428",0.00674840068663328
"11429",0.00295001090329279
"11430",0.00340496009471883
"11431",0.00663326464635696
"11432",0.00469340960533036
"11433",0.326812083918272
"11434",0.110227113738285
"11435",0.119026023437382
"11438",0.0229743614206219
"11441",0.0753299422992578
"11443",0.161431760204082
"11444",0.00445802044095172
"11459",0.0454497014939358
"11472",0.0222766763198931
"11474",0.128600984803676
"11475",0.0837719523779014
"11477",0.0101242781848741
"11479",0.00813325554029098
"11480",0.0160971138287238
"11481",0.01604621601868
"11482",0.015664332898224
"11484",0.0327861468028192
"11486",0.235533242933769
"11487",0.00862170249568598
"11488",0.00537519479137037
"11489",0.0480210777513051
"11490",0.0136372821246713
"11491",0.0168116803183859
"11492",0.0273513168976893
"11496",0.00452741064544274
"11498",0.482253086419753
"11501",0.0918086919168827
"11502",0.0116184872324709
"11504",0.0682279576135869
"11512",0.0141779768927612
"11513",0.0583062913968406
"11514",0.0120409516944477
"11515",0.0058555955766074
"11516",0.0367047997031056
"11517",0.00519222204470359
"11518",0.00270083977445125
"11519",0.01333862328903
"11520",0.0303923925215016
"11522",0.509335615714318
"11532",0.00709627438108821
"11534",0.00522949841054139
"11535",0.187421154475752
"11536",0.151645689073394
"11538",1.95786884586469
"11539",0.00414198762794905
"11540",0.0864268243059479
"11541",0.0408616532799034
"11542",0.415385517980592
"11544",0.00525861611103252
"11545",0.00819797939797726
"11546",0.0172463347365365
"11548",0.0577675549964216
"11549",0.0254703302617824
"11550",0.0170913643632691
"11551",0.0331865290329
"11553",0.0183825586632807
