"","GSE299436_exercise"
"24153",0.261880210426971
"24157",0.0977828311540648
"24158",0.102449888641425
"24159",0.067661373972712
"24161",0.0884466974351214
"24162",0.0760068065796937
"24163",0.329681400327415
"24165",0.290322580645161
"24166",0.354288682320491
"24167",0.110125646711013
"24170",0.0522734815798208
"24171",0.102428597876029
"24172",0.557781125737855
"24173",0.406599040539056
"24174",0.933586887621118
"24175",0.200944828749789
"24176",0.275932651039947
"24177",0.473244479809031
"24179",0.208448611538067
"24180",0.499593291242205
"24182",1.15248747624806
"24183",0.0698943870891183
"24184",0.0992324054378988
"24185",0.0641212474497231
"24186",0.261718290646535
"24188",0.137904107449633
"24189",0.0580899327511794
"24190",0.753577933905803
"24191",0.0907098835882219
"24192",0.084737922460898
"24197",0.695045448726155
"24203",0.696613190730838
"24205",0.176014187541565
"24206",0.081570996978852
"24208",0.241445197151294
"24209",0.32840918794296
"24210",0.48853445681613
"24211",0.179931389365352
"24212",0.0735988268182026
"24213",0.134914955688886
"24214",0.0940427467030469
"24215",0.146970139091528
"24216",0.479360607545321
"24217",0.597987685838714
"24218",0.157151626764886
"24221",1.12876276355921
"24223",0.0964262771748318
"24224",0.212751971954426
"24225",0.25501979071519
"24230",0.195841741135774
"24231",0.159518605773325
"24232",0.13415601586602
"24233",0.155399133663366
"24235",0.759300678446284
"24236",0.39917955190912
"24237",0.631507160718345
"24239",0.139428476352897
"24240",0.0947768938083708
"24241",0.647404530091308
"24242",0.0614306664494053
"24244",0.0733937923106399
"24245",0.101630640879788
"24246",0.249220716940415
"24247",0.682870637023384
"24248",0.0988850956143911
"24249",0.653533782616209
"24250",0.0866537717601547
"24251",0.166321779617175
"24252",0.177996781979083
"24253",0.297241020301926
"24254",0.602678193067209
"24255",0.726885947452229
"24257",0.643351955307263
"24258",0.0816516609748525
"24259",0.093114814136605
"24260",0.175635100911203
"24261",0.333266971929126
"24264",0.0712146734044544
"24265",0.419559585492228
"24267",0.0786914765906363
"24268",0.207696056815281
"24273",0.793043043043043
"24278",0.452604342989795
"24291",0.421577148154586
"24294",0.740723388305847
"24296",0.688060689987356
"24298",0.440729483282675
"24299",0.658535144713526
"24303",0.475116556434999
"24307",0.260677422284106
"24309",0.134862604540024
"24310",0.466273204402965
"24311",0.288243390763681
"24312",0.19711260827719
"24314",0.11202017221492
"24316",0.604984652036469
"24318",0.854463931248686
"24323",0.3511458672749
"24326",0.229484732824427
"24329",0.152198519808446
"24330",0.299030906882792
"24331",0.619384819650365
"24332",0.606975063245392
"24333",0.0731171299596104
"24334",0.0579129681749296
"24335",0.684246575342466
"24336",0.495750128008192
"24337",0.202402135231317
"24338",0.0994836373390558
"24356",0.12190749372535
"24361",0.126744624669936
"24362",0.567094434370205
"24367",0.682370677471026
"24368",0.089775967413442
"24370",0.255631814911164
"24373",0.281269543464665
"24375",0.0940740356698465
"24377",0.0720784915588687
"24379",0.159624078039496
"24380",0.147534618868901
"24382",0.106547619047619
"24383",0.0771189848532237
"24385",0.666311016271006
"24387",0.127440739252712
"24388",0.604945370902818
"24390",0.225807796539504
"24391",1.45317073170732
"24392",0.114530371956115
"24397",0.29164438332442
"24398",0.109700138725856
"24399",0.0977484070948855
"24400",0.0560639360639361
"24401",0.0771576183619886
"24404",0.120757109499436
"24406",0.123519184894675
"24407",0.122784185253332
"24408",0.0623523854511101
"24409",0.295838302680309
"24410",0.172231107556977
"24411",0.135889716368246
"24412",0.284733189758315
"24413",0.0934233161307397
"24414",0.142996020293465
"24415",0.158986686390533
"24416",0.0969387755102041
"24417",0.345830968827662
"24418",0.150234741784038
"24419",0.549622011251758
"24420",0.0683628887175533
"24421",0.115970486730929
"24423",0.119373776908023
"24424",0.421841024402029
"24426",0.0922256478626781
"24434",0.151155395378418
"24437",0.0825754819934522
"24438",0.734732824427481
"24439",0.085274974059051
"24440",0.257427372232738
"24443",0.426083434588902
"24446",0.41025641025641
"24448",0.156742113524735
"24450",0.236791852323361
"24451",0.159108989657916
"24464",0.395838926174497
"24465",0.0977872947894361
"24468",0.0679828052857825
"24471",0.188528078916402
"24472",0.252180605438686
"24473",0.308127195876656
"24476",0.526271126511562
"24477",0.571934034828626
"24479",0.0801369863013699
"24482",0.195664575014261
"24483",0.507019596373208
"24484",0.145267051504792
"24493",0.580335731414868
"24494",0.865616990113512
"24499",0.165437827991499
"24500",0.657016991818754
"24503",0.123931172806925
"24504",0.136801779535344
"24506",0.173664213918146
"24508",0.131618759455371
"24511",0.0811026277864655
"24513",0.0796791443850267
"24514",0.119029109441133
"24516",0.0915533090512649
"24517",0.228138648824459
"24518",0.0973211657344716
"24520",0.107871028923661
"24521",0.611306291919514
"24522",0.161098478222844
"24525",0.127647313067281
"24530",0.136806769985326
"24533",0.0958462264645723
"24534",0.0793509385937003
"24536",0.333670584734415
"24539",0.214306037671428
"24546",0.24877058777613
"24547",0.180204241948154
"24551",0.0795824192450261
"24552",0.0947052623043866
"24553",0.254403261182622
"24558",0.110410506885342
"24559",0.693693215025769
"24560",0.110595187842972
"24561",0.125477928397636
"24564",0.468599033816425
"24565",0.0803606773696943
"24566",0.856139993895615
"24567",0.162664601084431
"24571",0.25002475002475
"24572",0.384803921568627
"24575",0.472539489671932
"24577",0.244584575604865
"24581",0.549854174261757
"24582",0.154478622557555
"24583",0.72114229551163
"24584",0.430722455479948
"24585",0.771910560990218
"24586",0.1040393619554
"24587",0.127826053521993
"24588",0.10499532661751
"24590",0.319484348065056
"24591",0.116941312518069
"24592",0.112698412698413
"24594",0.678063824081523
"24596",0.642378929481733
"24598",0.127167630057803
"24599",0.738077131993482
"24600",0.157174887892377
"24602",0.377308287091786
"24603",0.121830913041979
"24604",0.205287146763902
"24605",0.0948022793990675
"24609",0.0777464464522069
"24610",0.791910739191074
"24611",0.38022658456095
"24612",0.735469915181875
"24613",0.364148685683406
"24615",0.151073831689557
"24616",0.344715705765408
"24617",0.426619747464293
"24618",0.725382932166302
"24624",0.0953144266337854
"24626",0.0814817316134261
"24627",0.121041331186259
"24628",0.107465382299819
"24629",0.101440040779916
"24631",0.848603625673689
"24638",0.564364387333639
"24640",0.100102145045965
"24641",0.3522659127902
"24642",0.0701149425287356
"24644",0.0751533742331288
"24645",0.0790376455719058
"24646",0.359664052094125
"24648",0.264817518248175
"24649",0.217669351018475
"24650",0.0624010136205258
"24651",0.341222879684418
"24653",0.218093699515347
"24654",0.193611809450139
"24655",0.112644654421913
"24659",2.45187993680885
"24660",0.10705596107056
"24661",0.475090453659894
"24664",0.63768115942029
"24666",0.0756634669678148
"24667",0.0777484061576738
"24668",0.0963563231988643
"24669",0.082073344778373
"24672",0.0713789107763615
"24673",0.0678733031674208
"24674",0.175885950710559
"24675",0.0943045042809282
"24678",0.276180415212199
"24679",0.158962264150943
"24680",0.190065359477124
"24681",0.121257167126779
"24683",1.15091423019168
"24684",0.811558139534884
"24686",0.0581891949604954
"24688",0.272651473040578
"24689",0.109692859992022
"24693",0.119274892722655
"24695",0.354992076069731
"24697",0.0992871270809296
"24699",0.215447154471545
"24701",0.110748121528912
"24703",0.0594851124691197
"24705",0.184626482506948
"24706",0.360559013975349
"24708",0.104404567699837
"24710",0.437184645845309
"24711",0.609293853189675
"24715",0.373737373737374
"24716",0.297371743371973
"24717",0.338018018018018
"24718",0.131479373673363
"24723",0.204974949459436
"24747",0.0980392156862745
"24750",0.129037511535747
"24763",0.68130352574797
"24765",0.175663157894737
"24766",0.122215876641919
"24767",0.7117903930131
"24768",0.525632844075729
"24769",0.745599763348617
"24770",0.669246298788694
"24771",0.124374553252323
"24772",0.102816486028165
"24775",0.190077656620931
"24777",0.362053353764714
"24778",0.106309130605162
"24779",0.85603371783496
"24780",0.184745238923012
"24781",0.102916813093027
"24782",0.138185842287509
"24783",0.347769164513351
"24784",0.133081069503445
"24785",0.3778833795576
"24786",0.106616611919287
"24787",0.0686168426551248
"24788",0.0759041270741739
"24790",0.100234758483318
"24791",0.208097329788464
"24795",0.661312173408167
"24796",0.286568771121811
"24797",0.24971388488943
"24799",0.0744200290942501
"24800",0.131235650177416
"24803",0.0527032283158304
"24804",0.0607490415806547
"24805",0.170606873019742
"24806",0.685186104218362
