"","GSE184615_enrichment"
"12038",0.0574669799984713
"12039",0.0101703708112401
"12040",0.00694634533937688
"12041",0.00644809354290806
"12042",0.0166876802909044
"12043",0.0131963550916625
"12045",0.281731380843981
"12048",0.0047282510103018
"12050",0.00597167980717914
"12053",0.0109402231908736
"12054",0.00925320241375927
"12055",0.00812778178819642
"12062",0.17907640499056
"12064",0.0174186400061841
"12068",0.0114051514823787
"12069",0.00591715976331361
"12070",0.00606152175798792
"12075",0.091948229779538
"12091",0.00746482192173057
"12095",0.444109835426041
"12111",0.0638707287588711
"12121",0.00320318875222062
"12122",0.0204603246836919
"12123",0.0084360485106631
"12125",0.0303859642494598
"12140",0.0451974455279275
"12142",0.17136456482177
"12144",0.023239584559163
"12151",0.00389790649791902
"12153",0.00963498217782213
"12156",0.0644696243469867
"12159",0.108834253741321
"12160",0.170886401127879
"12161",0.120707270722122
"12162",0.13478118681588
"12166",0.00331348193499222
"12167",0.00626515487646795
"12168",0.00580278667498693
"12169",0.0957627605684682
"12175",0.00717908963761379
"12176",0.00515357625516309
"12177",0.00385553099668559
"12180",0.13113809705337
"12181",0.00810776605899794
"12182",0.269128957677708
"12183",0.00673928279796971
"12189",0.0708274045871653
"12190",0.0144737994046734
"12192",0.026531122136987
"12193",0.0251625527930855
"12211",0.00326135177086198
"12212",0.00358079846675803
"12215",0.0091313790956678
"12217",0.0232356464572681
"12223",0.333639989820206
"12224",0.189849095818646
"12226",0.00595585498292804
"12227",0.0343484927036375
"12228",0.0128658786408746
"12229",0.116968215032838
"12234",0.00258363315636016
"12235",0.309135435819638
"12236",0.041369118835815
"12237",0.00358114719633602
"12238",0.00668648842459987
"12257",0.0938276766249498
"12258",0.0795329801318955
"12259",0.00730609249401985
"12260",0.00918580199159999
"12261",0.00485089643617314
"12262",0.0083974367464315
"12263",0.257089984684398
"12265",0.148690001531668
"12266",0.0990904239022167
"12267",0.054574305923534
"12268",0.0205157568075505
"12269",0.258787492161158
"12273",0.44842898434812
"12282",0.00468532860922165
"12283",0.0030197955906954
"12286",0.00660982219578293
"12287",0.00877650748931321
"12288",0.0201285846214604
"12289",0.00930771699472997
"12290",0.0123957121080496
"12291",0.00917310416556814
"12292",0.571474552648164
"12293",0.00343977336020507
"12294",0.00679938171187435
"12295",0.00556916907997327
"12296",0.00814471509138633
"12297",0.00605498788852249
"12298",0.0117759385593377
"12300",0.0100020411287389
"12301",0.00981182666274065
"12304",0.0111137320365801
"12305",0.0162532665175562
"12306",0.0562823900883506
"12307",0.014172335600907
"12308",0.038535248088144
"12310",0.188470364659902
"12315",0.00486399687531524
"12316",0.0757834088186399
"12317",0.0125860435424716
"12319",0.0173463166795505
"12321",0.00719586204481854
"12322",0.0261593141986956
"12323",0.00523160645963217
"12325",0.00949817160648332
"12326",0.00547390468412413
"12328",0.0069868991654302
"12330",0.00493350417593682
"12331",0.00372267978903542
"12332",0.0609214328966453
"12333",0.00801245359681392
"12334",0.00773232652863264
"12335",0.0440656798808782
"12336",0.00781859488311337
"12337",0.00769094837295298
"12338",0.21724463258062
"12339",0.0057868511034773
"12340",0.00414081756511163
"12343",0.00493283072896276
"12345",0.00320699315286362
"12348",0.00946173278598196
"12349",0.0118429501724241
"12351",0.018932979405291
"12354",0.0219612769607534
"12355",0.920342625695628
"12359",0.00369825851353521
"12361",0.00272201484587136
"12362",0.146524850430167
"12363",0.681597155253319
"12364",0.1600213710889
"12366",0.0255687954406253
"12367",0.0266923386940205
"12368",0.0641182056718938
"12369",0.0728266371714778
"12370",0.0392619598373561
"12371",0.00755342455520142
"12372",0.313454542645406
"12373",0.186159579109545
"12374",0.186323450387883
"12380",0.0377445422585973
"12385",0.0155641431931572
"12386",0.00339334527288152
"12387",0.00361268388605156
"12388",0.0101293310067288
"12389",0.0198876789412897
"12390",0.017585038550899
"12391",0.197825796391178
"12393",0.0228229031389337
"12394",0.107217110145077
"12395",0.00775035796360746
"12396",0.00512066838609818
"12398",0.0319061104075189
"12400",0.00566932709714175
"12402",0.0227042490043713
"12404",0.105945912572609
"12405",0.0480711487317338
"12406",0.0387986600353617
"12408",0.00527902827877912
"12409",0.34699536908369
"12411",0.00852135426202234
"12412",0.00668305420836689
"12416",0.0477480437363694
"12417",0.00435831994785175
"12418",0.00570528817034632
"12419",0.00270361375566953
"12421",0.0026654249860046
"12424",0.00401742050277979
"12426",0.117247583176083
"12427",0.24129230271815
"12428",0.0932507931716042
"12442",0.182416090898327
"12443",0.00674753193399552
"12444",0.0149644405565528
"12445",0.0173390420455907
"12447",0.0129346774919827
"12448",0.0302757697655717
"12449",0.0480501707050441
"12450",0.0070180998279513
"12452",0.0043678302288083
"12453",0.00469215277931886
"12454",0.0452095359931661
"12455",0.00514781691314488
"12457",0.00814297610023282
"12460",0.0129831457061779
"12461",0.0038960060220169
"12462",0.0039817126528677
"12464",0.00605897095818432
"12465",0.00358459200956898
"12466",0.00333537065212722
"12467",0.457675716713401
"12468",0.00572839569180126
"12469",0.00479417098734808
"12475",0.0927790087164521
"12476",0.0199895453983485
"12479",0.177544551803364
"12483",0.320097596652763
"12484",0.0346748273069028
"12488",0.0106578054725355
"12489",0.0562861960989421
"12490",0.0152286102308737
"12491",0.126870223986738
"12492",0.00506397454012687
"12493",0.106132234341711
"12494",0.0312584741941651
"12495",0.00978581611414929
"12496",0.0272141363324848
"12497",0.00725555171023198
