"","GSE184615_enrichment"
"12442",0.427101967799642
"12443",0.0821433620811537
"12444",0.122329230180496
"12445",0.131677796327212
"12447",0.113730723606168
"12448",0.173999338405557
"12449",0.219203491543917
"12450",0.0837740999829381
"12452",0.0660895621774596
"12453",0.0684992903563158
"12454",0.212625341841386
"12455",0.0717482885729331
"12457",0.0902384402582005
"12460",0.113943607570491
"12461",0.0624179943767573
"12462",0.0631008134089228
"12464",0.0778393920722941
"12465",0.0598714623971135
"12466",0.0577526679221594
"12467",0.676517343985652
"12468",0.0756861657887441
"12469",0.0692399522483088
"12475",0.304596468653942
"12476",0.141384388807069
"12479",0.421360358604561
"12483",0.565771682441568
"12484",0.186211780795155
"12488",0.103236647914079
"12489",0.237247120317491
"12490",0.123404255319149
"12491",0.356188466947961
"12492",0.0711616086111526
"12493",0.325779425903035
"12494",0.176800662312575
"12495",0.0989232839838493
"12496",0.164967076510693
"12497",0.085179526355997
"12499",0.0887601753287414
"12503",1.04298227744958
"12505",0.241566030385664
"12506",0.52183306800091
"12508",0.183008982035928
"12509",0.460777851021754
"12511",0.90194075587334
"12512",0.127255516772171
"12514",0.173924346808787
"12516",0.781715459681561
"12517",1.07630813953488
"12518",0.718512898330804
"12519",0.333827160493827
"12520",0.085832923564443
"12521",0.167234898155433
"12522",0.110587087331273
"12523",0.188353413654618
"12524",0.228626786146767
"12527",0.125809379727685
"12530",0.174036583200142
"12531",0.128997523419834
"12532",0.590035033086804
"12534",0.508460559796438
"12537",0.0829741379310345
"12539",0.057219013771657
"12540",0.0643998951781971
"12544",0.252480448231586
"12545",0.162456247146553
"12549",0.108290535583272
"12550",0.661341853035144
"12552",0.0645635348290389
"12554",0.0842168811077991
"12555",0.366908120472741
"12558",0.0631791369140019
"12560",1.40810686319668
"12561",0.114235662917204
"12562",0.135461200585652
"12563",0.114995503597122
"12564",0.0627611763778286
"12565",0.0890815197344153
"12566",0.273523467325399
"12567",0.0862824675324675
"12568",0.0717721050684425
"12569",0.0533333333333333
"12570",0.114836931557189
"12571",0.217933273974755
"12572",0.0585600530856005
"12575",0.232238074650526
"12576",0.0899700444168991
"12577",0.437042784305032
"12579",0.480560866794136
"12580",0.195488721804511
"12581",0.073910234107063
"12583",0.0906040268456376
"12585",0.317073170731707
"12587",0.337152379960421
"12589",0.0653087617200129
"12593",0.0838769516153965
"12606",0.164360847712317
"12607",0.0731707317073171
"12608",0.239827913081523
"12609",0.230194319880419
"12611",0.0837291740517547
"12614",0.101139400759601
"12615",0.259375
"12616",0.113334228548409
"12617",0.0746268656716418
"12626",0.0909722222222222
"12628",0.174692912576451
"12631",0.060860034814003
"12632",0.0651952807160293
"12633",0.10099573257468
"12638",0.550561797752809
"12642",1.65283018867925
"12648",0.0864691753402722
"12649",0.354134762633997
"12651",0.121690977849811
"12652",0.0726910299003322
"12653",0.102685357203175
"12654",0.166806370494552
"12655",0.781610128225937
"12659",0.449312714776632
"12660",0.0885660731021556
