"","GSE184615_enrichment"
"22637",-0.3681
"22640",-0.4259
"22642",-0.5965
"22643",-2.3673
"22644",1.0469
"22646",-0.663
"22648",0.3308
"22652",1.9907
"22654",-0.9687
"22658",0.2687
"22661",-1.4513
"22666",-1.2988
"22668",-0.5969
"22670",0.5392
"22671",-1.3615
"22673",-0.0171
"22678",0.6252
"22680",-0.7508
"22682",0.7932
"22685",0.3575
"22687",-0.3064
"22688",1.7463
"22689",-1.3968
"22690",-1.2342
"22691",-1.0787
"22693",0.0692
"22694",-0.0803
"22695",1.4273
"22696",1.5698
"22697",0.7109
"22698",-0.6267
"22700",0.0106
"22701",1.7868
"22704",3.6989
"22709",-1.591
"22710",-0.0053
"22712",-1.4383
"22715",3.1744
"22717",-0.1076
"22718",-0.5483
"22719",-1.8147
"22720",-2.8867
"22722",0.1803
"22724",-0.7431
"22746",-0.5201
"22750",0.2732
"22751",0.0997
"22754",0.4181
"22755",-1.6847
"22756",0.7929
"22757",-0.6069
"22758",1.3546
"22759",-1.9404
"22761",-3.2987
"22762",0.0898
"22763",1.5179
"22764",-0.5183
"22770",-1.4546
"22771",-1.6498
"22772",0.5128
"22773",-0.8786
"22774",0.679
"22775",-0.295
"22776",1.0698
"22778",0.1398
"22779",-0.9871
"22781",-0.1712
"22782",1.8968
"22784",-4.9458
"22785",-0.378
"22791",-0.816
"22793",1.7499
"23789",0.7894
"23790",-1.8975
"23792",-0.9252
"23794",1.6753
"23796",1.6878
"23797",-2.1824
"23801",0.8224
"23802",-0.7264
"23805",-0.6848
"23806",-0.5949
"23807",-0.9599
"23808",0.3174
"23821",3.282
"23825",0.5461
"23827",-1.1421
"23828",0.8623
"23829",1.6185
"23830",0.6519
"23831",0.9821
"23833",0.692
"23834",0.1651
"23836",0.6759
"23837",0.7302
"23845",0.0561
"23849",2.2661
"23850",0.0417
"23853",0.0231
"23854",2.3712
"23856",-0.0254
"23857",0.8005
"23859",2.5455
"23863",-0.924
"23871",2.0971
"23872",-1.134
"23873",0.1108
"23874",-0.3638
"23876",2.2332
"23877",0.6145
"23879",-2.038
"23880",1.4488
"23881",0.3975
"23882",2.5796
"23885",0.8877
"23887",1.1428
"23888",0.6078
"23890",-0.5261
"23892",-0.4101
"23893",4.2689
"23894",-1.6185
"23897",0.7644
"23908",0.038
"23912",-0.3005
"23917",2.5611
"23918",-0.7935
"23920",1.3506
"23921",2.6189
"23922",-1.3457
"23924",1.3852
"23928",0.647
"23934",2.933
"23936",1.7293
"23938",-3.0535
"23939",0.4458
"23942",-0.8001
"23943",-1.4143
"23945",0.0764
"23947",0.623
"23948",-0.3439
"23950",0.1185
"23954",0.1986
"23955",1.8121
"23956",0.321
"23959",-0.0217
"23962",-0.0664
"23963",4.5307
"23964",2.3967
"23965",1.7128
"23966",3.175
"23967",0.2194
"23969",-0.8193
"23970",-0.0721
"23971",-0.5205
"23972",0.2265
"23980",-1.8674
"23983",0.0769
"23984",-1.1684
"23985",-1.0672
"23986",0.119
"23988",1.2019
"23989",-0.7719
"23991",-0.4937
"23992",-0.2612
"23994",1.6113
"23996",-0.3713
"23997",-0.1815
"23999",-1.7554
"24000",-0.7655
"24001",-0.0802
"24004",2.261
"24010",-1.1398
"24012",-0.0038
"24014",-0.2113
"24015",0.4123
"24017",-0.2398
"24018",-0.916
"24030",0.0171
"24044",-0.7886
"24045",1.0606
"24047",2.2397
"24050",-1.0237
"24051",0.2472
"24052",1.1291
"24055",0.9225
"24056",-1.3492
"24057",0.154
"24058",-0.4344
"24059",-2.2495
"24060",-0.6997
"24061",-0.1199
"24063",-2.3495
"24064",0.3117
"24066",-0.6093
"24067",1.9565
"24068",0.0617
"24069",-0.3386
"24070",-0.4648
"24071",-0.2701
"24074",0.8064
"24075",0.6765
"24082",0.3119
"24083",2.2811
"24086",-0.9384
"24087",1.9132
"24088",-1.8241
"24099",-1.0389
"24100",-0.8106
"24105",-2.0248
"24109",-0.1968
"24110",0.3178
"24115",-0.5792
"24116",-0.0285
"24117",-0.6021
"24127",-0.7967
"24128",0.8537
"24131",-0.9064
"24132",-1.3335
"24135",-1.6626
"24136",-1.6658
"26356",2.0476
"26357",-0.3143
"26358",0.531
"26360",0.6564
"26361",-1.1867
"26362",-1.9724
"26363",1.5673
"26364",1.1378
"26365",-0.5511
"26367",-1.8768
"26370",1.6314
"26371",-0.9474
"26372",-0.6774
"26373",-1.0563
"26374",-0.0469
"26377",1.2458
"26378",1.0514
"26379",-1.4149
"26380",-0.287
"26381",0.6256
"26382",0.4151
"26383",-0.0675
"26384",-1.1848
"26385",-1.3308
"26386",-2.1427
"26390",0.7519
"26394",-0.0365
"26395",-1.2489
"26396",-1.4351
"26397",-0.8734
"26398",0.6741
"26399",-0.9826
"26400",-2.9119
"26401",1.1604
"26403",-0.8274
"26404",2.6968
"26405",-1.4287
"26406",-1.1081
"26407",-4.6131
"26408",-0.2916
"26409",-0.1519
"26410",-0.1084
"26411",0.5249
"26412",-2.3283
"26413",-0.6646
"26414",0.021
"26415",0.08
"26416",-1.1035
"26417",-0.1959
"26419",2.7558
"26420",-0.5033
"26422",-1.3947
"26425",-0.9401
"26426",-1.2468
"26427",0.123
"26428",1.0621
"26429",-0.6879
"26430",-0.2338
"26431",-0.2227
"26432",0.6221
"26433",-0.8564
"26436",-1.5283
"26440",-0.2925
"26441",-0.4556
"26442",-0.1422
"26443",0.2015
"26444",0.2332
"26445",-1.1176
"26446",-1.2175
"26447",-0.4902
"26448",0.9823
"26450",1.3097
"26451",-0.7895
"26456",2.1709
"26457",-0.4308
"26458",-0.8087
"26462",1.1243
"26465",0.2454
"26466",-0.103
"26554",0.1363
"26556",0.8398
"26557",-0.317
"26558",-0.6924
"26559",-1.4475
"26561",1.3281
"26562",-2.2716
"26563",-1.561
"26564",0.7854
"26568",0.1223
"26569",0.1175
"26570",2.1283
"26572",-0.3244
"26611",0.4925
"26754",-0.0174
"26757",1.392
"26874",0.6811
"26875",0.8562
"26877",0.7293
"26878",1.129
"26879",2.2115
"26885",-0.1451
"26888",-0.3346
"26889",1.7561
"26891",-0.6226
"26893",0.3596
"26894",-0.9747
"26895",1.7344
"26896",-0.2255
"26897",0.921
"26900",0.4298
"26901",1.2018
"26903",0.1647
"26905",-0.4508
"26908",0.3521
"26909",0.8092
"26912",-0.4338
"26913",0.2611
"26914",0.5083
"26919",0.4413
"26920",0.8047
"26921",3.386
"26922",-0.7344
"26926",0.2686
"26931",-0.5103
"26932",1.1989
"26934",-0.4196
"26936",-1.3773
"26938",0.5862
"26939",0.5558
"26940",-1.4485
"26941",-0.1592
"26942",-0.996
"26943",0.0553
"26946",0.8185
"26949",-0.031
"26950",0.937
"26951",0.7768
"26961",-1.0582
"26965",0.0865
"26968",-0.5366
"26971",-3.3922
"26987",0.959
"26992",0.6738
"27008",1.1057
"27015",-0.5106
"27028",-1.0191
"27029",1.0766
"27041",-0.5926
"27045",0.6604
"27047",1.8765
"27049",-1.814
"27050",-0.8929
"27053",-1.0312
"27054",-0.3795
"27055",0.7923
"27056",-0.3414
"27057",0.4901
"27058",-0.2711
"27059",0.6764
"27060",-0.5954
"27061",-0.5623
"27062",-1.4595
"27078",0.1396
"27081",0.7471
"27096",-0.0495
"27103",-0.0194
"27176",-0.1865
"27204",-1.109
"27205",1.567
"27206",0.4331
"27207",0.0321
"27214",0.7072
"27215",0.9091
"27219",3.2188
"27220",1.3482
"27221",-0.4176
"27223",-0.928
"27224",1.2912
"27225",0.1062
"27226",0.802
"27261",1.9977
"27267",0.606
"27273",-0.5951
"27274",0.0802
"27275",-0.1782
"27276",-0.9429
"27277",0.6701
"27279",-1.4329
"27280",1.6488
"27281",-0.6157
"27354",-0.7909
"27355",-0.7144
"27357",0.4442
"27359",-1.1552
"27360",0.0731
"27361",0.0899
"27362",0.7165
"27364",1.988
"27366",-0.8957
"27367",-1.2381
"27368",1.2613
"27369",-0.3425
"27370",0.7381
"27373",-1.3999
"27374",1.7349
"27375",1.0111
"27376",0.2168
"27377",-0.5392
"27385",3.0677
"27386",0.7312
"27387",-0.0542
"27388",1.1805
"27390",1.6705
"27392",0.9788
"27393",-0.4572
"27395",-0.4322
"27397",-0.3876
"27398",-1.9244
"27399",-1.4457
"27401",-0.224
"27402",1.7173
"27403",-3.1195
"27404",0.6523
"27405",-0.662
"27406",-0.8986
"27407",-2.371
"27410",1.7933
"27411",1.1833
"27414",-0.9882
"27416",-3.7144
"27418",-0.1406
"27419",-0.8505
"27421",0.8505
"27425",-0.0084
"27426",-1.0413
"27428",0.3049
"27493",0.5036
"27494",0.4521
"27528",1.2542
"27632",-0.4395
"27643",1.6948
"27660",2.4163
"27681",-1.0586
"27756",0.1762
"27762",-0.9489
"27784",0.2137
"27801",-1.2594
"27878",0.5463
"27883",0.437
"27886",-0.544
"27965",-0.5454
"27966",-0.975
"27967",-0.3215
"27973",0.2888
"27979",0.2824
"27981",0.727
"27984",-0.518
"27993",-0.3571
"27998",0.997
"27999",-0.4791
"28000",0.1361
"28006",-2.1114
"28010",-0.7393
"28015",1.6792
"28018",2.168
"28019",0.3388
"28028",-0.1725
"28030",0.829
"28035",-0.0102
"28036",-0.6521
"28040",-1.8831
"28042",1.0665
"28064",0.9459
"28071",-0.3147
"28075",1.1728
"28077",-0.9728
"28080",0.9932
"28081",-2.3846
"28084",2.8195
"28088",-2.2854
"28105",-0.2303
"28106",1.271
"28109",-0.5222
"28113",0.0516
"28114",-2.5287
"28126",-0.1304
"28135",0.0807
"28146",0.4842
"28169",-0.0165
"28185",-0.3485
"28193",0.5927
"28199",1.3202
"28200",-0.0489
"28240",0.2289
"28250",1.8178
"28253",-1.7707
"28295",0.8551
"29805",0.2938
"29806",0.3585
"29807",0.0699
"29808",0.3772
"29809",-0.6776
"29810",0.0451
"29811",0.8654
"29812",-1.05
"29813",-0.8324
"29815",0.6286
"29816",1.4924
"29817",3.3768
"29819",-0.792
"29820",1.1729
"29856",0.7172
"29857",-2.8323
"29858",-0.224
"29859",-0.6397
"29861",-0.5412
"29862",0.7766
"29863",-1.1843
"29864",0.7551
"29867",-1.3824
"29869",1.4174
"29870",0.5348
"29871",1.5175
"29873",0.5051
"29875",1.1325
"29876",0.8587
"29877",-0.3195
"30045",-0.4234
"30046",-0.7217
"30049",0.9314
"30050",-0.9914
"30052",-1.4676
"30054",1.4621
"30055",-0.1823
"30056",-0.5433
"30057",0.4142
"30058",0.7157
"30059",0.996
"30060",-1.359
"30785",-0.8385
"30791",1.2149
"30794",0.2371
"30795",0.136
"30805",-0.2521
"30806",-0.7892
"30838",-0.455
"30839",0.9535
"30840",-1.8738
"30841",0.4679
"30843",-0.4843
"30853",0.3306
"30877",-0.8906
"30878",-2.777
"30926",0.2531
"30930",0.7937
"30931",-1.2022
"30932",-0.2391
"30933",-1.829
"30934",-0.7198
"30935",-1.8043
"30937",-2.1739
"30938",0.0053
"30939",0.2138
"30940",-2.6325
"30941",-0.2911
"30944",0.1546
"30945",-0.4686
"30946",0.1877
"30947",1.0957
"30948",-1.0024
"30949",-1.1387
"30951",2.8653
"30953",2.2779
"30954",-1.316
"30955",0.7421
"30956",-0.5518
"30957",-0.5802
"30959",0.2006
"30960",0.3293
"30963",0.4236
"50492",-0.5026
"50493",-0.8804
"50496",-1.0266
"50497",-0.8847
"50498",1.0653
"50500",0.3226
"50505",-1.9921
"50523",-2.204
"50524",-1.197
"50525",0.4341
"50527",-0.6657
"50529",-1.2643
"50540",-0.8052
"50706",1.333
"50708",0.1157
"50709",-0.4497
"50720",-1.2205
"50721",-0.1527
"50722",0.5792
"50723",-0.5278
"50724",-1.7039
"50753",-0.7703
"50754",1.0606
"50755",0.1516
"50758",0.0443
"50759",0.9775
"50760",-0.0837
"50762",0.0362
"50765",0.7967
"50766",-1.0255
"50767",0.22
"50768",2.3999
"50769",-0.314
"50770",-0.7059
"50771",-1.5533
"50772",0.9299
"50773",0.7667
"50776",0.9059
"50779",0.6483
"50780",0.1059
"50781",-3.0185
"50782",-1.9618
"50783",-1.8754
"50784",-0.4831
"50785",-0.17
"50786",0.8841
"50787",0.808
"50788",-1.1495
"50789",-1.1176
"50790",1.6523
"50791",-1.7199
"50793",-1.7039
"50794",-1.9603
"50795",-0.5701
"50797",-0.2607
"50798",0.1394
"50799",-1.7805
"50817",0.7002
"50849",0.0381
"50850",2.207
"50868",-0.7598
"50873",0.4362
"50875",0.3366
"50876",1.1481
"50877",0.2153
"50878",0.3406
"50880",-0.3192
"50883",0.5417
"50884",-0.4375
"50887",0.5529
"50905",-0.1648
"50907",0.8038
"50908",-0.2595
"50909",-0.9824
"50911",-1.6004
"50912",0.5424
"50913",0.3775
"50914",3.1763
"50915",2.0626
"50917",-1.5416
"50918",2.6659
"50926",-0.3808
"50927",1.7619
"50928",-1.0276
"50931",-0.5835
"50932",-1.0346
"50933",1.7649
"50934",1.6067
"50935",-1.9257
"50994",1.2055
"50995",-0.2059
"50996",-1.5783
"50997",0.3335
"51786",0.7633
"51788",-0.0947
"51789",-4.3398
"51791",-1.7815
"51792",-0.1758
"51793",1.61
"51796",0.9404
"51797",2.1119
"51798",-0.4825
"51799",1.0022
"51800",-1.6261
"51801",0.2413
"51810",-0.1376
"51812",-0.3769
"51813",0.0464
"51869",-0.7758
"51875",3.382
"51885",-1.3977
"51886",2.1737
"51897",-0.7537
"51902",-0.6011
"51938",0.4616
"51944",0.3896
"51960",-0.1191
"52004",-0.9916
"52009",0.5797
"52013",-1.2712
"52014",0.4635
"52020",-0.3103
"52023",0.1643
"52024",0.9633
"52028",2.1535
"52033",-0.1698
"52036",-1.643
"52040",1.1687
"52055",-1.0751
"52064",-0.8178
"52065",0.8773
"52076",-0.8414
"52118",0.1178
"52120",-0.4933
"52123",1.9127
"52132",-0.8093
"52150",-1.0679
"52163",0.7614
"52174",-0.5238
"52184",-0.2067
"52187",-2.3759
"52202",-0.5929
"52206",0.3704
"52231",-0.8642
"52245",-0.7178
"52250",0.3483
"52276",1.1292
"52323",0.1594
"52331",1.1098
"52335",0.2489
"52348",1.5226
"52357",0.5851
"52377",-0.2239
"52389",2.8089
"52392",0.0368
"52397",-2.1228
"52398",2.3683
"52428",-0.61
"52430",-1.2037
"52432",1.1937
"52440",0.1385
"52443",-0.7337
"52463",3.2649
"52466",0.1178
"52468",-1.5049
"52469",-0.3618
"52477",0.1661
"52480",0.0806
"52502",-0.2033
"52504",-1.8143
"52513",-0.8909
"52521",-0.3689
"52530",0.1327
"52535",-0.69
"52538",0.4785
"52551",-0.848
"52552",1.0967
"52563",0.554
"52570",0.2378
"52575",1.2921
"52585",0.8662
"52588",1.3964
"52589",0.0076
"52592",-1.2938
"52609",-1.9155
"52615",-1.7481
"52626",-4.1854
"52633",0.7201
"52635",0.1568
"52637",0.2049
"52639",0.4226
"52653",0.5448
"52662",-0.4604
"52665",-0.2947
"52666",-3.0811
"52668",-1.4433
"52683",-0.9783
"52686",1.0522
"52690",-1.0932
"52696",2.3379
"52700",-0.5617
"52705",0.0608
"52708",0.6695
"52710",-1.4292
"52712",-0.2603
"52713",-1.4165
"52715",0.1439
"52717",0.4766
"52808",-2.3
"52815",-0.0559
"52822",0.4485
"52829",-2.2254
"52830",0.2621
"52837",0.1286
"52838",-1.1635
"52840",-1.295
"52846",-0.9367
"52850",1.1378
"52855",-1.3098
"52856",1.0344
"52857",-0.0327
"52858",0.6763
"52864",3.4307
"52874",0.3279
"52882",-1.1095
"52892",0.8692
"52897",-2.4154
"52898",2.1969
"52906",-0.2188
"52915",0.6154
"53310",-1.553
"53311",1.4449
"53312",-0.6162
"53313",0.4283
"53317",-1.9313
"53318",0.7896
"53319",-1.8995
"53320",-0.2359
"53321",-0.2391
"53322",0.8228
"53323",-0.2563
"53324",0.3681
"53325",0.0983
"53328",1.5986
"53330",0.573
"53331",0.0416
"53332",-0.7831
"53333",0.399
"53334",-0.678
"53356",-0.1602
"53357",-0.9238
"53374",3.1466
"53375",-0.7252
"53376",-0.9939
"53378",-2.2368
"53379",0.7866
"53380",-1.1816
"53381",0.9062
"53382",-0.4642
"53404",1.1771
"53412",-0.775
"53413",0.497
"53414",-1.0207
"53415",-0.6739
"53416",-1.1245
"53417",-0.3329
"53418",0.9201
"53419",0.2865
"53420",2.1397
"53421",1.1803
"53422",-0.095
"53424",-1.3089
"53598",1.6367
"53599",0.8737
"53600",-0.2694
"53601",1.4092
"53602",0.4583
"53604",-0.3069
"53605",0.3941
"53607",-0.5392
"53608",-0.0122
"53609",-1.5317
"53610",-0.0226
"53611",-0.7144
"53612",-1.2141
"53614",-0.2174
"53618",0.1348
"53619",0.7271
"53620",-0.609
"53621",-0.1769
"53623",-0.4581
"53625",-1.1506
"53626",1.2238
"53627",0.2724
"53761",-0.0522
"53791",-1.1843
"53817",-0.0207
"53857",1.3373
"53858",-0.8693
"53859",-0.2715
"53860",0.8643
"53861",0.2962
"53867",1.6879
"53869",0.7525
"53870",2.0279
"53871",0.5997
"53872",0.4776
"53881",0.71
"53883",-0.048
"53885",-0.5564
"53886",-0.0863
"53890",-2.6879
"53892",-0.1407
"53893",-0.4477
"53895",-0.0311
"53896",1.1021
"53897",1.3965
"53901",-1.9689
"53902",0.4914
"53945",1.6955
"53951",-0.1765
"53970",1.6528
"53972",0.4167
"53975",-1.5073
"53978",0.5659
"54003",-1.3126
"54004",-1.4318
"54006",1.6232
"54122",-1.533
"54123",2.2529
"54124",-0.2802
"54125",0.1589
"54126",2.3017
"54127",0.0095
"54128",0.2922
"54130",-0.7445
"54131",0.3976
"54132",-0.3749
"54135",0.7625
"54137",1.8373
"54138",0.1758
"54139",0.307
"54140",-0.357
"54141",-0.3876
"54151",0.7648
"54152",-0.7661
"54153",-1.6698
"54156",-1.3147
"54160",-0.4729
"54161",-0.8681
"54169",-1.78
"54170",-2.1136
"54188",-0.0285
"54189",-0.3083
"54194",-2.035
"54195",-0.9281
"54196",-1.6964
"54197",0.4314
"54198",0.35
"54199",0.0795
"54200",0.2231
"54201",-1.6581
"54204",-1.5407
"54208",0.4568
"54214",1.3458
"54215",-0.4522
"54216",1.7906
"54217",-0.2127
"54218",-0.4264
"54219",2.2662
"54324",-1.4684
"54325",4.016
"54326",-0.6607
"54338",0.3973
"54342",0.1104
"54343",-0.672
"54351",1.762
"54353",-1.6106
"54354",0.9172
"54357",0.5918
"54364",0.2199
"54366",-0.8926
"54367",-0.5799
"54368",-0.1898
"54369",0.5877
"54371",0.4384
"54373",-0.3123
"54375",1.7507
"54376",1.2144
"54377",1.5531
"54378",0.4914
"54380",-0.2303
"54381",0.086
"54383",0.6507
"54384",0.5166
"54387",-0.1799
"54391",-0.8036
"54392",1.1838
"54393",-0.4686
"54394",-1.0156
"54396",-0.0022
"54397",-0.5218
"54399",-0.7626
"54401",0.3548
"54402",1.2887
"54403",-0.2659
"54405",0.7696
"54409",0.5134
"54411",0.0364
"54418",0.2822
"54445",-1.2947
"54446",0.806
"54447",-0.8573
"54451",-0.1177
"54473",1.9213
"54484",0.1582
"54485",0.1387
"54486",0.1639
"54519",1.0671
"54524",-0.5455
"54525",-2.4461
"54526",0.8804
"54561",0.5355
"54562",-1.6779
"54563",0.8062
"54598",2.0431
"54601",1.6482
"54604",-0.6953
"54607",1.1392
"54608",0.2294
"54609",1.0195
"54610",0.6768
"54611",2.3108
"54612",0.1456
"54613",-0.5923
"54614",-2.3
"54616",-1.4953
"54624",-0.4482
"54630",0.4157
"54631",2.4335
"54632",0.0286
"54633",-0.0439
"54634",0.8115
"54635",2.4184
"54636",-1.8282
"54637",1.1116
"54638",-0.44
"54644",-1.1805
"54645",-0.4509
"54646",-0.8826
"54648",0.2474
"54650",-1.3631
"54651",0.1156
"54667",1.6335
"54670",-0.0245
"54673",1.9594
"54678",-0.2493
"54683",-0.8287
"54709",0.1492
"54710",1.0683
"54711",-0.0534
"54712",0.9313
"54713",0.9504
"54720",-2.4048
"54721",-1.113
"54722",-0.282
"54723",-1.137
"54725",1.5127
"55927",0.6848
"55932",0.7742
"55934",-1.6179
"55935",1.2325
"55936",-1.8954
"55942",0.3255
"55943",0.4471
"55944",-0.024
"55946",2.0813
"55947",-2.2605
"55948",-0.4574
"55949",1.0183
"55950",-0.6189
"55951",0.638
"55960",-0.4664
"55963",2.7593
"55978",0.5686
"55979",0.9597
"55980",0.1105
"55981",-0.0662
"55982",0.7868
"55983",0.8995
"55984",-4.8045
"55987",0.8119
"55988",0.3259
"55989",0.2405
"55990",-2.8096
"55991",0.8601
"55992",4e-04
"55994",-2.5247
"56009",-0.4875
"56012",2.3451
"56013",2.1766
"56016",-0.9257
"56017",0.7454
"56018",-1.7251
"56030",0.5615
"56031",0.904
"56032",0.0773
"56036",-0.1877
"56040",-1.3098
"56041",0.4885
"56043",1.6385
"56044",0.8562
"56045",0.0721
"56046",-2.2136
"56047",0.3714
"56048",-0.8184
"56050",-0.9425
"56055",0.4282
"56068",-1.1886
"56070",2.5144
"56072",0.3999
"56075",0.0784
"56077",-1.2771
"56078",0.1846
"56079",0.1314
"56085",-0.5666
"56086",-0.4084
"56087",0.874
"56088",2.2012
"56089",-0.7579
"56095",-0.3127
"56149",-1.0974
"56150",-1.0648
"56173",1.1216
"56174",0.4571
"56175",6.2513
"56176",-0.232
"56177",-2.4602
"56187",-0.3427
"56188",0.9289
"56190",-1.2773
"56191",0.6585
"56193",-0.4138
"56194",0.7831
"56195",0.789
"56196",-1.4447
"56198",2.1354
"56199",-1.6099
"56200",-2.0616
"56205",-0.0968
"56207",2.1947
"56208",-0.7125
"56209",1.6012
"56210",-1.2915
"56212",0.4439
"56213",-0.3793
"56214",-0.67
"56215",-1.5519
"56216",-0.3872
"56217",-1.1679
"56218",-0.8256
"56219",-1.6177
"56220",1.9355
"56222",-0.2301
"56224",-1.7742
"56226",-1.7818
"56228",0.2998
"56229",-1.1201
"56233",-1.4078
"56248",1.5775
"56249",-1.7153
"56258",0.1066
"56264",1.0829
"56273",-1.4998
"56274",-0.5837
"56275",-1.5446
"56277",0.7398
"56278",1.2237
"56279",1.8983
"56280",0.0026
"56282",0.9862
"56284",-1.2086
"56289",-1.3133
"56291",-0.0978
"56292",-1.1073
"56294",-0.7168
"56295",0.0801
"56296",1.3284
"56297",-1.1789
"56298",0.8372
"56299",-1.2039
"56305",-1.3906
"56306",0.0892
"56307",-0.0091
"56309",0.7119
"56310",-1.7545
"56312",1.1297
"56314",-0.3681
"56315",1.6501
"56316",-0.1526
"56317",0.4675
"56318",-0.6431
"56320",-1.6424
"56321",-0.8142
"56322",0.8649
"56323",-0.8238
"56324",1.0585
"56325",-0.3495
"56327",-0.1318
"56330",0.1168
"56332",1.0056
"56334",-0.1557
"56335",0.0175
"56336",-2.2483
"56338",0.4722
"56347",0.1526
"56348",1.1639
"56349",-2.8503
"56350",-1.7954
"56351",-0.193
"56353",1.078
"56354",-0.7235
"56356",1.6575
"56357",-0.7828
"56358",-1.4541
"56360",0.5434
"56361",-3.3229
"56363",2.712
"56364",0.0208
"56367",0.9269
"56368",0.7417
"56369",0.5911
"56370",1.9764
"56371",-0.1314
"56372",0.3889
"56374",-1.1115
"56375",-0.8184
"56376",-0.4095
"56378",-1.365
"56380",-1.4045
"56381",0.1731
"56382",-0.9692
"56384",0.3306
"56386",0.2929
"56389",-1.1125
"56390",-1.2165
"56392",1.3843
"56395",0.9025
"56397",1.9622
"56398",-0.6214
"56399",-0.5562
"56401",-0.4019
"56403",-0.0954
"56404",-0.3849
"56405",-0.4926
"56406",0.7654
"56407",-0.3419
"56409",-0.4517
"56410",-3.2297
"56412",0.11
"56417",-0.2045
"56418",-0.3251
"56419",-1.2296
"56420",-0.1042
"56421",1.0256
"56422",0.5306
"56424",-0.228
"56426",0.8853
"56427",0.8768
"56428",0.1908
"56430",0.1717
"56431",1.9032
"56433",-0.835
"56434",0.639
"56436",-1.3518
"56437",-0.3447
"56438",0.481
"56440",0.8314
"56441",-1.0718
"56443",0.2334
"56444",-0.3597
"56445",-0.9857
"56447",1.7609
"56448",-3.4398
"56449",2.3551
"56451",-0.0066
"56452",0.864
"56453",-0.8244
"56454",0.6958
"56455",1.019
"56456",-1.0887
"56457",0.7905
"56458",1.0127
"56459",0.2869
"56461",1.6497
"56462",-1.3401
"56463",-2.4243
"56464",1.7639
"56468",-0.9212
"56469",-1.6543
"56470",0.8777
"56471",2.0869
"56473",0.4944
"56480",1.2118
"56484",-1.8183
"56485",-3.7482
"56486",0.2515
"56488",-2.2655
"56489",0.3344
"56490",-0.4183
"56491",-0.0943
"56494",-0.6498
"56495",0.3112
"56496",1.1491
"56501",0.8393
"56503",-1.3982
"56504",-1.208
"56505",0.9449
"56506",1.2552
"56508",-2.2858
"56513",-0.0755
"56515",0.5716
"56516",1.2052
"56517",1.6205
"56520",-1.4438
"56522",-1.7931
"56523",-0.032
"56524",1.9139
"56525",0.6715
"56526",0.05
"56527",1.2434
"56529",0.3573
"56530",0.3927
"56531",0.6141
"56533",1.8955
"56534",-0.0643
"56535",-0.617
"56541",-1.5392
"56542",4.9068
"56543",-0.1399
"56544",-2.2395
"56546",-1.2387
"56550",-0.9479
"56551",0.0577
"56612",-1.7409
"56613",-2.1111
"56615",0.0574
"56622",-1.8771
"56626",-0.4271
"56631",0.5765
"56632",-0.2328
"56637",0.5682
"56644",-0.4208
"56690",0.636
"56692",1.6568
"56693",2.4284
"56695",0.0935
"56697",-0.9554
"56698",-0.4212
"56699",-0.6568
"56700",1.6626
"56702",-0.7537
"56703",0.1029
"56705",-0.7841
"56706",-0.0978
"56707",-0.4457
"56708",-1.6582
"56709",0.8069
"56710",-1.1369
"56711",0.7096
"56715",-0.1046
"56716",-0.548
"56717",-1.4914
"56720",0.2178
"56722",-0.2195
"56724",0.6647
"56726",1.3935
"56736",0.0082
"56737",1.1114
"56738",-2.1255
"56739",0.703
"56741",-2.3486
"56742",-1.1249
"56743",-1.6064
"56744",0.7655
"56745",3.2311
"56747",-0.7254
"56748",0.2051
"56749",-2.0617
"56752",-1.8752
"56758",-0.2759
"56771",-0.5332
"56772",3.4814
"56773",-1.638
"56784",-0.1504
"56786",-0.1916
"56788",-3.5015
"56790",-0.0825
"56791",-0.5768
"56792",1.8424
"56794",0.406
"56795",1.0746
"56805",0.8097
"56807",0.2219
"56808",0.7434
"56809",-0.0476
"56811",0.7162
"56812",-1.0788
"56838",0.251
"56839",0.9435
"56844",1.0498
"56846",0.2733
"56847",1.3772
"56857",0.138
"56869",1.182
"56873",-0.2559
"56874",1.2465
"56876",-1.2722
"56878",-0.8712
"57028",0.5131
"57080",0.7854
"57138",-2.2439
"57170",0.1119
"57230",-1.3029
"57247",-0.5875
"57249",2.2525
"57257",-3.0592
"57258",-0.2203
"57259",-0.2178
"57260",1.7843
"57261",1.3546
"57265",-1.6322
"57266",-1.4584
"57267",0.2925
"57274",-0.8401
"57275",0.4439
"57276",-0.6223
"57278",0.6333
"57279",0.8494
"57294",-0.1574
"57295",-1.3226
"57296",0.489
"57312",0.4507
"57314",0.9103
"57315",-1.1065
"57316",0.7923
"57317",-0.1185
"57319",0.9068
"57320",-0.3853
"57321",-0.4337
"57330",-0.6461
"57339",-2.7268
"57340",-5.3047
"57342",-0.5722
"57344",-0.1403
"57349",0.3401
"57354",0.4736
"57355",1.1201
"57357",-0.929
"57370",-0.1236
"57373",0.1596
"57376",1.025
"57377",0.9919
"57423",1.2825
"57429",-0.3776
"57431",-0.388
"57432",-2.281
"57434",-2.0425
"57435",-3.1798
"57436",-0.8975
"57437",2.3064
"57438",-0.8979
"57439",2.7423
"57440",-1.3823
"57441",-1.262
"57443",0.0833
"57444",1.0286
"57738",-1.8164
"57740",-1.969
"57741",-1.2126
"57742",-0.3229
"57743",0.2009
"57745",-1.4974
"57746",0.6961
"57748",0.0342
"57750",1.2177
