"","GSE1833_environmental enrichment"
"117103",0.00273281537731611
"117104",0.00226817705507178
"117105",0.00279341596924665
"117106",0.00521998723479647
"117107",0.00864773176528163
"117108",0.00642882306441196
"117130",0.0029548434875451
"117140",0.00536393074303352
"117152",0.00388510660174352
"117179",0.00319548967503753
"117180",0.00279962974162581
"117182",0.00263522294962526
"117183",0.00491057399352597
"117184",0.00413468960329595
"117185",0.00255510369342214
"117186",0.00273213903690656
"117232",0.00320134477003648
"117240",0.00297822463621522
"117241",0.00280276816608996
"117242",0.00347356586322973
"117243",0.00294363965595292
"117254",0.00258164483777869
"117255",0.00383693016989651
"117256",0.0139730696321983
"117257",0.00201330589391274
"117258",0.0242874009107775
"117259",0.00286397903349312
"117260",0.00388027715717245
"117261",0.0018316666769026
"117262",0.00216008937060705
"117263",0.00243732049406258
"117264",0.00478020456793085
"117265",0.00335634514772814
"117267",0.00496073231072074
"117268",0.00293981337175946
"117269",0.00183902846161399
"117270",0.00422701262352749
"117271",0.00823852696270296
"117272",0.00244124454288329
"117273",0.00432825484764543
"117274",0.00184167547091677
"117276",0.00401132003130906
"117277",0.0114005339969504
"117278",0.00235503011885226
"117279",0.00403681206312384
"117280",0.00250697087714361
"117281",0.00172942366222621
"117282",0.00404207393182317
"117284",0.0155386980385235
"117287",0.00435222298742483
"117505",0.00327153464964136
"117512",0.00262372930052407
"117513",0.00467647978218793
"117514",0.00645459176344969
"117515",0.0102821904882904
"117516",0.0025
"117518",0.00246683369235795
"117519",0.00751438468435475
"117520",0.00879335560654242
"117522",0.00491109707410019
"117523",0.00362093295443931
"117526",0.00380512828416243
"117533",0.00391441779703859
"117536",0.00264341750543947
"117537",0.00193287381205546
"117538",0.00703480711757395
"117539",0.00472078803249
"117540",0.00240242012900087
"117541",0.00503503799773484
"117542",0.00796681130256001
"117543",0.00460215651119921
"117544",0.0087890625
"117547",0.00244084008883043
"117548",0.0601556081785521
"117549",0.0049974256027303
"117551",0.00281616166414445
"117552",0.00739816654909551
"117553",0.00343161688503417
"117554",0.00314252910660668
"117556",0.0687260033343911
"117557",0.00357744356599901
"117558",0.0032438280037723
"117559",0.00716895133103283
"117560",0.0163081463752862
"117582",0.00664346434121091
"117596",0.00328025099927538
"117855",0.00312892579420558
"117903915",0.00364593338388842
"117955",0.0145042530533706
"120097610",0.00298660071113198
"124451",0.00184471398264021
"124461",0.00402171044946228
"140433",0.00248758075107039
"140447",0.00505679012345679
"140448",0.00515158583491309
"140473",0.00517789941446626
"140544",0.00703975923396661
"140547",0.00949607291089087
"140568",0.0044097900390625
"140581",0.00547451408599257
"140583",0.00219168729399221
"140585",0.00601759410728295
"140590",0.0249653139466029
"140592",0.00331805657943534
"140593",0.00473125780365927
"140594",0.00201645980056139
"140595",0.00312707124710818
"140607",0.00303238534442017
"140608",0.00315668939805702
"140610",0.00889941654988475
"140638",0.00636932036603134
"140639",0.00658534229293548
"140654",0.00181262112772117
"140656",0.00317422528564312
"140657",0.00168256389505326
"140661",0.00216952001522105
"140662",0.00166884942416253
"140665",0.00236558242079469
"140666",0.0100422012999946
"140668",0.00443599091436636
"140669",0.00526506401241402
"140670",0.00794589609658739
"140671",0.00614934593670734
"140673",0.00261514459789208
"140674",0.0197566335293531
"140675",0.0187855330163375
"140693",0.00559715350810519
"140694",0.00900685626191732
"140720",0.00274315657356155
"140722",0.0052368505860438
"140724",0.00515424447530504
"140725",0.0204605590416053
"140726",0.00321441961961832
"140727",0.00301910618746889
"140728",0.00315650653254712
"140729",0.0663881979279606
"140734",0.00376141607491098
"140860",0.00749152563871986
"140866",0.00654182394948736
"140868",0.00300157378916014
"140908",0.00374555307244692
"140910",0.0026943502498563
"140914",0.00214114366148783
"140915",0.00278989056965021
"140922",0.00682576627018209
"140923",0.00225166116162078
"140924",0.0024148001396804
"140925",0.00478857737993724
"140926",0.00236295118287346
"140928",0.002411066065045
"140929",0.00349457463497886
"140930",0.00224539706950318
"140931",0.00310349917920802
"140932",0.00419527364115311
"140933",0.00589098732315736
"140934",0.00271769818156462
"140935",0.00334037631973444
"140936",0.00191465539354576
"140937",0.00374366798386308
"140938",0.00387578686287807
"140939",0.00299620888727571
"140940",0.0081323794610638
"140941",0.00460403337909448
"140942",0.0219478737997256
"140943",0.00320664986707461
"140944",0.00327120638829455
"140945",0.0029424236879456
"140946",0.00219766489190964
"154968",0.00729408327246165
"154985",0.00277008310249308
"155012",0.00930447814866579
"155140",0.00575734841489689
"155151",0.00206010868224576
"155173",0.00159634911699089
"155183",0.00292434931569931
"155192",0.00292804424149892
"155205",0.00494288819816556
"155268",0.00243694615928765
"155423",0.00566894514551486
"155696",0.0141641090240373
"155812",0.00425058992562387
"155918",0.00201931542265411
"156117",0.00331205746879294
"156275",0.00235818539413074
"156435",0.00257030455814123
"156726",0.00376162104193505
"156767",0.00404127632826592
"156873",0.00203839007688817
"157074",0.00199298469387755
"161452",0.0035296075649726
"161475",0.00237426861857056
"161476",0.00156943868575237
"170465",0.00670249108823176
"170496",0.00356692356405287
"170501",0.00330281463786289
"170512",0.0457343304772873
"170520",0.00385228205367341
"170538",0.00275457569412834
"170551",0.00258374967590699
"170566",0.00208060019486506
"170567",0.00233572102785383
"170568",0.00418624191173037
"170570",0.00269095909194905
"170573",0.00188861475815191
"170577",0.00913016455466021
"170578",0.00219603998529438
"170579",0.00291951953573073
"170580",0.00425823065359816
