"","GSE1833_environmental enrichment"
"24655",0.8154
"24656",-0.1122
"24657",-0.4439
"24659",-0.2482
"24660",2.0155
"24661",-1.0118
"24666",-1.4028
"24667",-0.395966666666667
"24668",0.0022
"24669",-0.0178
"24672",-0.378
"24673",-0.1014
"24674",0.2173
"24675",-0.5615
"246755",1.4325
"246756",-0.3164
"246760",-1.2949
"246769",1.7077
"24677",-0.7463
"246770",-1.5144
"246771",1.0159
"246776",0.0114
"24678",-0.10925
"246781",1.94
"24679",-1.7722
"24680",0.6885
"24681",0.3717
"24683",0.169
"24684",-1.51963333333333
"24686",0.6857
"24688",-1.8232
"24689",-0.47335
"24691",-0.394
"24693",-0.7532
"24694",-0.4918
"24695",-0.7942
"24699",0.8249
"24701",-1.374
"24705",0.544
"24706",-0.9296
"24708",0.5834
"24710",-0.3119
"24714",1.1287
"24715",-1.3558
"24716",-0.158966666666667
"24717",1.2249
"24718",0.7048
"24747",1.0779
"24750",-0.3634
"24763",-1.8004
"24765",-0.4851
"24766",0.2949
"24767",-1.3965
"24768",0.19025
"24769",-0.2413
"24770",0.2754
"24771",1.5489
"24772",-0.6127
"24773",1.1712
"24775",-0.5444
"24777",0.0839
"24778",-0.4445
"24779",0.67125
"24780",-1.1952
"24781",-2.1713
"24782",-1.0095
"24783",0.0429
"24784",-1.1444
"24786",0.5514
"24787",0.4112
"24788",-1.50385
"24790",-0.2711
"24791",0.3336
"24792",0.4864
"24794",-0.485
"24795",1.1077
"24796",0.5924
"24797",-2.6942
"24799",-0.8124
"24800",0.0789
"24802",0.2462
"24803",-1.6541
"24804",-0.403
"24805",-0.6627
"24806",-2.03
"24807",0.9577
"24808",-1.2441
"24811",1.0991
"24812",0.6602
"24813",1.6805
"24816",-0.4039
"24817",-0.8433
"24818",0.301
"24822",1.0381
"24825",1.4696
"24826",-0.49025
"24827",0.4452
"24828",0.2855
"24829",0.6905
"24831",0.23215
"24832",0.2203
"24833",-0.08985
"24834",-0.2052
"24835",0.0874
"24837",-0.5493
"24838",0.7664
"24839",-1.584
"24840",0.3392
"24842",-0.2574
"24849",-0.0409
"24851",1.01958
"24852",1.203
"24854",1.0665
"24855",-0.6815
"24856",-1.8577
"24860",0.8038
"24862",0.2647
"24864",0.6462
"24867",-0.5198
"24873",1.1722
"24874",0.6355
"24875",0.4747
"24877",-0.11045
"24883",1.275
"24886",-1.3037
"24887",0.434
"24888",0.0721
"24889",0.1079
"24890",-0.6801
"24891",1.1588
"24894",0.3856
"24895",0.2308
"24896",-0.6311
"24898",0.0189
"24899",2.468
"24902",-0.1567
"24904",0.8335
"24906",0.0622
"24907",0.3109
"24908",-0.4056
"24913",1.7127
"24915",0.6205
"24916",-0.6099
"24917",-0.0807
"24918",0.4932
"24922",0.1358
"24924",0.479
"24925",-1.2357
"24926",0.5614
"24929",-0.721
"24930",0.6412
"24931",-0.0992
"24932",0.3681
"24933",-0.3289
"24934",-0.6942
"24936",2.0255
"24937",0.7984
"24938",1.9179
"24941",-0.2651
"24942",0.5806
"24943",0.0953
"24944",1.177
"24947",-0.2602
"24948",-1.9976
"24949",-1.2326
"24950",0.8684
"24952",-0.4716
"24953",-0.5059
"24954",0.6639
"24957",-0.0690333333333333
"24959",0.2972
"24962",-0.2727
"24963",-0.4085
"24967",0.6265
"24968",1.7903
"24974",1.8472
"25007",-1.8063
"25008",0.6228
"25009",-0.6711
"25011",-0.0401
"25013",-0.6817
"25014",-0.2776
"25017",-0.6049
"25019",0.9152
"25021",0.3497
"25022",0.49655
"25023",-0.3709
"25024",-0.7524
"25026",0.1034
"25028",0.8349
"25029",1.6391
"25030",-0.194733333333333
"25031",-1.8362
"25033",-1.12565
"25035",0.6306
"25037",1.0771
"25040",-0.5229
"25041",-0.1188
"25043",0.3108
"25044",0.2067
"25045",2.6122
"25046",-0.6175
"25047",1.3817
"25048",0.0466
"25049",-0.119
"25050",0.0044
"25051",1.3081
"25052",-0.4696
"25053",-1.5242
"25054",0.12125
"25055",0.44
"25056",0.3048
"25058",-0.570475
"25059",0.7131
"25061",-0.1033
"25062",-0.1079
"25065",0.4732
"25066",-1.9167
"25069",0.4688
"25073",-0.476
"25075",-0.09
"25080",-0.7011
"25081",1.0748
"25083",-1.6842
"25084",0.1361
"25085",-0.1128
"25086",0.7132
"25087",0.0638
"25094",0.0206
"25095",0.336
"25096",-0.0252
"25097",0.7318
"25098",0.3649
"25099",0.8249
"25100",3.4305
"25101",1.4537
"25102",-2.1649
"25104",-0.7936
"25105",0.2389
"25106",1.7402
"25107",-0.1219
"25108",-0.9609
"25109",-0.7066
"25110",1.1326
"25111",-2.2369
"25112",1.8031
"25113",-0.9725
"25114",0.4735
"25116",-0.6847
"25117",1.2513
"25118",0.4757
"25119",-0.4889
"25120",0.1303
"25121",0.7136
"25122",0.319
"25123",0.7885
"25124",1.0095
"25125",1.00635
"25126",-0.6124
"25128",0.2875
"25129",2.8199
"25130",0.3482
"25132",-2.2683
"25133",-0.03
"25134",-0.0887
"25135",0.9415
"25136",-0.9075
"25139",0.6777
"25145",1.3314
"25146",0.5706
"25147",-1.6001
"25148",0.0219
"25149",-1.0862
"25150",0.1036
"25151",-0.81505
"25152",-0.6712
"25153",1.4347
"25154",-1.1908
"25155",0.2401
"25156",-1.5566
"25157",-2.6098
"25159",-0.5103
"25162",0.4352
"25163",0.3406
"25164",-1.2905
"25165",0.874
"25166",0.2491
"25167",-1.2168
"25172",-0.2923
"25177",-1.1051
"25179",-0.1927
"25181",-0.0395
"25183",-1.2583
"25186",-1.04395
"25187",-1.8723
"25193",-0.8247
"25194",0.9534
"25195",0.0876
"25196",0.5954
"25197",1.23085
"25202",-0.27355
"25203",-1.08765
"25204",0.926
"25205",1.53923333333333
"25206",-0.0891
"25211",0.8058
"25216",0.10565
"25217",-2.0798
"25218",-0.00509999999999999
"25223",0.6788
"25227",-0.0093
"25229",-0.2333
"25230",0.0702
"25231",-0.1471
"25232",-1.2402
"25233",0.0431
"25235",0.49315
"25236",-0.21
"25237",-0.3357
"25238",-0.2845
"25239",1.6528
"25240",0.28175
"25241",1.1119
"25242",0.743
"25243",0.0861
"25244",-1.32
"25245",0.291
"25246",-0.0212
"25247",0.6309
"25248",-0.02775
"25249",0.4103
"25250",-1.8851
"25251",-0.4374
"25252",-0.4318
"25253",-0.9129
"25254",0.588433333333333
"25255",-0.66705
"25256",-0.5373
"25257",1.6112
"25258",-1.4036
"25259",1.8019
"25260",-0.0532
"25261",1.0592
"25262",-0.244
"25263",-0.1666
"25264",-0.8031
"25265",1.1011
"25266",-1.8125
"25267",-0.3076
"25268",-2.0694
"25269",0.1505
"25270",-0.0664
"25271",0.3614
"25272",1.10725
"25273",1.3115
"25274",0.1841
"25275",1.71225
"25276",0.5964
"25277",-0.3816
"25278",-1.8682
"25280",-0.2295
"25281",-0.9
"25282",-0.5183
"25283",0.1631
"25284",-0.2988
"25285",0.83145
"252853",1.2607
"252855",1.4533
"252856",-2.012
"252859",-2.3112
"25287",1.771
"252879",0.7306
"25288",-0.1197
"252880",0.8111
"252881",-0.0452333333333333
"252882",-0.9054
"252889",0.39445
"25289",-1.48465
"252891",0.3815
"252898",0.2362
"252899",0.2424
"25290",0.3765
"252900",1.1368
"252902",-0.2237
"25291",0.845
"252915",-0.0161
"252916",-0.599
"252917",-0.6207
"252918",0.3291
"252919",-0.257
"25292",-0.8933
"252920",-1.1053
"252921",0.2418
"252922",0.1547
"252923",-1.2495
"252924",-0.0295
"252928",0.0664
"252929",0.784
"25293",0.2289
"252931",-0.6699
"252934",0.5495
"252939",0.2245
"25294",0.4699
"252941",0.5804
"252942",-0.3312
"25295",0.3962
"252958",-1.2944
"25296",0.6499
"252960",2.8119
"252961",0.3697
"252962",1.4209
"252963",0.9784
"252964",0.0261
"25297",-0.2734
"252971",-0.4365
"25298",-0.9575
"25300",0.46025
"25301",0.546
"25303",0.4393
"25304",0.834
"25305",-1.4165
"25306",0.7208
"25307",0.7585
"25308",0.6889
"25309",0.1609
"25310",-0.2027
"25311",-0.4412
"25313",0.7945
"25314",0.424
"25315",1.4387
"25316",0.06705
"25317",-1.2116
"25318",1.991
"25320",0.153
"25321",-1.0292
"25322",0.3345
"25323",-0.0587
"25324",0.2775
"25325",1.0685
"25326",-0.1311
"25327",-2.4647
"25328",0.2434
"25329",-0.5577
"25330",-0.2024
"25331",-0.7623
"25332",0.3005
"25333",0.5763
"25334",-1.7813
"25335",0.8903
"25336",-0.5735
"25337",-0.49285
"25338",-0.3087
"25339",-0.8161
"25340",-0.25825
"25341",-0.6031
"25342",0.0672
"25343",-0.3635
"25344",1.3571
"25345",0.0121
"25346",0.8298
"25347",-0.4947
"25349",0.7071
"25350",-0.7082
"25351",-1.6534
"25352",0.5273
"25353",0.8578
"25354",-0.1075
"25356",-0.4598
"25357",0.2917
"25358",-0.9648
"25359",-0.87745
"25360",-0.2636
"25361",-0.6415
"25362",-0.3338
"25363",-0.5845
"25364",-0.5689
"25365",0.1066
"25366",-0.8638
"25367",-0.2833
"25368",0.65475
"25369",-0.6287
"25371",0.1816
"25372",1.0707
"25373",-0.1275
"25374",-1.6024
"25375",0.1409
"25376",0.8197
"25377",-0.2278
"25378",-0.6258
"25379",-10.409
"25380",0.8785
"25383",0.9989
"25385",0.2601
"25386",-1.842
"25387",0.3934
"25388",-0.7101
"25389",-0.0637
"25390",-0.1717
"25391",0.0816
"25392",1.1568
"25393",0.62195
"25394",-1.2437
"25398",0.8985
"25399",-1.5361
"25400",0.1888
"25401",-0.0996
"25402",1.7131
"25403",0.701666666666667
"25404",0.83815
"25405",0.9719
"25406",-0.10055
"25407",0.7592
"25408",-1.005
"25409",-0.5743
"25410",-0.0211
"25411",0.4154
"25412",0.109
"25413",0.7728
"25414",0.0274
"25415",0.3798
"25416",-0.2246
"25417",-0.9046
"25418",0.2331
"25419",-0.9806
"25420",1.7934
"25421",-1.3997
"25422",0.4583
"25423",-0.0545
"25424",0.6649
"25425",1.7998
"25427",1.5422
"25428",-0.6759
"25429",0.4079
"25430",1.2747
"25431",-0.1697
"25432",-0.1287
"25433",-0.9031
"25434",-1.1244
"25435",1.307
"25437",1.0236
"25438",1.5148
"25439",-0.2044
"25440",1.4317
"25441",1.1253
"25443",-0.5655
"25444",1.0539
"25445",-0.8052
"25446",0.2382
"25447",0.5962
"25448",0.3779
"25450",-0.3324
"25451",0.447
"25453",-0.7923
"25454",-0.0886
"25455",2.29
"25456",0.4425
"25457",0.1372
"25458",-0.0454
"25459",1.1031
"25460",0.0032
"25462",0.6814
"25464",0.9556
"25466",-0.2116
"25467",-0.8601
"25468",-1.5194
"25469",-0.7145
"25471",-1.0385
"25472",1.9191
"25473",0.2173
"25474",0.6102
"25476",1.6916
"25477",0.5746
"25478",-0.969
"25479",-0.5637
"25480",-1.8136
"25481",0.3553
"25482",0.8116
"25483",-0.503
"25484",0.539
"25485",-0.44345
"25486",-0.75985
"25488",-0.7227
"25489",-0.283
"25490",0.7444
"25491",-0.0832
"25492",0.90715
"25493",1.1135
"25495",-0.5187
"25496",0.02175
"25497",-0.4251
"25499",-0.2983
"25501",1.7428
"25502",-0.1531
"25503",-0.7098
"25504",-0.4911
"25505",0.2891
"25506",-0.0634
"25507",1.2372
"25508",-0.0455
"25509",0.7396
"25510",0.2257
"25511",1.1428
"25512",0.1414
"25513",-0.1845
"25514",0.819
"25515",-0.764
"25516",2.1403
"25517",0.5972
"25520",0.7134
"25521",-0.4857
"25522",-1.1245
"25523",2.0965
"25524",-0.5068
"25525",-0.2764
"25526",-0.6468
"25527",-0.8073
"25528",-0.2396
"25529",-1.4759
"25530",-1.0656
"25531",0.2072
"25532",-1.6183
"25533",-1.1725
"25534",-1.2034
"25537",0.8492
"25538",1.1092
"25539",0.1928
"25540",-0.5169
"25541",-0.54435
"25542",-1.3299
"25544",-0.2417
"25545",0.279
"25546",-0.7636
"25547",-0.0189
"25548",-0.4486
"25549",0.4329
"25550",2.2183
"25551",-0.5444
"25552",-0.4715
"25553",-1.1061
"25555",-0.413
"25556",0.1027
"25557",0.9047
"25558",-0.432866666666667
"25559",-0.4295
"25560",1.37245
"25561",0.3458
"25562",1.1025
"25563",0.1746
"25565",-1.16035
"25566",0.2105
"25567",0.5171
"25569",0.7481
"25570",-1.44146666666667
"25571",0.5102
"25572",0.1344
"25574",-0.1795
"25575",-0.4336
"25576",0.2223
"25577",0.871
"25578",0.1232
"25579",0.3066
"25581",0.9028
"25583",-1.3117
"25584",0.2882
"25585",0.6982
"25586",-1.3562
"25587",-0.3789
"25589",-2.5806
"25590",-1.3856
"25591",1.1256
"25592",-1.8421
"25593",0.799
"25594",-0.1994
"25595",0.7664
"25596",-0.0832
"25597",-0.0733
"25598",-0.0633
"25599",1.1194
"25600",0.6135
"25601",-0.45155
"25602",-0.8277
"25603",0.75446
"25604",0.0702
"25605",0.4867
"25608",-0.8493
"25609",-0.3021
"25610",-0.4629
"25611",-0.7644
"25612",0.3384
"25613",0.1196
"25614",-0.553
"25615",1.09135
"25616",-0.2473
"25617",3.3348
"25618",1.2476
"25619",-0.0317
"25620",-0.371166666666667
"25621",0.5316
"25622",-0.38655
"25623",-0.6895
"25624",-0.0842
"25625",2.0514
"25626",-0.008
"25627",0.3395
"25628",0.571
"25629",0.6642
"25631",1.11705
"25633",-1.5196
"25634",-0.1882
"25635",-0.6778
"25636",-0.1268
"25638",-1.1268
"25639",0.3746
"25640",-0.3021
"25641",-0.90905
"25642",-0.1712
"25643",0.78205
"25645",2.1429
"25646",-0.2413
"25647",-1.15985
"25648",-0.429633333333333
"25649",0.3792
"25651",0.5634
"25652",0.00705
"25653",-0.5709
"25654",-0.71255
"25655",0.6921
"25656",-0.4712
"25658",-2.1577
"25659",-0.0863
"25660",1.3161
"25661",-1.5099
"25662",-0.9393
"25664",-0.334
"25665",0.0322
"25666",0.5994
"25667",-0.4183
"25668",1.63575
"25670",-0.9025
"25671",-0.81765
"25672",0.6746
"25673",0.6481
"25674",-0.99545
"25675",0.2427
"25676",0.0613
"25677",0.9328
"25678",1.4098
"25679",-0.504
"25680",0.5893
"25682",0.28585
"25684",-0.1757
"25685",-0.4482
"25686",-0.4578
"25687",-0.121
"25688",-1.0613
"25689",-0.5267
"25690",0.3779
"25692",1.3982
"25693",-2.6843
"25694",-1.1031
"25695",2.04615
"25696",0.301633333333333
"25697",1.8742
"25698",-2.7138
"25699",-0.199
"25700",1.39685
"25701",-0.1196
"25702",0.9996
"25703",-0.5899
"25704",-0.1483
"25705",1.0134
"25706",-0.0824
"25707",0.1897
"25708",0.6306
"25709",1.9235
"25710",-0.5367
"25711",0.1861
"25712",-0.1582
"25713",0.6936
"25714",0.7154
"25715",0.87215
"25717",-0.6537
"25718",-2.0576
"25719",0.3788
"25720",1.139
"25721",-0.3767
"25722",0.4297
"25723",0.2501
"25724",-0.509
"25725",0.5913
"25726",-0.5722
"25727",-0.4483
"25729",2e-04
"25730",-0.2616
"25731",-1.9256
"25732",-0.29
"25734",1.4056
"25735",0.3121
"25736",-1.1864
"25737",1.0102
"25738",-0.64
"25739",-0.6223
"25740",-0.2302
"25741",0.3502
"25742",-0.7126
"25743",0.2394
"25744",0.01695
"25745",-1.61665
"25746",1.0081
"25747",-0.3165
"25748",1.7356
"25749",-1.1408
"25750",1.2752
"25751",-0.1794
"25753",-0.0481
"25756",-0.6508
"25757",0.60975
"257634",0.079
"257642",0.1697
"257643",-0.6499
"257645",-0.26
"257646",-0.6637
"257647",-0.9319
"257648",-0.6958
"257651",0.1355
"257652",0.7292
"257653",0.0662
"259224",-0.0431
"259225",0.3436
"259227",-0.3416
"259229",-1.4975
"259233",0.9332
"259237",1.1946
"259241",-0.926833333333333
"259242",0.263
"259243",-0.0713
"259271",0.7778
"259274",0.5773
"259275",0.6292
"260321",1.0671
"260323",-0.4805
"260326",0.2418
"260416",2.0551
"261730",1.1671
"261736",0.5017
"261737",0.8834
"26295",-0.42095
"26296",-0.3795
"266600",-1.5222
"266601",0.6136
"266602",1.2589
"266605",0.2677
"266606",0.823
"266609",-0.9742
"266631",0.0675
"266668",0.2254
"266674",-0.2252
"266680",1.0752
"266682",-0.0812
"266685",-0.0193
"266686",0.4623
"266687",-0.7901
"266688",0.5764
"266689",0.1335
"266704",0.3313
"266709",0.4039
"266711",-2.9021
"266713",-0.7649
"266730",0.9356
"266758",0.0718
"266759",1.0268
"266760",0.5219
"266761",0.1414
"266764",0.489
"266766",1.3228
"266771",0.2579
"266773",-0.6454
"266774",1.5544
"266776",-2.794
"266777",0.3209
"266778",-0.9732
"266780",2.6301
"266782",-0.6283
"266803",-1.9693
"266813",0.43965
"266975",0.6289
"26759",-0.2225
"26760",5.5787
"26954",0.3427
"26955",-0.268833333333333
"26956",2.4695
"26962",0.4589
"26989",-1.3007
"27064",0.4118
"27080",2.3192
"27100",-0.939
"27137",-0.1971
"27150",0.0171
"27256",-0.7099
"276720",-0.1429
"282581",-0.7004
"282582",0.7099
"282584",2.7163
"282585",0.2323
"282636",-0.4007
"282708",0.7946
"282712",-0.3238
"282817",1.7719
"282819",-0.0142
"282826",-0.3776
"282827",0.0196
"282835",-1.3919
"282837",-2.1402
"282838",-0.5351
"282840",-0.0273
"282843",0.3308
"282845",0.2779
"286892",-0.5692
"286894",-0.6437
"286897",1.5668
"286898",0.8931
"286899",-0.5032
"286900",0.5971
"286904",-0.2184
"286906",2.0765
"286908",0.0066
"286910",0.597
"286911",0.1308
"286912",1.6825
"286913",0.0661
"286914",0.8744
"286915",0.8773
"286916",-0.7135
"286917",-0.1359
"286918",-0.7991
"286919",2.8095
"286920",0.3391
"286921",-1.6034
"286922",0.2282
"286923",-0.7476
"286924",0.152
"286925",-0.0564
"286927",-0.1462
"286928",-0.135
"286930",0.6605
"286931",-3.0634
"286932",0.1155
"286933",0.3165
"286934",0.8937
"286936",-0.7886
"286937",0.3382
"286938",0.3455
"286939",1.1903
"286953",0.9302
"286954",-1.7774
"286958",0.8843
"286959",0.4108
"286960",-0.6639
"286961",0.9095
"286962",-0.2873
"286964",-1.8097
"286976",-1.3442
"286978",-0.1935
"286979",-0.6211
"286981",-1.3762
"286985",-0.7684
"286988",-0.5565
"286989",1.1523
"286990",0.21445
"286993",0.903
"286994",-0.2084
"286995",0.0884
"286996",-1.4081
"286997",-1.2025
"286998",-1.1204
"287001",-0.1518
"287003",0.0207
"287004",-0.2898
"287005",0.723
"287042",1.5555
"287059",0.6204
"287061",-1.2448
"287069",0.1895
"287094",-0.1968
"287097",-0.9337
"287108",-1.0365
"287113",-1.3601
"287115",-0.89565
"287119",0.1209
"287120",0.116
"287122",0.3552
"287125",0.2991
"287126",-0.6254
"287129",-1.0896
"287134",-1.1114
"287146",0.8766
"287148",-0.7732
"287150",0.2018
"287151",0.8516
"287155",-0.7235
"287156",-1.8279
"287159",-0.9795
"287164",2.0882
"287167",0.8908
"287168",-0.1597
"287173",0.2483
"287191",0.8852
"287199",0.5713
"287208",0.0166
"287269",0.7079
"287276",0.2513
"287278",-1.1251
"287280",0.2496
"287287",0.8646
"287299",0.6176
"287302",1.2232
"287356",-0.1047
"287361",-1.13515
"287367",0.4304
"287375",-1.1587
"287379",-0.1383
"287380",-1.4171
"287382",-0.3876
"287383",-0.7378
"287388",-0.2996
"287406",-0.5931
"287408",-0.656
"287411",-0.3446
"287419",0.4985
"287427",0.2468
"287429",-0.0633
"287432",-2.2572
"287433",0.7781
"287435",0.8411
"287436",1.1209
"287437",0.362
"287441",-1.63035
"287442",0.1114
"287443",-0.1022
"287444",-0.3189
"287446",-1.8155
"287447",1.8476
"287452",0.8978
"287453",0.5108
"287456",0.9083
"287462",-0.7587
"287466",1.5397
"287470",0.6435
"287472",1.7561
"287474",2.2339
"287477",0.283
"287521",-0.3522
"287522",-0.2899
"287526",0.1542
"287527",-0.0343
"287530",0.5478
"287533",-1.3588
"287535",1.1211
"287537",-0.0564
"287541",0.7172
"287543",-1.0132
"287544",-1.3878
"287550",-0.7621
"287552",0.8207
"287554",0.0425
"287585",-0.214
"287593",-0.15995
"287606",0.507
"287607",-0.7551
"287608",-0.126
"287615",0.14135
"287633",-1.9826
"287635",0.6955
"287642",1.55775
"287643",0.2147
"287645",0.4561
"287653",-0.1846
"287656",1.238
"287661",-0.0666
"287670",-1.6177
"287698",0.0348
"287699",-1.4311
"287700",1.0587
"287701",0.9433
"287703",0.8355
"287707",-1.1076
"287709",-0.3266
"287711",-1.314
"287715",-1.3544
"287716",0.9837
"287719",-1.041
"287721",-0.57
"287722",-0.1845
"287726",-0.3719
"287730",-0.1292
"287731",-0.12865
"287738",0.1912
"287745",-1.1794
"287746",-0.106
"287765",0.9621
"287766",0.5905
"287768",1.3539
"287773",0.1499
"287774",1.8777
"287805",-0.7995
"287822",0.7085
"287828",2.50615
"287830",1.0196
"287835",-0.0418
"287847",1.3636
"287871",0.133
"287873",-1.018
"287884",-1.0269
"287910",0.5309
"287925",0.2191
"287927",0.1205
"287930",-0.3806
"287931",0.7186
"287935",0.2978
"287938",-0.4161
"287940",0.2002
"287944",0.6321
"287949",-0.03505
"287954",-0.4125
"287962",-0.4471
"287974",1.178
"287979",-0.6688
"287982",0.29445
"287984",-0.2352
"288003",2.3094
"288029",-1.1012
"288031",-0.4437
"288041",0.8664
"288051",0.6458
"288057",-0.5079
"288065",-0.7073
"288091",0.0953
"288092",-1.3804
"288108",0.3331
"288109",-0.9479
"288150",-1.0222
"288152",-1.816
"288161",-1.283
"288174",-0.5388
"288176",0.1281
"288182",1.0719
"288227",-2.929
"288233",-0.1775
"288236",1.648
"288238",1.6227
"288257",-2.3067
"288259",2.9571
"288264",-0.0974
"288269",0.0394
"288305",1.0825
"288333",-1.2741
"288353",0.1423
"288371",1.6355
"288414",1.2857
"288416",0.1784
"288444",0.316
"288447",0.5678
"288455",1.6022
"288471",1.1767
"288479",-0.4831
"288480",1.0845
"288482",0.4739
"288498",-0.4595
"288516",-0.0138
"288518",-0.384
"288525",-0.543
"288526",1.8756
"288527",-0.0844
"288532",-0.2997
"288533",0.30145
"288545",0.535
"288557",0.6018
"288564",-0.0629
"288583",0.3596
"288584",0.025
"288588",0.8963
"288591",-1.3429
"288595",-1.0521
"288599",-1.7555
"288615",0.1728
"288616",1.0043
"288617",-0.9008
"288620",0.9935
"288621",0.4755
"288626",-0.2589
"288651",2.4661
"288652",0.7654
"288656",-1.2102
"288659",3.1914
"288664",0.198166666666667
"288666",0.5714
"288667",-0.3319
"288669",0.4281
"288671",-0.65
"288700",-0.2532
"288701",-0.0148
"288702",0.6683
"288704",0.0795
"288707",1.9367
"288710",0.5479
"288717",-1.4121
"288718",0.4239
"288719",0.7844
"288740",0.2916
"288753",1.5275
"288770",0.6251
"288771",0.2926
"288772",0.2434
"288774",-0.7597
"288778",0.9957
"288779",0.18535
"288783",1.4458
"288785",0.2379
"288906",-1.3822
"288908",0.7414
"288912",-1.1015
"288913",1.5311
"288914",1.0702
"288916",-0.256
"288917",-0.5657
"288919",-0.7989
"288920",-0.7115
"288921",0.4378
"288923",-0.3062
"288925",2.2737
"288993",-0.9909
"289014",-0.7186
"289026",0.0408
"289036",-0.0761
"289046",-0.2354
"289083",0.4041
"289084",-0.6304
"289095",0.5906
"289125",0.2146
"289143",-1.0305
"289159",-0.3733
"289168",-0.71145
"289178",0.63855
"289181",-0.5359
"289185",0.11895
"289196",0.4773
"289197",-0.4338
"289211",0.3228
"289217",0.4204
"289218",-1.1579
"289219",-1.2277
"289222",2.6344
"289230",1.9778
"289231",0.5184
"289233",-0.8895
"289257",0.9114
"289276",0.82
"289277",0.5207
"289280",-0.1001
"289312",-0.30585
"289315",-0.7963
"289318",0.4167
"289323",0.3978
"289324",0.1479
"289338",-0.2373
"289342",0.362
"289350",-0.3213
"289352",-0.8674
"289357",0.4438
"289372",0.248
"289378",0.8399
"289388",0.3963
"289392",-1.1408
"289407",-1.3737
"289437",-0.218
"289456",1.7682
"289457",-0.9727
"289491",-0.1693
"289500",0.5582
"289504",-1.9284
"289508",-0.8438
"289521",0.32465
"289522",0.2019
"289526",-0.8818
"289560",-0.2158
"289561",-0.3753
"289562",-0.158
"289565",2.1466
"289582",0.4491
"289590",-1.474
"289603",0.1206
"289608",0.177
"289623",-0.1757
"289632",-0.0796
"289668",0.5697
"289693",0.0923
"289707",0.4868
"289724",0.6177
"289734",-2.0231
"289736",-1.1173
"289740",-0.3973
"289745",-2.6361
"289752",-0.8123
"289753",0.782
"289754",1.3413
"289758",-0.1163
"289759",-1.5393
"289780",-0.0035
"289783",-1.5695
"289786",0.2258
"289801",2.1537
"289810",0.5975
"289820",1.4152
"289827",1.2291
"289831",-0.4426
"289859",1.4548
"289874",-0.6692
"289881",0.1032
"289900",0.2794
"289904",-1.7135
"289924",0.2119
"289928",0.1883
"289950",1.248
"289992",-0.1512
"289993",0.3021
"289994",1.6604
"289997",0.0582
"290027",0.8414
"290028",1.3381
"290029",0.8168
"290046",2.0019
"290212",-0.0254
"290223",0.4505
"290228",-0.6275
"290230",-1.2544
"290234",0.9443
"290244",-0.8269
"290270",-0.6479
"290277",1.3144
"290279",0.4524
"290303",0.7898
"290315",-0.1039
"290354",-1.3228
"290356",0.4447
"290364",0.2586
"290370",1.9893
"290396",-1.3332
"290401",1.3662
"290408",-0.1204
"290447",1.0491
"290485",0.5371
"290519",0.06395
"290527",1.843
"290529",0.7576
"290553",-0.3849
"290555",1.23
"290556",-0.709
"290558",-0.4634
"290561",-0.7745
"290567",0.1199
"290595",-0.2903
"290596",1.3469
"290614",0.0268
"290626",-0.9841
"290627",0.6835
"290628",-0.4682
"290631",-1.0387
"290632",-0.1759
"290633",-1.4491
"290635",0.3603
"290636",2.8679
"290637",-0.0281
"290639",-0.67
"290640",0.5083
"290641",1.5284
"290642",0.2825
"290644",1.7502
"290645",0.9746
"290647",-0.3249
"290648",-0.3217
"290651",0.764
"290652",-0.8736
"290655",-0.3901
"290660",0.3477
"290666",-0.8298
"290668",1.0637
"290669",0.3216
"290673",0.137
"290679",-0.0403
"290686",-1.3024
"290722",0.2033
"290746",0.6387
"290749",0.8278
"290771",-1.0461
"290775",1.1335
"290783",-0.6169
"290796",0.468
"290798",0.6973
"290811",0.0646
"290823",-0.302
"290829",0.2487
"290833",-0.5488
"290834",0.6403
"290842",-1.2875
"290843",0.0016
"290850",1.0631
"290851",0.2633
"290856",0.3596
"290864",0.1294
"290868",-0.2595
"290875",0.0751
"290877",1.1635
"290905",-0.6551
"290912",-1.6764
"290923",0.4448
"290925",0.7886
"290939",1.357
"290963",-0.0297
"290975",0.0286
"290985",-0.39685
"290986",-1.5628
"290994",-0.4111
"290995",0.2337
"290997",-0.2282
"290999",1.3441
"291005",1.355
"291015",-1.14225
"291019",-1.0896
"291023",-0.0032
"291031",0.0715
"291044",0.1473
"291057",0.142
"291075",-1.0108
"291076",0.8236
"291078",-0.8106
"291081",1.8103
"291084",-1.4191
"291085",-0.7503
"291091",0.6864
"291103",-0.0075
"291133",-0.9991
"291135",-2.139
"291171",-0.478
"291180",0.7004
"291182",0.7291
"291202",1.1202
"291206",0.4754
"291245",0.3795
"291259",-0.3563
"291293",-1.9287
"291295",-0.4891
"29130",-0.6333
"29131",-0.0899
"291314",-1.3211
"29132",-0.5271
"291324",-0.096
"291339",1.0909
"29134",-0.373
"29135",0.1752
"291355",0.3659
"291359",0.8899
"29138",-0.7278
"291388",-3.1182
"29139",-1.6
"291394",0.282
"29140",-0.5001
"291403",-0.9762
"29141",0.2541
"291411",-0.6588
"291414",0.4635
"29142",0.5568
"29143",0.4075
"291433",-1.127
"29144",-0.1707
"291440",-0.6632
"291444",-0.8938
"29145",-1.2112
"291450",-0.083
"29146",0.3075
"291463",0.8721
"291464",0.5974
"29147",-1.9426
"29148",0.2771
