"","GSE1833_environmental enrichment"
"24645",-0.015
"24648",0.1003
"24649",0.0196
"24651",-0.06865
"24653",0.1016
"24655",0.0486
"24656",-0.0086
"24657",-0.0215
"24659",-0.0125
"24660",0.12945
"24661",-0.0475
"24666",-0.098
"24667",-0.0324666666666667
"24668",1e-04
"24669",-0.001
"24672",-0.0239
"24673",-0.0039
"24674",0.0105
"24675",-0.0682
"246755",0.0825
"246756",-0.0194
"246760",-0.0613
"246769",0.0849
"24677",-0.0342
"246770",-0.1453
"246771",0.0596
"246776",6e-04
"24678",-0.00825
"246781",0.0841
"24679",-0.1088
"24680",0.1309
"24681",0.0175
"24683",0.0082
"24684",-0.126333333333333
"24686",0.0386
"24688",-0.0859
"24689",-0.02835
"24691",-0.0251
"24693",-0.0446
"24694",-0.0261
"24695",-0.0464
"24699",0.0495
"24701",-0.1325
"24705",0.0352
"24706",-0.0644
"24708",0.0365
"24710",-0.0145
"24714",0.0502
"24715",-0.0548
"24716",-0.0096
"24717",0.055
"24718",0.03325
"24747",0.0568
"24750",-0.0159
"24763",-0.0753
"24765",-0.0335
"24766",0.036
"24767",-0.0561
"24768",0.0109
"24769",-0.0132
"24770",0.0152
"24771",0.086
"24772",-0.0554
"24773",0.0518
"24775",-0.0247
"24777",0.0042
"24778",-0.034
"24779",0.05395
"24780",-0.1333
"24781",-0.0918
"24782",-0.0501
"24783",0.0021
"24784",-0.0543
"24786",0.0276
"24787",0.0278
"24788",-0.09555
"24790",-0.0165
"24791",0.0333
"24792",0.0276
"24794",-0.0266
"24795",0.0556
"24796",0.0277
"24797",-0.1461
"24799",-0.0851
"24800",0.0044
"24802",0.01
"24803",-0.1177
"24804",-0.0207
"24805",-0.0374
"24806",-0.2215
"24807",0.0539
"24808",-0.0661
"24811",0.0603
"24812",0.0334
"24813",0.1022
"24816",-0.0319
"24817",-0.0409
"24818",0.0241
"24822",0.0796
"24825",0.0828
"24826",-0.01375
"24827",0.0356
"24828",0.0175
"24829",0.0385
"24831",0.02105
"24832",0.0262
"24833",-0.005
"24834",-0.0109
"24835",0.00295
"24837",-0.023
"24838",0.0318
"24839",-0.084
"24840",0.0148
"24842",-0.0093
"24849",-0.0032
"24851",0.05512
"24852",0.0883
"24854",0.0726
"24855",-0.0616
"24856",-1.8699
"24860",0.0423
"24862",0.012
"24864",0.0357
"24867",-0.0306
"24873",0.05
"24874",0.037
"24875",0.02
"24877",-0.00415
"24883",0.0586
"24886",-0.1007
"24887",0.0306
"24888",0.0017
"24889",0.0047
"24890",-0.0339
"24891",0.054
"24894",0.0176
"24895",0.013
"24896",-0.0365
"24898",0.001
"24899",0.1551
"24902",-0.006
"24904",0.049
"24906",0.004
"24907",0.0174
"24908",-0.0348
"24913",0.1106
"24915",0.0688
"24916",-0.0472
"24917",-0.0085
"24918",0.0235
"24922",0.0326
"24924",0.0419
"24925",-0.0708
"24926",0.0261
"24929",-0.0399
"24930",0.033
"24931",-0.0049
"24932",0.0343
"24933",-0.0262
"24934",-0.0289
"24936",0.149
"24937",0.065
"24938",0.1365
"24941",-0.0158
"24942",0.0985
"24943",0.0075
"24944",0.0946
"24947",-0.0215
"24948",-0.1794
"24949",-0.069
"24950",0.0602
"24952",-0.0275
"24953",-0.0326
"24954",0.0504
"24957",0.0046
"24959",0.0252
"24962",-0.0238
"24963",-0.0202
"24967",0.0521
"24968",0.163
"24974",0.6373
"25007",-0.0938
"25008",0.0322
"25009",-0.0331
"25011",-0.002
"25013",-0.049
"25014",-0.0369
"25017",-0.1045
"25019",0.0651
"25021",0.0279
"25022",0.011775
"25023",-0.01075
"25024",-0.0514
"25026",0.0045
"25028",0.051
"25029",0.1258
"25030",-0.00856666666666667
"25031",-0.0985
"25033",-0.076
"25035",0.0324
"25037",0.1183
"25040",-0.0249
"25041",-0.0074
"25043",0.0201
"25044",0.0139
"25045",0.1051
"25046",-0.0377
"25047",0.0666
"25048",0.003
"25049",-0.0089
"25050",4e-04
"25051",0.0614
"25052",-0.0201
"25053",-0.0714
"25054",-0.00285000000000001
"25055",0.0317
"25056",0.0359
"25058",-0.020175
"25059",0.0456
"25061",-0.0073
"25062",-0.0135
"25065",0.022
"25066",-0.1052
"25069",0.0328
"25073",-0.02735
"25075",-0.0038
"25080",-0.0487
"25081",0.0589
"25083",-0.1062
"25084",0.0079
"25085",-0.0072
"25086",0.0651
"25087",0.00065
"25094",8e-04
"25095",0.0252
"25096",0.002225
"25097",0.048
"25098",0.0176
"25099",0.0401
"25100",0.1526
"25101",0.0718
"25102",-0.1825
"25104",-0.0582
"25105",0.0098
"25106",0.0711
"25107",-0.0079
"25108",-0.0359
"25109",-0.0373
"25110",0.0497
"25111",-0.2677
"25112",0.1261
"25113",-0.0712
"25114",0.0203
"25116",-0.0504
"25117",0.1105
"25118",0.0392
"25119",-0.0308
"25120",0.0061
"25121",0.0438
"25122",0.0151
"25123",0.0957
"25124",0.0651666666666667
"25125",0.08255
"25126",-0.0372
"25128",0.0173
"25129",0.3807
"25130",0.0182
"25132",-0.1358
"25133",-0.0021
"25134",-0.0046
"25135",0.0628
"25136",-0.0558
"25139",0.03875
"25145",0.0728
"25146",0.0297
"25147",-0.086
"25148",0.0011
"25149",-0.0457
"25150",0.0071
"25151",-0.0844
"25152",-0.0706
"25153",0.0676
"25154",-0.0933
"25155",0.0222
"25156",-0.0726
"25157",-0.2384
"25159",-0.0252
"25162",0.0276
"25163",0.0149
"25164",-0.067
"25165",0.0684
"25166",0.0164
"25167",-0.0676
"25172",-0.0149
"25177",-0.06935
"25179",-0.0123
"25181",-0.0024
"25183",-0.061
"25186",-0.05375
"25187",-0.1645
"25193",-0.0413
"25194",0.0481
"25195",0.0059
"25196",0.0438
"25197",0.0646
"25202",-0.0277
"25203",-0.06705
"25204",0.0578
"25205",0.145466666666667
"25206",-0.0062
"25211",0.0586
"25216",0.0027
"25217",-0.114
"25218",0.000149999999999999
"25223",0.0282
"25227",-7e-04
"25229",-0.0293
"25230",0.01025
"25231",-0.01265
"25232",-0.1022
"25233",0.021
"25235",0.02225
"25236",-0.019
"25237",-0.0185
"25238",-0.0309
"25239",0.1288
"25240",0.0243
"25241",0.0574
"25242",0.049
"25243",0.00915
"25244",-0.1091
"25245",0.0083
"25246",-0.0021
"25247",0.0404
"25248",0.01545
"25249",0.0298
"25250",-0.1839
"25251",-0.0235
"25252",-0.0688
"25253",-0.05885
"25254",0.0269666666666667
"25255",-0.02995
"25256",-0.0591
"25257",0.0812
"25258",-0.0744
"25259",0.1168
"25260",-0.0043
"25261",0.0756
"25262",-0.0203
"25263",-0.0124
"25264",-0.0558
"25265",0.047
"25266",-0.1181
"25267",-0.0224
"25268",-0.0953
"25269",0.0105
"25270",-0.0086
"25271",0.0271
"25272",0.06685
"25273",0.0791
"25274",0.0121
"25275",0.0973
"25276",0.0252
"25277",-0.0185
"25278",-0.072
"25280",-0.0117
"25281",-0.0812
"25282",-0.0309
"25283",0.0124
"25284",-0.0167
"25285",0.05355
"252853",0.0594
"252855",0.0857
"252856",-0.1155
"252859",-0.1261
"25287",0.1301
"252879",0.0457
"25288",-0.0161
"252880",0.0544
"252881",-0.0028
"252882",-0.0446
"252889",0.03325
"25289",-0.0729
"252891",0.026
"252898",0.0098
"252899",0.0203
"25290",0.0221
"252900",0.053
"252902",-0.0213
"25291",0.10465
"252915",-0.001
"252916",-0.0266
"252917",-0.0323
"252918",0.0171
"252919",-0.0149
"25292",-0.0749
"252920",-0.0837
"252921",0.0191
"252922",0.0098
"252923",-0.0831
"252924",-0.0016
"252928",0.0057
"252929",0.1426
"25293",0.05225
"252931",-0.0401
"252934",0.0366
"252939",0.0176
"25294",0.0344
"252941",0.0458
"252942",-0.0139
"25295",0.031
"252958",-0.0628
"25296",0.0696
"252960",0.1293
"252961",0.0422
"252962",0.0699
"252963",0.08305
"252964",0.0012
"25297",-0.0224
"252971",-0.021
"25298",-0.0556
"25300",0.02065
"25301",0.0676
"25303",0.0216
"25304",0.0414
"25305",-0.0853
"25306",0.0625
"25307",0.0495
"25308",0.0466
"25309",0.0086
"25310",-0.0083
"25311",-0.0362
"25313",0.0369
"25314",0.02835
"25315",0.0906
"25316",0.00245
"25317",-0.0501
"25318",0.1201
"25320",0.0113
"25321",-0.04355
"25322",0.0165
"25323",-0.0038
"25324",0.0225
"25325",0.0571
"25326",-0.0065
"25327",-0.1541
"25328",0.0121
"25329",-0.034
"25330",-0.0127
"25331",-0.048
"25332",0.0149
"25333",0.0673
"25334",-0.0818
"25335",0.0595
"25336",-0.0384
"25337",-0.02555
"25338",-0.0255
"25339",-0.045
"25340",-0.0208
"25341",-0.0646
"25342",0.004
"25343",-0.0183
"25344",0.0887
"25345",6e-04
"25346",0.0551
"25347",-0.0341
"25349",0.1828
"25350",-0.043
"25351",-0.0864
"25352",0.0338
"25353",0.0433
"25354",-0.0057
"25356",-0.0326
"25357",0.0243
"25358",-0.16975
"25359",-0.0402
"25360",-0.0121
"25361",-0.0617
"25362",-0.0238
"25363",-0.0269
"25364",-0.0329
"25365",0.0042
"25366",-0.0692
"25367",-0.03085
"25368",0.03355
"25369",-0.0385
"25371",0.0118
"25372",0.0869
"25373",-0.0055
"25374",-0.0845
"25375",0.0071
"25376",0.048
"25377",-0.0104
"25378",-0.0452
"25379",-1.3933
"25380",0.059
"25383",0.0884
"25385",0.0105
"25386",-0.0977
"25387",0.03
"25388",-0.0526
"25389",-0.0031
"25390",-0.0097
"25391",0.00145
"25392",0.0874
"25393",0.03
"25394",-0.0696
"25398",0.0479333333333333
"25399",-0.2159
"25400",0.0329
"25401",-0.0052
"25402",0.1207
"25403",0.0551333333333333
"25404",0.0728
"25405",0.0591
"25406",-0.00655
"25407",0.0589
"25408",-0.0472
"25409",-0.0297
"25410",-9e-04
"25411",0.0332
"25412",0.0054
"25413",0.0566
"25414",0.0014
"25415",0.0139
"25416",-0.0102
"25417",-0.0767
"25418",0.017
"25419",-0.0549
"25420",0.1107
"25421",-0.0712
"25422",0.0313
"25423",-0.0032
"25424",0.0409
"25425",0.1811
"25427",0.10785
"25428",-0.0407
"25429",0.0245
"25430",0.0712
"25431",-0.012
"25432",-0.00393333333333333
"25433",-0.0577
"25434",-0.0503
"25435",0.0985
"25437",0.0543
"25438",0.0832
"25439",-0.0135
"25440",0.0744
"25441",0.2294
"25443",-0.0278
"25444",0.0546
"25445",-0.042
"25446",0.0192
"25447",0.0325
"25448",0.0188
"25450",-0.0243
"25451",0.0624
"25453",-0.0448
"25454",0.000799999999999999
"25455",0.1294
"25456",0.0635
"25457",0.0062
"25458",-0.0031
"25459",0.0602
"25460",2e-04
"25462",0.0272
"25464",0.0711
"25466",-0.0146
"25467",-0.0535
"25468",-0.1499
"25469",-0.0843
"25471",-0.0483
"25472",0.1205
"25473",0.0207
"25474",0.0274
"25476",0.1212
"25477",0.0252
"25478",-0.051
"25479",-0.0277
"25480",-0.1041
"25481",0.0156
"25482",0.0518
"25483",-0.019
"25484",0.036
"25485",-0.03015
"25486",-0.0231
"25488",-0.037
"25489",-0.02775
"25490",0.0447
"25491",-0.006
"25492",0.065
"25493",0.0909
"25495",-0.0291
"25496",-0.0083
"25497",-0.0239
"25499",-0.0147
"25501",0.1386
"25502",-0.0072
"25503",-0.0381
"25504",-0.0334
"25505",0.0156
"25506",-0.0038
"25507",0.077
"25508",-0.0024
"25509",0.0508
"25510",0.0282
"25511",0.0494
"25512",0.0058
"25513",-0.0307
"25514",0.0767
"25515",-0.0476
"25516",0.1025
"25517",0.0334
"25520",0.0383
"25521",-0.029
"25522",-0.0795
"25523",0.1231
"25524",-0.0222
"25525",-0.0191
"25526",-0.1591
"25527",-0.0405
"25528",-0.0143
"25529",-0.115
"25530",-0.0647
"25531",0.0137
"25532",-0.0838
"25533",-0.0768
"25534",-0.0596
"25537",0.112433333333333
"25538",0.0709
"25539",0.0093
"25540",-0.0225
"25541",-0.02875
"25542",-0.0558
"25544",-0.011
"25545",0.0305
"25546",-0.0347
"25547",-0.0024
"25548",-0.0232
"25549",0.0328
"25550",0.124
"25551",-0.0703
"25552",-0.025
"25553",-0.0462
"25555",-0.0319
"25556",0.00485
"25557",0.06
"25558",-0.0179666666666667
"25559",-0.0256
"25560",0.06325
"25561",0.0156
"25562",0.0555
"25563",0.0124
"25565",-0.08565
"25566",-0.00315
"25567",0.0729
"25569",0.0499
"25570",-0.146475926666667
"25571",0.031
"25572",0.0062
"25574",-0.00833333333333333
"25575",-0.0179
"25576",0.0095
"25577",0.05005
"25578",0.0063
"25579",0.0167
"25581",0.0359
"25583",-0.0567
"25584",0.018
"25585",0.0531
"25586",-0.0746
"25587",-0.0342
"25589",-0.1765
"25590",-0.0994
"25591",0.057
"25592",-0.1215
"25593",0.0571
"25594",-0.0243
"25595",0.1383
"25596",-0.0033
"25597",-0.0062
"25598",-0.0027
"25599",0.5914
"25600",0.0495
"25601",-0.0303
"25602",-0.0674
"25603",0.06352
"25604",0.01195
"25605",0.0309
"25608",-0.0442
"25609",-0.0446
"25610",-0.0236
"25611",-0.0358
"25612",0.0168
"25613",0.01035
"25614",-0.0382
"25615",0.0967
"25616",-0.0151
"25617",0.1647
"25618",0.2518
"25619",0.0015
"25620",-0.0149333333333333
"25621",0.0283
"25622",-0.0205
"25623",-0.0283
"25624",-0.00103333333333333
"25625",0.117
"25626",-4e-04
"25627",0.0291
"25628",0.0286
"25629",0.0376
"25631",0.116
"25633",-0.0697
"25634",-0.0074
"25635",-0.06
"25636",-0.0083
"25638",-0.164
"25639",0.0162666666666667
"25640",-0.014
"25641",-0.0435
"25642",-0.0072
"25643",0.0694
"25645",0.1201
"25646",-0.012
"25647",-0.05395
"25648",-0.0228
"25649",0.0153
"25651",0.0251
"25652",0.00065
"25653",-0.028
"25654",-0.0295
"25655",0.0353
"25656",-0.023
"25658",-0.1025
"25659",-0.0039
"25660",0.0629
"25661",-0.1272
"25662",-0.2543
"25664",-0.0193
"25665",0.00743333333333333
"25666",0.0742
"25667",-0.0251
"25668",0.1254
"25670",-0.0606
"25671",-0.0487
"25672",0.0418
"25673",0.0638
"25674",-0.04425
"25675",0.032
"25676",0.0049
"25677",0.0432
"25678",0.1422
"25679",-0.0297
"25680",0.026
"25682",0.01515
"25684",-0.011
"25685",-0.0286
"25686",-0.0534
"25687",-0.008
"25688",-0.0662
"25689",-0.0394
"25690",0.0198
"25692",0.1
"25693",-0.2003
"25694",-0.0509
"25695",0.13165
"25696",0.0221
"25697",0.1033
"25698",-0.1532
"25699",-0.011
"25700",0.0854
"25701",-0.01315
"25702",0.0844
"25703",-0.0995
"25704",-0.0072
"25705",0.0782
"25706",-0.0079
"25707",0.0156
"25708",0.0292
"25709",0.0949
"25710",-0.0346
"25711",0.011
"25712",-0.0082
"25713",0.0388
"25714",0.0301
"25715",0.05195
"25717",-0.0385
"25718",-0.1281
"25719",0.0163
"25720",0.0915
"25721",-0.0176
"25722",0.0275
"25723",0.019
"25724",-0.0313
"25725",0.0484
"25726",-0.0279
"25727",-0.0213
"25729",1.111e-05
"25730",-0.0107
"25731",-0.1035
"25732",-0.0176
"25734",0.1203
"25735",0.01545
"25736",-0.0544
"25737",0.0901
"25738",-0.0502
"25739",-0.0354
"25740",-0.0162
"25741",0.0295
"25742",-0.0409
"25743",0.0161666666666667
"25744",0.0022
"25745",-0.0841
"25746",0.0498
"25747",-0.0184
"25748",0.2504
"25749",-0.0764
"25750",0.0873
"25751",-0.0101
"25753",-0.0028
"25756",-0.0315
"25757",0.0379
"257634",0.0037
"257642",0.0108
"257643",-0.0344
"257645",-0.0181
"257646",-0.0617
"257647",-0.0513
"257648",-0.0366
"257651",0.0071
"257652",0.0296
"257653",0.0034
"259224",-0.0021
"259225",0.0266
"259227",-0.025
"259229",-0.1075
"259233",0.0467
"259237",0.0835
"259241",-0.0861666666666667
"259242",0.0236
"259243",-0.0072
"259271",0.0636
"259274",0.0319
"259275",0.0323
"260321",0.0707
"260323",-0.0295
"260326",0.0167
"260416",0.10315
"261730",0.0749
"261736",0.0236
"261737",0.0675
"26295",-0.0073
"26296",-0.0226
"266600",-0.1056
"266601",0.02675
"266602",0.0541
"266605",0.0241
"266606",0.0466
"266609",-0.0636
"266631",0.0061
"266668",0.0126
"266674",0.0046
"266680",0.0638
"266682",-0.0033
"266685",-8e-04
"266686",0.0322
"266687",-0.0778
"266688",0.0849
"266689",0.0078
"266704",0.0162
"266709",0.0184
"266711",-0.1548
"266713",-0.0623
"266730",0.042
"266758",0.0037
"266759",0.202
"266760",0.0248
"266761",0.0147
"266764",0.0235
"266766",0.0873
"266771",0.0112
"266773",-0.0522
"266774",0.1681
"266776",-0.1063
"266777",0.0406
"266778",-0.0444
"266780",0.1357
"266782",-0.0388
"266803",-0.3772
"266813",0.0184
"266975",0.0522
"26759",-0.0179
"26760",0.3705
"26954",0.0177
"26955",-0.0101666666666667
"26956",0.167
"26962",0.0218
"26989",-0.0536
"27064",0.01875
"27080",0.1913
"27100",-0.0689
"27137",-0.0135
"27150",0.0012
"27256",-0.0433
"276720",-0.0079
"282581",-0.0334
"282582",0.0385
"282584",0.2394
"282585",0.0089
"282636",-0.0234
"282708",0.0632
"282712",-0.0322
"282817",0.1471
"282819",-8e-04
"282826",-0.0167
"282827",0.001
"282835",-0.0904
"282837",-0.1181
"282838",-0.031
"282840",-0.0024
"282843",0.0246
"282845",0.0125
"286892",-0.027
"286894",-0.0318
"286897",0.0989
"286898",0.1107
"286899",-0.0315
"286900",0.0395
"286904",-0.0121
"286906",0.1063
"286908",4e-04
"286910",0.0345
"286911",0.0058
"286912",0.0844
"286913",0.0042
"286914",0.0473
"286915",0.0396
"286916",-0.0317
"286917",-0.0064
"286918",-0.0581
"286919",0.1376
"286920",0.0173
"286921",-0.0727
"286922",0.0212
"286923",-0.07325
"286924",0.0089
"286925",-0.0036
"286927",-0.0089
"286928",-0.0102
"286930",0.0443
"286931",-0.1637
"286932",0.0055
"286933",0.0178
"286934",0.0462
"286936",-0.1023
"286937",0.0521
"286938",0.0206
"286939",0.0929
"286953",0.058
"286954",-0.0811
"286958",0.0377
"286959",0.0278
"286960",-0.0423
"286961",0.0485
"286962",-0.0206
"286964",-0.0821
"286976",-0.083
"286978",-0.0138
"286979",-0.051
"286981",-0.0811
"286985",-0.0414
"286988",-0.0398
"286989",0.0578
"286990",-0.015
"286993",0.0915
"286994",-0.0254
"286995",0.0047
"286996",-0.0803
"286997",-0.075
"286998",-0.0589
"287001",-0.0091
"287003",0.001
"287004",-0.0183
"287005",0.0696
"287042",0.0983
"287059",0.0376
"287061",-0.0793
"287069",0.0095
"287094",-0.0133
"287097",-0.0854
"287108",-0.063
"287113",-0.0541
"287115",-0.05125
"287119",0.0087
"287120",0.0078
"287122",0.0186
"287125",0.0289
"287126",-0.053
"287129",-0.0667
"287134",-0.0745
"287146",0.0543
"287148",-0.0429
"287150",0.0205
"287151",0.1125
"287155",-0.0358
"287156",-0.1146
"287159",-0.0671
"287164",0.0997
"287167",0.1675
"287168",-0.011
"287173",0.0102
"287191",0.0612
"287199",0.0288
"287208",9e-04
"287269",0.0424
"287276",0.013
"287278",-0.06445
"287280",0.0119
"287287",0.042
"287299",0.0946
"287302",0.0767
"287356",-0.0069
"287361",-0.0597
"287367",0.0303
"287375",-0.0555
"287379",-0.0096
"287380",-0.0773
"287382",-0.028
"287383",-0.0497
"287388",-0.0186
"287406",-0.04045
"287408",-0.0293
"287411",-0.0156
"287419",0.0388
"287427",0.0166
"287429",-0.0039
"287432",-0.1065
"287433",0.0365
"287435",0.0877
"287436",0.0547
"287437",0.0232
"287441",-0.08205
"287442",0.0064
"287443",-0.0069
"287444",-0.0145
"287446",-0.0931
"287447",0.091
"287452",0.0561
"287453",0.0302
"287456",0.0495
"287462",-0.0497
"287466",0.1231
"287470",0.0353
"287472",0.1035
"287474",0.2077
"287477",0.0188
"287521",-0.0218
"287522",-0.0238
"287526",0.0173
"287527",-0.0019
"287530",0.0227
"287533",-0.0734
"287535",0.0558
"287537",-0.0031
"287541",0.0371
"287543",-0.0468
"287544",-0.0654
"287550",-0.0348
"287552",0.0338
"287554",0.0028
"287585",-0.0126
"287593",-0.0112
"287606",0.0257
"287607",-0.053
"287608",-0.0066
"287615",0.0037
"287633",-0.0932
"287635",0.0582
"287642",0.0954
"287643",0.0115
"287645",0.029
"287653",-0.0123
"287656",0.0722
"287661",-0.0038
"287670",-0.0664
"287698",0.0022
"287699",-0.0652
"287700",0.0527
"287701",0.0562
"287703",0.0399
"287707",-0.0621
"287709",-0.0408
"287711",-0.089
"287715",-0.0867
"287716",0.04445
"287719",-0.0712
"287721",-0.0488
"287722",-0.0108
"287726",-0.0191
"287730",-0.0068
"287731",-0.01205
"287738",0.0098
"287745",-0.0726
"287746",-0.0061
"287765",0.0657
"287766",0.051
"287768",0.0647
"287773",0.0156
"287774",0.0802
"287805",-0.0508
"287822",0.0401
"287828",0.108
"287830",0.0614
"287835",-0.0037
"287847",0.1042
"287871",0.0061
"287873",-0.0455
"287884",-0.0729
"287910",0.0272
"287925",0.0123
"287927",0.0085
"287930",-0.0213
"287931",0.0457
"287935",0.0221
"287938",-0.0311
"287940",0.0098
"287944",0.0506
"287949",-0.00205
"287954",-0.028
"287962",-0.0227
"287974",0.0902
"287979",-0.0424
"287982",0.01845
"287984",-0.014
"288003",0.1558
"288029",-0.0627
"288031",-0.033
"288041",0.0459
"288051",0.0365
"288057",-0.0261
"288065",-0.0695
"288091",0.0059
"288092",-0.0932
"288108",0.0363
"288109",-0.0561
"288150",-0.1018
"288152",-0.09
"288161",-0.1366
"288174",-0.0777
"288176",0.0095
"288182",0.056
"288227",-0.227
"288233",-0.0098
"288236",0.0881
"288238",0.0887
"288257",-0.0919
"288259",0.1642
"288264",-0.00633333333333333
"288269",0.0028
"288305",0.0589
"288333",-0.075
"288353",0.0133
"288371",0.1208
"288414",0.0838
"288416",0.0087
"288444",0.0128
"288447",0.0261
"288455",0.0939
"288471",0.0849
"288479",-0.0234
"288480",0.0763
"288482",0.0292
"288498",-0.0325
"288516",-6e-04
"288518",-0.0277
"288525",-0.0434
"288526",0.0933
"288527",-0.0065
"288532",-0.0211
"288533",0.01615
"288545",0.042
"288557",0.0451
"288564",-0.0048
"288583",0.0223
"288584",0.0019
"288588",0.0674
"288591",-0.0669
"288595",-0.0641
"288599",-0.0906
"288615",0.0091
"288616",0.0446
"288617",-0.0527
"288620",0.0599
"288621",0.0275
"288626",-0.0171
"288651",0.1211
"288652",0.0538
"288656",-0.0926
"288659",0.1476
"288664",0.0163
"288666",0.0331
"288667",-0.025
"288669",0.0207
"288671",-0.0428
"288700",-0.0197
"288701",-0.0011
"288702",0.0326
"288704",0.006
"288707",0.1528
"288710",0.039
"288717",-0.0979
"288718",0.0256
"288719",0.039
"288740",0.0132
"288753",0.1116
"288770",0.0331
"288771",0.0182
"288772",0.0186
"288774",-0.0506
"288778",0.0647
"288779",0.0196
"288783",0.0937
"288785",0.0189
"288906",-0.0682
"288908",0.0286
"288912",-0.0509
"288913",0.0693
"288914",0.0802
"288916",-0.0223
"288917",-0.0289
"288919",-0.0695
"288920",-0.05
"288921",0.0323
"288923",-0.0267
"288925",0.1027
"288993",-0.0487
"289014",-0.0356
"289026",0.0022
"289036",-0.0043
"289046",-0.0147
"289083",0.0238
"289084",-0.0455
"289095",0.0473
"289125",0.0134
"289143",-0.0671
"289159",-0.0212
"289168",-0.0409
"289178",0.0381
"289181",-0.0711
"289185",0.00895
"289196",0.0252
"289197",-0.0243
"289211",0.0607
"289217",0.0275
"289218",-0.0624
"289219",-0.0626
"289222",0.1311
"289230",0.0914
"289231",0.0338
"289233",-0.0545333333333333
"289257",0.0372
"289276",0.0496
"289277",0.0369
"289280",-0.0068
"289312",-0.01685
"289315",-0.0461
"289318",0.0313
"289323",0.023
"289324",0.0203
"289338",-0.011
"289342",0.027
"289350",-0.028
"289352",-0.0387
"289357",0.0216
"289372",0.0135
"289378",0.0597
"289388",0.0309
"289392",-0.0435
"289407",-0.0666
"289437",-0.0137
"289456",0.0866
"289457",-0.0419
"289491",-0.0104
"289500",0.021
"289504",-0.1357
"289508",-0.0536
"289521",0.016
"289522",0.0091
"289526",-0.0417
"289560",-0.0144
"289561",-0.0236
"289562",-0.0129
"289565",0.0868
"289582",0.025
"289590",-0.0972
"289603",0.0083
"289608",0.0106
"289623",0.0077
"289632",-0.005
"289668",0.043
"289693",0.0046
"289707",0.0284
"289724",0.0322
"289734",-0.1185
"289736",-0.0913
"289740",-0.0309
"289745",-0.1648
"289752",-0.0376
"289753",0.0604
"289754",0.086
"289758",-0.007
"289759",-0.0755
"289780",-2e-04
"289783",-0.1373
"289786",0.017
"289801",0.1198
"289810",0.0326
"289820",0.1127
"289827",0.0675
"289831",-0.0371
"289859",0.0899
"289874",-0.0294
"289881",0.0126
"289900",0.016
"289904",-0.0774
"289924",0.011
"289928",0.0096
"289950",0.0766
"289992",-0.0074
"289993",0.0196
"289994",0.0743
"289997",0.0045
"290027",0.037
"290028",0.0928
"290029",0.0397
"290046",0.0896
"290212",-0.0016
"290223",0.0169
"290228",-0.0338
"290230",-0.0827
"290234",0.0768
"290244",-0.0397
"290270",-0.0409
"290277",0.0889
"290279",0.0309
"290303",0.062
"290315",-0.0077
"290354",-0.092
"290356",0.0289
"290364",0.0096
"290370",0.0837
"290396",-0.0563
"290401",0.0829
"290408",-0.0066
"290447",0.0663
"290485",0.0346
"290519",0.00335
"290527",0.1143
"290529",0.0305
"290553",-0.0286
"290555",0.0588
"290556",-0.0486
"290558",-0.0287
"290561",-0.0507
"290567",0.0083
"290595",-0.0139
"290596",0.0767
"290614",0.002
"290626",-0.0478
"290627",0.0379
"290628",-0.0283
"290631",-0.0881
"290632",-0.0093
"290633",-0.0576
"290635",0.0229
"290636",0.171
"290637",-7e-04
"290639",-0.0661
"290640",0.0309
"290641",0.1101
"290642",0.0263
"290644",0.1265
"290645",0.0412
"290647",-0.0139
"290648",-0.0374
"290651",0.0593
"290652",-0.0588
"290655",-0.0313
"290660",0.0141
"290666",-0.0477
"290668",0.0574
"290669",0.0186
"290673",0.0067
"290679",-0.0021
"290686",-0.0725
"290722",0.0178
"290746",0.0571
"290749",0.03665
"290771",-0.0475
"290775",0.0865
"290783",-0.0337
"290796",0.0284
"290798",0.0388
"290811",0.0024
"290823",-0.0149
"290829",0.015
"290833",-0.0273
"290834",0.0484
"290842",-0.082
"290843",7.889e-05
"290850",0.0557
"290851",0.0163
"290856",0.0154
"290864",0.0095
"290868",-0.0166
"290875",0.0033
"290877",0.07
"290905",-0.0325
"290912",-0.0656
"290923",0.03
"290925",0.0868
"290939",0.0713
"290963",-0.0014
"290975",0.0013
"290985",-0.0146
"290986",-0.0791
"290994",-0.0228
"290995",0.0237
"290997",-0.0163
"290999",0.0618
"291005",0.0971
"291015",-0.1916
"291019",-0.0591
"291023",-3e-04
"291031",0.0038
"291044",0.0106
"291057",0.0076
"291075",-0.098
"291076",0.0383
"291078",-0.0602
"291081",0.0936
"291084",-0.1336
"291085",-0.0845
"291091",0.054
"291103",-5e-04
"291133",-0.0881
"291135",-0.1077
"291171",-0.0196
"291180",0.0429
"291182",0.0308
"291202",0.0544
"291206",0.0358
"291245",0.0221
"291259",-0.0171
"291293",-0.0996
"291295",-0.0256
"29130",-0.0369
"29131",-0.009
"291314",-0.1415
"29132",-0.0216
"291324",-0.0083
"291339",0.0606
"29134",-0.0212
"29135",0.0117
"291355",0.0252
"291359",0.0673
"29138",-0.0521
"291388",-0.1904
"29139",-0.2775
"291394",0.0217
"29140",-0.0261
"291403",-0.06
"29141",0.0165
"291411",-0.0417
"291414",0.0308
"29142",0.0214
"29143",0.0364
"291433",-0.0476
"29144",-0.00176666666666667
"291440",-0.0326
"291444",-0.057
