"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_185753_coefficient","contrast_185753_log2fc","contrast_185753_tstat","contrast_185753_pvalue"
"70",67731,67731,"ENSMUSG00000022358","Fbxo32","F-box protein 32",4e-04,0.1758,0.0023,0.2691,0.2691,3.7996,0.0012
"71",51789,51789,"ENSMUSG00000022791","Tnk2","tyrosine kinase, non-receptor, 2",4e-04,0.1758,0.0023,-0.1341,-0.1341,-3.0284,0.0068
"72",68653,68653,"ENSMUSG00000022437","Samm50","SAMM50 sorting and assembly machinery component",4e-04,0.1758,0.0023,-0.0723,-0.0723,-2.6055,0.0172
"73",192194,192194,"ENSMUSG00000020490","Btnl10","butyrophilin-like 10",4e-04,0.1787,0.0023,-0.8445,-0.8445,-1.7035,0.1044
"74",102640562,102640562,"ENSMUSG00000085218","BB218582","expressed sequence BB218582",4e-04,0.179,0.0024,0.4974,0.4974,3.5412,0.0021
"75",320069,320069,"ENSMUSG00000101731","3830432H09Rik","RIKEN cDNA 3830432H09 gene",4e-04,0.1814,0.0024,-0.7734,-0.7734,-1.823,0.0837
"76",26904,26904,"ENSMUSG00000102418","Sh2d1b1","SH2 domain containing 1B1",4e-04,0.1814,0.0024,0.7668,0.7668,1.9159,0.0702
"77",21976,21976,"ENSMUSG00000022779","Top3b","topoisomerase (DNA) III beta",5e-04,0.1825,0.0025,-0.1288,-0.1288,-3.392,0.003
"78",100043474,100043474,"ENSMUSG00000096169","Or10h5","olfactory receptor family 10 subfamily H member 5",5e-04,0.1834,0.0025,-1.4133,-1.4133,-4.0997,6e-04
"79",102639080,102639080,"","Gm35480","predicted gene, 35480",5e-04,0.1834,0.0026,-1.4014,-1.4014,-5.7984,1.27e-05
"80",12502,12502,"ENSMUSG00000002033","Cd3g","CD3 antigen, gamma polypeptide",5e-04,0.1834,0.0027,1.637,1.637,3.798,0.0012
"81",213027,213027,"ENSMUSG00000011832","Evi5l","ecotropic viral integration site 5 like",5e-04,0.1834,0.0025,-0.1087,-0.1087,-3.6759,0.0016
"82",17294,17294,"ENSMUSG00000051855","Mest","mesoderm specific transcript",5e-04,0.1834,0.0026,-0.0675,-0.0675,-1.0935,0.2876
"83",213435,213435,"ENSMUSG00000031698","Mylk3","myosin light chain kinase 3",5e-04,0.1834,0.0026,0.9676,0.9676,3.4991,0.0023
"84",619441,619441,"ENSMUSG00000018752","Tnfsfm13","tumor necrosis factor (ligand) superfamily, membrane-bound member 13",5e-04,0.1834,0.0027,-0.7464,-0.7464,-3.1332,0.0054
"85",105246926,105246926,"","Gm42121","predicted gene, 42121",5e-04,0.1834,0.0027,0.7263,0.7263,2.168,0.0428
"86",332396,332396,"ENSMUSG00000040901","Kcnk18","potassium channel, subfamily K, member 18",5e-04,0.1837,0.0029,-0.6318,-0.6318,-2.1988,0.0402
"87",192653,192653,"ENSMUSG00000039438","Ttc36","tetratricopeptide repeat domain 36",5e-04,0.1837,0.0028,-0.2901,-0.2901,-0.9553,0.3512
"88",66346,66346,"ENSMUSG00000061633","Ndufb11b","NADH:ubiquinone oxidoreductase subunit B11B",6e-04,0.1837,0.0031,0.658,0.658,1.676,0.1098
"89",105246005,105246005,"","Gm41372","predicted gene, 41372",6e-04,0.1837,0.0033,-1.2048,-1.2048,-2.8977,0.0091
"90",98376,98376,"ENSMUSG00000040124","Gorab","golgin, RAB6-interacting",6e-04,0.1837,0.0032,0.1059,0.1059,2.0684,0.0522
"91",100233207,100233207,"ENSMUSG00000091685","Spmip2","sperm microtubule inner protein 2",6e-04,0.1837,0.003,-1.0689,-1.0689,-4.2094,5e-04
"92",102635946,102635946,"ENSMUSG00000087526","Gm33155","predicted gene, 33155",6e-04,0.1837,0.0034,1.3445,1.3445,3.0657,0.0063
"93",108167583,108167583,"","Gm46070","predicted gene, 46070",5e-04,0.1837,0.0028,1.9976,1.9976,5.3109,3.721e-05
"94",15368,15368,"ENSMUSG00000005413","Hmox1","heme oxygenase 1",6e-04,0.1837,0.0031,0.2443,0.2443,3.4608,0.0026
"95",75283,75283,"","4930556L07Rik","RIKEN cDNA 4930556L07 gene",6e-04,0.1837,0.0031,-0.0095,-0.0095,-0.0365,0.9713
"96",74601,74601,"ENSMUSG00000092171","4833427F10Rik","RIKEN cDNA 4833427F10 gene",6e-04,0.1837,0.0032,1.497,1.497,3.719,0.0014
"97",217366,217366,"ENSMUSG00000025145","Lrrc45","leucine rich repeat containing 45",6e-04,0.1837,0.003,-0.1639,-0.1639,-3.2287,0.0043
"98",67082,67082,"ENSMUSG00000021850","Ccdc198","coiled-coil domain containing 198",6e-04,0.1837,0.0033,1.3929,1.3929,3.1765,0.0049
"99",17057,17057,"ENSMUSG00000030361","Klrb1a","killer cell lectin-like receptor subfamily B member 1A",5e-04,0.1837,0.0029,0.8663,0.8663,2.5861,0.0179
"100",52685,52685,"ENSMUSG00000017309","Cd300lg","CD300 molecule like family member G",6e-04,0.1837,0.0032,-0.7518,-0.7518,-2.4249,0.0252
"101",74307,74307,"ENSMUSG00000090840","Tex54","testis expressed 54",6e-04,0.1837,0.0032,-0.292,-0.292,-1.0527,0.3054
"102",67573,67573,"ENSMUSG00000025185","Loxl4","lysyl oxidase-like 4",6e-04,0.1837,0.0034,-0.2925,-0.2925,-1.5212,0.1443
"103",102635057,102635057,"","Gm32489","predicted gene, 32489",6e-04,0.1837,0.003,1.0995,1.0995,2.7226,0.0133
"104",115490445,115490445,"","Gm52926","predicted gene, 52926",5e-04,0.1837,0.0028,-1.7901,-1.7901,-5.7137,1.528e-05
"105",102639781,102639781,"ENSMUSG00000120834","Gm36012","predicted gene, 36012",5e-04,0.1837,0.0029,0.8541,0.8541,3.4826,0.0024
"106",14711,14711,"ENSMUSG00000002769","Gnmt","glycine N-methyltransferase",6e-04,0.1837,0.0033,-0.6486,-0.6486,-2.8668,0.0097
"107",102466255,102466255,"ENSMUSG00000106463","Mir1291","microRNA 1291",6e-04,0.1852,0.0035,-0.5265,-0.5265,-2.7609,0.0123
"108",102635937,102635937,"","Gm12348","predicted gene 12348",6e-04,0.1852,0.0035,1.1462,1.1462,2.5066,0.0212
"109",73176,73176,"ENSMUSG00000114582","3110040M04Rik","RIKEN cDNA 3110040M04 gene",6e-04,0.1852,0.0034,1.6675,1.6675,4.7581,1e-04
"110",69591,69591,"ENSMUSG00000097468","Mdrl","mitochondrial dynamic related lncRNA",7e-04,0.1878,0.0036,0.7183,0.7183,3.8154,0.0011
"111",15122,15122,"ENSMUSG00000069919","Hba-a1","hemoglobin alpha, adult chain 1",7e-04,0.1878,0.0036,-0.3664,-0.3664,-3.6077,0.0018
"112",105246860,105246860,"","Gm42071","predicted gene, 42071",7e-04,0.1878,0.0035,-1.4776,-1.4776,-3.37,0.0031
"113",102632061,102632061,"","Gm30234","predicted gene, 30234",7e-04,0.1897,0.0036,-0.5132,-0.5132,-2.3502,0.0295
"114",105246493,105246493,"","Gm41778","predicted gene, 41778",8e-04,0.1902,0.0041,-1.1989,-1.1989,-4.577,2e-04
"115",12824,12824,"ENSMUSG00000022483","Col2a1","collagen, type II, alpha 1",8e-04,0.1902,0.004,-0.2137,-0.2137,-2.0804,0.051
"116",100294583,100294583,"ENSMUSG00000054204","Alkal2","ALK and LTK ligand 2",7e-04,0.1902,0.0037,-0.4117,-0.4117,-3.4735,0.0025
"117",18457,18457,"ENSMUSG00000005804","Bloc1s6","biogenesis of lysosomal organelles complex-1, subunit 6, pallidin",7e-04,0.1902,0.0037,0.0969,0.0969,2.3785,0.0278
"118",83701,83701,"ENSMUSG00000037364","Srrt","serrate RNA effector molecule homolog (Arabidopsis)",8e-04,0.1902,0.0039,-0.1342,-0.1342,-2.8211,0.0108
"119",56856,56856,"ENSMUSG00000045440","Insm2","insulinoma-associated 2",7e-04,0.1902,0.0038,0.7172,0.7172,3.1732,0.0049
"120",320469,320469,"ENSMUSG00000097493","9930014A18Rik","RIKEN cDNA 9930014A18 gene",8e-04,0.1902,0.0039,0.1554,0.1554,1.3215,0.2017
"121",28248,28248,"ENSMUSG00000041698","Slco1a1","solute carrier organic anion transporter family, member 1a1",7e-04,0.1902,0.0037,-1.2957,-1.2957,-1.9298,0.0684
"122",102637715,102637715,"","Gm34455","predicted gene, 34455",8e-04,0.1902,0.0038,-1.4338,-1.4338,-4.3737,3e-04
"123",19296,19296,"ENSMUSG00000097039","Pvt1","Pvt1 oncogene",8e-04,0.1902,0.004,0.1191,0.1191,2.1722,0.0424
"124",105244450,105244450,"","Gm40056","predicted gene, 40056",8e-04,0.1902,0.0041,0.4084,0.4084,2.6281,0.0164
"125",115488567,115488567,"ENSMUSG00000080461","Gm22488","predicted gene, 22488",7e-04,0.1902,0.0038,1.2557,1.2557,3.006,0.0071
"126",14765,14765,"ENSMUSG00000056380","Gpr50","G-protein-coupled receptor 50",8e-04,0.1902,0.004,0.811,0.811,3.6676,0.0016
"127",102637346,102637346,"","Gm34181","predicted gene, 34181",8e-04,0.1902,0.0039,1.0576,1.0576,3.0884,0.0059
"128",434689,434689,"ENSMUSG00000067698","Gm10220","predicted gene 10220",8e-04,0.1904,0.0041,1.3307,1.3307,3.8373,0.0011
"129",13871,13871,"ENSMUSG00000030400","Ercc2","excision repair cross-complementing rodent repair deficiency, complementation group 2",8e-04,0.1922,0.0042,-0.123,-0.123,-3.8936,9e-04
"130",654800,654800,"","A730085K08Rik","RIKEN cDNA A730085K08 gene",8e-04,0.1922,0.0042,1.2236,1.2236,2.6279,0.0164
"131",278795,278795,"ENSMUSG00000090291","Lrrc10b","leucine rich repeat containing 10B",8e-04,0.1922,0.0042,0.1212,0.1212,1.9275,0.0687
"132",100504446,100504446,"ENSMUSG00000090273","Prr22","proline rich 22",8e-04,0.1922,0.0041,-0.4372,-0.4372,-3.014,0.007
"133",102634839,102634839,"","Gm26666","predicted gene, 26666",8e-04,0.1931,0.0043,0.6431,0.6431,2.5923,0.0177
"134",57394,57394,"ENSMUSG00000015401","Cltrn","collectrin, amino acid transport regulator",8e-04,0.1938,0.0043,-1.3302,-1.3302,-2.4097,0.026
"135",73451,73451,"ENSMUSG00000067430","Zfp763","zinc finger protein 763",8e-04,0.1938,0.0043,0.1874,0.1874,4.1936,5e-04
"136",69536,69536,"ENSMUSG00000032579","Hemk1","HemK methyltransferase family member 1",9e-04,0.2035,0.0044,-0.1919,-0.1919,-2.486,0.0222
"137",100038410,100038410,"","Gm10536","predicted gene 10536",9e-04,0.2069,0.0044,1.0963,1.0963,2.8841,0.0094
"138",242894,242894,"ENSMUSG00000056367","Actr3b","ARP3 actin-related protein 3B",9e-04,0.2069,0.0044,0.0737,0.0737,1.7381,0.098
"139",67306,67306,"ENSMUSG00000043542","Zc2hc1a","zinc finger, C2HC-type containing 1A",9e-04,0.2085,0.0045,0.1018,0.1018,2.7683,0.0121
"140",14789,14789,"ENSMUSG00000023191","P3h3","prolyl 3-hydroxylase 3",9e-04,0.2086,0.0045,-0.2318,-0.2318,-3.5729,0.002
"141",108167801,108167801,"","LOC108167801","uncharacterized LOC108167801",0.001,0.2112,0.0045,-0.6182,-0.6182,-2.8033,0.0112
"142",629114,629114,"ENSMUSG00000074681","Defb23","defensin beta 23",0.001,0.2112,0.0046,-0.8592,-0.8592,-2.465,0.0232
"143",69299,69299,"ENSMUSG00000031384","Asb9","ankyrin repeat and SOCS box-containing 9",0.001,0.2113,0.0046,-0.5263,-0.5263,-1.1648,0.2582
"144",102635774,102635774,"","Gm33026","predicted gene, 33026",0.001,0.2136,0.0046,-1.0245,-1.0245,-2.8236,0.0107
"145",626802,626802,"ENSMUSG00000078864","Gm14322","predicted gene 14322",0.0011,0.2136,0.0051,0.2593,0.2593,3.5522,0.0021
"146",245049,245049,"ENSMUSG00000041794","Myrip","myosin VIIA and Rab interacting protein",0.0011,0.2136,0.0051,-0.1416,-0.1416,-3.3478,0.0033
"147",433426,433426,"ENSMUSG00000085014","Gm13490","predicted gene 13490",0.0011,0.2136,0.0049,-1.3065,-1.3065,-3.1708,0.0049
"148",668929,668929,"ENSMUSG00000074704","Rad21l","RAD21-like (S. pombe)",0.0011,0.2136,0.0052,0.3691,0.3691,2.6943,0.0142
"149",21928,21928,"ENSMUSG00000021281","Tnfaip2","tumor necrosis factor, alpha-induced protein 2",0.0011,0.2136,0.0053,0.2696,0.2696,2.3816,0.0276
"150",102633720,102633720,"","Gm29638","predicted gene 29638",0.001,0.2136,0.0047,-1.3531,-1.3531,-3.2391,0.0042
"151",69639,69639,"ENSMUSG00000027752","Exosc8","exosome component 8",0.0011,0.2136,0.0049,0.1703,0.1703,3.1972,0.0047
"152",71241,71241,"ENSMUSG00000011349","Dmrtc2","doublesex and mab-3 related transcription factor like family C2",0.0011,0.2136,0.005,1.32,1.32,4.5404,2e-04
"153",108167748,108167748,"","Gm46174","predicted gene, 46174",0.0011,0.2136,0.0053,0.3202,0.3202,3.1915,0.0047
"154",100039060,100039060,"ENSMUSG00000078886","Gm2026","predicted gene 2026",0.0011,0.2136,0.0051,3.8903,3.8903,2.3005,0.0327
"155",11639,11639,"ENSMUSG00000028527","Ak4","adenylate kinase 4",0.001,0.2136,0.0047,-0.1038,-0.1038,-1.6718,0.1106
"156",102631729,102631729,"","Gm29997","predicted gene, 29997",0.001,0.2136,0.0048,1.1812,1.1812,2.8947,0.0091
"157",75845,75845,"ENSMUSG00000109382","4930567K12Rik","RIKEN cDNA 4930567K12 gene",0.0012,0.2136,0.0054,-1.2824,-1.2824,-2.6106,0.017
"158",231646,231646,"ENSMUSG00000066952","Myo1h","myosin 1H",0.0011,0.2136,0.0049,-0.3518,-0.3518,-2.796,0.0114
"159",13095,13095,"ENSMUSG00000003053","Cyp2c29","cytochrome P450, family 2, subfamily c, polypeptide 29",0.0011,0.2136,0.0052,-1.4704,-1.4704,-2.3939,0.0269
"160",14859,14859,"ENSMUSG00000025934","Gsta3","glutathione S-transferase, alpha 3",0.0011,0.2136,0.0051,-0.2846,-0.2846,-1.7243,0.1006
"161",102636425,102636425,"","Gm33490","predicted gene, 33490",0.0011,0.2136,0.0052,-0.739,-0.739,-3.4419,0.0027
"162",115490108,115490108,"","Gm52766","predicted gene, 52766",0.0012,0.2136,0.0053,0.9493,0.9493,2.29,0.0334
"163",767814,767814,"ENSMUSG00000074783","AU019990","expressed sequence AU019990",0.001,0.2136,0.0047,1.4258,1.4258,4.6061,2e-04
"164",104184,104184,"ENSMUSG00000020840","Blmh","bleomycin hydrolase",0.001,0.2136,0.0048,0.103,0.103,2.5452,0.0196
"165",100036523,100036523,"ENSMUSG00000097170","Gm16982","predicted gene, 16982",0.001,0.2136,0.0048,-0.3852,-0.3852,-1.8645,0.0774
"166",105245942,105245942,"","Gm41314","predicted gene, 41314",0.0011,0.2136,0.005,0.854,0.854,1.7515,0.0956
"167",78772,78772,"ENSMUSG00000053461","Hhipl2","hedgehog interacting protein-like 2",0.0012,0.2136,0.0054,-0.4706,-0.4706,-2.6149,0.0168
"168",229512,229512,"ENSMUSG00000001415","Smg5","SMG5 nonsense mediated mRNA decay factor",0.0012,0.2136,0.0054,-0.1037,-0.1037,-3.2275,0.0043
"169",12583,12583,"ENSMUSG00000033022","Cdo1","cysteine dioxygenase 1, cytosolic",0.0012,0.2173,0.0055,0.1577,0.1577,2.8738,0.0096
"170",434800,434800,"ENSMUSG00000073094","Smim9","small integral membrane protein 9",0.0012,0.218,0.0055,-1.9251,-1.9251,-4.0692,6e-04
"171",14527,14527,"ENSMUSG00000025127","Gcgr","glucagon receptor",0.0012,0.2181,0.0055,0.6466,0.6466,2.0445,0.0547
"172",102639428,102639428,"","LOC102639428","uncharacterized LOC102639428",0.0012,0.2181,0.0056,1.8541,1.8541,4.3065,4e-04
"173",23923,23923,"ENSMUSG00000057228","Aadat","aminoadipate aminotransferase",0.0013,0.2213,0.0058,-0.295,-0.295,-1.2367,0.231
"174",12274,12274,"ENSMUSG00000022181","C6","complement component 6",0.0013,0.2213,0.0056,-0.3635,-0.3635,-0.7899,0.4391
"175",102633149,102633149,"","9430053O09Rik","RIKEN cDNA 9430053O09 gene",0.0013,0.2213,0.0058,0.1249,0.1249,1.6497,0.1151
"176",22157,22157,"ENSMUSG00000037446","Tulp1","tubby like protein 1",0.0013,0.2213,0.0058,1.6943,1.6943,3.978,8e-04
"177",235416,235416,"ENSMUSG00000056271","Lman1l","lectin, mannose-binding 1 like",0.0013,0.2213,0.0056,-1.2193,-1.2193,-2.6946,0.0142
"178",11433,11433,"ENSMUSG00000001348","Acp5","acid phosphatase 5, tartrate resistant",0.0013,0.2213,0.0059,-0.6264,-0.6264,-2.4947,0.0218
"179",102634132,102634132,"","B230208B08Rik","RIKEN cDNA B230208B08 gene",0.0013,0.2213,0.0057,0.2916,0.2916,2.6339,0.0162
"180",102635190,102635190,"","Gm32592","predicted gene, 32592",0.0013,0.2213,0.0057,-0.2968,-0.2968,-0.9628,0.3475
"181",115489896,115489896,"","Gm52673","predicted gene, 52673",0.0013,0.2213,0.0057,1.6192,1.6192,3.4975,0.0023
"182",108169029,108169029,"","Gm50626","predicted gene, 50626",0.0013,0.2221,0.006,0.4272,0.4272,2.2693,0.0348
"183",545893,545893,"ENSMUSG00000072662","Mansc4","MANSC domain containing 4",0.0013,0.2221,0.006,-0.1843,-0.1843,-1.5373,0.1404
"184",20725,20725,"ENSMUSG00000026315","Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8",0.0013,0.2221,0.0059,0.4022,0.4022,3.4939,0.0024
