"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_170622_coefficient","contrast_170622_log2fc","contrast_170622_tstat","contrast_170622_pvalue"
"18",17357,17357,"ENSMUSG00000047945","Marcksl1","MARCKS-like 1",1.664e-06,0.0017,9e-04,-0.1905,-0.1905,-2.2545,0.0281
"19",213556,213556,"ENSMUSG00000040852","Plekhh2","pleckstrin homology domain containing, family H (with MyTH4 domain) member 2",1.729e-06,0.0017,0.001,-0.2461,-0.2461,-3.332,0.0015
"20",100503019,100503019,"ENSMUSG00000066477","Gm16551","predicted gene 16551",1.843e-06,0.0018,0.001,-0.6766,-0.6766,-2.9312,0.0049
"21",12721,12721,"ENSMUSG00000030707","Coro1a","coronin, actin binding protein 1A",2.078e-06,0.0019,0.0011,-0.1531,-0.1531,-3.5847,7e-04
"22",16012,16012,"ENSMUSG00000023046","Igfbp6","insulin-like growth factor binding protein 6",2.263e-06,0.002,0.0011,0.5556,0.5556,3.5291,8e-04
"23",15379,15379,"ENSMUSG00000043013","Onecut1","one cut domain, family member 1",2.391e-06,0.002,0.0012,-0.8242,-0.8242,-3.8928,3e-04
"24",18415,18415,"ENSMUSG00000025757","Hspa4l","heat shock protein 4 like",2.553e-06,0.002,0.0012,0.0706,0.0706,1.423,0.1604
"25",51791,51791,"ENSMUSG00000052087","Rgs14","regulator of G-protein signaling 14",3.087e-06,0.0023,0.0013,-0.1557,-0.1557,-2.4487,0.0175
"26",71153,71153,"ENSMUSG00000101360","4933417O13Rik","RIKEN cDNA 4933417O13 gene",2.98e-06,0.0023,0.0013,-1.0047,-1.0047,-3.6102,7e-04
"27",320237,320237,"ENSMUSG00000054850","Smim10l2a","small integral membrane protein 10 like 2A",3.546e-06,0.0025,0.0014,-0.1392,-0.1392,-3.0345,0.0037
"28",674895,674895,"ENSMUSG00000042567","Nek10","NIMA (never in mitosis gene a)- related kinase 10",4.608e-06,0.003,0.0015,-0.2164,-0.2164,-1.8735,0.0663
"29",54195,54195,"ENSMUSG00000028005","Gucy1b1","guanylate cyclase 1, soluble, beta 1",4.443e-06,0.003,0.0014,-0.0824,-0.0824,-2.3837,0.0206
"30",105243398,105243398,"","Gm39332","predicted gene, 39332",4.635e-06,0.003,0.0015,-0.3004,-0.3004,-2.9821,0.0043
"31",56812,56812,"ENSMUSG00000026203","Dnajb2","DnaJ heat shock protein family (Hsp40) member B2",4.985e-06,0.0031,0.0016,0.0715,0.0715,1.652,0.1042
"32",214189,214189,"ENSMUSG00000021337","Scgn","secretagogin, EF-hand calcium binding protein",6.295e-06,0.0036,0.0016,-0.6615,-0.6615,-4.2331,8.768e-05
"33",15511,15511,"ENSMUSG00000090877","Hspa1b","heat shock protein 1B",6.557e-06,0.0036,0.0017,0.2206,0.2206,2.5135,0.0149
"34",109154,109154,"ENSMUSG00000048578","Mlec","malectin",6.561e-06,0.0036,0.0018,0.1018,0.1018,2.1942,0.0324
"35",217732,217732,"ENSMUSG00000034157","Cipc","CLOCK interacting protein, circadian",6.408e-06,0.0036,0.0017,-0.0715,-0.0715,-2.3321,0.0234
"36",12564,12564,"ENSMUSG00000036510","Cdh8","cadherin 8",6.666e-06,0.0036,0.0018,-0.0947,-0.0947,-2.4256,0.0186
"37",102639079,102639079,"","Gm35479","predicted gene, 35479",7.878e-06,0.0042,0.0019,-0.4093,-0.4093,-2.9932,0.0041
"38",213469,213469,"ENSMUSG00000033595","Lgi3","leucine-rich repeat LGI family, member 3",8.127e-06,0.0042,0.0019,0.089,0.089,1.9963,0.0508
"39",21743,21743,"ENSMUSG00000003477","Inmt","indolethylamine N-methyltransferase",8.44e-06,0.0042,0.002,-0.3028,-0.3028,-1.0789,0.2853
"40",22271,22271,"ENSMUSG00000020407","Upp1","uridine phosphorylase 1",1.121e-05,0.0053,0.0021,-0.3136,-0.3136,-2.2397,0.0292
"41",18708,18708,"ENSMUSG00000041417","Pik3r1","phosphoinositide-3-kinase regulatory subunit 1",1.097e-05,0.0053,0.002,0.1873,0.1873,3.9051,3e-04
"42",18822,18822,"ENSMUSG00000019055","Plod1","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",1.142e-05,0.0053,0.0021,0.1843,0.1843,3.0048,0.004
"43",19652,19652,"ENSMUSG00000031167","Rbm3","RNA binding motif (RNP1, RRM) protein 3",1.51e-05,0.0059,0.0025,-0.3297,-0.3297,-2.1997,0.032
"44",71833,71833,"ENSMUSG00000049354","Dcaf7","DDB1 and CUL4 associated factor 7",1.455e-05,0.0059,0.0024,-0.0983,-0.0983,-2.0198,0.0483
"45",75718,75718,"ENSMUSG00000028753","Vwa5b1","von Willebrand factor A domain containing 5B1",1.527e-05,0.0059,0.0026,-0.3515,-0.3515,-2.5662,0.013
"46",329502,329502,"ENSMUSG00000050211","Pla2g4e","phospholipase A2, group IVE",1.395e-05,0.0059,0.0023,-0.3808,-0.3808,-2.6557,0.0103
"47",209268,209268,"ENSMUSG00000031111","Igsf1","immunoglobulin superfamily, member 1",1.382e-05,0.0059,0.0022,-0.1564,-0.1564,-2.2143,0.031
"48",56375,56375,"ENSMUSG00000022793","B4galt4","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4",1.367e-05,0.0059,0.0022,-0.0589,-0.0589,-1.4334,0.1574
"49",170757,170757,"ENSMUSG00000039167","Adgrl4","adhesion G protein-coupled receptor L4",1.399e-05,0.0059,0.0023,0.2186,0.2186,2.5983,0.012
"50",101197,101197,"ENSMUSG00000045466","Zfp956","zinc finger protein 956",1.514e-05,0.0059,0.0025,-0.0937,-0.0937,-2.1814,0.0334
"51",12317,12317,"ENSMUSG00000003814","Calr","calreticulin",1.462e-05,0.0059,0.0024,0.224,0.224,3.3197,0.0016
"52",105245927,105245927,"","Gm41305","predicted gene, 41305",1.566e-05,0.0059,0.0026,-0.3161,-0.3161,-3.0167,0.0039
"53",217944,217944,"ENSMUSG00000041992","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5",1.645e-05,0.0061,0.0027,-0.1313,-0.1313,-2.6907,0.0094
"54",77053,77053,"ENSMUSG00000036817","Sun1","Sad1 and UNC84 domain containing 1",1.685e-05,0.0061,0.0027,-0.1008,-0.1008,-2.6649,0.0101
"55",242377,242377,"ENSMUSG00000054659","Pm20d2","peptidase M20 domain containing 2",1.933e-05,0.0068,0.0028,-0.0611,-0.0611,-1.1415,0.2586
"56",14828,14828,"ENSMUSG00000026864","Hspa5","heat shock protein 5",1.941e-05,0.0068,0.0028,0.3365,0.3365,3.6035,7e-04
"57",102688,102688,"ENSMUSG00000109890","AU023762","expressed sequence AU023762",2e-05,0.0069,0.0029,-0.5378,-0.5378,-3.0695,0.0033
"58",15512,15512,"ENSMUSG00000059970","Hspa2","heat shock protein 2",2.164e-05,0.0073,0.0029,-0.0992,-0.0992,-1.8508,0.0695
"59",26386,26386,"ENSMUSG00000033249","Hsf4","heat shock transcription factor 4",2.222e-05,0.0074,0.003,0.1422,0.1422,1.6708,0.1004
"60",73998,73998,"ENSMUSG00000029804","Herc3","hect domain and RLD 3",2.718e-05,0.0086,0.0031,-0.1168,-0.1168,-4.2601,8.007e-05
"61",170677,170677,"ENSMUSG00000021803","Cdhr1","cadherin-related family member 1",2.718e-05,0.0086,0.0031,-0.1452,-0.1452,-1.6958,0.0956
"62",68732,68732,"ENSMUSG00000021338","Carmil1","capping protein regulator and myosin 1 linker 1",2.642e-05,0.0086,0.003,-0.1374,-0.1374,-2.169,0.0344
"63",12460,12460,"ENSMUSG00000034108","Ccs","copper chaperone for superoxide dismutase",2.886e-05,0.0089,0.0032,-0.1584,-0.1584,-3.1644,0.0025
"64",328075,328075,"ENSMUSG00000112663","C630031E19Rik","RIKEN cDNA C630031E19 gene",2.885e-05,0.0089,0.0032,-0.1988,-0.1988,-1.7576,0.0844
"65",66912,66912,"ENSMUSG00000020547","Bzw2","basic leucine zipper and W2 domains 2",3.018e-05,0.0092,0.0033,-0.1038,-0.1038,-2.5149,0.0148
"66",13367,13367,"ENSMUSG00000024456","Diaph1","diaphanous related formin 1",3.239e-05,0.0097,0.0033,-0.09,-0.09,-1.6495,0.1047
"67",75745,75745,"ENSMUSG00000097451","Rian","RNA imprinted and accumulated in nucleus",3.547e-05,0.0099,0.0036,0.143,0.143,3.5195,9e-04
"68",66573,66573,"ENSMUSG00000042156","Dzip1","DAZ interacting protein 1",3.378e-05,0.0099,0.0034,0.1451,0.1451,3.1814,0.0024
"69",71683,71683,"ENSMUSG00000090523","Gypc","glycophorin C",3.538e-05,0.0099,0.0035,-0.416,-0.416,-3.5094,9e-04
"70",17896,17896,"ENSMUSG00000061086","Myl4","myosin, light polypeptide 4",3.459e-05,0.0099,0.0035,-0.1263,-0.1263,-2.1888,0.0329
"71",76709,76709,"ENSMUSG00000006304","Arpc2","actin related protein 2/3 complex, subunit 2",3.439e-05,0.0099,0.0034,-0.0513,-0.0513,-1.633,0.1081
"72",791299,791299,"ENSMUSG00000059659","Gm10069","predicted gene 10069",3.752e-05,0.01,0.0036,0.2056,0.2056,1.1139,0.2702
"73",239618,239618,"ENSMUSG00000036218","Pdzrn4","PDZ domain containing RING finger 4",3.874e-05,0.01,0.0038,-0.1929,-0.1929,-2.3895,0.0203
"74",22346,22346,"ENSMUSG00000033933","Vhl","von Hippel-Lindau tumor suppressor",3.936e-05,0.01,0.0039,-0.06,-0.06,-1.8851,0.0647
"75",381280,381280,"ENSMUSG00000044783","Hjurp","Holliday junction recognition protein",3.799e-05,0.01,0.0037,0.1312,0.1312,3.6154,6e-04
"76",15483,15483,"ENSMUSG00000016194","Hsd11b1","hydroxysteroid 11-beta dehydrogenase 1",3.882e-05,0.01,0.0038,-0.1735,-0.1735,-2.9117,0.0052
"77",15505,15505,"ENSMUSG00000029657","Hsph1","heat shock 105kDa/110kDa protein 1",3.948e-05,0.01,0.0039,0.1446,0.1446,2.3784,0.0209
"78",74720,74720,"ENSMUSG00000022715","Tmem114","transmembrane protein 114",3.766e-05,0.01,0.0037,-0.4297,-0.4297,-3.7684,4e-04
"79",75740,75740,"ENSMUSG00000063600","Egfem1","EGF-like and EMI domain containing 1",4.223e-05,0.0101,0.0041,-0.1435,-0.1435,-1.8326,0.0722
"80",241694,241694,"ENSMUSG00000037110","Ralgapa2","Ral GTPase activating protein, alpha subunit 2 (catalytic)",4.242e-05,0.0101,0.0042,-0.1176,-0.1176,-1.72,0.091
"81",13483,13483,"ENSMUSG00000061576","Dpp6","dipeptidylpeptidase 6",4.088e-05,0.0101,0.004,-0.0331,-0.0331,-1.1319,0.2626
"82",192199,192199,"ENSMUSG00000028871","Rspo1","R-spondin 1",4.187e-05,0.0101,0.004,-0.5647,-0.5647,-3.9035,3e-04
"83",14702,14702,"ENSMUSG00000043004","Gng2","guanine nucleotide binding protein (G protein), gamma 2",4.238e-05,0.0101,0.0041,-0.0746,-0.0746,-2.331,0.0234
"84",235281,235281,"ENSMUSG00000049281","Scn3b","sodium channel, voltage-gated, type III, beta",4.511e-05,0.0104,0.0043,-0.0993,-0.0993,-2.1742,0.034
"85",56200,56200,"ENSMUSG00000020075","Ddx21","DExD box helicase 21",4.447e-05,0.0104,0.0042,-0.0797,-0.0797,-2.0344,0.0467
"86",12955,12955,"ENSMUSG00000032060","Cryab","crystallin, alpha B",4.463e-05,0.0104,0.0043,0.1707,0.1707,1.9588,0.0552
"87",66960,66960,"ENSMUSG00000026767","Mindy3","MINDY lysine 48 deubiquitinase 3",4.565e-05,0.0104,0.0044,-0.0854,-0.0854,-2.2641,0.0275
"88",106957,106957,"ENSMUSG00000024270","Slc39a6","solute carrier family 39 (metal ion transporter), member 6",4.937e-05,0.0111,0.0044,-0.1817,-0.1817,-2.3151,0.0243
"89",74326,74326,"ENSMUSG00000066037","Hnrnpr","heterogeneous nuclear ribonucleoprotein R",5.318e-05,0.0118,0.0045,-0.0699,-0.0699,-2.2785,0.0266
"90",226090,226090,"ENSMUSG00000046324","Ermp1","endoplasmic reticulum metallopeptidase 1",5.568e-05,0.0123,0.0045,-0.07,-0.07,-1.8077,0.0761
"91",76117,76117,"ENSMUSG00000049744","Arhgap15","Rho GTPase activating protein 15",5.884e-05,0.0126,0.0046,-0.1168,-0.1168,-1.8166,0.0747
"92",74080,74080,"ENSMUSG00000032456","Nmnat3","nicotinamide nucleotide adenylyltransferase 3",5.978e-05,0.0126,0.0047,-0.3041,-0.3041,-2.903,0.0053
"93",16559,16559,"ENSMUSG00000028758","Kif17","kinesin family member 17",6.045e-05,0.0126,0.0047,0.261,0.261,3.6515,6e-04
"94",208768,208768,"ENSMUSG00000038806","Sde2","SDE2 telomere maintenance homolog (S. pombe)",6.109e-05,0.0126,0.0048,-0.1388,-0.1388,-3.3788,0.0013
"95",107045,107045,"ENSMUSG00000024493","Lars1","leucyl-tRNA synthetase 1",5.975e-05,0.0126,0.0046,-0.0856,-0.0856,-2.2317,0.0297
"96",14827,14827,"ENSMUSG00000027248","Pdia3","protein disulfide isomerase associated 3",6.098e-05,0.0126,0.0048,0.1754,0.1754,3.2678,0.0019
"97",242585,242585,"ENSMUSG00000028521","Slc35d1","solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1",6.258e-05,0.0128,0.0049,-0.098,-0.098,-1.9661,0.0543
"98",226025,226025,"ENSMUSG00000052387","Trpm3","transient receptor potential cation channel, subfamily M, member 3",6.325e-05,0.0128,0.0049,-0.063,-0.063,-1.4686,0.1476
"99",71704,71704,"ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor 3",6.6e-05,0.0132,0.005,-0.0714,-0.0714,-1.5378,0.1298
"100",207615,207615,"ENSMUSG00000021147","Wdr37","WD repeat domain 37",6.811e-05,0.0134,0.005,-0.0442,-0.0442,-1.4163,0.1623
"101",233813,233813,"ENSMUSG00000030889","Vwa3a","von Willebrand factor A domain containing 3A",6.82e-05,0.0134,0.0051,-0.1463,-0.1463,-1.3426,0.1849
"102",107993,107993,"ENSMUSG00000032556","Bfsp2","beaded filament structural protein 2, phakinin",7.366e-05,0.0143,0.0051,0.2732,0.2732,1.8017,0.077
"103",238266,238266,"ENSMUSG00000044912","Syt16","synaptotagmin XVI",7.45e-05,0.0144,0.0052,-0.078,-0.078,-1.5511,0.1266
"104",66084,66084,"ENSMUSG00000019763","Rmnd1","required for meiotic nuclear division 1 homolog",7.683e-05,0.0147,0.0052,0.112,0.112,2.1836,0.0332
"105",67800,67800,"ENSMUSG00000030747","Dgat2","diacylglycerol O-acyltransferase 2",7.937e-05,0.0148,0.0053,-0.1441,-0.1441,-2.0523,0.0449
"106",20338,20338,"ENSMUSG00000020964","Sel1l","sel-1 suppressor of lin-12-like (C. elegans)",7.971e-05,0.0148,0.0053,0.0884,0.0884,2.1884,0.0329
"107",71591,71591,"ENSMUSG00000022526","Zfp251","zinc finger protein 251",8.139e-05,0.0148,0.0055,-0.0821,-0.0821,-2.4723,0.0165
"108",210719,210719,"ENSMUSG00000061013","Mkx","mohawk homeobox",8.139e-05,0.0148,0.0054,-0.2624,-0.2624,-2.5983,0.012
"109",94217,94217,"ENSMUSG00000049252","Lrp1b","low density lipoprotein-related protein 1B",8.028e-05,0.0148,0.0054,-0.0547,-0.0547,-1.077,0.2862
"110",217353,217353,"ENSMUSG00000025572","Tmc6","transmembrane channel-like gene family 6",8.745e-05,0.0154,0.0056,0.4308,0.4308,3.5074,9e-04
"111",56358,56358,"ENSMUSG00000018672","Copz2","coatomer protein complex, subunit zeta 2",8.695e-05,0.0154,0.0056,0.0908,0.0908,1.062,0.2928
"112",57816,57816,"ENSMUSG00000029359","Tesc","tescalcin",8.591e-05,0.0154,0.0055,0.2221,0.2221,2.5507,0.0135
"113",93837,93837,"ENSMUSG00000025592","Dach2","dachshund family transcription factor 2",8.767e-05,0.0154,0.0057,0.3364,0.3364,2.4297,0.0184
"114",243653,243653,"ENSMUSG00000033082","Clec1a","C-type lectin domain family 1, member a",8.881e-05,0.0155,0.0057,-0.2739,-0.2739,-1.973,0.0535
"115",20430,20430,"ENSMUSG00000030447","Cyfip1","cytoplasmic FMR1 interacting protein 1",9.072e-05,0.0157,0.0058,-0.0651,-0.0651,-2.567,0.013
"116",109593,109593,"ENSMUSG00000030226","Lmo3","LIM domain only 3",9.409e-05,0.0161,0.0058,-0.0517,-0.0517,-1.3073,0.1965
"117",54338,54338,"ENSMUSG00000027340","Slc23a2","solute carrier family 23 (nucleobase transporters), member 2",9.799e-05,0.0166,0.0059,-0.0995,-0.0995,-3.0542,0.0035
"118",237806,237806,"ENSMUSG00000056752","Dnah9","dynein, axonemal, heavy chain 9",9.994e-05,0.0168,0.0059,-0.0647,-0.0647,-1.2053,0.2332
"119",227231,227231,"ENSMUSG00000025991","Cps1","carbamoyl-phosphate synthetase 1",1e-04,0.0172,0.006,-0.373,-0.373,-2.0064,0.0497
"120",74648,74648,"ENSMUSG00000040928","S100pbp","S100P binding protein",1e-04,0.0184,0.006,-0.0902,-0.0902,-2.6123,0.0116
"121",19739,19739,"ENSMUSG00000020599","Rgs9","regulator of G-protein signaling 9",1e-04,0.0187,0.0061,-0.0377,-0.0377,-0.5298,0.5984
"122",18563,18563,"ENSMUSG00000024892","Pcx","pyruvate carboxylase",1e-04,0.0187,0.0061,0.035,0.035,0.8754,0.3851
"123",14118,14118,"ENSMUSG00000027204","Fbn1","fibrillin 1",1e-04,0.0196,0.0062,-0.1672,-0.1672,-2.38,0.0208
"124",320183,320183,"ENSMUSG00000051236","Msrb3","methionine sulfoxide reductase B3",1e-04,0.0196,0.0065,0.1063,0.1063,1.307,0.1966
"125",56720,56720,"ENSMUSG00000028011","Tdo2","tryptophan 2,3-dioxygenase",1e-04,0.0196,0.0063,-0.2365,-0.2365,-2.03,0.0472
"126",29875,29875,"ENSMUSG00000030536","Iqgap1","IQ motif containing GTPase activating protein 1",1e-04,0.0196,0.0063,0.142,0.142,3.0345,0.0037
"127",621976,621976,"ENSMUSG00000087370","Tmem170b","transmembrane protein 170B",1e-04,0.0196,0.0062,-0.0503,-0.0503,-1.5652,0.1233
"128",140810,140810,"ENSMUSG00000090100","Ttbk2","tau tubulin kinase 2",1e-04,0.0196,0.0065,0.0818,0.0818,2.6586,0.0102
"129",12846,12846,"ENSMUSG00000000326","Comt","catechol-O-methyltransferase",1e-04,0.0196,0.0064,0.088,0.088,2.7062,0.009
"130",270162,270162,"ENSMUSG00000041986","Elmod1","ELMO/CED-12 domain containing 1",1e-04,0.0196,0.0064,-0.0801,-0.0801,-2.2583,0.0279
"131",14608,14608,"ENSMUSG00000031932","Gpr83","G protein-coupled receptor 83",1e-04,0.0197,0.0066,0.2012,0.2012,1.9471,0.0566
"132",15211,15211,"ENSMUSG00000025232","Hexa","hexosaminidase A",1e-04,0.0197,0.0067,0.0907,0.0907,1.6851,0.0976
"133",69260,69260,"ENSMUSG00000063049","Ing2","inhibitor of growth family, member 2",1e-04,0.0197,0.0066,-0.1105,-0.1105,-2.5802,0.0126
"134",243574,243574,"ENSMUSG00000030031","Kbtbd8","kelch repeat and BTB (POZ) domain containing 8",1e-04,0.0199,0.0067,-0.182,-0.182,-3.029,0.0037
"135",229791,229791,"ENSMUSG00000044667","Plppr4","phospholipid phosphatase related 4",1e-04,0.0206,0.0069,-0.1494,-0.1494,-2.7695,0.0076
"136",208372,208372,"ENSMUSG00000067081","Asb18","ankyrin repeat and SOCS box-containing 18",1e-04,0.0206,0.007,-0.1037,-0.1037,-0.8133,0.4195
"137",110197,110197,"ENSMUSG00000022861","Dgkg","diacylglycerol kinase, gamma",1e-04,0.0206,0.0068,0.1326,0.1326,2.5089,0.0151
"138",239789,239789,"ENSMUSG00000068428","Gmnc","geminin coiled-coil domain containing",1e-04,0.0206,0.007,-0.2356,-0.2356,-1.8076,0.0761
"139",12406,12406,"ENSMUSG00000070436","Serpinh1","serine (or cysteine) peptidase inhibitor, clade H, member 1",1e-04,0.0206,0.0068,0.1722,0.1722,2.5958,0.0121
"140",14560,14560,"ENSMUSG00000021943","Gdf10","growth differentiation factor 10",1e-04,0.0206,0.0069,-0.176,-0.176,-3.0837,0.0032
"141",232414,232414,"ENSMUSG00000046080","Clec9a","C-type lectin domain family 9, member a",1e-04,0.0207,0.0071,-0.2412,-0.2412,-1.5023,0.1387
"142",14955,14955,"ENSMUSG00000000031","H19","H19, imprinted maternally expressed transcript",1e-04,0.0207,0.0071,1.4074,1.4074,3.1548,0.0026
"143",109620,109620,"ENSMUSG00000054889","Dsp","desmoplakin",2e-04,0.0208,0.0072,-0.2981,-0.2981,-2.2375,0.0293
"144",236790,236790,"ENSMUSG00000035967","Ints6l","integrator complex subunit 6 like",1e-04,0.0208,0.0072,-0.0677,-0.0677,-1.2241,0.2261
"145",71718,71718,"ENSMUSG00000024170","Telo2","telomere maintenance 2",2e-04,0.0208,0.0073,-0.1119,-0.1119,-2.1476,0.0361
"146",14696,14696,"ENSMUSG00000027669","Gnb4","guanine nucleotide binding protein (G protein), beta 4",2e-04,0.0208,0.0073,-0.0912,-0.0912,-1.8638,0.0677
"147",56846,56846,"ENSMUSG00000027489","Necab3","N-terminal EF-hand calcium binding protein 3",2e-04,0.0208,0.0074,0.1482,0.1482,1.9681,0.0541
"148",105242394,105242394,"","Gm38678","predicted gene, 38678",2e-04,0.0214,0.0074,-0.804,-0.804,-2.6299,0.011
"149",70394,70394,"ENSMUSG00000006021","Kptn","kaptin",2e-04,0.0221,0.0075,-0.0933,-0.0933,-2.2005,0.032
"150",194952,194952,"ENSMUSG00000036819","Jmjd4","jumonji domain containing 4",2e-04,0.0222,0.0075,-0.0699,-0.0699,-2.5466,0.0137
"151",330119,330119,"ENSMUSG00000043635","Adamts3","ADAM metallopeptidase with thrombospondin type 1 motif 3",2e-04,0.0223,0.0077,-0.0804,-0.0804,-1.9444,0.0569
"152",241447,241447,"ENSMUSG00000027035","Cers6","ceramide synthase 6",2e-04,0.0223,0.0076,-0.0186,-0.0186,-0.4256,0.6721
"153",56095,56095,"ENSMUSG00000020706","Ftsj3","FtsJ RNA 2'-O-methyltransferase 3",2e-04,0.0223,0.0076,-0.0971,-0.0971,-2.3253,0.0237
"154",66917,66917,"ENSMUSG00000001774","Chordc1","cysteine and histidine rich domain containing 1",2e-04,0.0223,0.0077,0.159,0.159,3.0559,0.0035
"155",75725,75725,"ENSMUSG00000029629","Phf14","PHD finger protein 14",2e-04,0.0226,0.0078,-0.0356,-0.0356,-1.1179,0.2684
"156",14254,14254,"ENSMUSG00000029648","Flt1","FMS-like tyrosine kinase 1",2e-04,0.0232,0.0079,0.2147,0.2147,2.3893,0.0203
"157",234407,234407,"ENSMUSG00000034807","Colgalt1","collagen beta(1-O)galactosyltransferase 1",2e-04,0.0232,0.0081,-0.0433,-0.0433,-1.1664,0.2485
"158",18719,18719,"ENSMUSG00000024867","Pip5k1b","phosphatidylinositol-4-phosphate 5-kinase, type 1 beta",2e-04,0.0232,0.0083,-0.1126,-0.1126,-1.5762,0.1207
"159",19417,19417,"ENSMUSG00000032356","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1",2e-04,0.0232,0.008,-0.0595,-0.0595,-1.3977,0.1678
"160",381290,381290,"ENSMUSG00000026463","Atp2b4","ATPase, Ca++ transporting, plasma membrane 4",2e-04,0.0232,0.0082,-0.1038,-0.1038,-0.8689,0.3887
"161",217737,217737,"ENSMUSG00000021037","Ahsa1","AHA1, activator of heat shock protein ATPase 1",2e-04,0.0232,0.0078,0.1346,0.1346,2.5176,0.0147
"162",69303,69303,"ENSMUSG00000085984","1700001G11Rik","RIKEN cDNA 1700001G11 gene",2e-04,0.0232,0.0081,0.3392,0.3392,1.4859,0.143
"163",19041,19041,"ENSMUSG00000039457","Ppl","periplakin",2e-04,0.0232,0.0079,0.4164,0.4164,3.7305,5e-04
"164",100294583,100294583,"ENSMUSG00000054204","Alkal2","ALK and LTK ligand 2",2e-04,0.0232,0.008,-0.3029,-0.3029,-2.4532,0.0173
"165",14528,14528,"ENSMUSG00000037580","Gch1","GTP cyclohydrolase 1",2e-04,0.0232,0.0082,-0.4598,-0.4598,-3.604,7e-04
"166",17181,17181,"ENSMUSG00000022324","Matn2","matrilin 2",2e-04,0.0235,0.0084,-0.0943,-0.0943,-1.3875,0.1709
"167",217219,217219,"ENSMUSG00000034685","Fam171a2","family with sequence similarity 171, member A2",2e-04,0.0235,0.0084,0.0948,0.0948,1.6794,0.0987
"168",380698,380698,"ENSMUSG00000061462","Obscn","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",2e-04,0.0235,0.0083,-0.2818,-0.2818,-2.6559,0.0103
