"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_167854_coefficient","contrast_167854_log2fc","contrast_167854_tstat","contrast_167854_pvalue"
"54",239099,239099,"ENSMUSG00000057156","Homez","homeodomain leucine zipper-encoding gene",0.0013,0.5176,0.0024,0.1262,0.1262,1.6051,0.1165
"55",29875,29875,"ENSMUSG00000030536","Iqgap1","IQ motif containing GTPase activating protein 1",0.0013,0.5176,0.0024,-0.1862,-0.1862,-2.2284,0.0317
"56",17304,17304,"ENSMUSG00000030605","Mfge8","milk fat globule EGF and factor V/VIII domain containing",0.0011,0.5176,0.002,-0.092,-0.092,-1.0289,0.3099
"57",18018,18018,"ENSMUSG00000033016","Nfatc1","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1",0.0014,0.5176,0.0026,-0.0066,-0.0066,-0.0382,0.9697
"58",213006,213006,"ENSMUSG00000059149","Mfsd4a","major facilitator superfamily domain containing 4A",0.0017,0.5176,0.0032,0.0749,0.0749,0.8505,0.4003
"59",229697,229697,"ENSMUSG00000046213","Cym","chymosin",0.001,0.5176,0.0019,-1.2584,-1.2584,-2.0422,0.0479
"60",214189,214189,"ENSMUSG00000021337","Scgn","secretagogin, EF-hand calcium binding protein",0.0015,0.5176,0.0028,0.1062,0.1062,0.4609,0.6474
"61",11515,11515,"ENSMUSG00000005580","Adcy9","adenylate cyclase 9",0.0018,0.5176,0.0034,0.1671,0.1671,2.5726,0.014
"62",105244779,105244779,"","Gm40331","predicted gene, 40331",0.0014,0.5176,0.0025,-1.6063,-1.6063,-2.3132,0.0261
"63",102638158,102638158,"","Gm34788","predicted gene, 34788",0.0012,0.5176,0.0021,-1.1579,-1.1579,-1.9036,0.0644
"64",75426,75426,"ENSMUSG00000035551","Igfbpl1","insulin-like growth factor binding protein-like 1",0.0014,0.5176,0.0025,0.3371,0.3371,1.265,0.2134
"65",21956,21956,"ENSMUSG00000026414","Tnnt2","troponin T2, cardiac",0.0016,0.5176,0.003,0.445,0.445,1.3641,0.1803
"66",71816,71816,"ENSMUSG00000021720","Rnf180","ring finger protein 180",9e-04,0.5176,0.0018,-0.1159,-0.1159,-1.3704,0.1784
"67",14066,14066,"ENSMUSG00000028128","F3","coagulation factor III",0.0011,0.5176,0.0019,-0.1884,-0.1884,-1.3549,0.1832
"68",105246410,105246410,"","Gm41701","predicted gene, 41701",0.0015,0.5176,0.0027,1.7419,1.7419,2.7583,0.0088
"69",19283,19283,"ENSMUSG00000068748","Ptprz1","protein tyrosine phosphatase receptor type Z, polypeptide 1",0.0011,0.5176,0.0021,-0.1587,-0.1587,-1.6258,0.112
"70",67629,67629,"ENSMUSG00000074476","Spc24","SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)",0.0017,0.5176,0.0033,0.0336,0.0336,0.0868,0.9313
"71",241846,241846,"ENSMUSG00000039108","Lsm14b","LSM family member 14B",0.0013,0.5176,0.0024,0.1998,0.1998,2.2565,0.0297
"72",102634060,102634060,"","Gm19708","predicted gene, 19708",0.0011,0.5176,0.002,0.675,0.675,1.275,0.2099
"73",71707,71707,"ENSMUSG00000047719","Ubiad1","UbiA prenyltransferase domain containing 1",0.0013,0.5176,0.0023,0.1543,0.1543,1.677,0.1015
"74",67549,67549,"ENSMUSG00000028096","Gpr89","G protein-coupled receptor 89",0.0019,0.5357,0.0036,-0.1082,-0.1082,-1.7418,0.0894
"75",18440,18440,"ENSMUSG00000022758","P2rx6","purinergic receptor P2X, ligand-gated ion channel, 6",0.0021,0.5496,0.0038,0.2284,0.2284,1.8703,0.069
"76",244891,244891,"ENSMUSG00000034007","Scaper","S phase cyclin A-associated protein in the ER",0.0032,0.5496,0.0056,-0.1191,-0.1191,-1.9359,0.0601
"77",75219,75219,"ENSMUSG00000047205","Dusp18","dual specificity phosphatase 18",0.0039,0.5496,0.0069,0.1782,0.1782,1.7225,0.0929
"78",17937,17937,"ENSMUSG00000025402","Nab2","Ngfi-A binding protein 2",0.0024,0.5496,0.0042,0.1187,0.1187,1.2575,0.2161
"79",66848,66848,"ENSMUSG00000019810","Fuca2","fucosidase, alpha-L- 2, plasma",0.0034,0.5496,0.0059,-0.0319,-0.0319,-0.557,0.5807
"80",102637485,102637485,"","Gm34280","predicted gene, 34280",0.0039,0.5496,0.007,-1.2365,-1.2365,-2.1066,0.0416
"81",19091,19091,"ENSMUSG00000052920","Prkg1","protein kinase, cGMP-dependent, type I",0.0026,0.5496,0.0046,-0.1812,-0.1812,-2.4169,0.0204
"82",170735,170735,"ENSMUSG00000060890","Arr3","arrestin 3, retinal",0.0036,0.5496,0.0062,0.3401,0.3401,1.4049,0.168
"83",18607,18607,"ENSMUSG00000024122","Pdpk1","3-phosphoinositide dependent protein kinase 1",0.0035,0.5496,0.006,0.0406,0.0406,1.0492,0.3006
"84",102639939,102639939,"","Gm36134","predicted gene, 36134",0.0034,0.5496,0.0058,0.9002,0.9002,1.5021,0.1411
"85",14811,14811,"ENSMUSG00000059003","Grin2a","glutamate receptor, ionotropic, NMDA2A (epsilon 1)",0.002,0.5496,0.0036,0.1425,0.1425,2.1942,0.0342
"86",338363,338363,"ENSMUSG00000049411","Tmem241","transmembrane protein 241",0.0026,0.5496,0.0046,0.1943,0.1943,1.8003,0.0795
"87",380924,380924,"ENSMUSG00000022026","Olfm4","olfactomedin 4",0.004,0.5496,0.0072,0.2715,0.2715,1.4489,0.1554
"88",14871,14871,"ENSMUSG00000001663","Gstt1","glutathione S-transferase, theta 1",0.0021,0.5496,0.0037,-0.1378,-0.1378,-0.7552,0.4547
"89",12608,12608,"ENSMUSG00000056501","Cebpb","CCAAT/enhancer binding protein beta",0.0035,0.5496,0.0061,0.3988,0.3988,1.9332,0.0605
"90",382620,382620,"ENSMUSG00000034111","Tmed8","transmembrane p24 trafficking protein 8",0.0028,0.5496,0.0049,0.0518,0.0518,0.9895,0.3285
"91",102640133,102640133,"","Gm19378","predicted gene, 19378",0.0033,0.5496,0.0057,0.3376,0.3376,2.9256,0.0057
"92",12228,12228,"ENSMUSG00000022863","Btg3","BTG anti-proliferation factor 3",0.0024,0.5496,0.0042,0.2136,0.2136,0.834,0.4094
"93",66620,66620,"ENSMUSG00000097063","Pantr2","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 2",0.002,0.5496,0.0036,-0.9004,-0.9004,-1.682,0.1006
"94",76594,76594,"ENSMUSG00000024350","Dnajc18","DnaJ heat shock protein family (Hsp40) member C18",0.0024,0.5496,0.0043,0.0663,0.0663,1.3905,0.1723
"95",13875,13875,"ENSMUSG00000040857","Erf","Ets2 repressor factor",0.0028,0.5496,0.0048,0.1059,0.1059,1.0765,0.2883
"96",69032,69032,"ENSMUSG00000032530","Lyzl4","lysozyme-like 4",0.0023,0.5496,0.0041,1.8261,1.8261,3.0766,0.0038
"97",14360,14360,"ENSMUSG00000019843","Fyn","Fyn proto-oncogene",0.0035,0.5496,0.006,0.1149,0.1149,2.2912,0.0274
"98",100038384,100038384,"ENSMUSG00000094841","Gm10610","predicted gene 10610",0.0022,0.5496,0.0039,0.6361,0.6361,1.0806,0.2865
"99",15108,15108,"ENSMUSG00000025260","Hsd17b10","hydroxysteroid (17-beta) dehydrogenase 10",0.0028,0.5496,0.0048,-0.1102,-0.1102,-1.4939,0.1433
"100",627035,627035,"ENSMUSG00000090816","Gm6729","predicted gene 6729",0.0031,0.5496,0.0053,-0.0944,-0.0944,-0.3007,0.7652
"101",100042235,100042235,"ENSMUSG00000091472","Gm3739","predicted gene 3739",0.0036,0.5496,0.0063,-0.5076,-0.5076,-2.277,0.0284
"102",15000,15000,"ENSMUSG00000037548","H2-DMb2","histocompatibility 2, class II, locus Mb2",0.0031,0.5496,0.0052,1.9816,1.9816,3.5571,0.001
"103",69104,69104,"ENSMUSG00000023307","Marchf5","membrane associated ring-CH-type finger 5",0.0026,0.5496,0.0045,0.0704,0.0704,1.2701,0.2116
"104",102635699,102635699,"","Gm32970","predicted gene, 32970",0.0025,0.5496,0.0043,0.0762,0.0762,0.5498,0.5856
"105",100502635,100502635,"ENSMUSG00000085307","Gm11525","predicted gene 11525",0.0038,0.5496,0.0066,-0.8386,-0.8386,-1.4915,0.1439
"106",19672,19672,"ENSMUSG00000005973","Rcn1","reticulocalbin 1",0.0023,0.5496,0.004,-0.1814,-0.1814,-1.3148,0.1963
"107",223332,223332,"ENSMUSG00000048424","Ranbp3l","RAN binding protein 3-like",0.0027,0.5496,0.0047,-0.2415,-0.2415,-1.2892,0.2049
"108",105242552,105242552,"","Gm38732","predicted gene, 38732",0.0038,0.5496,0.0068,1.1293,1.1293,2.1476,0.038
"109",108169152,108169152,"","Gm46965","predicted gene, 46965",0.0025,0.5496,0.0044,0.304,0.304,1.3684,0.179
"110",68203,68203,"ENSMUSG00000047842","Diras2","DIRAS family, GTP-binding RAS-like 2",0.0037,0.5496,0.0066,0.0754,0.0754,1.9387,0.0598
"111",27390,27390,"ENSMUSG00000058183","Mmel1","membrane metallo-endopeptidase-like 1",0.0039,0.5496,0.0069,0.529,0.529,1.0225,0.3129
"112",26987,26987,"ENSMUSG00000026254","Eif4e2","eukaryotic translation initiation factor 4E member 2",0.0031,0.5496,0.0052,0.0706,0.0706,1.2286,0.2266
"113",67978,67978,"ENSMUSG00000118662","Tctn2","tectonic family member 2",0.0039,0.5496,0.0068,0.1168,0.1168,1.6023,0.1171
"114",12054,12054,"ENSMUSG00000029681","Bcl7b","B cell CLL/lymphoma 7B",0.0023,0.5496,0.004,0.0751,0.0751,1.0846,0.2848
"115",108911,108911,"ENSMUSG00000040945","Rcc2","regulator of chromosome condensation 2",0.0038,0.5496,0.0067,0.3023,0.3023,2.7196,0.0097
"116",328440,328440,"ENSMUSG00000047911","Npm2","nucleophosmin/nucleoplasmin 2",0.0038,0.5496,0.0067,0.1993,0.1993,1.3992,0.1697
"117",16891,16891,"ENSMUSG00000053846","Lipg","lipase, endothelial",0.0036,0.5496,0.0064,-0.6005,-0.6005,-1.6432,0.1084
"118",14325,14325,"ENSMUSG00000050708","Ftl1","ferritin light polypeptide 1",0.0035,0.5496,0.006,-0.0802,-0.0802,-1.1358,0.263
"119",108899,108899,"ENSMUSG00000053080","Zfta","zinc finger translocation associated",0.0028,0.5496,0.0049,0.1789,0.1789,2.6387,0.0119
"120",640524,640524,"ENSMUSG00000074899","Sptbn5","spectrin beta, non-erythrocytic 5",0.0039,0.5496,0.007,-0.1974,-0.1974,-0.6771,0.5023
"121",16800,16800,"ENSMUSG00000028059","Arhgef2","Rho/Rac guanine nucleotide exchange factor 2",0.0029,0.5496,0.005,0.0927,0.0927,1.5631,0.1261
"122",75826,75826,"ENSMUSG00000022855","Senp2","SUMO/sentrin specific peptidase 2",0.0023,0.5496,0.0041,0.0876,0.0876,1.5804,0.1221
"123",219148,219148,"ENSMUSG00000035095","Fam167a","family with sequence similarity 167, member A",0.004,0.5496,0.0073,0.1051,0.1051,0.4384,0.6635
"124",71990,71990,"ENSMUSG00000029599","Ddx54","DEAD box helicase 54",0.0031,0.5496,0.0054,0.1873,0.1873,2.0658,0.0455
"125",102639351,102639351,"","Gm15952","predicted gene 15952",0.0025,0.5496,0.0044,0.0903,0.0903,0.239,0.8123
"126",72097,72097,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like",0.0039,0.5496,0.0071,0.1906,0.1906,1.8703,0.069
"127",102634200,102634200,"","Gm31841","predicted gene, 31841",0.0034,0.5496,0.0057,-0.426,-0.426,-1.759,0.0864
"128",108673,108673,"ENSMUSG00000024732","Ccdc86","coiled-coil domain containing 86",0.0029,0.5496,0.0051,0.2598,0.2598,1.8057,0.0787
"129",22288,22288,"ENSMUSG00000019820","Utrn","utrophin",0.0036,0.5496,0.0063,-0.0482,-0.0482,-0.3637,0.7181
"130",554327,554327,"ENSMUSG00000079388","2610042L04Rik","RIKEN cDNA 2610042L04 gene",0.0021,0.5496,0.0038,-0.4157,-0.4157,-2.9231,0.0057
"131",667103,667103,"","Gm13570","predicted gene 13570",0.0021,0.5496,0.0037,-1.0795,-1.0795,-1.9954,0.053
"132",75465,75465,"ENSMUSG00000034467","Dynlrb2","dynein light chain roadblock-type 2",0.0031,0.5496,0.0054,1.2065,1.2065,1.7051,0.0961
"133",239652,239652,"ENSMUSG00000022987","Zfp641","zinc finger protein 641",0.0029,0.5496,0.005,0.2214,0.2214,2.8487,0.007
"134",71562,71562,"ENSMUSG00000017718","Afmid","arylformamidase",0.0037,0.5496,0.0065,0.1758,0.1758,0.7625,0.4504
"135",102634171,102634171,"","Gm31820","predicted gene, 31820",0.004,0.5496,0.0072,-0.871,-0.871,-1.2949,0.203
"136",240518,240518,"ENSMUSG00000024901","Peli3","pellino 3",0.0034,0.5496,0.0059,0.1947,0.1947,1.981,0.0547
"137",12933,12933,"ENSMUSG00000029121","Crmp1","collapsin response mediator protein 1",0.0037,0.5496,0.0064,0.1141,0.1141,1.3228,0.1936
"138",16539,16539,"ENSMUSG00000050963","Kcns2","K+ voltage-gated channel, subfamily S, 2",0.003,0.5496,0.0051,0.1604,0.1604,1.6278,0.1116
"139",21938,21938,"ENSMUSG00000028599","Tnfrsf1b","tumor necrosis factor receptor superfamily, member 1b",0.0035,0.5496,0.0061,-0.2964,-0.2964,-1.9413,0.0595
"140",18984,18984,"ENSMUSG00000005514","Por","cytochrome p450 oxidoreductase",0.0026,0.5496,0.0045,0.2502,0.2502,3.3958,0.0016
"141",116837,116837,"ENSMUSG00000041670","Rims1","regulating synaptic membrane exocytosis 1",0.0034,0.5496,0.0058,-0.0306,-0.0306,-0.6021,0.5506
"142",239833,239833,"ENSMUSG00000022802","Lmln","leishmanolysin-like (metallopeptidase M8 family)",0.0031,0.5496,0.0053,0.078,0.078,0.7991,0.4291
"143",99982,99982,"ENSMUSG00000036940","Kdm1a","lysine (K)-specific demethylase 1A",0.0027,0.5496,0.0047,0.1325,0.1325,1.672,0.1025
"144",78849,78849,"ENSMUSG00000084960","B430010I23Rik","RIKEN cDNA B430010I23 gene",0.0028,0.5496,0.0048,-0.2693,-0.2693,-0.3931,0.6964
"145",16497,16497,"ENSMUSG00000027827","Kcnab1","potassium voltage-gated channel, shaker-related subfamily, beta member 1",0.0033,0.5496,0.0056,0.2605,0.2605,2.9687,0.0051
"146",64337,64337,"ENSMUSG00000025739","Gng13","guanine nucleotide binding protein (G protein), gamma 13",0.0037,0.5496,0.0065,-0.1212,-0.1212,-1.1581,0.2539
"147",21871,21871,"ENSMUSG00000038023","Atp6v0a2","ATPase, H+ transporting, lysosomal V0 subunit A2",0.0032,0.5496,0.0055,0.1418,0.1418,2.8829,0.0064
"148",192161,192161,"ENSMUSG00000103770","Pcdha9","protocadherin alpha 9",0.0036,0.5496,0.0062,0.1471,0.1471,1.0541,0.2983
"149",28018,28018,"ENSMUSG00000030870","Ubfd1","ubiquitin family domain containing 1",0.0039,0.5496,0.0071,0.0925,0.0925,2.3194,0.0257
"150",102634072,102634072,"","Gm38457","predicted gene, 38457",0.0032,0.5496,0.0055,0.1207,0.1207,1.4153,0.1649
"151",54393,54393,"ENSMUSG00000024462","Gabbr1","gamma-aminobutyric acid type B receptor subunit 1",0.0022,0.5496,0.0039,0.1133,0.1133,2.8185,0.0075
"152",233877,233877,"ENSMUSG00000030685","Kctd13","potassium channel tetramerisation domain containing 13",0.0041,0.5638,0.0073,0.0883,0.0883,1.1688,0.2496
"153",24044,24044,"ENSMUSG00000040188","Scamp2","secretory carrier membrane protein 2",0.0042,0.5655,0.0073,-0.2549,-0.2549,-3.4478,0.0014
"154",93835,93835,"ENSMUSG00000021278","Amn","amnionless",0.0045,0.577,0.0078,-0.3538,-0.3538,-1.234,0.2246
"155",666060,666060,"ENSMUSG00000035615","Frmpd1","FERM and PDZ domain containing 1",0.0046,0.577,0.0078,0.3105,0.3105,2.4461,0.0191
"156",17873,17873,"ENSMUSG00000015312","Gadd45b","growth arrest and DNA-damage-inducible 45 beta",0.0045,0.577,0.0077,0.1958,0.1958,1.2891,0.205
"157",17751,17751,"ENSMUSG00000031760","Mt3","metallothionein 3",0.0045,0.577,0.0077,-0.0471,-0.0471,-0.5795,0.5656
"158",22626,22626,"ENSMUSG00000026205","Slc23a3","solute carrier family 23 (nucleobase transporters), member 3",0.0044,0.577,0.0075,0.9435,0.9435,1.8772,0.068
"159",74241,74241,"ENSMUSG00000032997","Chpf","chondroitin polymerizing factor",0.0046,0.577,0.0079,0.1653,0.1653,1.859,0.0706
"160",17164,17164,"ENSMUSG00000016528","Mapkapk2","MAP kinase-activated protein kinase 2",0.0046,0.577,0.0079,0.1316,0.1316,1.2556,0.2167
"161",432500,432500,"ENSMUSG00000112466","Gm29674","predicted gene, 29674",0.0043,0.577,0.0074,-1.0622,-1.0622,-1.569,0.1247
"162",76303,76303,"ENSMUSG00000024687","Osbp","oxysterol binding protein",0.0044,0.577,0.0076,0.1132,0.1132,2.0105,0.0513
"163",53324,53324,"ENSMUSG00000059991","Nptx2","neuronal pentraxin 2",0.0045,0.577,0.0076,0.3485,0.3485,1.8884,0.0664
"164",54132,54132,"ENSMUSG00000055044","Pdlim1","PDZ and LIM domain 1 (elfin)",0.0044,0.577,0.0075,0.0238,0.0238,0.0965,0.9236
"165",24061,24061,"ENSMUSG00000041133","Smc1a","structural maintenance of chromosomes 1A",0.0044,0.577,0.0074,-0.1493,-0.1493,-2.9061,0.006
"166",14797,14797,"ENSMUSG00000054452","Tle5","TLE family member 5, transcriptional modulator",0.0049,0.5789,0.0085,-0.0959,-0.0959,-1.5894,0.12
"167",94249,94249,"ENSMUSG00000063873","Slc24a3","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3",0.0048,0.5789,0.0083,0.2649,0.2649,2.3079,0.0264
"168",50795,50795,"ENSMUSG00000040666","Sh3bgr","SH3-binding domain glutamic acid-rich protein",0.0049,0.5789,0.0085,0.0129,0.0129,0.059,0.9533
"169",76497,76497,"ENSMUSG00000036398","Ppp1r11","protein phosphatase 1, regulatory inhibitor subunit 11",0.0047,0.5789,0.0082,-0.1756,-0.1756,-2.1402,0.0387
"170",102631761,102631761,"","Gm30018","predicted gene, 30018",0.0049,0.5789,0.0084,1.2496,1.2496,2.1406,0.0386
"171",232035,232035,"ENSMUSG00000039578","Ccser1","coiled-coil serine rich 1",0.0048,0.5789,0.0082,-0.2483,-0.2483,-3.2562,0.0023
"172",233107,233107,"ENSMUSG00000030499","Kctd15","potassium channel tetramerisation domain containing 15",0.0049,0.5789,0.0083,0.2142,0.2142,1.3958,0.1707
"173",102631518,102631518,"ENSMUSG00000087565","Gm14662","predicted gene 14662",0.0049,0.5789,0.0085,1.0232,1.0232,1.738,0.0901
"174",17294,17294,"ENSMUSG00000051855","Mest","mesoderm specific transcript",0.0047,0.5789,0.0081,-0.2392,-0.2392,-1.7967,0.0801
"175",72224,72224,"ENSMUSG00000101963","1700001J11Rik","ring finger protein 19A pseudogene",0.0049,0.5789,0.0084,1.8411,1.8411,3.4999,0.0012
"176",13488,13488,"ENSMUSG00000021478","Drd1","dopamine receptor D1",0.0047,0.5789,0.0081,0.2672,0.2672,1.7667,0.0851
"177",269198,269198,"ENSMUSG00000073664","Nbeal1","neurobeachin like 1",0.0047,0.5789,0.008,-0.13,-0.13,-1.2799,0.2081
