"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_185732_coefficient","contrast_185732_log2fc","contrast_185732_tstat","contrast_185732_pvalue"
"25",20907,20907,"ENSMUSG00000007207","Stx1a","syntaxin 1A (brain)",9.702e-05,0.2068,4e-04,-0.4394,-0.4394,-4.4774,2e-04
"26",170758,170758,"ENSMUSG00000018012","Rac3","Rac family small GTPase 3",3e-04,0.2068,0.0013,-0.4273,-0.4273,-4.0428,6e-04
"27",544963,544963,"ENSMUSG00000021676","Iqgap2","IQ motif containing GTPase activating protein 2",1e-04,0.2068,5e-04,0.6633,0.6633,4.7996,9.679e-05
"28",74998,74998,"ENSMUSG00000040022","Rab11fip2","RAB11 family interacting protein 2 (class I)",1e-04,0.2068,6e-04,0.1582,0.1582,2.9383,0.0079
"29",14678,14678,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2",1e-04,0.2068,5e-04,-0.1829,-0.1829,-3.2978,0.0034
"30",15184,15184,"ENSMUSG00000008855","Hdac5","histone deacetylase 5",9.513e-05,0.2068,3e-04,-0.2664,-0.2664,-3.7933,0.0011
"31",78751,78751,"ENSMUSG00000042851","Zc3h6","zinc finger CCCH type containing 6",3e-04,0.2068,0.0012,0.1674,0.1674,1.8216,0.0828
"32",100503338,100503338,"ENSMUSG00000073274","Gm14636","predicted gene 14636",4e-04,0.2162,0.0016,0.5983,0.5983,3.6116,0.0016
"33",102632094,102632094,"","Gm30259","predicted gene, 30259",3e-04,0.2162,0.0014,0.9234,0.9234,3.8134,0.001
"34",110784,110784,"ENSMUSG00000031618","Nr3c2","nuclear receptor subfamily 3, group C, member 2",3e-04,0.2162,0.0016,0.4128,0.4128,5.6395,1.356e-05
"35",73047,73047,"ENSMUSG00000051146","Camk2n2","calcium/calmodulin-dependent protein kinase II inhibitor 2",3e-04,0.2162,0.0014,-0.7096,-0.7096,-4.5531,2e-04
"36",71713,71713,"ENSMUSG00000038446","Cdc40","cell division cycle 40",4e-04,0.2162,0.0016,0.3282,0.3282,4.5746,2e-04
"37",56222,56222,"ENSMUSG00000070803","Cited4","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",4e-04,0.2162,0.0017,-1.6284,-1.6284,-4.5004,2e-04
"38",14799,14799,"ENSMUSG00000020524","Gria1","glutamate receptor, ionotropic, AMPA1 (alpha 1)",3e-04,0.2162,0.0015,0.3077,0.3077,4.5287,2e-04
"39",14811,14811,"ENSMUSG00000059003","Grin2a","glutamate receptor, ionotropic, NMDA2A (epsilon 1)",4e-04,0.2162,0.0017,0.3945,0.3945,3.4684,0.0023
"40",15361,15361,"ENSMUSG00000046711","Hmga1","high mobility group AT-hook 1",3e-04,0.2162,0.0014,-0.2037,-0.2037,-3.2099,0.0042
"41",72828,72828,"ENSMUSG00000032020","Ubash3b","ubiquitin associated and SH3 domain containing, B",3e-04,0.2162,0.0015,0.1149,0.1149,2.1928,0.0398
"42",14595,14595,"ENSMUSG00000028413","B4galt1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",4e-04,0.2162,0.0018,0.3256,0.3256,2.5763,0.0176
"43",238130,238130,"ENSMUSG00000035954","Dock4","dedicator of cytokinesis 4",4e-04,0.218,0.0019,0.2958,0.2958,3.3227,0.0032
"44",228829,228829,"ENSMUSG00000038116","Phf20","PHD finger protein 20",4e-04,0.218,0.0018,0.1362,0.1362,2.248,0.0355
"45",105247209,105247209,"","Gm13165","predicted gene 13165",4e-04,0.218,0.0019,1.9451,1.9451,3.6981,0.0013
"46",233552,233552,"ENSMUSG00000035314","Gdpd5","glycerophosphodiester phosphodiesterase domain containing 5",4e-04,0.2223,0.0019,-0.5218,-0.5218,-5.3132,2.889e-05
"47",22116,22116,"ENSMUSG00000059891","Tsks","testis-specific serine kinase substrate",4e-04,0.2223,0.002,-1.9351,-1.9351,-4.7791,1e-04
"48",102640100,102640100,"ENSMUSG00000110996","Gm36251","predicted gene, 36251",5e-04,0.224,0.002,-3.0717,-3.0717,-5.2052,3.72e-05
"49",330319,330319,"ENSMUSG00000086040","Wipf3","WAS/WASL interacting protein family, member 3",5e-04,0.2283,0.0021,0.552,0.552,4.9877,6.203e-05
"50",12840,12840,"ENSMUSG00000028626","Col9a2","collagen, type IX, alpha 2",5e-04,0.2283,0.0021,-0.5677,-0.5677,-3.3943,0.0027
"51",77629,77629,"ENSMUSG00000026163","Sphkap","SPHK1 interactor, AKAP domain containing",5e-04,0.229,0.0022,0.3006,0.3006,3.1354,0.005
"52",100503332,100503332,"","Gm19639","predicted gene, 19639",8e-04,0.2306,0.003,-1.5788,-1.5788,-3.7568,0.0012
"53",29813,29813,"ENSMUSG00000000552","Zfp385a","zinc finger protein 385A",6e-04,0.2306,0.0024,-0.2737,-0.2737,-3.7358,0.0012
"54",16796,16796,"ENSMUSG00000038366","Lasp1","LIM and SH3 protein 1",5e-04,0.2306,0.0022,-0.3276,-0.3276,-4.3933,3e-04
"55",223649,223649,"ENSMUSG00000075590","Nrbp2","nuclear receptor binding protein 2",9e-04,0.2306,0.004,-0.2884,-0.2884,-4.3593,3e-04
"56",226641,226641,"ENSMUSG00000026663","Atf6","activating transcription factor 6",0.0011,0.2306,0.0047,0.2688,0.2688,2.8276,0.0101
"57",20349,20349,"ENSMUSG00000063531","Sema3e","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",0.001,0.2306,0.0041,0.3548,0.3548,3.2415,0.0039
"58",102635553,102635553,"","Gm15624","predicted gene 15624",6e-04,0.2306,0.0023,0.5241,0.5241,2.8056,0.0106
"59",260299,260299,"ENSMUSG00000054793","Cadm4","cell adhesion molecule 4",8e-04,0.2306,0.0034,-0.2565,-0.2565,-3.1202,0.0052
"60",208164,208164,"ENSMUSG00000047420","Fam180a","family with sequence similarity 180, member A",8e-04,0.2306,0.003,-0.4037,-0.4037,-0.946,0.3549
"61",73032,73032,"ENSMUSG00000007944","Ttc9b","tetratricopeptide repeat domain 9B",0.001,0.2306,0.004,-0.514,-0.514,-3.7969,0.0011
"62",66580,66580,"ENSMUSG00000045624","Esf1","ESF1 nucleolar pre-rRNA processing protein homolog",0.0011,0.2306,0.0046,0.1021,0.1021,2.0398,0.0542
"63",210027,210027,"ENSMUSG00000057060","Slc35f3","solute carrier family 35, member F3",9e-04,0.2306,0.0038,0.3118,0.3118,3.697,0.0013
"64",75900,75900,"","4930566D17Rik","RIKEN cDNA 4930566D17 gene",8e-04,0.2306,0.0034,1.5442,1.5442,2.948,0.0077
"65",241226,241226,"ENSMUSG00000026768","Itga8","integrin alpha 8",6e-04,0.2306,0.0023,0.4112,0.4112,3.659,0.0015
"66",13840,13840,"ENSMUSG00000055540","Epha6","Eph receptor A6",8e-04,0.2306,0.0033,0.419,0.419,3.5882,0.0017
"67",16871,16871,"ENSMUSG00000026934","Lhx3","LIM homeobox protein 3",9e-04,0.2306,0.0036,-1.5666,-1.5666,-3.314,0.0033
"68",102639404,102639404,"ENSMUSG00000097917","Gm26839","predicted gene, 26839",0.0011,0.2306,0.0046,-1.5152,-1.5152,-2.9991,0.0068
"69",236574,236574,"ENSMUSG00000073457","Smok2b","sperm motility kinase 2B",7e-04,0.2306,0.0027,-1.8532,-1.8532,-3.4365,0.0025
"70",105246536,105246536,"","Gm41810","predicted gene, 41810",8e-04,0.2306,0.0029,0.7142,0.7142,2.6891,0.0138
"71",102635459,102635459,"","Gm32791","predicted gene, 32791",7e-04,0.2306,0.0027,-1.6651,-1.6651,-3.4693,0.0023
"72",245446,245446,"ENSMUSG00000046699","Slitrk4","SLIT and NTRK-like family, member 4",0.0011,0.2306,0.0049,0.1267,0.1267,1.8517,0.0782
"73",320472,320472,"ENSMUSG00000046442","Ppm1e","protein phosphatase 1E (PP2C domain containing)",0.0011,0.2306,0.0048,0.2755,0.2755,3.4489,0.0024
"74",18750,18750,"ENSMUSG00000050965","Prkca","protein kinase C, alpha",0.0011,0.2306,0.0049,0.2735,0.2735,3.0313,0.0064
"75",245638,245638,"ENSMUSG00000042473","Tbc1d8b","TBC1 domain family, member 8B",8e-04,0.2306,0.003,0.3415,0.3415,3.2368,0.004
"76",67784,67784,"ENSMUSG00000030123","Plxnd1","plexin D1",7e-04,0.2306,0.0027,-0.7547,-0.7547,-5.2137,3.646e-05
"77",107581,107581,"ENSMUSG00000040690","Col16a1","collagen, type XVI, alpha 1",8e-04,0.2306,0.0031,-0.4206,-0.4206,-3.8077,0.001
"78",56437,56437,"ENSMUSG00000031880","Rrad","Ras-related associated with diabetes",8e-04,0.2306,0.0032,-0.549,-0.549,-2.5365,0.0192
"79",22439,22439,"ENSMUSG00000015342","Xk","X-linked Kx blood group",9e-04,0.2306,0.0037,0.1489,0.1489,2.2121,0.0382
"80",237926,237926,"ENSMUSG00000039096","Rsad1","radical S-adenosyl methionine domain containing 1",8e-04,0.2306,0.0029,-0.3651,-0.3651,-4.2054,4e-04
"81",216867,216867,"ENSMUSG00000040938","Slc16a11","solute carrier family 16 (monocarboxylic acid transporters), member 11",0.0011,0.2306,0.0047,-0.2785,-0.2785,-2.8034,0.0107
"82",16522,16522,"ENSMUSG00000043301","Kcnj6","potassium inwardly-rectifying channel, subfamily J, member 6",6e-04,0.2306,0.0025,0.3958,0.3958,3.2117,0.0042
"83",72180,72180,"ENSMUSG00000034800","Zfp661","zinc finger protein 661",8e-04,0.2306,0.0033,0.2349,0.2349,2.8745,0.0091
"84",269275,269275,"ENSMUSG00000026834","Acvr1c","activin A receptor, type IC",8e-04,0.2306,0.0035,0.1793,0.1793,1.3166,0.2022
"85",14026,14026,"ENSMUSG00000021262","Evl","Ena-vasodilator stimulated phosphoprotein",9e-04,0.2306,0.0039,-0.2094,-0.2094,-3.1225,0.0052
"86",380702,380702,"ENSMUSG00000053930","Shisa6","shisa family member 6",0.001,0.2306,0.0043,0.4487,0.4487,3.1499,0.0048
"87",21416,21416,"ENSMUSG00000024985","Tcf7l2","transcription factor 7 like 2, T cell specific, HMG box",6e-04,0.2306,0.0026,-0.1445,-0.1445,-1.5643,0.1327
"88",192156,192156,"ENSMUSG00000006517","Mvd","mevalonate (diphospho) decarboxylase",5e-04,0.2306,0.0022,-0.269,-0.269,-2.5133,0.0202
"89",268510,268510,"ENSMUSG00000043857","Mgat5b","mannoside acetylglucosaminyltransferase 5, isoenzyme B",0.001,0.2306,0.0042,-0.3468,-0.3468,-4.287,3e-04
"90",100504263,100504263,"ENSMUSG00000078894","2210418O10Rik","RIKEN cDNA 2210418O10 gene",0.0011,0.2306,0.0045,3.0938,3.0938,2.2953,0.0321
"91",105445,105445,"ENSMUSG00000025558","Dock9","dedicator of cytokinesis 9",0.0011,0.2306,0.0044,0.2277,0.2277,3.0074,0.0067
"92",93695,93695,"ENSMUSG00000029816","Gpnmb","glycoprotein (transmembrane) nmb",8e-04,0.2306,0.0031,0.3785,0.3785,2.2645,0.0343
"93",67326,67326,"ENSMUSG00000027327","Adissp","adipose secreted signaling protein",7e-04,0.2306,0.0028,-0.2312,-0.2312,-2.5851,0.0173
"94",382427,382427,"ENSMUSG00000020169","Best3","bestrophin 3",0.0011,0.2306,0.0045,0.6006,0.6006,2.3931,0.0262
"95",70918,70918,"ENSMUSG00000029206","Nsun7","NOL1/NOP2/Sun domain family, member 7",0.001,0.2306,0.0044,0.3931,0.3931,3.573,0.0018
"96",385674,385674,"ENSMUSG00000054939","Zfp174","zinc finger protein 174",0.001,0.2306,0.0043,0.1697,0.1697,1.6735,0.1091
"97",50884,50884,"ENSMUSG00000027002","Nckap1","NCK-associated protein 1",9e-04,0.2306,0.0038,0.1932,0.1932,3.3842,0.0028
"98",102637570,102637570,"","Gm34346","predicted gene, 34346",8e-04,0.2306,0.0032,1.8435,1.8435,3.4154,0.0026
"99",19092,19092,"ENSMUSG00000029334","Prkg2","protein kinase, cGMP-dependent, type II",0.001,0.2306,0.0041,-0.9417,-0.9417,-4.7679,1e-04
"100",50875,50875,"ENSMUSG00000058587","Tmod3","tropomodulin 3",6e-04,0.2306,0.0025,-0.1699,-0.1699,-2.9374,0.0079
"101",102642773,102642773,"","Gm38631","predicted gene, 38631",9e-04,0.2306,0.0036,1.7439,1.7439,3.3599,0.003
"102",75089,75089,"ENSMUSG00000019951","Bltp3b","bridge-like lipid transfer protein family member 3B",6e-04,0.2306,0.0025,0.1783,0.1783,2.7709,0.0115
"103",70729,70729,"ENSMUSG00000038473","Nos1ap","nitric oxide synthase 1 (neuronal) adaptor protein",9e-04,0.2306,0.0037,0.2734,0.2734,3.944,7e-04
"104",12296,12296,"ENSMUSG00000057914","Cacnb2","calcium channel, voltage-dependent, beta 2 subunit",6e-04,0.2306,0.0026,0.2781,0.2781,4.1619,4e-04
"105",104069,104069,"ENSMUSG00000034891","Sncb","synuclein, beta",9e-04,0.2306,0.0036,-0.3613,-0.3613,-3.5642,0.0018
"106",81489,81489,"ENSMUSG00000005483","Dnajb1","DnaJ heat shock protein family (Hsp40) member B1",0.0011,0.2306,0.0047,-0.0956,-0.0956,-1.2054,0.2415
"107",14432,14432,"ENSMUSG00000047261","Gap43","growth associated protein 43",0.0011,0.2306,0.0048,-0.5247,-0.5247,-3.9137,8e-04
"108",115487379,115487379,"","Gm16254","predicted gene 16254",8e-04,0.2306,0.0035,0.384,0.384,1.9356,0.0665
"109",74769,74769,"ENSMUSG00000032462","Pik3cb","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",0.0011,0.2306,0.0044,0.1376,0.1376,2.1063,0.0474
"110",12404,12404,"ENSMUSG00000031654","Cbln1","cerebellin 1 precursor protein",8e-04,0.2306,0.0033,-1.9595,-1.9595,-4.9047,7.547e-05
"111",102639679,102639679,"","Gm35934","predicted gene, 35934",0.001,0.2306,0.0041,0.0874,0.0874,1.032,0.3138
"112",80708,80708,"ENSMUSG00000027257","Pacsin3","protein kinase C and casein kinase substrate in neurons 3",9e-04,0.2306,0.0039,-0.1893,-0.1893,-2.1044,0.0476
"113",102632993,102632993,"","Gm30928","predicted gene, 30928",7e-04,0.2306,0.0028,-1.4569,-1.4569,-2.8164,0.0104
"114",11911,11911,"ENSMUSG00000042406","Atf4","activating transcription factor 4",6e-04,0.2306,0.0024,-0.0581,-0.0581,-0.6764,0.5062
"115",18301,18301,"ENSMUSG00000009687","Fxyd5","FXYD domain-containing ion transport regulator 5",9e-04,0.2306,0.0038,-0.1966,-0.1966,-1.8781,0.0743
"116",18302,18302,"ENSMUSG00000009654","Oit3","oncoprotein induced transcript 3",0.001,0.2306,0.0042,1.4635,1.4635,2.2105,0.0383
"117",213053,213053,"ENSMUSG00000022094","Slc39a14","solute carrier family 39 (zinc transporter), member 14",0.0012,0.2311,0.005,0.1668,0.1668,2.8709,0.0092
"118",71837,71837,"ENSMUSG00000030030","1700003E16Rik","RIKEN cDNA 1700003E16 gene",0.0012,0.2311,0.0051,-0.2918,-0.2918,-3.5239,0.002
"119",380928,380928,"ENSMUSG00000033060","Lmo7","LIM domain only 7",0.0012,0.2311,0.0052,0.3242,0.3242,3.7821,0.0011
"120",57780,57780,"ENSMUSG00000036578","Fxyd7","FXYD domain-containing ion transport regulator 7",0.0012,0.2311,0.005,-0.4994,-0.4994,-3.4547,0.0024
"121",105244732,105244732,"","Gm40290","predicted gene, 40290",0.0012,0.2311,0.0049,0.8827,0.8827,4.2132,4e-04
"122",52163,52163,"ENSMUSG00000030272","Camk1","calcium/calmodulin-dependent protein kinase I",0.0012,0.2311,0.0051,-0.3627,-0.3627,-3.9794,7e-04
"123",68337,68337,"ENSMUSG00000006356","Crip2","cysteine rich protein 2",0.0013,0.2356,0.0053,-0.2001,-0.2001,-2.3889,0.0264
"124",72475,72475,"ENSMUSG00000061887","Ssbp3","single-stranded DNA binding protein 3",0.0013,0.2356,0.0054,-0.2363,-0.2363,-3.8425,9e-04
"125",16398,16398,"ENSMUSG00000015533","Itga2","integrin alpha 2",0.0012,0.2356,0.0052,0.8627,0.8627,2.4352,0.0239
"126",115488008,115488008,"","Gm51999","predicted gene, 51999",0.0013,0.2356,0.0054,-1.7801,-1.7801,-3.2431,0.0039
"127",102637642,102637642,"","Gm34402","predicted gene, 34402",0.0012,0.2356,0.0052,0.367,0.367,1.6818,0.1075
"128",12289,12289,"ENSMUSG00000015968","Cacna1d","calcium channel, voltage-dependent, L type, alpha 1D subunit",0.0013,0.2356,0.0053,0.2251,0.2251,2.4969,0.0209
"129",103511,103511,"ENSMUSG00000049872","Calhm5","calcium homeostasis modulator family member 5",0.0013,0.2401,0.0055,0.3773,0.3773,3.4301,0.0025
"130",22142,22142,"ENSMUSG00000072235","Tuba1a","tubulin, alpha 1A",0.0013,0.2406,0.0055,-0.2614,-0.2614,-3.5265,0.002
"131",14229,14229,"ENSMUSG00000024222","Fkbp5","FK506 binding protein 5",0.0013,0.241,0.0055,0.4718,0.4718,3.5927,0.0017
"132",102633424,102633424,"","Gm31255","predicted gene, 31255",0.0013,0.241,0.0056,0.1673,0.1673,1.7161,0.1009
"133",23849,23849,"ENSMUSG00000000078","Klf6","Kruppel-like transcription factor 6",0.0015,0.2413,0.0062,-0.2865,-0.2865,-3.7736,0.0011
"134",74521,74521,"ENSMUSG00000021209","Ppp4r4","protein phosphatase 4, regulatory subunit 4",0.0015,0.2413,0.006,0.2957,0.2957,3.3766,0.0029
"135",83436,83436,"ENSMUSG00000031557","Plekha2","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",0.0015,0.2413,0.006,0.5961,0.5961,3.1396,0.005
"136",12162,12162,"ENSMUSG00000008999","Bmp7","bone morphogenetic protein 7",0.0014,0.2413,0.0058,-0.3465,-0.3465,-2.3773,0.027
"137",115487366,115487366,"","Gm51752","predicted gene, 51752",0.0015,0.2413,0.0061,-1.2162,-1.2162,-2.1013,0.0479
"138",72168,72168,"ENSMUSG00000022763","Aifm3","apoptosis-inducing factor, mitochondrion-associated 3",0.0015,0.2413,0.0063,-0.3101,-0.3101,-4.3325,3e-04
"139",64296,64296,"ENSMUSG00000007950","Abhd8","abhydrolase domain containing 8",0.0015,0.2413,0.0059,-0.2613,-0.2613,-2.915,0.0083
"140",19218,19218,"ENSMUSG00000040016","Ptger3","prostaglandin E receptor 3 (subtype EP3)",0.0015,0.2413,0.0064,-1.2736,-1.2736,-4.4596,2e-04
"141",237877,237877,"ENSMUSG00000017550","Atad5","ATPase family, AAA domain containing 5",0.0015,0.2413,0.006,0.2414,0.2414,2.285,0.0328
"142",218756,218756,"ENSMUSG00000021733","Slc4a7","solute carrier family 4, sodium bicarbonate cotransporter, member 7",0.0015,0.2413,0.0062,0.283,0.283,3.3039,0.0034
"143",67384,67384,"ENSMUSG00000037316","Bag4","BCL2-associated athanogene 4",0.0015,0.2413,0.0063,0.1598,0.1598,3.1627,0.0047
"144",108058,108058,"ENSMUSG00000053819","Camk2d","calcium/calmodulin-dependent protein kinase II, delta",0.0014,0.2413,0.0058,-1.0165,-1.0165,-5.2102,3.676e-05
"145",108168349,108168349,"","Gm46603","predicted gene, 46603",0.0014,0.2413,0.0057,-3.1454,-3.1454,-4.1673,4e-04
"146",103551,103551,"ENSMUSG00000043439","Epop","elongin BC and polycomb repressive complex 2 associated protein",0.0015,0.2413,0.0059,-0.2144,-0.2144,-1.8818,0.0738
"147",71566,71566,"ENSMUSG00000032024","Clmp","CXADR-like membrane protein",0.0014,0.2413,0.0058,0.325,0.325,3.2988,0.0034
"148",13983,13983,"ENSMUSG00000021055","Esr2","estrogen receptor 2 (beta)",0.0015,0.2413,0.0063,-2.801,-2.801,-4.8444,8.705e-05
"149",77288,77288,"ENSMUSG00000054457","9430021M05Rik","RIKEN cDNA 9430021M05 gene",0.0015,0.2413,0.0061,-0.5825,-0.5825,-3.5224,0.002
"150",83997,83997,"ENSMUSG00000021870","Slmap","sarcolemma associated protein",0.0014,0.2413,0.0056,0.1338,0.1338,2.5964,0.0169
"151",69540,69540,"ENSMUSG00000030693","Klk10","kallikrein related-peptidase 10",0.0016,0.2417,0.0064,1.0466,1.0466,4.8257,9.099e-05
"152",269608,269608,"ENSMUSG00000039713","Plekhg5","pleckstrin homology domain containing, family G (with RhoGef domain) member 5",0.0016,0.2426,0.0065,0.293,0.293,3.4294,0.0025
"153",17535,17535,"ENSMUSG00000031928","Mre11a","MRE11A homolog A, double strand break repair nuclease",0.0016,0.2426,0.0065,0.1692,0.1692,1.7631,0.0925
"154",20351,20351,"ENSMUSG00000028064","Sema4a","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",0.0016,0.2441,0.0066,-0.2871,-0.2871,-3.3644,0.0029
"155",17929,17929,"ENSMUSG00000024049","Myom1","myomesin 1",0.0016,0.2441,0.0066,-0.5578,-0.5578,-3.1431,0.0049
"156",56469,56469,"ENSMUSG00000032405","Pias1","protein inhibitor of activated STAT 1",0.0016,0.2462,0.0066,0.1284,0.1284,2.4164,0.0249
"157",654788,654788,"","4732440D04Rik","RIKEN cDNA 4732440D04 gene",0.0017,0.248,0.0068,0.3021,0.3021,2.685,0.0139
"158",115486927,115486927,"","Gm51569","predicted gene, 51569",0.0017,0.248,0.0067,-0.9183,-0.9183,-2.6878,0.0138
"159",218639,218639,"ENSMUSG00000042348","Arl15","ADP-ribosylation factor-like 15",0.0017,0.248,0.0069,0.3175,0.3175,4.2187,4e-04
"160",216877,216877,"ENSMUSG00000040620","Dhx33","DEAH-box helicase 33",0.0017,0.248,0.0069,0.4078,0.4078,3.299,0.0034
"161",12700,12700,"ENSMUSG00000032578","Cish","cytokine inducible SH2-containing protein",0.0017,0.248,0.0067,-0.4343,-0.4343,-2.6266,0.0158
"162",22143,22143,"ENSMUSG00000023004","Tuba1b","tubulin, alpha 1B",0.0017,0.248,0.0069,-0.2333,-0.2333,-3.2922,0.0035
"163",18227,18227,"ENSMUSG00000026826","Nr4a2","nuclear receptor subfamily 4, group A, member 2",0.0017,0.248,0.0068,-0.3683,-0.3683,-2.5527,0.0186
"164",64378,64378,"ENSMUSG00000068696","Gpr88","G-protein coupled receptor 88",0.0017,0.2502,0.007,-2.8011,-2.8011,-4.8318,8.968e-05
"165",226075,226075,"ENSMUSG00000052942","Glis3","GLIS family zinc finger 3",0.0018,0.2502,0.007,0.5102,0.5102,2.7676,0.0116
"166",213753,213753,"ENSMUSG00000041130","Zfp598","zinc finger protein 598",0.0018,0.2508,0.0071,-0.1017,-0.1017,-1.6817,0.1075
"167",20362,20362,"ENSMUSG00000018398","Septin8","septin 8",0.0019,0.2565,0.0072,-0.118,-0.118,-2.772,0.0114
"168",68497,68497,"ENSMUSG00000042350","Arel1","apoptosis resistant E3 ubiquitin protein ligase 1",0.0019,0.2565,0.0072,0.1658,0.1658,2.3731,0.0273
"169",75914,75914,"ENSMUSG00000033769","Exoc6b","exocyst complex component 6B",0.0018,0.2565,0.0071,0.264,0.264,2.7724,0.0114
"170",237459,237459,"ENSMUSG00000020015","Cdk17","cyclin dependent kinase 17",0.0019,0.2565,0.0073,0.1509,0.1509,3.1762,0.0046
"171",243743,243743,"ENSMUSG00000029765","Plxna4","plexin A4",0.0018,0.2565,0.0071,0.336,0.336,2.6455,0.0151
"172",83814,83814,"ENSMUSG00000024589","Nedd4l","neural precursor cell expressed, developmentally down-regulated gene 4-like",0.0019,0.2565,0.0073,0.2895,0.2895,2.7913,0.011
"173",16815,16815,"ENSMUSG00000034968","Lbx2","ladybird homeobox 2",0.0019,0.2581,0.0074,-0.9604,-0.9604,-2.045,0.0536
"174",14559,14559,"ENSMUSG00000109523","Gdf1","growth differentiation factor 1",0.0019,0.2581,0.0074,-3.4604,-3.4604,-2.1024,0.0478
"175",105244450,105244450,"","Gm40056","predicted gene, 40056",0.0019,0.2611,0.0074,0.9401,0.9401,3.5371,0.002
