"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_142722_coefficient","contrast_142722_log2fc","contrast_142722_tstat","contrast_142722_pvalue"
"19",14284,14284,"ENSMUSG00000029135","Fosl2","fos-like antigen 2",2.995e-08,3.02e-05,0.001,0.4063,0.4063,5.8642,4.427e-06
"20",76905,76905,"ENSMUSG00000037095","Lrg1","leucine-rich alpha-2-glycoprotein 1",3.823e-08,3.662e-05,0.001,1.5524,1.5524,5.2144,2.286e-05
"21",381290,381290,"ENSMUSG00000026463","Atp2b4","ATPase, Ca++ transporting, plasma membrane 4",5.824e-08,4.998e-05,0.0011,-0.5032,-0.5032,-6.9528,3.101e-07
"22",17691,17691,"ENSMUSG00000024042","Sik1","salt inducible kinase 1",5.873e-08,4.998e-05,0.0011,0.3491,0.3491,4.5974,1e-04
"23",17311,17311,"ENSMUSG00000019966","Kitl","kit ligand",5.999e-08,4.998e-05,0.0012,-0.306,-0.306,-6.6478,6.443e-07
"24",11838,11838,"ENSMUSG00000022602","Arc","activity regulated cytoskeletal-associated protein",6.832e-08,5.454e-05,0.0013,0.443,0.443,5.1281,2.849e-05
"25",170677,170677,"ENSMUSG00000021803","Cdhr1","cadherin-related family member 1",8.963e-08,6.869e-05,0.0013,-0.4468,-0.4468,-6.029,2.936e-06
"26",56349,56349,"ENSMUSG00000021215","Net1","neuroepithelial cell transforming gene 1",9.846e-08,7.256e-05,0.0014,0.3666,0.3666,6.6157,6.963e-07
"27",171180,171180,"ENSMUSG00000049303","Syt12","synaptotagmin XII",1.199e-07,8.512e-05,0.0014,0.2756,0.2756,4.9155,4.907e-05
"28",56846,56846,"ENSMUSG00000027489","Necab3","N-terminal EF-hand calcium binding protein 3",1.396e-07,9.109e-05,0.0015,0.4941,0.4941,7.618,6.554e-08
"29",17181,17181,"ENSMUSG00000022324","Matn2","matrilin 2",1.402e-07,9.109e-05,0.0015,-0.3488,-0.3488,-5.8146,5.012e-06
"30",72330,72330,"ENSMUSG00000074001","Klhl40","kelch-like 40",1.426e-07,9.109e-05,0.0016,0.7677,0.7677,7.6747,5.755e-08
"31",14313,14313,"ENSMUSG00000021765","Fst","follistatin",2.009e-07,1e-04,0.0016,0.576,0.576,5.4421,1.281e-05
"32",14608,14608,"ENSMUSG00000031932","Gpr83","G protein-coupled receptor 83",2.342e-07,1e-04,0.0017,0.5466,0.5466,6.2838,1.564e-06
"33",237213,237213,"ENSMUSG00000018589","Glra2","glycine receptor, alpha 2 subunit",2.506e-07,1e-04,0.0017,-0.3885,-0.3885,-5.3738,1.524e-05
"34",433485,433485,"ENSMUSG00000074736","Syndig1","synapse differentiation inducing 1",2.527e-07,1e-04,0.0018,0.3205,0.3205,6.2371,1.755e-06
"35",381823,381823,"ENSMUSG00000090698","Apold1","apolipoprotein L domain containing 1",2.649e-07,1e-04,0.0018,0.4536,0.4536,3.5023,0.0018
"36",269275,269275,"ENSMUSG00000026834","Acvr1c","activin A receptor, type IC",3.1e-07,2e-04,0.002,0.5893,0.5893,8.4917,9.292e-09
"37",226040,226040,"ENSMUSG00000048572","Tmem252","transmembrane protein 252",2.965e-07,2e-04,0.0019,1.1409,1.1409,4.3302,2e-04
"38",72258,72258,"ENSMUSG00000033854","Kcnk10","potassium channel, subfamily K, member 10",3.094e-07,2e-04,0.0019,-0.3077,-0.3077,-6.2854,1.558e-06
"39",17873,17873,"ENSMUSG00000015312","Gadd45b","growth arrest and DNA-damage-inducible 45 beta",3.182e-07,2e-04,0.002,0.3497,0.3497,3.7299,0.001
"40",217353,217353,"ENSMUSG00000025572","Tmc6","transmembrane channel-like gene family 6",3.453e-07,2e-04,0.0021,0.5488,0.5488,4.5851,1e-04
"41",74646,74646,"ENSMUSG00000039911","Spsb1","splA/ryanodine receptor domain and SOCS box containing 1",5.428e-07,2e-04,0.0022,0.3792,0.3792,6.6602,6.253e-07
"42",237403,237403,"ENSMUSG00000051067","Lingo3","leucine rich repeat and Ig domain containing 3",5.425e-07,2e-04,0.0021,0.3661,0.3661,6.1106,2.398e-06
"43",16477,16477,"ENSMUSG00000052837","Junb","jun B proto-oncogene",6.168e-07,3e-04,0.0022,0.2951,0.2951,4.3022,2e-04
"44",74720,74720,"ENSMUSG00000022715","Tmem114","transmembrane protein 114",6.51e-07,3e-04,0.0023,-0.6585,-0.6585,-5.4922,1.129e-05
"45",18160,18160,"ENSMUSG00000027931","Npr1","natriuretic peptide receptor 1",6.387e-07,3e-04,0.0023,-0.7405,-0.7405,-6.3222,1.424e-06
"46",76650,76650,"ENSMUSG00000032802","Srxn1","sulfiredoxin 1 homolog (S. cerevisiae)",6.888e-07,3e-04,0.0024,0.2153,0.2153,5.5357,1.011e-05
"47",100503019,100503019,"ENSMUSG00000066477","Gm16551","predicted gene 16551",7.688e-07,3e-04,0.0025,-1.3447,-1.3447,-6.0599,2.719e-06
"48",230379,230379,"ENSMUSG00000038007","Acer2","alkaline ceramidase 2",7.632e-07,3e-04,0.0025,0.6467,0.6467,5.2862,1.904e-05
"49",16559,16559,"ENSMUSG00000028758","Kif17","kinesin family member 17",9.443e-07,4e-04,0.0026,0.4135,0.4135,5.3661,1.554e-05
"50",70435,70435,"ENSMUSG00000037679","Inf2","inverted formin, FH2 and WH2 domain containing",1.179e-06,5e-04,0.0026,0.3126,0.3126,5.6389,7.793e-06
"51",16598,16598,"ENSMUSG00000055148","Klf2","Kruppel-like transcription factor 2 (lung)",1.243e-06,5e-04,0.0027,0.3114,0.3114,2.9637,0.0067
"52",66673,66673,"ENSMUSG00000063434","Sorcs3","sortilin-related VPS10 domain containing receptor 3",1.362e-06,5e-04,0.0028,0.3694,0.3694,4.6086,1e-04
"53",53602,53602,"ENSMUSG00000071379","Hpcal1","hippocalcin-like 1",1.318e-06,5e-04,0.0027,-0.3349,-0.3349,-5.9995,3.159e-06
"54",73707,73707,"ENSMUSG00000055523","Gucy2g","guanylate cyclase 2g",1.354e-06,5e-04,0.0028,0.5606,0.5606,5.2443,2.118e-05
"55",19259,19259,"ENSMUSG00000030854","Ptpn5","protein tyrosine phosphatase, non-receptor type 5",1.539e-06,5e-04,0.0029,0.2125,0.2125,3.8063,8e-04
"56",13654,13654,"ENSMUSG00000037868","Egr2","early growth response 2",1.738e-06,6e-04,0.0029,1.2833,1.2833,4.9977,3.976e-05
"57",18628,18628,"ENSMUSG00000028957","Per3","period circadian clock 3",1.907e-06,6e-04,0.003,-0.21,-0.21,-3.8054,8e-04
"58",20378,20378,"ENSMUSG00000027004","Frzb","frizzled-related protein",2.067e-06,7e-04,0.003,-0.4148,-0.4148,-6.1582,2.132e-06
"59",407800,407800,"ENSMUSG00000043631","Ecm2","extracellular matrix protein 2, female organ and adipocyte specific",2.078e-06,7e-04,0.0031,-0.4622,-0.4622,-5.0867,3.167e-05
"60",83762,83762,"ENSMUSG00000062372","Otof","otoferlin",2.334e-06,7e-04,0.0031,-0.5955,-0.5955,-3.0628,0.0053
"61",18386,18386,"ENSMUSG00000050511","Oprd1","opioid receptor, delta 1",2.489e-06,8e-04,0.0032,0.5503,0.5503,6.1882,1.98e-06
"62",277328,277328,"ENSMUSG00000032769","Trpa1","transient receptor potential cation channel, subfamily A, member 1",2.996e-06,9e-04,0.0033,-2.0619,-2.0619,-3.4144,0.0022
"63",329628,329628,"ENSMUSG00000046743","Fat4","FAT atypical cadherin 4",2.966e-06,9e-04,0.0032,-0.3303,-0.3303,-4.8285,6.132e-05
"64",74369,74369,"ENSMUSG00000068117","Mei1","meiotic double-stranded break formation protein 1",3.121e-06,9e-04,0.0033,1.0905,1.0905,5.7201,6.353e-06
"65",12816,12816,"ENSMUSG00000032332","Col12a1","collagen, type XII, alpha 1",3.197e-06,9e-04,0.0034,-0.4604,-0.4604,-4.3701,2e-04
"66",19240,19240,"ENSMUSG00000079523","Tmsb10","thymosin beta 10",3.353e-06,0.001,0.0034,0.2918,0.2918,4.2527,3e-04
"67",71373,71373,"ENSMUSG00000073565","Prr16","proline rich 16",3.672e-06,0.001,0.0036,-0.4454,-0.4454,-4.7917,6.74e-05
"68",380924,380924,"ENSMUSG00000022026","Olfm4","olfactomedin 4",3.64e-06,0.001,0.0035,0.5534,0.5534,6.7288,5.299e-07
"69",12123,12123,"ENSMUSG00000046607","Hrk","harakiri, BCL2 interacting protein (contains only BH3 domain)",3.675e-06,0.001,0.0037,-0.3033,-0.3033,-5.314,1.774e-05
"70",22371,22371,"ENSMUSG00000001930","Vwf","Von Willebrand factor",3.525e-06,0.001,0.0035,0.4676,0.4676,3.9447,6e-04
"71",233813,233813,"ENSMUSG00000030889","Vwa3a","von Willebrand factor A domain containing 3A",3.778e-06,0.001,0.0037,-0.5231,-0.5231,-4.9706,4.261e-05
"72",230863,230863,"ENSMUSG00000045349","Sh2d5","SH2 domain containing 5",3.981e-06,0.0011,0.0038,0.211,0.211,4.7419,7.658e-05
"73",13367,13367,"ENSMUSG00000024456","Diaph1","diaphanous related formin 1",4.041e-06,0.0011,0.0038,-0.2523,-0.2523,-5.6753,7.111e-06
"74",18143,18143,"ENSMUSG00000026077","Npas2","neuronal PAS domain protein 2",4.287e-06,0.0011,0.0039,0.3396,0.3396,4.0177,5e-04
"75",11658,11658,"ENSMUSG00000022636","Alcam","activated leukocyte cell adhesion molecule",4.44e-06,0.0011,0.0039,-0.2497,-0.2497,-4.8491,5.816e-05
"76",239408,239408,"ENSMUSG00000054409","Tmem74","transmembrane protein 74",4.761e-06,0.0012,0.004,-0.2785,-0.2785,-5.0909,3.133e-05
"77",215418,215418,"ENSMUSG00000032515","Csrnp1","cysteine-serine-rich nuclear protein 1",4.767e-06,0.0012,0.004,0.2934,0.2934,3.626,0.0013
"78",333315,333315,"ENSMUSG00000042353","Frem3","Fras1 related extracellular matrix protein 3",4.97e-06,0.0012,0.0041,-0.6119,-0.6119,-3.4117,0.0022
"79",170720,170720,"ENSMUSG00000013483","Card14","caspase recruitment domain family, member 14",5.221e-06,0.0013,0.0041,1.2112,1.2112,5.0257,3.701e-05
"80",16449,16449,"ENSMUSG00000027276","Jag1","jagged 1",5.357e-06,0.0013,0.0042,-0.215,-0.215,-4.5027,1e-04
"81",225642,225642,"ENSMUSG00000024517","Grp","gastrin releasing peptide",5.686e-06,0.0013,0.0042,0.6463,0.6463,3.2147,0.0036
"82",242259,242259,"ENSMUSG00000028360","Slc44a5","solute carrier family 44, member 5",5.773e-06,0.0013,0.0043,-0.3832,-0.3832,-5.0289,3.67e-05
"83",19252,19252,"ENSMUSG00000024190","Dusp1","dual specificity phosphatase 1",5.912e-06,0.0014,0.0043,0.1134,0.1134,1.3953,0.1755
"84",73822,73822,"ENSMUSG00000034854","Mfsd12","major facilitator superfamily domain containing 12",6.028e-06,0.0014,0.0044,0.284,0.284,5.6166,8.244e-06
"85",14860,14860,"ENSMUSG00000032348","Gsta4","glutathione S-transferase, alpha 4",6.115e-06,0.0014,0.0044,-0.2435,-0.2435,-5.7588,5.765e-06
"86",93695,93695,"ENSMUSG00000029816","Gpnmb","glycoprotein (transmembrane) nmb",6.972e-06,0.0016,0.0045,0.5679,0.5679,6.3907,1.204e-06
"87",225724,225724,"ENSMUSG00000024558","Mapk4","mitogen-activated protein kinase 4",7.531e-06,0.0017,0.0045,0.2412,0.2412,3.7515,0.001
"88",19275,19275,"ENSMUSG00000026204","Ptprn","protein tyrosine phosphatase receptor type N",7.614e-06,0.0017,0.0046,0.2178,0.2178,4.8501,5.802e-05
"89",20525,20525,"ENSMUSG00000028645","Slc2a1","solute carrier family 2 (facilitated glucose transporter), member 1",8.18e-06,0.0018,0.0046,0.2513,0.2513,3.5751,0.0015
"90",433182,433182,"ENSMUSG00000059040","Eno1b","enolase 1B, retrotransposed",8.374e-06,0.0018,0.0047,-0.7164,-0.7164,-5.4981,1.112e-05
"91",71683,71683,"ENSMUSG00000090523","Gypc","glycophorin C",8.576e-06,0.0018,0.0047,-0.3824,-0.3824,-3.3165,0.0028
"92",21812,21812,"ENSMUSG00000007613","Tgfbr1","transforming growth factor, beta receptor I",8.617e-06,0.0018,0.0048,-0.2152,-0.2152,-5.2947,1.863e-05
"93",77552,77552,"ENSMUSG00000041889","Shisa4","shisa family member 4",8.829e-06,0.0018,0.0049,0.2414,0.2414,5.0838,3.19e-05
"94",231931,231931,"ENSMUSG00000047867","Gimap6","GTPase, IMAP family member 6",8.814e-06,0.0018,0.0049,0.4242,0.4242,3.5912,0.0014
"95",18227,18227,"ENSMUSG00000026826","Nr4a2","nuclear receptor subfamily 4, group A, member 2",9.439e-06,0.0019,0.005,0.1876,0.1876,2.0447,0.0518
"96",56720,56720,"ENSMUSG00000028011","Tdo2","tryptophan 2,3-dioxygenase",1.018e-05,0.002,0.0051,-0.3478,-0.3478,-3.551,0.0016
"97",30878,30878,"ENSMUSG00000037010","Apln","apelin",1.039e-05,0.002,0.0053,0.2725,0.2725,3.5808,0.0015
"98",12354,12354,"ENSMUSG00000031883","Car7","carbonic anhydrase 7",9.98e-06,0.002,0.005,0.3102,0.3102,3.4975,0.0018
"99",73723,73723,"ENSMUSG00000028843","Sh3bgrl3","SH3 domain binding glutamic acid-rich protein-like 3",1.035e-05,0.002,0.0052,0.2714,0.2714,5.7501,5.892e-06
"100",13349,13349,"ENSMUSG00000037872","Ackr1","atypical chemokine receptor 1 (Duffy blood group)",1.038e-05,0.002,0.0052,0.8284,0.8284,4.1885,3e-04
"101",240672,240672,"ENSMUSG00000034765","Dusp5","dual specificity phosphatase 5",1.015e-05,0.002,0.0051,0.6222,0.6222,4.0672,4e-04
"102",381319,381319,"ENSMUSG00000026630","Batf3","basic leucine zipper transcription factor, ATF-like 3",1.075e-05,0.002,0.0054,1.1295,1.1295,5.7446,5.973e-06
"103",23936,23936,"ENSMUSG00000022594","Lynx1","Ly6/neurotoxin 1",1.074e-05,0.002,0.0053,0.1934,0.1934,4.4686,2e-04
"104",432450,432450,"ENSMUSG00000069670","Nkain2","Na+/K+ transporting ATPase interacting 2",1.074e-05,0.002,0.0054,-0.1489,-0.1489,-3.2651,0.0032
"105",213436,213436,"ENSMUSG00000047686","Rtl3","retrotransposon Gag like 3",1.146e-05,0.0021,0.0055,-0.4246,-0.4246,-3.8998,7e-04
"106",67723,67723,"ENSMUSG00000097164","Cep83os","centrosomal protein 83, opposite strand",1.161e-05,0.0021,0.0055,-0.2123,-0.2123,-4.3603,2e-04
"107",12919,12919,"ENSMUSG00000021680","Crhbp","corticotropin releasing hormone binding protein",1.235e-05,0.0022,0.0056,0.4054,0.4054,2.7064,0.0122
"108",386753,386753,"ENSMUSG00000029878","Dbpht2","DNA binding protein with his-thr domain",1.277e-05,0.0023,0.0056,-0.2232,-0.2232,-3.9881,5e-04
"109",103098,103098,"ENSMUSG00000019894","Slc6a15","solute carrier family 6 (neurotransmitter transporter), member 15",1.341e-05,0.0024,0.0057,-0.1807,-0.1807,-3.7966,9e-04
"110",11553,11553,"ENSMUSG00000045318","Adra2c","adrenergic receptor, alpha 2c",1.358e-05,0.0024,0.0057,0.2696,0.2696,4.1557,3e-04
"111",14268,14268,"ENSMUSG00000026193","Fn1","fibronectin 1",1.399e-05,0.0024,0.0058,0.2382,0.2382,3.1299,0.0045
"112",217154,217154,"ENSMUSG00000017400","Stac2","SH3 and cysteine rich domain 2",1.406e-05,0.0024,0.0058,0.2436,0.2436,2.9818,0.0064
"113",19041,19041,"ENSMUSG00000039457","Ppl","periplakin",1.488e-05,0.0025,0.006,0.5217,0.5217,4.4078,2e-04
"114",14555,14555,"ENSMUSG00000023019","Gpd1","glycerol-3-phosphate dehydrogenase 1 (soluble)",1.463e-05,0.0025,0.0059,0.2232,0.2232,4.9173,4.884e-05
"115",110257,110257,"ENSMUSG00000069917","Hba-a2","hemoglobin alpha, adult chain 2",1.482e-05,0.0025,0.0059,0.3055,0.3055,3.7966,9e-04
"116",16819,16819,"ENSMUSG00000026822","Lcn2","lipocalin 2",1.556e-05,0.0026,0.0061,1.5661,1.5661,3.7633,9e-04
"117",654467,654467,"","Gm10052","heterogeneous nuclear ribonucleoprotein A1 pseudogene",1.584e-05,0.0026,0.0061,-0.4393,-0.4393,-3.9586,6e-04
"118",230779,230779,"ENSMUSG00000023232","Serinc2","serine incorporator 2",1.605e-05,0.0026,0.0062,0.7511,0.7511,5.2822,1.923e-05
"119",13024,13024,"ENSMUSG00000044258","Ctla2a","cytotoxic T lymphocyte-associated protein 2 alpha",1.819e-05,0.0029,0.0063,0.5295,0.5295,3.9519,6e-04
"120",14219,14219,"ENSMUSG00000019997","Ccn2","cellular communication network factor 2",1.806e-05,0.0029,0.0062,0.4088,0.4088,2.1515,0.0415
"121",71091,71091,"ENSMUSG00000020990","Cdkl1","cyclin dependent kinase like 1",1.838e-05,0.0029,0.0063,-0.3481,-0.3481,-5.2407,2.138e-05
"122",77018,77018,"ENSMUSG00000058897","Col25a1","collagen, type XXV, alpha 1",1.869e-05,0.0029,0.0064,-0.2591,-0.2591,-4.6105,1e-04
"123",76969,76969,"ENSMUSG00000027221","Chst1","carbohydrate sulfotransferase 1",1.933e-05,0.003,0.0064,0.1618,0.1618,4.2466,3e-04
"124",16981,16981,"ENSMUSG00000036295","Lrrn3","leucine rich repeat protein 3, neuronal",1.938e-05,0.003,0.0065,-0.2155,-0.2155,-4.2658,3e-04
"125",17133,17133,"ENSMUSG00000042622","Maff","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",2.024e-05,0.0031,0.0065,0.7174,0.7174,2.8933,0.0079
"126",12642,12642,"ENSMUSG00000050370","Ch25h","cholesterol 25-hydroxylase",2.036e-05,0.0031,0.0066,1.4683,1.4683,3.686,0.0011
"127",241556,241556,"ENSMUSG00000027217","Tspan18","tetraspanin 18",2.045e-05,0.0031,0.0066,-0.2798,-0.2798,-5.146,2.722e-05
"128",26563,26563,"ENSMUSG00000035305","Ror1","receptor tyrosine kinase-like orphan receptor 1",2.103e-05,0.0031,0.0067,-0.4953,-0.4953,-4.5246,1e-04
"129",17919,17919,"ENSMUSG00000025885","Myo5b","myosin VB",2.228e-05,0.0033,0.0067,-0.2176,-0.2176,-3.9845,5e-04
"130",380698,380698,"ENSMUSG00000061462","Obscn","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",2.341e-05,0.0035,0.0068,-0.3905,-0.3905,-4.0733,4e-04
"131",114249,114249,"ENSMUSG00000040998","Npnt","nephronectin",2.36e-05,0.0035,0.0068,-0.2628,-0.2628,-4.198,3e-04
"132",74747,74747,"ENSMUSG00000020108","Ddit4","DNA-damage-inducible transcript 4",2.429e-05,0.0035,0.0069,0.1738,0.1738,3.1262,0.0045
"133",15370,15370,"ENSMUSG00000023034","Nr4a1","nuclear receptor subfamily 4, group A, member 1",2.58e-05,0.0036,0.0071,0.2681,0.2681,2.4704,0.0208
"134",381677,381677,"ENSMUSG00000037428","Vgf","VGF nerve growth factor inducible",2.575e-05,0.0036,0.0071,0.2527,0.2527,2.5798,0.0163
"135",64706,64706,"ENSMUSG00000016763","Scube1","signal peptide, CUB domain, EGF-like 1",2.574e-05,0.0036,0.007,0.5116,0.5116,5.22,2.253e-05
"136",654472,654472,"ENSMUSG00000069939","Gm12070","glyceraldehyde-3-phosphate dehydrogenase pseudogene",2.523e-05,0.0036,0.0069,-0.6166,-0.6166,-4.3144,2e-04
"137",26878,26878,"ENSMUSG00000033849","B3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",2.548e-05,0.0036,0.007,-0.1297,-0.1297,-2.5313,0.0182
"138",381925,381925,"ENSMUSG00000070366","Plpp4","phospholipid phosphatase 4",2.66e-05,0.0037,0.0072,0.5035,0.5035,5.2043,2.346e-05
"139",260301,260301,"ENSMUSG00000044055","Otos","otospiralin",2.921e-05,0.004,0.0073,0.9923,0.9923,5.2957,1.858e-05
"140",70839,70839,"ENSMUSG00000036353","P2ry12","purinergic receptor P2Y, G-protein coupled 12",3.024e-05,0.0041,0.0073,-0.2198,-0.2198,-4.3556,2e-04
"141",51800,51800,"ENSMUSG00000026278","Bok","BCL2-related ovarian killer",3.062e-05,0.0042,0.0074,0.2242,0.2242,3.2094,0.0037
"142",207911,207911,"ENSMUSG00000050164","Mchr1","melanin-concentrating hormone receptor 1",3.501e-05,0.0047,0.0074,0.3317,0.3317,3.7761,9e-04
"143",109135,109135,"ENSMUSG00000030231","Plekha5","pleckstrin homology domain containing, family A member 5",3.576e-05,0.0048,0.0075,0.2696,0.2696,4.2474,3e-04
"144",225030,225030,"ENSMUSG00000045053","Kcng3","potassium voltage-gated channel, subfamily G, member 3",3.613e-05,0.0048,0.0075,-0.378,-0.378,-3.7479,0.001
"145",67874,67874,"ENSMUSG00000075334","Rprm","reprimo, TP53 dependent G2 arrest mediator candidate",3.67e-05,0.0048,0.0076,0.3372,0.3372,4.1446,4e-04
"146",233744,233744,"ENSMUSG00000038156","Spon1","spondin 1, (f-spondin) extracellular matrix protein",4.378e-05,0.0057,0.0076,-0.2426,-0.2426,-5.1263,2.862e-05
"147",14544,14544,"ENSMUSG00000058624","Gda","guanine deaminase",4.462e-05,0.0058,0.0077,-0.2301,-0.2301,-4.7175,8.152e-05
"148",21808,21808,"ENSMUSG00000039239","Tgfb2","transforming growth factor, beta 2",4.434e-05,0.0058,0.0077,-0.2748,-0.2748,-3.7814,9e-04
"149",68775,68775,"ENSMUSG00000020566","Atp6v1c2","ATPase, H+ transporting, lysosomal V1 subunit C2",4.515e-05,0.0058,0.0078,-0.68,-0.68,-2.1057,0.0457
"150",50915,50915,"ENSMUSG00000026888","Grb14","growth factor receptor bound protein 14",4.553e-05,0.0058,0.0078,-0.2119,-0.2119,-4.3976,2e-04
"151",331461,331461,"ENSMUSG00000052372","Il1rapl1","interleukin 1 receptor accessory protein-like 1",4.686e-05,0.0059,0.0079,-0.1941,-0.1941,-3.546,0.0016
"152",209268,209268,"ENSMUSG00000031111","Igsf1","immunoglobulin superfamily, member 1",5.002e-05,0.0063,0.0079,-0.3419,-0.3419,-4.769,7.143e-05
"153",239420,239420,"ENSMUSG00000022311","Csmd3","CUB and Sushi multiple domains 3",5.591e-05,0.007,0.008,-0.171,-0.171,-4.3335,2e-04
"154",11910,11910,"ENSMUSG00000026628","Atf3","activating transcription factor 3",5.95e-05,0.0074,0.0081,0.7444,0.7444,4.4022,2e-04
"155",15368,15368,"ENSMUSG00000005413","Hmox1","heme oxygenase 1",5.942e-05,0.0074,0.008,0.4579,0.4579,5.2639,2.015e-05
"156",74155,74155,"ENSMUSG00000028967","Errfi1","ERBB receptor feedback inhibitor 1",6.07e-05,0.0075,0.0081,0.136,0.136,2.7376,0.0114
"157",76574,76574,"ENSMUSG00000028655","Mfsd2a","MFSD2 lysolipid transporter A, lysophospholipid",6.366e-05,0.0078,0.0082,0.2031,0.2031,2.8278,0.0092
"158",106628,106628,"ENSMUSG00000019487","Trip10","thyroid hormone receptor interactor 10",6.452e-05,0.0078,0.0083,0.363,0.363,4.1725,3e-04
"159",68070,68070,"ENSMUSG00000022197","Pdzd2","PDZ domain containing 2",6.424e-05,0.0078,0.0082,0.2213,0.2213,3.8478,8e-04
"160",76142,76142,"ENSMUSG00000040653","Ppp1r14c","protein phosphatase 1, regulatory inhibitor subunit 14C",6.64e-05,0.0079,0.0084,-0.2344,-0.2344,-3.9794,5e-04
"161",210094,210094,"ENSMUSG00000013367","Iglon5","IgLON family member 5",6.649e-05,0.0079,0.0084,0.2475,0.2475,3.787,9e-04
"162",20617,20617,"ENSMUSG00000025889","Snca","synuclein, alpha",6.846e-05,0.0081,0.0085,-0.1136,-0.1136,-2.7216,0.0118
"163",353187,353187,"ENSMUSG00000021775","Nr1d2","nuclear receptor subfamily 1, group D, member 2",6.866e-05,0.0081,0.0085,-0.2213,-0.2213,-3.689,0.0011
"164",19652,19652,"ENSMUSG00000031167","Rbm3","RNA binding motif (RNP1, RRM) protein 3",7.041e-05,0.0082,0.0086,-0.3264,-0.3264,-2.8567,0.0086
"165",109264,109264,"ENSMUSG00000030621","Me3","malic enzyme 3, NADP(+)-dependent, mitochondrial",7.057e-05,0.0082,0.0086,-0.1114,-0.1114,-2.6136,0.0151
"166",99929,99929,"ENSMUSG00000034640","Tiparp","TCDD-inducible poly(ADP-ribose) polymerase",7.185e-05,0.0083,0.0087,0.1413,0.1413,2.7315,0.0115
"167",67220,67220,"ENSMUSG00000015745","Plekho1","pleckstrin homology domain containing, family O member 1",7.334e-05,0.0084,0.0087,0.199,0.199,3.9919,5e-04
"168",17060,17060,"ENSMUSG00000061132","Blnk","B cell linker",7.768e-05,0.0089,0.0088,0.5779,0.5779,4.6848,8.866e-05
