"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_143308_coefficient","contrast_143308_log2fc","contrast_143308_tstat","contrast_143308_pvalue"
"52",22393,22393,"ENSMUSG00000039474","Wfs1","wolframin ER transmembrane glycoprotein",4e-04,0.1475,0.0027,0.2205,0.2205,1.9669,0.0629
"53",57340,57340,"ENSMUSG00000025318","Jph3","junctophilin 3",4e-04,0.1475,0.0027,0.1649,0.1649,2.3873,0.0267
"54",114873,114873,"ENSMUSG00000032087","Dscaml1","DS cell adhesion molecule like 1",5e-04,0.1475,0.0032,0.1402,0.1402,1.8976,0.0719
"55",12669,12669,"ENSMUSG00000032773","Chrm1","cholinergic receptor, muscarinic 1, CNS",5e-04,0.1475,0.0033,0.1565,0.1565,2.6375,0.0156
"56",15473,15473,"ENSMUSG00000022323","Rida","reactive intermediate imine deaminase A homolog",5e-04,0.1475,0.0033,-0.0634,-0.0634,-0.4903,0.6291
"57",108100,108100,"ENSMUSG00000025372","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2",4e-04,0.1475,0.0028,0.1282,0.1282,2.2652,0.0345
"58",106389,106389,"ENSMUSG00000022838","Eaf2","ELL associated factor 2",5e-04,0.1475,0.0031,-0.9084,-0.9084,-2.6386,0.0156
"59",20602,20602,"ENSMUSG00000029478","Ncor2","nuclear receptor co-repressor 2",5e-04,0.1505,0.0034,0.1931,0.1931,2.1523,0.0435
"60",243961,243961,"ENSMUSG00000038738","Shank1","SH3 and multiple ankyrin repeat domains 1",5e-04,0.1505,0.0035,0.12,0.12,1.8319,0.0815
"61",320712,320712,"ENSMUSG00000035258","Abi3bp","ABI family member 3 binding protein",6e-04,0.1505,0.0039,-0.7753,-0.7753,-2.0041,0.0585
"62",56710,56710,"ENSMUSG00000028351","Brinp1","bone morphogenic protein/retinoic acid inducible neural specific 1",6e-04,0.1505,0.0038,0.2368,0.2368,3.1951,0.0044
"63",100039239,100039239,"ENSMUSG00000097789","Ctxnd1","cortexin domain containing 1",6e-04,0.1505,0.0037,0.3319,0.3319,2.3699,0.0277
"64",26611,26611,"ENSMUSG00000032320","Rcn2","reticulocalbin 2",6e-04,0.1505,0.0036,-0.1274,-0.1274,-1.9839,0.0608
"65",69540,69540,"ENSMUSG00000030693","Klk10","kallikrein related-peptidase 10",6e-04,0.1505,0.0037,1.1263,1.1263,2.9111,0.0085
"66",12767,12767,"ENSMUSG00000045382","Cxcr4","C-X-C motif chemokine receptor 4",6e-04,0.1505,0.0036,-0.3286,-0.3286,-1.0961,0.2858
"67",18753,18753,"ENSMUSG00000021948","Prkcd","protein kinase C, delta",5e-04,0.1505,0.0035,0.3289,0.3289,1.7535,0.0945
"68",67248,67248,"ENSMUSG00000079641","Rpl39","ribosomal protein L39",8e-04,0.156,0.0049,-0.2775,-0.2775,-2.1975,0.0396
"69",66808,66808,"ENSMUSG00000073158","9030624G23Rik","RIKEN cDNA 9030624G23 gene",7e-04,0.156,0.0044,0.8799,0.8799,1.9299,0.0676
"70",269109,269109,"ENSMUSG00000036815","Dpp10","dipeptidylpeptidase 10",6e-04,0.156,0.0039,-0.4498,-0.4498,-3.3168,0.0034
"71",94112,94112,"ENSMUSG00000012114","Med15","mediator complex subunit 15",8e-04,0.156,0.0048,0.2709,0.2709,3.8474,0.001
"72",269233,269233,"ENSMUSG00000050530","Fam171a1","family with sequence similarity 171, member A1",7e-04,0.156,0.0042,0.2341,0.2341,3.8157,0.001
"73",93710,93710,"ENSMUSG00000103332","Pcdhga2","protocadherin gamma subfamily A, 2",7e-04,0.156,0.0041,0.4121,0.4121,3.0461,0.0063
"74",104027,104027,"ENSMUSG00000043079","Synpo","synaptopodin",8e-04,0.156,0.0048,0.0632,0.0632,0.97,0.3434
"75",68895,68895,"ENSMUSG00000029641","Rasl11a","RAS-like, family 11, member A",7e-04,0.156,0.0046,0.2857,0.2857,2.0186,0.0568
"76",399548,399548,"ENSMUSG00000046480","Scn4b","sodium channel, type IV, beta",6e-04,0.156,0.004,0.0878,0.0878,0.5468,0.5904
"77",81907,81907,"ENSMUSG00000042757","Tmem108","transmembrane protein 108",7e-04,0.156,0.0041,0.3869,0.3869,3.272,0.0037
"78",79362,79362,"ENSMUSG00000030256","Bhlhe41","basic helix-loop-helix family, member e41",7e-04,0.156,0.0046,-0.1109,-0.1109,-1.1567,0.2607
"79",98970,98970,"ENSMUSG00000026841","Fibcd1","fibrinogen C domain containing 1",7e-04,0.156,0.0043,0.1158,0.1158,1.4408,0.1647
"80",21941,21941,"ENSMUSG00000028602","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8",8e-04,0.156,0.0047,0.7255,0.7255,2.8917,0.0089
"81",19725,19725,"ENSMUSG00000024206","Rfx2","regulatory factor X, 2 (influences HLA class II expression)",7e-04,0.156,0.0044,0.6227,0.6227,2.9354,0.008
"82",55984,55984,"ENSMUSG00000020785","Camkk1","calcium/calmodulin-dependent protein kinase kinase 1, alpha",7e-04,0.156,0.0043,0.1902,0.1902,2.5779,0.0178
"83",13039,13039,"ENSMUSG00000021477","Ctsl","cathepsin L",7e-04,0.156,0.0045,-0.0964,-0.0964,-1.2628,0.2208
"84",18588,18588,"ENSMUSG00000025386","Pde6g","phosphodiesterase 6G, cGMP-specific, rod, gamma",8e-04,0.156,0.005,-1.9106,-1.9106,-2.9398,0.008
"85",328977,328977,"ENSMUSG00000042439","Zfp532","zinc finger protein 532",7e-04,0.156,0.0047,0.253,0.253,2.3979,0.0261
"86",233752,233752,"ENSMUSG00000048782","Insc","INSC spindle orientation adaptor protein",7e-04,0.156,0.004,0.2405,0.2405,1.3748,0.184
"87",237988,237988,"ENSMUSG00000050910","Cdr2l","cerebellar degeneration-related protein 2-like",8e-04,0.1581,0.0051,-0.0089,-0.0089,-0.1074,0.9155
"88",20361,20361,"ENSMUSG00000038264","Sema7a","sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A",8e-04,0.1581,0.005,0.2129,0.2129,2.7064,0.0134
"89",20255,20255,"ENSMUSG00000032181","Scg3","secretogranin III",8e-04,0.1581,0.0052,-0.1594,-0.1594,-1.905,0.0709
"90",20284,20284,"ENSMUSG00000031610","Scrg1","scrapie responsive gene 1",8e-04,0.1581,0.0052,-0.0685,-0.0685,-0.7313,0.4729
"91",11758,11758,"ENSMUSG00000026701","Prdx6","peroxiredoxin 6",8e-04,0.1581,0.0051,-0.2148,-0.2148,-2.6596,0.0149
"92",69707,69707,"ENSMUSG00000035578","Iqcg","IQ motif containing G",8e-04,0.1594,0.0053,-0.3832,-0.3832,-1.6357,0.1172
"93",53324,53324,"ENSMUSG00000059991","Nptx2","neuronal pentraxin 2",9e-04,0.1653,0.0054,0.8777,0.8777,5.6441,1.458e-05
"94",67059,67059,"ENSMUSG00000027108","Ola1","Obg-like ATPase 1",9e-04,0.167,0.0055,-0.1057,-0.1057,-1.4481,0.1627
"95",15564,15564,"ENSMUSG00000050534","Htr5b","5-hydroxytryptamine (serotonin) receptor 5B",9e-04,0.167,0.0054,0.3636,0.3636,1.8089,0.0852
"96",105653,105653,"ENSMUSG00000003469","Phyhip","phytanoyl-CoA hydroxylase interacting protein",9e-04,0.167,0.0055,0.1171,0.1171,2.1854,0.0406
"97",237091,237091,"ENSMUSG00000041700","Lhfpl1","lipoma HMGIC fusion partner-like 1",9e-04,0.1674,0.0056,0.6352,0.6352,2.4075,0.0256
"98",224647,224647,"ENSMUSG00000056692","Ilrun","inflammation and lipid regulator with UBA-like and NBR1-like domains",0.001,0.1685,0.0056,0.0537,0.0537,0.8174,0.4231
"99",80286,80286,"ENSMUSG00000118664","Tusc3","tumor suppressor candidate 3",0.001,0.1757,0.0057,-0.1677,-0.1677,-1.9809,0.0612
"100",67465,67465,"ENSMUSG00000002129","Sf3a1","splicing factor 3a, subunit 1",0.001,0.1814,0.0058,0.1294,0.1294,1.9221,0.0686
"101",70564,70564,"ENSMUSG00000021792","Prxl2a","peroxiredoxin like 2A",0.0011,0.1829,0.0058,-0.1952,-0.1952,-2.8853,0.009
"102",228140,228140,"ENSMUSG00000033955","Tnks1bp1","tankyrase 1 binding protein 1",0.0011,0.1829,0.0059,0.1935,0.1935,2.6524,0.0151
"103",223666,223666,"ENSMUSG00000033697","Arhgap39","Rho GTPase activating protein 39",0.0011,0.1829,0.0059,0.2437,0.2437,3.0546,0.0061
"104",11656,11656,"ENSMUSG00000025270","Alas2","aminolevulinic acid synthase 2, erythroid",0.0012,0.1857,0.0062,0.9684,0.9684,2.9104,0.0085
"105",13829,13829,"ENSMUSG00000022099","Dmtn","dematin actin binding protein",0.0012,0.1857,0.0062,0.1312,0.1312,2.2994,0.0321
"106",16528,16528,"ENSMUSG00000024957","Kcnk4","potassium channel, subfamily K, member 4",0.0011,0.1857,0.0061,0.0712,0.0712,0.4974,0.6242
"107",11515,11515,"ENSMUSG00000005580","Adcy9","adenylate cyclase 9",0.0011,0.1857,0.006,0.2142,0.2142,2.7992,0.0109
"108",12858,12858,"ENSMUSG00000000088","Cox5a","cytochrome c oxidase subunit 5A",0.0011,0.1857,0.006,-0.1977,-0.1977,-2.0173,0.057
"109",246710,246710,"ENSMUSG00000022075","Rhobtb2","Rho-related BTB domain containing 2",0.0015,0.1884,0.0078,0.0774,0.0774,1.0128,0.3229
"110",100101806,100101806,"ENSMUSG00000079108","Srp54c","signal recognition particle 54C",0.0015,0.1884,0.0075,-0.1679,-0.1679,-1.7527,0.0946
"111",12332,12332,"ENSMUSG00000056737","Capg","capping actin protein, gelsolin like",0.0012,0.1884,0.0063,-0.3184,-0.3184,-1.0911,0.2879
"112",117150,117150,"ENSMUSG00000025417","Pip4k2c","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma",0.0012,0.1884,0.0063,0.1635,0.1635,2.4556,0.0231
"113",20564,20564,"ENSMUSG00000056427","Slit3","slit guidance ligand 3",0.0013,0.1884,0.0066,0.2629,0.2629,1.957,0.0641
"114",15370,15370,"ENSMUSG00000023034","Nr4a1","nuclear receptor subfamily 4, group A, member 1",0.0015,0.1884,0.0077,0.2338,0.2338,1.1096,0.28
"115",353342,353342,"ENSMUSG00000106847","Peg13","paternally expressed 13",0.0014,0.1884,0.007,0.0191,0.0191,0.2404,0.8124
"116",18029,18029,"ENSMUSG00000055053","Nfic","nuclear factor I/C",0.0014,0.1884,0.0069,0.1666,0.1666,1.8084,0.0852
"117",30878,30878,"ENSMUSG00000037010","Apln","apelin",0.0015,0.1884,0.0078,0.2175,0.2175,1.5955,0.1259
"118",56788,56788,"ENSMUSG00000007279","Scube2","signal peptide, CUB domain, EGF-like 2",0.0013,0.1884,0.0065,1.1195,1.1195,2.4801,0.0219
"119",269642,269642,"ENSMUSG00000048142","Nat8l","N-acetyltransferase 8-like",0.0014,0.1884,0.0074,0.0245,0.0245,0.3854,0.7039
"120",16852,16852,"ENSMUSG00000068220","Lgals1","lectin, galactose binding, soluble 1",0.0015,0.1884,0.008,6e-04,6e-04,0.0035,0.9973
"121",105247124,105247124,"","Gm42281","predicted gene, 42281",0.0014,0.1884,0.007,0.6414,0.6414,1.3749,0.184
"122",108168872,108168872,"","Gm46805","predicted gene, 46805",0.0015,0.1884,0.0079,0.7506,0.7506,3.2821,0.0036
"123",12971,12971,"ENSMUSG00000030905","Crym","crystallin, mu",0.0015,0.1884,0.0075,-0.2806,-0.2806,-3.2751,0.0037
"124",16536,16536,"ENSMUSG00000016346","Kcnq2","potassium voltage-gated channel, subfamily Q, member 2",0.0014,0.1884,0.0071,0.1882,0.1882,2.3202,0.0307
"125",58243,58243,"ENSMUSG00000055430","Nap1l5","nucleosome assembly protein 1-like 5",0.0013,0.1884,0.0067,-0.375,-0.375,-3.8781,9e-04
"126",19672,19672,"ENSMUSG00000005973","Rcn1","reticulocalbin 1",0.0014,0.1884,0.0073,-0.3085,-0.3085,-2.6288,0.0159
"127",110075,110075,"ENSMUSG00000029335","Bmp3","bone morphogenetic protein 3",0.0014,0.1884,0.0073,-0.4512,-0.4512,-1.4099,0.1736
"128",59020,59020,"ENSMUSG00000038298","Pdzk1","PDZ domain containing 1",0.0013,0.1884,0.0065,1.81,1.81,2.7989,0.0109
"129",22166,22166,"ENSMUSG00000028367","Txn1","thioredoxin 1",0.0014,0.1884,0.0071,-0.136,-0.136,-1.5817,0.129
"130",105244956,105244956,"","Gm40474","predicted gene, 40474",0.0015,0.1884,0.0081,0.4992,0.4992,3.0096,0.0068
"131",217154,217154,"ENSMUSG00000017400","Stac2","SH3 and cysteine rich domain 2",0.0015,0.1884,0.0077,0.145,0.145,1.2683,0.2189
"132",208158,208158,"ENSMUSG00000041205","Map6d1","MAP6 domain containing 1",0.0013,0.1884,0.0066,0.2284,0.2284,2.7565,0.012
"133",260305,260305,"ENSMUSG00000039577","Nphp4","nephronophthisis 4 (juvenile) homolog (human)",0.0013,0.1884,0.0067,0.249,0.249,2.583,0.0176
"134",791338,791338,"ENSMUSG00000066938","Gm10190","predicted gene 10190",0.0013,0.1884,0.0069,1.9044,1.9044,2.7742,0.0115
"135",12830,12830,"ENSMUSG00000031274","Col4a5","collagen, type IV, alpha 5",0.0013,0.1884,0.0064,-0.2738,-0.2738,-1.2001,0.2438
"136",75571,75571,"ENSMUSG00000021590","Spata9","spermatogenesis associated 9",0.0013,0.1884,0.0068,1.0616,1.0616,3.6542,0.0015
"137",235402,235402,"ENSMUSG00000049556","Lingo1","leucine rich repeat and Ig domain containing 1",0.0015,0.1884,0.008,0.136,0.136,1.9081,0.0705
"138",111365222,111365222,"ENSMUSG00000097346","Rps18-ps4","ribosomal protein S18, pseudogene 4",0.0015,0.1884,0.0076,0.1543,0.1543,1.183,0.2504
"139",19242,19242,"ENSMUSG00000029838","Ptn","pleiotrophin",0.0014,0.1884,0.0072,-0.2036,-0.2036,-2.6598,0.0148
"140",19240,19240,"ENSMUSG00000079523","Tmsb10","thymosin beta 10",0.0014,0.1884,0.0074,-0.4452,-0.4452,-2.4349,0.0241
"141",19009,19009,"ENSMUSG00000009739","Pou6f1","POU domain, class 6, transcription factor 1",0.0015,0.1886,0.0081,0.0216,0.0216,0.3043,0.764
"142",11539,11539,"ENSMUSG00000042429","Adora1","adenosine A1 receptor",0.0016,0.1886,0.0082,0.1039,0.1039,1.6144,0.1217
"143",58188,58188,"ENSMUSG00000039257","Vstm2b","V-set and transmembrane domain containing 2B",0.0015,0.1886,0.0082,-0.1829,-0.1829,-2.0668,0.0516
"144",15529,15529,"ENSMUSG00000022261","Sdc2","syndecan 2",0.0016,0.1887,0.0083,-0.1417,-0.1417,-1.6753,0.1091
"145",12351,12351,"ENSMUSG00000000805","Car4","carbonic anhydrase 4",0.0016,0.1916,0.0084,0.1934,0.1934,1.7968,0.0871
"146",22637,22637,"ENSMUSG00000026117","Zap70","zeta-chain (TCR) associated protein kinase",0.0016,0.1932,0.0084,0.4929,0.4929,3.0287,0.0065
"147",12111,12111,"ENSMUSG00000031375","Bgn","biglycan",0.0017,0.1949,0.0086,-0.1967,-0.1967,-0.8494,0.4055
"148",22761,22761,"ENSMUSG00000049577","Zfpm1","zinc finger protein, multitype 1",0.0017,0.1949,0.0085,0.1511,0.1511,1.456,0.1605
"149",20200,20200,"ENSMUSG00000001025","S100a6","S100 calcium binding protein A6 (calcyclin)",0.0017,0.1949,0.0085,-0.1421,-0.1421,-0.45,0.6574
"150",544817,544817,"ENSMUSG00000034255","Arhgap27","Rho GTPase activating protein 27",0.0017,0.1949,0.0086,0.0874,0.0874,0.7874,0.4401
"151",232813,232813,"ENSMUSG00000053550","Shisa7","shisa family member 7",0.0017,0.1999,0.0087,0.0833,0.0833,1.2293,0.2329
"152",622434,622434,"ENSMUSG00000036885","Arhgef26","Rho guanine nucleotide exchange factor 26",0.0018,0.1999,0.0088,-0.0677,-0.0677,-0.876,0.3912
"153",216874,216874,"ENSMUSG00000040712","Camta2","calmodulin binding transcription activator 2",0.0018,0.2032,0.0088,0.1483,0.1483,1.8712,0.0757
"154",23969,23969,"ENSMUSG00000040276","Pacsin1","protein kinase C and casein kinase substrate in neurons 1",0.0018,0.2059,0.0089,-0.0107,-0.0107,-0.1808,0.8583
"155",544963,544963,"ENSMUSG00000021676","Iqgap2","IQ motif containing GTPase activating protein 2",0.0018,0.2059,0.0089,0.3692,0.3692,3.0175,0.0067
"156",16500,16500,"ENSMUSG00000050556","Kcnb1","potassium voltage gated channel, Shab-related subfamily, member 1",0.0019,0.2059,0.009,0.0546,0.0546,0.8163,0.4237
"157",109674,109674,"ENSMUSG00000027889","Ampd2","adenosine monophosphate deaminase 2",0.0019,0.206,0.009,0.1654,0.1654,2.2796,0.0335
"158",117600,117600,"ENSMUSG00000020121","Srgap1","SLIT-ROBO Rho GTPase activating protein 1",0.0019,0.206,0.0091,0.2906,0.2906,2.1018,0.0481
"159",270096,270096,"ENSMUSG00000078908","Mon1b","MON1 homolog B, secretory traffciking associated",0.0019,0.2065,0.0092,0.1562,0.1562,1.7332,0.0981
"160",58234,58234,"ENSMUSG00000022623","Shank3","SH3 and multiple ankyrin repeat domains 3",0.0019,0.2065,0.0093,0.2546,0.2546,2.7331,0.0126
"161",226641,226641,"ENSMUSG00000026663","Atf6","activating transcription factor 6",0.0019,0.2065,0.0092,0.2439,0.2439,2.9977,0.007
"162",217692,217692,"ENSMUSG00000042700","Sipa1l1","signal-induced proliferation-associated 1 like 1",0.002,0.2108,0.0093,0.1953,0.1953,2.6989,0.0136
"163",69790,69790,"ENSMUSG00000038622","Med30","mediator complex subunit 30",0.002,0.2133,0.0094,-0.3664,-0.3664,-2.6407,0.0155
"164",52830,52830,"ENSMUSG00000028675","Pnrc2","proline-rich nuclear receptor coactivator 2",0.0021,0.2171,0.0094,-0.1029,-0.1029,-1.199,0.2442
"165",101809,101809,"ENSMUSG00000037239","Spred3","sprouty-related EVH1 domain containing 3",0.0021,0.2178,0.0095,0.1229,0.1229,1.301,0.2077
"166",399591,399591,"ENSMUSG00000072955","Tmsb15l","thymosin beta 15b like",0.0021,0.2194,0.0096,-1.1196,-1.1196,-3.7309,0.0013
"167",12258,12258,"ENSMUSG00000023224","Serping1","serine (or cysteine) peptidase inhibitor, clade G, member 1",0.0022,0.2269,0.0096,-0.1319,-0.1319,-0.5662,0.5774
"168",11600,11600,"ENSMUSG00000022309","Angpt1","angiopoietin 1",0.0022,0.2282,0.0097,-0.0917,-0.0917,-0.5261,0.6045
"169",68198,68198,"ENSMUSG00000002416","Ndufb2","NADH:ubiquinone oxidoreductase subunit B2",0.0022,0.2282,0.0097,-0.2579,-0.2579,-1.8134,0.0844
"170",18763,18763,"ENSMUSG00000032855","Pkd1","polycystin 1, transient receptor potential channel interacting",0.0022,0.2284,0.0098,0.1349,0.1349,1.0757,0.2946
"171",73144,73144,"ENSMUSG00000074415","Mir100hg","Mir100 Mirlet7a-2 Mir125b-1 cluster host gene",0.0023,0.2296,0.0099,-0.43,-0.43,-3.0004,0.0069
"172",245666,245666,"ENSMUSG00000041115","Iqsec2","IQ motif and Sec7 domain 2",0.0023,0.2323,0.01,0.1674,0.1674,2.1596,0.0428
"173",20715,20715,"ENSMUSG00000041481","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G",0.0023,0.2323,0.01,-0.5125,-0.5125,-1.3295,0.1983
"174",11744,11744,"ENSMUSG00000021866","Anxa11","annexin A11",0.0023,0.2323,0.0099,0.3828,0.3828,3.6798,0.0014
