"","Probe","NCBIid","gene_ensembl_id","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_183730_coefficient","contrast_183730_log2fc","contrast_183730_tstat","contrast_183730_pvalue"
"14",54673,54673,"ENSMUSG00000037062","Sh3glb1","SH3-domain GRB2-like B1 (endophilin)",0.0305,0.758,0.0398,-0.1823,-0.1823,-2.0815,0.0663
"15",224093,224093,"ENSMUSG00000046546","Fam43a","family with sequence similarity 43, member A",0.0307,0.758,0.0401,-0.056,-0.056,-0.2772,0.7877
"16",68209,68209,"ENSMUSG00000024925","Rnaseh2c","ribonuclease H2, subunit C",0.0055,0.758,0.0069,0.6999,0.6999,2.524,0.0319
"17",59013,59013,"ENSMUSG00000007850","Hnrnph1","heterogeneous nuclear ribonucleoprotein H1",0.0319,0.758,0.0417,-0.1259,-0.1259,-1.0295,0.3294
"18",102638313,102638313,"","Gm34907","predicted gene, 34907",0.0179,0.758,0.0227,-0.4805,-0.4805,-2.2357,0.0514
"19",68212,68212,"ENSMUSG00000020225","Tmbim4","transmembrane BAX inhibitor motif containing 4",0.0262,0.758,0.0342,0.4305,0.4305,2.6241,0.027
"20",100041958,100041958,"ENSMUSG00000096904","Lamtor3-ps","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3, pseudogene",0.0243,0.758,0.0312,-0.8744,-0.8744,-1.2194,0.2529
"21",108169054,108169054,"","Gm46915","predicted gene, 46915",0.0127,0.758,0.0159,1.8209,1.8209,3.2218,0.0101
"22",108169047,108169047,"","Gm15477","predicted gene 15477",0.0238,0.758,0.0306,-0.4216,-0.4216,-0.9327,0.3747
"23",115488633,115488633,"","Gm52241","predicted gene, 52241",0.0076,0.758,0.0098,-0.7899,-0.7899,-3.4955,0.0065
"24",55935,55935,"ENSMUSG00000008200","Fnbp4","formin binding protein 4",0.0266,0.758,0.0348,-0.1192,-0.1192,-1.0074,0.3394
"25",102640670,102640670,"","Gm36684","predicted gene, 36684",0.0168,0.758,0.0213,-0.3319,-0.3319,-1.8973,0.0894
"26",115490443,115490443,"","Gm53249","predicted gene, 53249",0.0334,0.758,0.044,-0.7667,-0.7667,-3.0074,0.0143
"27",66377,66377,"ENSMUSG00000037152","Ndufc1","NADH:ubiquinone oxidoreductase subunit C1",0.0029,0.758,0.0035,0.7769,0.7769,3.8662,0.0036
"28",64706,64706,"ENSMUSG00000016763","Scube1","signal peptide, CUB domain, EGF-like 1",0.0011,0.758,0.0012,0.3417,0.3417,1.5689,0.1502
"29",105245097,105245097,"","Gm40595","predicted gene, 40595",0.0072,0.758,0.0091,2.7177,2.7177,2.6322,0.0267
"30",75764,75764,"ENSMUSG00000059772","Slx1b","SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae)",0.0244,0.758,0.0314,-0.2087,-0.2087,-1.6348,0.1356
"31",53945,53945,"ENSMUSG00000025993","Slc40a1","solute carrier family 40 (iron-regulated transporter), member 1",0.0302,0.758,0.0391,0.0496,0.0496,0.3501,0.7341
"32",66379,66379,"ENSMUSG00000023020","Cox14","cytochrome c oxidase assembly protein 14",0.0089,0.758,0.0112,0.5014,0.5014,2.9544,0.0156
"33",115490394,115490394,"","Gm52890","predicted gene, 52890",0.0238,0.758,0.0305,-0.6602,-0.6602,-2.4122,0.0384
"34",115490393,115490393,"","Gm52889","predicted gene, 52889",0.0112,0.758,0.014,-0.5897,-0.5897,-2.61,0.0277
"35",105245138,105245138,"","Gm40631","predicted gene, 40631",0.0207,0.758,0.0266,-1.8169,-1.8169,-1.9951,0.0763
"36",622552,622552,"ENSMUSG00000110016","Gm20751","predicted gene, 20751",0.0129,0.758,0.0162,-0.6958,-0.6958,-3.2961,0.0089
"37",11426,11426,"ENSMUSG00000028649","Macf1","microtubule-actin crosslinking factor 1",0.0207,0.758,0.0266,-0.1944,-0.1944,-2.2959,0.0466
"38",100504061,100504061,"ENSMUSG00000073821","8030451A03Rik","RIKEN cDNA 8030451A03 gene",0.0171,0.758,0.0216,-0.9089,-0.9089,-2.1852,0.0559
"39",100040529,100040529,"","Gm2824","predicted gene 2824",0.0077,0.758,0.01,-0.1844,-0.1844,-1.1865,0.265
"40",74257,74257,"ENSMUSG00000025875","Tspan17","tetraspanin 17",0.0325,0.758,0.0427,0.2184,0.2184,1.1361,0.2845
"41",53869,53869,"ENSMUSG00000004771","Rab11a","RAB11A, member RAS oncogene family",0.0319,0.758,0.0418,0.3781,0.3781,2.328,0.0442
"42",115487138,115487138,"","Gm51659","predicted gene, 51659",0.013,0.758,0.0166,-2.2793,-2.2793,-2.6828,0.0245
"43",665931,665931,"","Rplp2-ps1","ribosomal protein lateral stalk subunit P2, pseudogene 1",0.0019,0.758,0.0022,-5.4417,-5.4417,-6.2788,1e-04
"44",68193,68193,"ENSMUSG00000098274","Rpl24","ribosomal protein L24",0.0222,0.758,0.0283,0.3529,0.3529,3.0669,0.013
"45",68198,68198,"ENSMUSG00000002416","Ndufb2","NADH:ubiquinone oxidoreductase subunit B2",0.0217,0.758,0.0276,0.6613,0.6613,3.3786,0.0078
"46",319655,319655,"ENSMUSG00000033152","Podxl2","podocalyxin-like 2",0.0107,0.758,0.0133,0.1372,0.1372,1.3043,0.2237
"47",328110,328110,"ENSMUSG00000035597","Prpf39","pre-mRNA processing factor 39",0.0074,0.758,0.0095,-0.193,-0.193,-1.6302,0.1366
"48",14109,14109,"ENSMUSG00000038274","Fau","FAU ubiquitin like and ribosomal protein S30 fusion",0.0097,0.758,0.0123,0.3638,0.3638,3.2508,0.0096
"49",67784,67784,"ENSMUSG00000030123","Plxnd1","plexin D1",7e-04,0.758,7e-04,-0.45,-0.45,-2.9992,0.0145
"50",319670,319670,"ENSMUSG00000051166","Eml5","echinoderm microtubule associated protein like 5",0.0044,0.758,0.0056,-0.1386,-0.1386,-1.2289,0.2494
"51",14107,14107,"ENSMUSG00000070047","Fat1","FAT atypical cadherin 1",0.0015,0.758,0.0017,-0.4347,-0.4347,-3.8995,0.0034
"52",64660,64660,"ENSMUSG00000020477","Mrps24","mitochondrial ribosomal protein S24",0.0126,0.758,0.0159,0.2773,0.2773,1.1417,0.2822
"53",77891,77891,"ENSMUSG00000060860","Ube2s","ubiquitin-conjugating enzyme E2S",0.0072,0.758,0.0092,0.1343,0.1343,1.2378,0.2463
"54",72287,72287,"ENSMUSG00000074170","Plekhf1","pleckstrin homology domain containing, family F (with FYVE domain) member 1",0.0213,0.758,0.0271,-0.3174,-0.3174,-0.9576,0.3626
"55",66290,66290,"ENSMUSG00000039105","Atp6v1g1","ATPase, H+ transporting, lysosomal V1 subunit G1",0.0161,0.758,0.0204,0.4482,0.4482,3.0697,0.0129
"56",67712,67712,"ENSMUSG00000034248","Slc25a37","solute carrier family 25, member 37",0.0017,0.758,0.002,-0.3899,-0.3899,-3.6826,0.0048
"57",30057,30057,"ENSMUSG00000039016","Timm8b","translocase of inner mitochondrial membrane 8B",0.0221,0.758,0.0283,0.1404,0.1404,1.3893,0.1973
"58",73822,73822,"ENSMUSG00000034854","Mfsd12","major facilitator superfamily domain containing 12",2e-04,0.758,2e-04,0.3352,0.3352,3.068,0.013
"59",69804,69804,"ENSMUSG00000006315","Tmem147","transmembrane protein 147",0.0312,0.758,0.041,0.4617,0.4617,2.6454,0.0261
"60",30052,30052,"ENSMUSG00000039278","Pcsk1n","proprotein convertase subtilisin/kexin type 1 inhibitor",0.0086,0.758,0.0109,0.7216,0.7216,2.4905,0.0337
"61",18949,18949,"ENSMUSG00000020994","Pnn","pinin",0.0162,0.758,0.0206,-0.1807,-0.1807,-1.695,0.1234
"62",19384,19384,"ENSMUSG00000029430","Ran","RAN, member RAS oncogene family",0.0184,0.758,0.0236,0.3661,0.3661,3.2593,0.0095
"63",12952,12952,"ENSMUSG00000020038","Cry1","cryptochrome circadian regulator 1",0.0192,0.758,0.0247,-0.1188,-0.1188,-0.7482,0.4729
"64",668415,668415,"","Gm53177","predicted gene, 53177",0.0331,0.758,0.0435,-1.3434,-1.3434,-2.8053,0.02
"65",12950,12950,"ENSMUSG00000021613","Hapln1","hyaluronan and proteoglycan link protein 1",0.029,0.758,0.0378,-0.2425,-0.2425,-2.2805,0.0478
"66",21956,21956,"ENSMUSG00000026414","Tnnt2","troponin T2, cardiac",0.0095,0.758,0.0118,0.6956,0.6956,1.1445,0.2812
"67",105244833,105244833,"","Gm40369","predicted gene, 40369",0.0185,0.758,0.0238,0.3321,0.3321,1.3528,0.2082
"68",109801,109801,"ENSMUSG00000024026","Glo1","glyoxalase 1",0.019,0.758,0.0243,0.286,0.286,3.0037,0.0144
"69",115490361,115490361,"","Gm52869","predicted gene, 52869",0.0208,0.758,0.0267,-1.4539,-1.4539,-3.2667,0.0094
"70",56390,56390,"ENSMUSG00000079478","Znrd2","zinc ribbon domain containing 2",0.0135,0.758,0.017,0.2707,0.2707,1.5251,0.1607
"71",227298,227298,"ENSMUSG00000049339","Retreg2","reticulophagy regulator family member 2",0.0163,0.758,0.0206,0.2514,0.2514,2.5031,0.033
"72",16542,16542,"ENSMUSG00000062960","Kdr","kinase insert domain protein receptor",0.0158,0.758,0.0201,-0.2702,-0.2702,-1.2848,0.2301
"73",56399,56399,"ENSMUSG00000024045","Akap8","A kinase anchor protein 8",0.0017,0.758,0.0019,-0.2477,-0.2477,-2.5199,0.0321
"74",14004,14004,"ENSMUSG00000070493","Chchd2","coiled-coil-helix-coiled-coil-helix domain containing 2",0.0035,0.758,0.0044,0.8924,0.8924,4.3576,0.0017
"75",619719,619719,"ENSMUSG00000097583","6430590A07Rik","RIKEN cDNA 6430590A07 gene",0.0017,0.758,0.002,-0.2289,-0.2289,-1.7755,0.1086
"76",68169,68169,"ENSMUSG00000049001","Ndnf","neuron-derived neurotrophic factor",2e-04,0.758,1e-04,-0.5293,-0.5293,-5.0015,7e-04
"77",17035,17035,"ENSMUSG00000047557","Lxn","latexin",0.0252,0.758,0.0326,-0.4373,-0.4373,-3.4418,0.0071
"78",105243676,105243676,"","Gm39507","predicted gene, 39507",0.0087,0.758,0.0111,-0.825,-0.825,-1.9063,0.0881
"79",224273,224273,"ENSMUSG00000022723","Crybg3","beta-gamma crystallin domain containing 3",0.0294,0.758,0.0383,-0.5235,-0.5235,-2.684,0.0245
"80",624251,624251,"","Gm6485","predicted gene 6485",0.0287,0.758,0.0375,1.6552,1.6552,1.3651,0.2045
"81",17022,17022,"ENSMUSG00000036446","Lum","lumican",0.0047,0.758,0.0058,-0.3057,-0.3057,-1.4906,0.1693
"82",320026,320026,"ENSMUSG00000109321","A330076H08Rik","RIKEN cDNA A330076H08 gene",0.0185,0.758,0.0237,-0.3945,-0.3945,-2.3696,0.0412
"83",52829,52829,"ENSMUSG00000048706","Lurap1l","leucine rich adaptor protein 1-like",0.0322,0.758,0.0421,0.0803,0.0803,0.4919,0.6342
"84",75697,75697,"ENSMUSG00000091956","C2cd4b","C2 calcium-dependent domain containing 4B",0.0092,0.758,0.0116,1.1417,1.1417,1.5587,0.1526
"85",102634309,102634309,"","Gm11419","predicted gene 11419",0.0014,0.758,0.0015,-0.957,-0.957,-4.3319,0.0018
"86",24075,24075,"ENSMUSG00000043866","Taf10","TATA-box binding protein associated factor 10",0.0052,0.758,0.0064,0.2334,0.2334,1.4109,0.191
"87",78249,78249,"ENSMUSG00000023918","Adgrf4","adhesion G protein-coupled receptor F4",0.0143,0.758,0.0181,0.6038,0.6038,2.401,0.0391
"88",105242573,105242573,"","Gm38747","predicted gene, 38747",0.0122,0.758,0.015,-2.1856,-2.1856,-2.583,0.0289
"89",71775,71775,"ENSMUSG00000033688","Inhca","inhibitor of carbonic anhydrase",0.0319,0.758,0.0417,2.5097,2.5097,2.4383,0.0368
"90",77799,77799,"ENSMUSG00000027636","Sla2","Src-like-adaptor 2",7e-04,0.758,6e-04,0.8154,0.8154,1.3,0.225
"91",105244034,105244034,"","Gm33887","predicted gene, 33887",0.0077,0.758,0.01,4.6347,4.6347,3.2656,0.0094
"92",75625,75625,"ENSMUSG00000047238","Mageh1","MAGE family member H1",0.0236,0.758,0.0304,0.4377,0.4377,3.7759,0.0042
"93",230075,230075,"ENSMUSG00000071014","Ndufb6","NADH:ubiquinone oxidoreductase subunit B6",0.0073,0.758,0.0094,0.5141,0.5141,3.0943,0.0124
"94",54486,54486,"ENSMUSG00000029919","Hpgds","hematopoietic prostaglandin D synthase",0.0293,0.758,0.0382,-0.1288,-0.1288,-0.6952,0.504
"95",109700,109700,"ENSMUSG00000042284","Itga1","integrin alpha 1",0.0292,0.758,0.0381,-0.5411,-0.5411,-2.9085,0.0169
"96",12984,12984,"ENSMUSG00000071714","Csf2rb2","colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)",0.0166,0.758,0.0211,-0.4909,-0.4909,-1.8477,0.0968
"97",108902,108902,"ENSMUSG00000047379","B4gat1","beta-1,4-glucuronyltransferase 1",0.0223,0.758,0.0286,0.217,0.217,2.1647,0.0578
"98",12982,12982,"ENSMUSG00000059326","Csf2ra","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)",0.0215,0.758,0.0273,-0.2825,-0.2825,-2.2079,0.0538
"99",100270707,100270707,"ENSMUSG00000087252","Gm14379","predicted gene 14379",0.0256,0.758,0.0334,-0.9939,-0.9939,-1.9782,0.0784
"100",101056241,101056241,"","Gm29808","predicted gene, 29808",0.0254,0.758,0.033,-2.7706,-2.7706,-2.7183,0.0231
"101",226351,226351,"ENSMUSG00000098923","Tmem185b","transmembrane protein 185B",0.033,0.758,0.0433,0.4248,0.4248,2.6629,0.0253
"102",16581,16581,"ENSMUSG00000004187","Kifc2","kinesin family member C2",0.0248,0.758,0.0321,-0.2769,-0.2769,-2.978,0.015
"103",110460,110460,"ENSMUSG00000023832","Acat2","acetyl-Coenzyme A acetyltransferase 2",0.0122,0.758,0.0151,0.5378,0.5378,3.6397,0.0052
"104",18987,18987,"ENSMUSG00000008496","Pou2f2","POU domain, class 2, transcription factor 2",0.0322,0.758,0.0421,-0.5406,-0.5406,-2.1689,0.0574
"105",227334,227334,"ENSMUSG00000005501","Usp40","ubiquitin specific peptidase 40",0.0222,0.758,0.0284,-0.1649,-0.1649,-1.4163,0.1895
"106",13497,13497,"ENSMUSG00000000223","Drp2","dystrophin related protein 2",0.0043,0.758,0.0055,-0.2941,-0.2941,-3.2623,0.0094
"107",13498,13498,"ENSMUSG00000004263","Atn1","atrophin 1",0.025,0.758,0.0323,-0.3755,-0.3755,-3.5587,0.0059
"108",279610,279610,"","E530001F21Rik","RIKEN cDNA E530001F21 gene",0.0192,0.758,0.0247,-0.8248,-0.8248,-3.0446,0.0135
"109",68121,68121,"ENSMUSG00000056267","Cep70","centrosomal protein 70",0.0034,0.758,0.0041,-0.2644,-0.2644,-2.182,0.0562
"110",26451,26451,"ENSMUSG00000046364","Rpl27a","ribosomal protein L27A",0.0247,0.758,0.0319,0.2739,0.2739,2.2632,0.0491
"111",230085,230085,"ENSMUSG00000036062","Phf24","PHD finger protein 24",0.0199,0.758,0.0256,-0.1833,-0.1833,-1.8011,0.1043
"112",24109,24109,"ENSMUSG00000001687","Ubl3","ubiquitin-like 3",0.0254,0.758,0.033,0.2271,0.2271,1.9805,0.0781
"113",27280,27280,"ENSMUSG00000041801","Phlda3","pleckstrin homology like domain, family A, member 3",0.0305,0.758,0.0398,0.2475,0.2475,0.9918,0.3465
"114",26446,26446,"ENSMUSG00000069744","Psmb3","proteasome (prosome, macropain) subunit, beta type 3",0.0089,0.758,0.0114,0.2977,0.2977,2.2969,0.0465
"115",228357,228357,"ENSMUSG00000027253","Lrp4","low density lipoprotein receptor-related protein 4",0.0327,0.758,0.0428,-0.2844,-0.2844,-1.9086,0.0878
"116",13488,13488,"ENSMUSG00000021478","Drd1","dopamine receptor D1",0.0075,0.758,0.0096,0.8254,0.8254,3.2118,0.0103
"117",227326,227326,"ENSMUSG00000049608","Gpr55","G protein-coupled receptor 55",0.0227,0.758,0.0293,-0.2638,-0.2638,-0.8425,0.4207
"118",26444,26444,"ENSMUSG00000027566","Psma7","proteasome subunit alpha 7",0.0183,0.758,0.0235,0.188,0.188,1.9947,0.0763
"119",320106,320106,"ENSMUSG00000061171","Slc38a11","solute carrier family 38, member 11",0.004,0.758,0.005,-0.6002,-0.6002,-2.7785,0.0209
"120",78438,78438,"","A930028N01Rik","RIKEN cDNA A930028N01 gene",0.0293,0.758,0.0382,-0.3562,-0.3562,-1.7101,0.1205
"121",108899,108899,"ENSMUSG00000053080","Zfta","zinc finger translocation associated",0.0104,0.758,0.0128,0.2366,0.2366,2.1305,0.0611
"122",224432,224432,"ENSMUSG00000022983","Scaf4","SR-related CTD-associated factor 4",0.018,0.758,0.0229,-0.3382,-0.3382,-3.0536,0.0133
"123",66480,66480,"ENSMUSG00000012405","Rpl15","ribosomal protein L15",0.0161,0.758,0.0203,0.3613,0.3613,3.7577,0.0043
"124",29805,29805,"ENSMUSG00000075227","Znhit2","zinc finger, HIT domain containing 2",0.0164,0.758,0.0208,0.381,0.381,1.6696,0.1284
"125",66483,66483,"ENSMUSG00000049751","Rpl36al","ribosomal protein L36A-like",0.0194,0.758,0.0251,0.2901,0.2901,2.5601,0.03
"126",16792,16792,"ENSMUSG00000028581","Laptm5","lysosomal-associated protein transmembrane 5",0.0227,0.758,0.0293,-0.3783,-0.3783,-3.0761,0.0128
"127",66488,66488,"ENSMUSG00000057497","Fam136a","family with sequence similarity 136, member A",0.0136,0.758,0.0173,0.4573,0.4573,3.849,0.0037
"128",19735,19735,"ENSMUSG00000026360","Rgs2","regulator of G-protein signaling 2",0.0324,0.758,0.0425,0.3114,0.3114,2.8761,0.0178
"129",23850,23850,"ENSMUSG00000073530","Pappa2","pappalysin 2",0.0028,0.758,0.0035,0.6886,0.6886,2.1918,0.0553
"130",223453,223453,"ENSMUSG00000039168","Dap","death-associated protein",0.033,0.758,0.0432,0.4316,0.4316,1.7582,0.1117
"131",17281,17281,"ENSMUSG00000025241","Fyco1","FYVE and coiled-coil domain containing 1",0.019,0.758,0.0244,-0.2515,-0.2515,-1.5711,0.1497
"132",239017,239017,"ENSMUSG00000021913","Ogdhl","oxoglutarate dehydrogenase-like",0.029,0.758,0.0379,0.0893,0.0893,0.7327,0.4819
"133",226412,226412,"ENSMUSG00000056211","R3hdm1","R3H domain containing 1",0.0079,0.758,0.0103,-0.2706,-0.2706,-3.0258,0.0139
"134",17263,17263,"ENSMUSG00000021268","Meg3","maternally expressed 3",0.001,0.758,0.0011,-0.4079,-0.4079,-3.2717,0.0093
"135",232016,232016,"ENSMUSG00000037973","Itprid1","ITPR interacting domain containing 1",0.0291,0.758,0.038,0.1053,0.1053,0.3956,0.7014
"136",57423,57423,"ENSMUSG00000038690","Atp5mf","ATP synthase membrane subunit f",0.019,0.758,0.0244,0.4898,0.4898,2.63,0.0267
"137",76380,76380,"ENSMUSG00000020728","Cep112","centrosomal protein 112",0.0145,0.758,0.0186,-0.3933,-0.3933,-2.0989,0.0644
"138",105246968,105246968,"","Gm20636","predicted gene 20636",0.0223,0.758,0.0287,-0.8968,-0.8968,-1.9962,0.0762
"139",110379,110379,"ENSMUSG00000030298","Sec13","SEC13 homolog, nuclear pore and COPII coat complex component",0.023,0.758,0.0298,0.2963,0.2963,2.8219,0.0195
"140",105243553,105243553,"","LOC105243553","uncharacterized LOC105243553",0.0114,0.758,0.0142,-0.9091,-0.9091,-4.0743,0.0026
"141",29871,29871,"ENSMUSG00000000085","Scmh1","sex comb on midleg homolog 1",0.0085,0.758,0.0107,-0.1705,-0.1705,-1.896,0.0896
"142",16828,16828,"ENSMUSG00000063229","Ldha","lactate dehydrogenase A",0.0058,0.758,0.0074,0.1913,0.1913,1.5698,0.15
"143",71970,71970,"ENSMUSG00000034173","Zbed5","zinc finger BED-type containing 5",0.0064,0.758,0.0082,0.2296,0.2296,0.6307,0.5435
"144",58223,58223,"ENSMUSG00000025355","Mmp19","matrix metallopeptidase 19",0.0117,0.758,0.0146,0.7868,0.7868,2.4773,0.0345
"145",333315,333315,"ENSMUSG00000042353","Frem3","Fras1 related extracellular matrix protein 3",0.032,0.758,0.0419,-0.8553,-0.8553,-3.2114,0.0103
"146",277328,277328,"ENSMUSG00000032769","Trpa1","transient receptor potential cation channel, subfamily A, member 1",0.0108,0.758,0.0134,-0.7157,-0.7157,-1.0745,0.3098
"147",22787,22787,"ENSMUSG00000030911","Zp2","zona pellucida glycoprotein 2",0.0189,0.758,0.0242,-0.8714,-0.8714,-1.3503,0.209
"148",70397,70397,"ENSMUSG00000025940","Tmem70","transmembrane protein 70",0.0266,0.758,0.0349,0.4337,0.4337,2.7994,0.0202
"149",66445,66445,"ENSMUSG00000022551","Cyc1","cytochrome c-1",0.0178,0.758,0.0226,0.227,0.227,1.8922,0.0901
"150",13796,13796,"ENSMUSG00000033726","Emx1","empty spiracles homeobox 1",0.014,0.758,0.0177,0.3811,0.3811,1.9749,0.0788
"151",26920,26920,"ENSMUSG00000057110","Cntrl","centriolin",0.0026,0.758,0.003,-0.4671,-0.4671,-4.1327,0.0024
"152",100038614,100038614,"ENSMUSG00000115518","Gm10791","predicted gene 10791",0.0092,0.758,0.0115,-0.5077,-0.5077,-2.1026,0.064
"153",105245866,105245866,"ENSMUSG00000075463","4930594M22Rik","RIKEN cDNA 4930594M22 gene",0.0177,0.758,0.0224,-0.6457,-0.6457,-2.3798,0.0405
"154",22781,22781,"ENSMUSG00000002578","Ikzf4","IKAROS family zinc finger 4",0.0324,0.758,0.0424,-0.2442,-0.2442,-1.5013,0.1666
"155",14268,14268,"ENSMUSG00000026193","Fn1","fibronectin 1",0.0205,0.758,0.0264,-0.9299,-0.9299,-4.3297,0.0018
"156",102633951,102633951,"","Gm31649","predicted gene, 31649",0.0167,0.758,0.0211,0.8348,0.8348,1.177,0.2686
"157",14269,14269,"ENSMUSG00000075415","Fnbp1","formin binding protein 1",0.0037,0.758,0.0046,-0.3156,-0.3156,-3.7196,0.0045
"158",230257,230257,"ENSMUSG00000028382","Ptbp3","polypyrimidine tract binding protein 3",0.0281,0.758,0.0368,-0.0517,-0.0517,-0.358,0.7284
"159",58242,58242,"ENSMUSG00000073295","Nudt11","nudix hydrolase 11",0.0251,0.758,0.0324,0.4489,0.4489,3.8378,0.0038
"160",66460,66460,"ENSMUSG00000045503","Sys1","SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)",0.0098,0.758,0.0125,0.3444,0.3444,2.6026,0.028
"161",66462,66462,"ENSMUSG00000058833","Rex1bd","required for excision 1-B domain containing",0.014,0.758,0.0178,0.6366,0.6366,2.8117,0.0198
"162",26901,26901,"ENSMUSG00000032526","Ss18l2","SS18, nBAF chromatin remodeling complex subunit like 2",0.0103,0.758,0.0128,0.4874,0.4874,2.8469,0.0187
"163",115489117,115489117,"","Gm52428","predicted gene, 52428",0.0089,0.758,0.0113,-1.3383,-1.3383,-3.0319,0.0138
"164",105243532,105243532,"","Gm39425","predicted gene, 39425",0.0042,0.758,0.0054,1.1105,1.1105,1.8289,0.0998
"165",14254,14254,"ENSMUSG00000029648","Flt1","FMS-like tyrosine kinase 1",0.0055,0.758,0.0069,-0.5,-0.5,-3.8454,0.0037
"166",68344,68344,"ENSMUSG00000046082","Tmem174","transmembrane protein 174",0.0144,0.758,0.0184,-1.8281,-1.8281,-2.0745,0.067
"167",11550,11550,"ENSMUSG00000027335","Adra1d","adrenergic receptor, alpha 1d",0.0056,0.758,0.0071,0.1729,0.1729,1.2602,0.2384
"168",230234,230234,"ENSMUSG00000038827","Abitram","actin binding transcription modulator",0.0311,0.758,0.0405,-0.1658,-0.1658,-1.5571,0.153
"169",72421,72421,"ENSMUSG00000075273","Ift70b","intraflagellar transport 70B",0.0181,0.758,0.0229,0.4666,0.4666,2.912,0.0168
"170",228598,228598,"ENSMUSG00000053552","Ebf4","early B cell factor 4",0.0234,0.758,0.0301,-0.534,-0.534,-2.834,0.0191
"171",71923,71923,"ENSMUSG00000045176","Borcs6","BLOC-1 related complex subunit 6",0.0326,0.758,0.0427,0.3037,0.3037,1.6927,0.1238
"172",102632635,102632635,"","Gm26843","predicted gene, 26843",0.0218,0.758,0.0277,-0.4612,-0.4612,-2.327,0.0442
"173",239134,239134,"ENSMUSG00000021933","Gucy1b2","guanylate cyclase 1, soluble, beta 2",0.0304,0.758,0.0397,-1.6701,-1.6701,-1.802,0.1041
"174",74343,74343,"ENSMUSG00000027936","Crtc2","CREB regulated transcription coactivator 2",0.0182,0.758,0.0232,-0.3853,-0.3853,-2.9079,0.0169
"175",105245059,105245059,"","Gm40564","predicted gene, 40564",0.0282,0.758,0.037,3.1058,3.1058,3.3948,0.0076
"176",232164,232164,"ENSMUSG00000045896","Paip2b","poly(A) binding protein interacting protein 2B",0.0317,0.758,0.0416,0.3557,0.3557,3.056,0.0132
"177",27428,27428,"ENSMUSG00000029381","Shroom3","shroom family member 3",0.0312,0.758,0.0411,0.4814,0.4814,2.3465,0.0428
"178",627302,627302,"","Gm14092","predicted gene 14092",0.0311,0.758,0.0408,1.778,1.778,1.8847,0.0912
"179",67863,67863,"ENSMUSG00000014606","Slc25a11","solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11",0.012,0.758,0.0148,0.3211,0.3211,2.7518,0.0219
"180",27425,27425,"ENSMUSG00000038717","Atp5mg","ATP synthase membrane subunit g",0.0241,0.758,0.0311,0.4654,0.4654,3.289,0.009
"181",11477,11477,"ENSMUSG00000026836","Acvr1","activin A receptor, type 1",0.0185,0.758,0.0238,0.2518,0.2518,2.8288,0.0192
