"","GSE30880_enriched environment"
"100040249",0.2266
"100040268",0.2208
"100040322",-0.0034
"100040447",0.3404
"100040591",-0.0192
"100040608",0.2241
"100040766",0.0644
"100040822",0.2221
"100040846",0.1022
"100040851",-0.0565
"100040882",0.1033
"100040999",0.2498
"100041085",0.0256
"100041194",0.0927
"100041413",0.258
"100041480",0.034
"100041581",-0.3502
"100041585",-0.0501
"100042056",0.2447
"100042150",0.0659
"100042165",0.0967
"100042332",0.2668
"100042416",0.1957
"100042444",0.1467
"100042605",0.0336
"100042636",-0.091
"100042679",0.2966
"100042784",-0.2987
"100042785",0.1709
"100042814",0.3787
"100042855",0.0647
"100042891",-0.0779
"100042948",0.1124
"100043040",-0.0964
"100043057",0.1895
"100043065",0.0096
"100043133",0.0573
"100043254",-0.0371
"100043270",0.14016
"100043272",-0.0046
"100043314",0.0236
"100043315",0.2341
"100043335",-0.0833
"100043424",0.1231
"100043580",0.0399
"100043582",0.2872
"100043609",0.1333
"100043682",0.4173
"100043757",-0.1929
"100043772",0.1676
"100043861",0.1522
"100043899",0.2219
"100043902",0.2844
"100043911",-0.0846
"100045778",0.2979
"100045792",0.0754538461538461
"100048534",-0.0524
"100048658",0.1189
"100048894",0.3997
"100048895",0.2537
"100048897",0.2418
"100048917",0.20385
"100048926",0.3848
"100049077",-0.1942
"100049162",0.4914
"100049165",0.2617
"100049166",0.0976
"100049168",0.2558
"100049549",0.3751
"100049562",0.1152
"100049566",0.1012
"100049568",0.3237
"100061",-0.0829
"100066",0.0276
"100072",-0.365525
"100087",-0.1217
"100088",0.0672
"100090",-0.0193
"100093700",0.0814
"100101457",0.061
"100101919",-0.0402
"100102",0.0419
"100121",0.097
"100124452",0.4401
"100124467",-0.0785
"100124468",0.018
"100124470",0.1636
"100124476",-0.0248
"100124481",0.021
"100124494",-0.5776
"100125339",-0.0055
"100125931",-0.2738
"100126034",0.1412
"100126244",0.149
"100126357",0.2901
"100126795",0.2976
"100126875",-0.0201
"100126880",0.2081
"100127111",-0.3309
"100129",-0.1286
"100134986",0.0828
"100134990",-0.1676
"100137011",0.0104
"100141474",0.0435
"100151693",0.3978
"100155",0.1009
"100163",-0.1504
"100165",0.3392
"100169",-0.2182
"100174921",0.0023
"100177",0.0437
"100182",0.1335
"100191037",0.8138
"100198",0.1327
"100201",0.0953
"100206",0.0356
"100210",0.0056
"100213",-0.1243
"100216530",-0.0636
"100216533",-0.061
"100216534",-0.1255
"100216537",-0.2768
"100216540",0.0892
"100217416",-0.01355
"100217418",-0.0051
"100217419",0.1329
"100217424",0.0023
"100217426",0.27
"100217427",-0.0592
"100217428",0.1279
"100217440",0.366433333333333
"100217442",-0.023
"100217445",0.217
"100217446",-0.0421
"100217448",0.0077
"100217451",0.11265
"100217453",-0.0848
"100217454",-0.5538
"100217455",0.1419
"100217456",-0.2094
"100217457",-0.3393
"100217460",0.0996
"100217464",0.14165
"100217466",0.3914
"100217467",-0.2015
"100226",0.1812
"100233207",0.0634
"100233208",-0.0261
"100270707",0.1127
"100273",0.1606
"100294583",0.2641
"100302498",0.0342
"100302499",-0.1804
"100302565",-0.096
"100302592",-0.3567
"100302594",0.4508
"100302730",-0.0473
"100303731",0.0528
"100303733",-0.2097
"100303738",0.2151
"100303740",0.0204
"100303741",-0.0611
"100303746",-9.525e-05
"100303747",-0.0863
"100303751",0.0248
"100306874",0.1192
"100306955",0.24
"100306959",0.167
"100310813",0.0051
"100312484",0.0969
"100312987",0.1467
"100313512",0.2312
"100313944",0.3745
"100313945",0.0587
"100315693",0.2037
"100316706",0.3462
"100316717",-0.2044
"100316736",-0.005
"100316932",-0.4405
"100317",-0.0182
"100322896",0.1319
"100328574",0.275
"100336",-0.0096
"100340",0.0418
"100342",0.4561
"100379095",0.2081
"100379143",0.1856
"100379145",0.142
"100379259",-0.0684
"100379660",0.1
"100379665",0.1513
"100383",-0.0784
"100415785",0.0474
"100415913",-0.1409
"100416706",-0.0416
"100417514",0.0295
"100417675",0.3997
"100434",-0.1738
"100465",0.2793
"100470",0.2471
"100494",-0.1392
"100502590",0.2618
"100502698",-0.089
"100502700",0.0985
"100502723",6.5e-05
"100502739",0.1029
"100502766",0.2384
"100502829",0.0034
"100502841",-0.1568
"100502846",-0.0993
"100502861",0.0343
"100502876",0.1588
"100502936",0.1025
"100502942",0.2426
"100503003",-0.1211
"100503019",-0.1277
"100503041",0.17655
"100503043",0.0014
"100503044",0.0072
"100503048",0.085
"100503085",-0.0212
"100503185",-0.2199
"100503240",0.0497
"100503311",0.0104
"100503337",-0.0879
"100503338",-0.3458
"100503355",0.1354
"100503359",0.0824
"100503386",0.2708
"100503427",0.1247
"100503486",0.1257
"100503495",0.082
"100503545",0.1638
"100503565",0.0943
"100503613",0.2118
"100503659",-0.2972
"100503759",-0.0037
"100503794",0.1311
"100503799",-0.00900000000000001
"100503802",0.22915
"100503812",0.1658
"100503842",-0.2206
"100503849",-0.0952
"100503879",0.2464
"100503884",0.0959
"100503895",0.223
"100503915",0.046
"100503946",-0.1564
"100503970",0.1564
"100503991",0.3252
"100503992",0.0184
"100504061",0.1085
"100504104",0.2191
"100504140",0.1796
"100504156",0.1606
"100504162",0.031
"100504178",0.2518
"100504207",0.3076
"100504221",-0.0352
"100504229",0.0759
"100504234",0.13
"100504285",0.0537
"100504309",0.0627
"100504360",0.0852
"100504399",0.0632
"100504404",0.0526
"100504406",0.0325
"100504412",-0.0305
"100504464",0.0674
"100504486",-0.4024
"100504508",-0.1001
"100504518",0.1422
"100504538",-0.1827
"100504594",0.149
"100504608",0.0487
"100504650",0.4119
"100504663",-0.3953
"100504715",-0.2716
"100504733",0.0247
"100515",-0.226
"100526510",0.5332
"100526546",-0.1514
"100529074",-0.0681
"100529076",-0.2167
"100529077",-0.3577
"100532",-0.0504
"100532729",-0.051
"100534273",0.0476
"100534287",-0.038
"100534296",0.037
"100535",0.1925
"100559",-0.2656
"100561",0.0795
"100579147",0.1195
"100604",-0.0398
"100608",-0.1775
"100609",-0.1776
"100637",0.1846
"100647",0.2032
"100678",0.1143
"100683",0.06665
"100689",0.1516
"100689703",0.047
"100705",0.0601
"100710",-0.1115
"100715",0.17315
"100727",-0.0562
"100732",-0.1772
"100737",-0.0625
"100756",-0.0917
"100763",0.0357
"100764",-0.2876
"100855",-0.0044
"100856880",0.4456
"100861571",0.1677
"100861572",0.7352
"100862203",-0.3131
"100862242",0.1811
"100900",-0.1033
"100929",-0.1434
"100952",0.3163
"100972",-0.1188
"100978",-0.1913
"100986",0.0538
"101023",0.0109
"101055670",0.0676
"101055749",0.0514
"101055939",0.1517
"101056014",-0.8875
"101056032",0.1197
"101056229",0.4782
"101095",-0.0454
"101113",-0.1082
"101118",0.1421
"101122",0.0495
"101142",0.041
"101148",0.0621
"101185",0.1152
"101187",0.1834
"101202",0.0636
"101206",0.0741
"101214",0.146
"101240",-0.011
"101314",-0.0074
"101320",0.0269
"101351",-0.0578
"101358",0.0231
"101401",-0.0791166666666667
"101434",0.1502
"101437",0.1495
"101471",-0.3447
"101476",-0.0681
"101488",-0.2762
"101489",-0.1326
"101490",0.0019
"101497",-0.1742
"101502",0.0302
"101513",-0.0171
"101533",-0.0556
"101540",-0.135
"101543",0.0185
"101544",-0.0514
"101565",-0.0422
"101568",-0.158
"101592",0.0723
"101602",0.0416
"101604",-0.0482
"101612",-0.1758
"101613",0.1994
"101631",-0.1107
"101685",-0.3428
"101700",-0.032
"101706",-0.176
"101739",-0.0328
"101744",0.0107
"101772",0.017
"101809",0.008
"101831",-0.1143
"101861",-0.0059
"101867",-0.0726
"101869",-0.1222
"101883",0.0231
"101943",-0.0428
"101966",0.1524
"101985",-0.1206
"101994",0.02
"102022",0.3705
"102032",0.2392
"102058",0.104
"102060",-0.1006
"102075",0.1748
"102093",-0.0481
"102098",0.04595
"102103",0.0091
"102122",0.1328
"102124",0.0013
"102141",0.1628
"102162",-0.1813
"102182",0.0768
"102193",0.0334
"102209",0.0535
"102247",-0.0291
"102278",-0.2605
"102323",-0.087
"102334",-0.0996
"102339",0.0456
"102371",0.2085
"102414",0.1442
"102423",-0.2545
"102436",-0.0145
"102442",-0.174155555555556
"102448",-0.104
"102465258",-0.0225
"102465895",-0.494
"102466256",-0.09
"102502",0.0583
"102545",0.1406
"102566",-0.071
"102570",0.4699
"102580",-0.0748
"102595",-0.1281
"102607",-0.0716
"102614",0.0733
"102626",0.0612
"102631730",0.0308
"102631912",0.1414
"102632",-0.0059
"102632303",0.1031
"102632690",-0.0891
"102632837",0.0688
"102633151",0.0898
"102633245",0.4113
"102633266",0.1737
"102633345",0.2849
"102633384",0.0024
"102633458",0.1452
"102633750",-0.0258
"102634296",0.1149
"102634333",0.2169
"102634490",-0.0768
"102634678",0.1867
"102635190",0.1133
"102635467",0.2006
"102635496",0.0905
"102635561",0.0388
"102635943",0.0545
"102636082",0.0638
"102636313",0.1202
"102636896",0.262
"102636989",0.195
"102637189",0.1282
"102637366",-0.0334
"102637492",0.0262
"102637973",0.0975
"102638085",0.0973333333333333
"102638268",0.0212
"102638454",-0.2285
"102638466",0.1582
"102638502",0.4041
"102638670",-0.1452
"102638797",0.0979
"102638837",0.1324
"102638882",-0.1583
"102639025",-0.1165
"102639117",0.1025
"102639143",-0.2554
"102639173",0.0153
"102639227",-0.0948
"102639543",0.1817
"102639645",0.0196
"102639802",0.2078
"102640526",0.2074
"102640779",-0.2021
"102640920",0.1593
"102640923",-0.0058
"102641859",0.1089
"102644",0.2098
"102657",0.1228
"102680",-0.2058
"102693",-0.1134
"102747",0.0668
"102774",0.0565
"102791",-0.055
"102857",-0.1103
"102866",0.1349
"102871",-0.1425
"102920",0.0134
"102941",0.0538
"102954",0.5547
"102991",0.0138
"103012",0.0798
"103080",0.1507
"103098",0.0208
"103135",-0.0306
"103136",-0.1716
"103140",0.1486
"103142",-0.022
"103149",0.0692
"103161",-0.0155
"103172",-0.2348
"103175",0.0108
"103199",-0.0643
"103213",0.1746
"103220",-0.1087
"103236",-0.2107
"103266",-0.0142
"103268",-0.0012
"103284",0.1532
"103406",0.1016
"103425",-0.1138
"103466",-0.1178
"103468",0.0435
"103511",-0.1422
"103534",-0.2187
"103537",0.1863
"103551",-0.0147
"103554",0.0076
"103573",0.2394
"103583",-0.1617
"103655",0.1129
"103677",0.0133
"103694",-0.1759
"103710",-0.0923
"103711",-0.3045
"103712",-0.1204
"103724",0.052
"103733",-0.1092
"103737",-0.075
"103742",0.0836
"103743",0.0953
"103765",-0.0573
"103768",-0.2014
"103775",7e-04
"103784",0.0625
"103806",-0.1195
"103836",0.1081
"103841",-0.1267
"103844",-0.0246
"103850",-0.0758
"103889",-0.0303
"103963",0.1639
"103964",0.1146
"103967",-0.1617
"103968",0.2574
"103978",0.1162
"103988",0.1106
"104001",-0.0793
"104002",0.0258
"104009",-0.1147
"104010",-0.1611
"104015",-0.1283
"104027",-0.1669
"104069",-0.0849
"104079",-0.0533
"104080",0.3436
"104082",-0.1883
"104086",-0.0706
"104099",0.1525
"104103",0.0553
"104110",0.2784
"104111",-0.0836
"104112",0.0304
"104130",0.00475
"104156",0.11605
"104158",-5e-04
"104174",0.0536
"104175",-0.2556
"104183",-0.0271
"104184",0.0391
"104215",0.1855
"104245",0.0822
"104248",-0.3179
"104252",0.0271
"104263",-0.2243
"104271",0.0432
"104303",-0.1851
"104307",0.0584
"104318",-0.2855
"104346",-0.0421
"104348",-0.0736
"104349",0.0117
"104360",0.0367
"104362",-0.0155
"104367",0.109766666666667
"104368",0.06822
"104369",-0.5797
"104382",0.1551
"104383",-0.0471
"104384",0.1069
"104394",-0.0733
"104401",-0.493
"104416",-0.239
"104418",-0.1241
"104433",0.0181
"104443",0.1487
"104444",0.0132
"104445",-0.0209
"104457",-0.0714
"104458",0.2655
"104479",0.1104
"104570",-0.0724
"104582",0.0229
"104601",-0.0287
"104625",-0.07
"104662",0.1766
"104681",0.0234
"104709",0.0938
"104718",-0.1624
"104721",0.0366
"104725",0.4705
"104732",0.1818
"104759",-0.2198
"104771",0.0306
"104776",-0.2286
"104799",-0.0407
"104806",-0.2579
"104816",-0.0169
"104831",-0.3054
"104836",-0.1194
"104859",-0.195
"104871",-0.0571
"104884",-0.0238
"104885",-0.4816
"104886",0.0295
"104910",0.408
"104923",0.1286
"104943",0.1371
"105000",-0.3923
"105005",0.2698
"105014",-0.0268
"105083",0.2434
"105148",0.13485
"105171",0.0976
"105193",0.3232
"105203",0.0298
"105239",-0.0712
"105242581",-0.0032
"105242657",-0.1071
"105243",-0.1008
"105243233",0.2837
"105243866",-0.1011
"105244158",0.1464
"105245",0.0155
"105245705",0.1003
"105245866",0.285
"105246",-0.2773
"105246016",0.2918
"105246056",0.2388
"105246089",0.1744
"105246244",0.1961
"105246278",-0.117
"105246409",0.0732
"105246531",0.08155
"105246632",0.0596
"105246961",-0.045
"105278",-0.0039
"105298",-0.0416
"105348",0.1506
"105349",-0.0996
"105351",0.1097
"105352",0.1539
"105355",0.2784
"105372",0.048
"105377",-0.1297
"105387",0.0061
"105418",0.0219
"105428",0.0075
"105439",-0.064
"105440",0.0592
"105445",0.0245
"105446",-0.0226
"105450",-0.0074
"105501",-0.1139
"105504",0.0652
"105511",0.1184
"105513",0.0409
"105522",0.1453
"105559",-0.0501
"105590",0.2203
"105594",0.230066666666667
"105638",0.1448
"105651",0.253
"105653",-0.2717
"105663",-0.1949
"105670",-0.26
"105675",-0.1591
"105689",-0.0514
"105722",-0.18
"105727",-0.06605
"105732",-0.0198
"105734",0.1192
"105782",0.0528
"105785",0.1011
"105787",-0.0862
"105827",0.0633
"105833",-0.0832
"105835",0.0795
"105837",-0.3056
"105841",0.0793
"105844",0.2438
"105847",-0.0617
"105853",0.184
"105855",-0.0131
"105859",-0.1688
"105866",-0.0156
"105887",0.1419
"105892",0.0561
"105988",0.0329
"106014",-0.0456
"106021",0.2113
"106025",0.0064
"106039",-0.226
"106042",0.0407
"106052",-0.1022
"106064",-0.0623
"106068",-0.1346
"106073",-0.0092
"106143",0.2472
"106200",-0.0765
"106205",0.117
"106248",0.1104
"106264",-0.1369
"106298",0.0145
"106326",0.1362
"106338",-0.2657
"106344",0.1035
"106347",0.195
"106369",0.0402
"106389",-0.0755
"106393",-0.0787
"106407",0.2362
"106489",0.157633333333333
"106504",-0.1132
"106512",0.452
"106522",-0.0858
"106529",0.0278
"106557",-0.2671
"106564",0.0651
"106565",0.1586
"106572",0.0075
"106581",-0.2172
"106582",0.0029
"106583",-0.0931
"106585",-0.0305
"106618",-0.0208
"106628",-8e-04
"106633",-0.3404
"106639",0.116
"106648",-0.0798
"106672",-0.0403
"106707",-0.1979
"106722",0.1478
"106757",-0.0203
"106759",0.17
"106763",-0.1091
"106766",0.0763
"106794",-0.0457
"106795",0.0524
"106821",-0.033
"106840",-0.1344
"106861",0.1794
"106869",0.1419
"106877",0.0817
"106878",-0.0936
"106894",-0.1749
"106931",0.132
"106947",0.0556
"106952",-0.0466
"106957",0.0568
"107022",0.1174
"107029",-0.1361
"107035",-0.0173
"107045",0.1081
"107047",0.0679
"107065",0.3258
"107071",-0.0809
"107094",-0.0468
"107141",0.0192
"107146",0.0152
"107173",0.0049
"107182",0.0391
"107197",-0.1306
"107221",-0.0659
"107227",0.0346
"107239",0.0474
"107242",-0.3036
"107250",0.1215
"107260",-0.242
"107271",-0.0196
"107272",-0.0249
"107305",0.0293
"107321",0.0603
"107328",-0.0039
"107338",-0.0474
"107350",0.2041
"107351",-0.0263
"107358",0.1749
"107368",-0.0733
"107371",0.1084
"107372",0.1025
"107373",0.2303
"107375",0.125
"107376",0.018
"107392",-0.042
"107435",0.1054
"107448",-0.3274
"107449",-0.1125
"107476",-0.0422
"107477",-0.0206
"107503",0.1084
"107508",0.1183
"107513",0.1763
"107515",-0.2702
"107526",0.0522
"107527",-0.0564
"107528",0.1983
"107566",0.0452
"107568",0.107
"107569",0.1187
"107581",0.2409
"107585",-0.0271
"107586",0.0998
"107587",0.0653
"107589",0.0026
"107605",-0.0076
"107607",0.0406
"107650",-0.1868
"107652",0.069
"107656",-0.0024
"107684",-0.2878
"107686",-0.1697
"107701",0.0894
"107702",0.0391
"107723",-0.1988
"107732",-0.0618
"107733",-0.072
"107734",0.2237
"107746",-0.1601
"107747",0.0617
"107751",0.3525
"107753",-0.1331
"107765",0.065
"107766",0.0351
"107767",-0.1785
"107769",0.1715
"107770",-0.0759
"107771",-0.1558
"107815",0.0568
"107817",-0.0681
"107823",0.0249
"107829",-0.1051
"107831",-0.2588
"107868",0.2549
"107869",0.1546
"107889",0.1465
"107895",0.0946
"107932",-0.1663
"107934",-0.2168
"107939",-0.3159
"107951",-0.1354
"107970",0.1309
"107971",0.1071
"107975",-0.3384
"107976",-0.1265
"107986",-0.0571
"107993",0.084
"107995",0.0212
"107999",-0.0341
"108000",-0.0849
"108011",-0.2626
"108012",0.0226
"108013",-0.1426
"108014",-0.1833
"108015",0.1148
"108017",0.0118
"108030",-0.0484
"108037",-0.4874
"108043",0.0752
"108052",-0.1085
"108058",-0.3128
"108062",0.1826
"108067",0.0939
"108068",0.0379
"108069",0.2586
"108071",-0.0818
"108072",-9e-04
"108073",0.136
"108075",-3e-04
"108077",-0.3437
"108078",0.2563
"108079",-0.0564
"108083",0.0445
"108086",0.0142
"108089",-0.0682
"108096",0.0803
"108097",-0.0796
"108098",0.2996
"108099",0.1078
"108100",-0.2439
"108101",0.1562
"108105",0.0412
"108112",-0.1649
"108114",0.0459
"108115",0.2871
"108116",-0.0125
"108121",-0.0754
"108123",0.115
"108124",-0.2358
"108138",0.2057
"108143",-0.15965
"108147",0.0902
"108148",-0.1777
"108150",-0.0675
"108151",-0.2918
"108153",0.2912
"108154",-0.0791
"108155",0.1069
"108156",0.0292
"108159",-0.1092
"108160",0.0637
"108161",0.1701
"108167416",0.3351
"108167445",0.3157
"108167501",0.0793
"108167597",-2.852e-05
"108167690",0.2539
"108167848",-0.2382
"108168035",0.1759
"108168069",-0.1226
"108168393",0.0882
"108168395",0.2587
"108168506",-0.0073
"108169050",0.2621
"108169097",-0.00655
"108176",0.3722
"108645",0.16
"108652",-0.1462
"108653",-0.0661
"108654",0.1495
"108655",-0.0563
"108657",-0.2426
"108660",-0.0914
"108664",0.2256
"108670",0.136
"108671",0.1366
"108672",-0.2865
"108673",0.0342
"108679",-0.0075
"108682",-0.1825
"108686",0.1733
"108687",-0.1215
"108689",-0.0132
"108699",-0.0107
"108705",-0.1261
"108707",-0.0426
"108723",0.0874
"108735",-0.0541
"108737",-0.0459
"108755",0.177
"108760",-0.2933
"108767",0.1738
"108797",-0.119
"108800",0.0429
"108802",-0.1004
"108803",0.1705
"108809",0.1449
"108811",-0.1174
"108812",-0.0481
"108829",0.0259
"108832",0.0691
"108837",-0.048
"108841",-0.0544
"108853",-0.1
"108857",-0.1391
"108888",-0.0267
"108897",0.1547
"108899",0.1198
"108900",-0.1645
"108902",-0.1053
"108903",-0.0421
"108907",0.0581
"108911",-0.1617
"108912",0.0699
"108927",0.1819
"108937",0.0163
"108943",0.0603
"108946",-0.0573
"108950",0.0813
"108954",-0.0569
"108956",0.3002
"108958",-0.1166
"108960",-0.1709
"108961",-0.0129
"108989",-0.1013
"108995",0.1555
"109006",-0.0994
"109019",0.0297
"109032",0.1399
"109042",0.3952
"109050",0.1305
"109052",0.2521
"109054",0.2783
"109065",0.148
"109075",-0.3948
"109077",0.4055
"109079",-0.2083
"109082",0.0446
"109093",0.079
"109095",-0.021
"109108",-0.0415
"109113",0.1934
"109115",0.1954
"109129",-0.0409
"109135",0.1756
"109136",0.09
"109145",0.053
"109151",-0.0636
"109154",-0.059
"109161",-0.0362
"109163",-0.041
"109168",-0.0564
"109181",-0.1619
"109202",-0.1089
"109205",0.0522
"109212",0.1315
"109218",0.0976
"109222",0.0901
"109225",0.1108
"109226",0.1271
"109229",0.0952
"109232",0.1001
"109241",-0.088
"109242",0.1888
"109245",-0.106
"109246",0.2135
"109254",0.2109
"109263",-0.1864
"109264",-0.2695
"109267",0.3773
"109270",0.0566
"109272",0.2286
"109275",-0.239
"109280",0.2601
"109284",-0.2568
"109294",0.0717
"109305",-0.0088
"109314",0.0698
"109323",-0.0979
"109331",0.0513
"109332",0.1308
"109333",-0.1298
"109342",0.1427
"109346",0.1521
"109349",0.1145
"109359",0.2152
"109361",-0.01855
"109552",-0.0241
"109575",0.0987
"109593",-0.1147
"109594",-0.1571
"109620",-0.0699
"109624",-0.1255
"109637",0.2766
"109648",0.712
"109652",-0.0902
"109658",-0.0317
"109660",0.1655
"109663",0.0397
"109672",0.1142
"109674",-0.1078
"109676",-0.0791
"109685",-7e-04
"109689",-0.1962
"109697",0.2424
"109700",-0.1913
"109711",-0.083
"109731",0.1022
"109754",-0.1414
"109778",0.1375
"109785",0.0463
"109791",0.4709
"109801",0.09225
"109815",-0.272
"109820",0.1153
"109821",0.1037
"109828",0.1498
"109857",-0.1252
"109880",-0.1448
"109889",-0.2002
"109900",-0.116
"109901",0.0732
"109904",-8.604e-05
"109905",-0.05745
"109929",-0.4932
"109934",-0.1388
"109978",0.017
"109979",-0.0022
"110006",0.0234
"110012",-0.1527
"110033",0.0765
"110052",0.2188
"110058",-0.0248
"110074",0.1758
"110075",0.0315
"110078",-0.1354
"110082",-0.1669
"110083",-0.0750666666666667
"110084",0.0944
"110094",-0.0053
"110095",-0.1604
"110109",-0.0289
"110115",0.2366
"110119",0.0047
"110135",-0.0467
"110147",-0.2903
"110157",0.0527
"110168",0.2463
"110172",0.0024
"110173",-0.0505
"110175",-0.0248
"110187",0.2155
"110196",0.06645
"110197",-0.0654
"110198",-0.1046
"110208",-0.2057
"110213",-0.0996
"110253",0.1046
"110265",0.0471
"110279",0.08145
"110304",-0.2819
"110308",0.0596
"110310",0.2005
"110312",0.0877
"110323",0.0073
"110326",0.0471
"110332",0.0809
"110350",0.0556
"110351",-0.1649
"110355",-0.0059
"110379",0.1156
"110380",-0.0466
"110382",-0.0749
"110385",0.02
"110391",-0.1577
"110446",0.2158
"110454",0.1385
"110460",0.1052
"110521",0.029
"110524",-0.1377
"110532",9e-04
"110542",0.2376
"110593",-0.0108
"110595",0.0772
"110596",-0.0416
"110606",-0.4236
"110611",0.0581
"110612",-0.0399
"110616",-0.1791
"110637",-0.0591
"110639",-0.0259
"110648",0.1819
"110651",-0.0644
"110695",-0.1447
"110696",0.2379
"110749",0.1346
"110750",0.347
"110751",0.2545
"110784",-0.1246
"110789",-0.0025
"110794",-0.0237
"110796",-0.1871
"110805",0.1986
"110809",0.1033
"110816",0.0418
"110821",0.0436
"110826",-0.0608
"110829",0.0872
"110834",0.1997
"110835",-0.1946
"110842",0.1773
"110854",-0.3829
"110855",0.0681
"110862",-0.2773
"110876",-0.165141666666667
"110877",0.2614
"110880",0.194
"110886",0.0058
"110891",-0.4343
"110893",-0.0395
"110895",0.0758
"110902",0.017
"110911",-0.1597
"110920",0.0355
"110935",0.0449
"110948",-0.265
"110956",-0.1072
"110957",-0.0216
"110958",-0.0387
"110959",0.298
"110960",0.0339
"110962",-0.0115
"111173",-0.0839333333333333
"111174",-0.0273
"111175",-0.2958
"111368",0.0168
"111970",-0.032
"111975",0.23855
"112403",-0.0228
"112405",-0.1008
"112406",-0.0553
"112407",-0.0635
"112408",0.1597
"112415",0.0644
"112417",-0.2145
"112418",0.0684
"112419",-0.0793
"112422",-0.0345
