"","GSE30880_enriched environment"
"100008567",0.0289101430200149
"100009600",0.0137184642663462
"100009609",0.00460055610435215
"100009614",0.0258131843678302
"100012",0.00846816726525853
"100015211",0.0281498351929965
"100017",0.0174334447303545
"100019",0.0116223646279722
"100033459",0.0104086797233136
"100034251",0.01737971292648
"100034360",0.014446776946157
"100034726",0.0144074255509917
"100036518",0.0137823183734437
"100036520",0.0162823770105466
"100036523",0.013092839343469
"100036526",0.0583792808546876
"100036533",0.0182562968470487
"100036537",0.0378353006326687
"100036538",0.0294106280302633
"100036539",0.0227567385133594
"100036544",0.0104769354601004
"100036768",0.0104009537833818
"100037258",0.00877576704735752
"100037260",0.0152150248694156
"100037262",0.0109614163437206
"100037278",0.0158820965664475
"100037396",0.0101813927790338
"100037413",0.0325256366143344
"100038347",0.00951184437975242
"100038349",0.157467058462348
"100038352",0.0104785034528337
"100038353",0.0136240497084512
"100038354",0.0146549216751973
"100038355",0.015880933499038
"100038356",0.0154462598115739
"100038357",0.0060321847639359
"100038358",0.00401341237963011
"100038367",0.00848592238555568
"100038371",0.0261478295406892
"100038374",0.00754594742326255
"100038375",0.0048309752039263
"100038376",0.0101032631914062
"100038378",0.0119645697253839
"100038380",0.008565018758984
"100038381",0.0161799334579644
"100038382",0.00742640951811017
"100038383",0.00812971300613659
"100038384",0.00638231366470586
"100038388",0.0065846059204493
"100038394",0.0108179005245638
"100038395",0.0138034732996529
"100038397",0.00447392658216745
"100038405",0.0125504768296327
"100038410",0.00659077878148019
"100038411",0.0236412843730161
"100038412",0.007925811541271
"100038417",0.00821819578919867
"100038418",0.00557772109100333
"100038428",0.0192386164944554
"100038429",0.00762912966749454
"100038431",0.00429647167232198
"100038433",0.0301823124306713
"100038436",0.0110832561733767
"100038437",0.00912150099630327
"100038439",0.0095720495519498
"100038440",0.0190017244125139
"100038447",0.013644820219446
"100038453",0.0152595155709343
"100038454",0.00481773460405648
"100038460",0.00560638619559876
"100038464",0.00777576319387386
"100038465",0.0117373452895272
"100038467",0.0104569757141367
"100038468",0.0100935886337106
"100038474",0.0122473641999892
"100038476",0.00954140148279342
"100038479",0.0124026934528252
"100038485",0.0198290272060002
"100038487",0.0138816287488531
"100038489",0.00607671646691221
"100038493",0.00801876239182306
"100038494",0.00726619577975649
"100038496",0.0295966148859664
"100038497",0.0131939371804237
"100038504",0.00655178740017339
"100038506",0.0130240078632828
"100038509",0.00508833308821747
"100038512",0.0121201052697506
"100038513",0.0094660725898134
"100038516",0.00581350349584197
"100038522",0.0189237935054834
"100038525",0.0168948425162107
"100038526",0.0085503033912091
"100038528",0.00965476490117868
"100038543",0.00754486645977513
"100038545",0.00457923387573665
"100038552",0.0133838950018751
"100038554",0.00812921239058946
"100038555",0.0103166713626553
"100038556",0.00952324820849715
"100038557",0.0099434363613667
"100038558",0.011547464204575
"100038560",0.0132965571355933
"100038561",0.0284575066230744
"100038564",0.0810892084437852
"100038566",0.00775869498551885
"100038569",0.00519678421216273
"100038570",0.0204515848770025
"100038571",0.0102790091079837
"100038572",0.0113931504844769
"100038574",0.0085961142055173
"100038575",0.00576418666793314
"100038577",0.033989012778818
"100038578",0.00372938639939397
"100038582",0.00464153221951948
"100038584",0.015127756782298
"100038589",0.00593517378672768
"100038590",0.00759395394875531
"100038591",0.00577955610273246
"100038592",0.00680192649618961
"100038594",0.00881107642375247
"100038595",0.0141568523998315
"100038599",0.00788088862621225
"100038600",0.0165640212787692
"100038601",0.0174167964793618
"100038602",0.00509460467183377
"100038607",0.00525943234837309
"100038608",0.00542758376029262
"100038609",0.00461661046861951
"100038610",0.00547259960081297
"100038614",0.0146244681893144
"100038617",0.00464797635818131
"100038618",0.00526389618269681
"100038623",0.00512754808210403
"100038626",0.0141012844764593
"100038627",0.0110343040774666
"100038628",0.00466076355232323
"100038629",0.00667532182865034
"100038631",0.00956767946676195
"100038634",0.0136519111892257
"100038636",0.010457473731405
"100038638",0.0074527602682706
"100038639",0.00358284417040691
"100038645",0.0118843717970956
"100038646",0.0105519679443192
"100038648",0.00487219634031579
"100038649",0.00569062654835368
"100038653",0.00798436888475805
"100038654",0.00918824097961928
"100038657",0.0105938548507364
"100038659",0.0145188849445453
"100038666",0.00353811969070873
"100038667",0.00771301230598816
"100038668",0.00897579019908121
"100038671",0.00588188253644515
"100038672",0.0203054601759762
"100038682",0.00694023760253312
"100038683",0.0196191213671141
"100038687",0.0155924987087462
"100038689",0.00788372789649105
"100038690",0.00748016852004964
"100038691",0.00958844913175614
"100038692",0.0126861012359478
"100038693",0.00871111111111111
"100038697",0.0135137289432781
"100038699",0.0443799388237636
"100038700",0.014692378328742
"100038708",0.0866724982397419
"100038709",0.0152839671887672
"100038711",0.010562993483216
"100038712",0.0101780757893439
"100038713",0.0110317678009502
"100038714",0.0133763594267526
"100038718",0.0175070012875643
"100038720",0.0128511592771736
"100038723",0.00906816643177035
"100038725",0.0381861796145106
"100038726",0.0157084757284233
"100038727",0.0136300976632233
"100038728",0.00334206294092461
"100038732",0.00764547099103258
"100038734",0.0210256403699577
"100038735",0.0152973956065755
"100038737",0.00702261515882398
"100038743",0.0138882874026722
"100038746",0.0726440258147306
"100038750",0.0137770163980368
"100038752",0.0187001320976578
"100038753",0.0257904815715365
"100038755",0.00891975308641976
"100038759",0.0206450504405842
"100038761",0.0138186189838648
"100038850",0.0190663384689043
"100038854",0.0125514367865567
"100038862",0.00999369383588121
"100038882",0.00713930059335942
"100038941",0.0052792264076976
"100039062",0.0280031543615605
"100039139",0.0036048452215245
"100039225",0.0211864671182894
"100039265",0.00872479169182466
"100039355",0.0390103376520856
"100039359",0.0315602468545364
"100039596",0.0051948436429014
"100039641",0.00565019593711995
"100039672",0.0128686783605815
"100039681",0.0370938789395034
"100039691",0.0162586093431972
"100039781",0.0241625568718258
"100039795",0.0528270093222474
"100039801",0.0162513602545189
"100039901",0.00526921844426003
"100039946",0.00779301401030666
"100039968",0.0084709090690772
"100040049",0.0160432446067102
"100040201",0.0105560640224828
"100040214",0.0211615129455744
"100040249",0.00471311139723785
"100040268",0.00626894622903435
"100040322",0.0527757487216947
"100040447",0.00735150421816874
"100040591",0.338512396694215
"100040608",0.0336036132334676
"100040766",0.013033454353448
"100040822",0.0143153110082408
"100040846",0.00945935802678084
"100040851",0.00759295600121935
"100040882",0.00631510761232434
"100040999",0.0119512260053915
"100041085",0.00761826025002764
"100041194",0.017113249584543
"100041413",0.0156447012661991
"100041480",0.0140834346037054
"100041581",0.0219098555838173
"100041585",0.00602024102502566
"100042056",0.0143460125174629
"100042150",0.0152011137936979
"100042165",0.0477650871735591
"100042332",0.0133767855586317
"100042416",0.01394542653248
"100042444",0.00972982146798936
"100042605",0.00621515070705487
"100042636",0.00561882377208243
"100042679",0.0156685521464596
"100042784",0.0368606433467568
"100042785",0.0211547741059303
"100042814",0.0136877493875195
"100042855",0.00369139829480289
"100042891",0.00680253822455995
"100042948",0.00558369199313765
"100043040",0.029141942190078
"100043057",0.0114416085539381
"100043065",0.00981510414170556
"100043133",0.00792888541140289
"100043254",0.00607482698961938
"100043270",0.0162510707241415
"100043272",0.0638811737712837
"100043314",0.00806442271382535
"100043315",0.0165775184729728
"100043335",0.00876405713139312
"100043424",0.0176783870167387
"100043580",0.0148611966418014
"100043582",0.00711935752577952
"100043609",0.00829498294067775
"100043682",0.00997560188917864
"100043757",0.0287632534061238
"100043772",0.0131273820630405
"100043861",0.00985314861995269
"100043899",0.0128266347356996
"100043902",0.0155715706973626
"100043911",0.0102627502141873
"100045778",0.0297065687178342
"100045792",0.00677856573427341
"100048534",0.0145376342416878
"100048658",0.00674817866799949
"100048894",0.0132566550999457
"100048895",0.0229875831059651
"100048897",0.0159099336061579
"100048917",0.024049587718433
"100048926",0.0234338279187842
"100049077",0.0114446268155276
"100049162",0.0354070907375949
"100049165",0.0384911511940209
"100049166",0.0101470949331517
"100049168",0.0187299235756005
"100049549",0.0252450209429952
"100049562",0.00481718624581934
"100049566",0.0238714294038809
"100049568",0.130663479317301
"100061",0.00994234938745645
"100066",0.00380392621953123
"100072",0.0223866575406569
"100087",0.0273045896515187
"100088",0.0193332539597221
"100090",0.0186565052347302
"100093700",0.00869999209170409
"100101457",0.01341321955155
"100101919",0.0143914068329528
"100102",0.00826805020556038
"100121",0.00651338572761085
"100124452",0.0437325576137886
"100124467",0.0312026308391415
"100124468",0.00739616435829485
"100124470",0.0106230338700571
"100124476",0.0149102015752391
"100124481",0.00418802424495668
"100124494",0.0476009083281769
"100125339",0.0246938775510204
"100125931",0.0436775223194319
"100126034",0.0874791519277106
"100126244",0.0198148510528062
"100126357",0.0666017379333589
"100126795",0.0247570608633778
"100126875",0.00556668865729833
"100126880",0.043029778790804
"100127111",0.230249676499642
"100129",0.0140638076957668
"100134986",0.00623387568741654
"100134990",0.011941728509357
"100137011",0.0222001461400153
"100141474",0.0133774041240086
"100151693",0.0187051656248021
"100155",0.00328331798461298
"100163",0.0157477893118032
"100165",0.0133912396788772
"100169",0.018825710445758
"100174921",0.0139119000657462
"100177",0.0205692267375713
"100182",0.00870815378413177
"100191037",0.0494096967165566
"100198",0.014440016896075
"100201",0.0332287989046093
"100206",0.0130528425073454
"100210",0.0208311191412477
"100213",0.0245138008401097
"100216530",0.00417333060611133
"100216533",0.10720967024887
"100216534",0.0188001159119161
"100216537",0.274518078390936
"100216540",0.0201835109284444
"100217416",0.00854826862038219
"100217418",0.0202927588410149
"100217419",0.068361210206074
"100217424",0.0148092158674169
"100217426",0.473927980109847
"100217427",0.0145312690923898
"100217428",0.0633889655279311
"100217440",0.0164682406162899
"100217442",0.0170971606754962
"100217445",0.0247269596439458
"100217446",0.381061824373715
"100217448",0.00982063144225306
"100217451",0.0122726982580318
"100217453",0.233374689041243
"100217454",0.074666701776315
"100217455",0.224776734309
"100217456",0.0366502985410111
"100217457",0.00899718879635364
"100217460",0.0245710805622209
"100217464",0.0235010884967352
"100217466",0.173227326091452
"100217467",0.0219971735090086
"100226",0.013819288304531
"100233207",0.0107882118422657
"100233208",0.0316103208131325
"100270707",0.00941800637362246
"100273",0.0329160922936377
"100294583",0.0104939087793194
"100302498",0.0272186331140047
"100302499",0.0145746948916932
"100302565",0.077384244598028
"100302592",0.0302641884327663
"100302594",0.0241125878654233
"100302730",0.021958188861879
"100303731",0.11324576187534
"100303733",0.0233438323031443
"100303738",0.0140591276497927
"100303740",0.0459884499303175
"100303741",0.0684713121707193
"100303746",0.056703515625
"100303747",0.0115559821888959
"100303751",0.0201289214479837
"100306874",0.00441328929275252
"100306955",0.0111486841552617
"100306959",0.0295797488653972
"100310813",0.156300703082747
"100312484",0.0125986517755599
"100312987",0.0079684465233232
"100313512",0.016797113179059
"100313944",0.0349262174450226
"100313945",0.00566788635882011
"100315693",0.0194287049043392
