"","GSE111271_enriched environment"
"11287",-1.1967
"11298",-1.6676
"11302",-2.5837
"11303",0.4779
"11304",-0.1443
"11305",-1.2321
"11306",0.2767
"11307",-0.1611
"11308",3.5004
"11350",-0.7647
"11352",2.3825
"11363",-1.1595
"11364",0.1421
"11370",-0.3761
"11409",-0.0419
"11416",1.0091
"11418",1.7023
"11419",-3.0307
"11421",-1.9735
"11423",-0.1552
"11426",0.1047
"11428",-0.1325
"11429",-0.7181
"11430",-0.4725
"11431",1.669
"11432",0.5416
"11433",0.6841
"11434",0.807
"11435",0.2534
"11438",-3.4642
"11440",-0.9772
"11441",1.2353
"11443",0.7607
"11444",0.4035
"11448",-2.5671
"11450",0.1224
"11459",-0.9752
"11461",0.915
"11465",-1.0859
"11468",0.1035
"11472",0.754
"11474",-2.9948
"11475",0.9318
"11477",1.5002
"11479",-0.2735
"11480",-1.2109
"11481",-2.2634
"11482",0.2859
"11484",-1.1084
"11486",0.604
"11487",-0.3662
"11488",-0.0147
"11489",1.9278
"11490",-0.6105
"11491",0.4676
"11492",-1.5791
"11496",-0.0669
"11497",-0.7247
"11498",-0.8156
"11499",0.4875
"11501",-0.4834
"11502",1.2712
"11504",-0.7826
"11512",-1.8655
"11513",0.2871
"11514",-3.9997
"11515",2.764
"11516",-1.6336
"11517",-2.8425
"11518",-0.2939
"11519",1.9233
"11520",0.9273
"11522",0.7568
"11529",2.6431
"11532",-0.4701
"11534",-0.9528
"11535",-0.4924
"11536",-0.3693
"11538",0.7473
"11539",1.6833
"11540",-0.5878
"11541",-1.1346
"11542",-0.0445
"11544",-1.0066
"11545",2.7185
"11546",1.9025
"11548",-2.0747
"11549",-1.9683
"11550",1.2899
"11551",-1.6459
"11552",0.5947
"11553",0.3114
"11554",-2.0578
"11555",0.356
"11556",-2.9316
"11564",0.2572
"11565",0.0331
"11566",-0.3672
"11567",0.325
"11568",-1.0655
"11569",0.9107
"11576",-1.2211
"11593",1.6522
"11595",4.087
"11596",2.2942
"11600",-4.3534
"11601",0.1201
"11602",0.653
"11603",0.2925
"11604",0.0381
"11605",2.7644
"11606",-2.1332
"11607",-0.4781
"11608",1.693
"11609",-0.3095
"11610",0.3307
"11615",0.7471
"11622",0.3872
"11624",0.7891
"11629",-0.7836
"11630",-2.1729
"11632",-0.9083
"11634",1.0594
"11636",-2.5816
"11637",-0.0792
"11639",-0.5793
"11640",0.4934
"11642",-0.1098
"11647",-1.4139
"11651",-0.4635
"11652",0.0235
"11655",0.5815
"11656",0.0304
"11657",1.0991
"11658",-0.9266
"11666",-0.862
"11668",1.2049
"11669",-0.7605
"11670",-1.7874
"11671",-1.4375
"11676",-1.6044
"11677",0.4588
"11682",0.2373
"11684",-0.5632
"11685",-2.2236
"11686",1.7025
"11687",1.9475
"11688",-1.458
"11689",2.9336
"11690",-0.1794
"11692",0.7363
"11694",0.6478
"11695",0.2733
"11702",0.1888
"11705",1.0772
"11717",-0.4705
"11720",-2.289
"11722",0.0972
"11727",-0.5624
"11732",-2.0468
"11733",-1.6363
"11735",0.5729
"11736",0.6468
"11737",0.1555
"11739",-0.5995
"11740",0.1174
"11744",3.5806
"11745",0.6731
"11746",-1.9039
"11747",-2.2936
"11749",0.1992
"11750",-2.0101
"11752",-0.3877
"11754",1.0005
"11757",0.1306
"11758",0.3905
"11761",1.1207
"11764",-1.6101
"11765",0.4821
"11766",1.5377
"11767",-0.2759
"11768",-3.1125
"11769",-0.2869
"11770",0.8668
"11771",-0.677
"11772",0.0177
"11773",-2.4195
"11774",1.0234
"11775",-0.8101
"11776",-0.345
"11777",0.5306
"11778",-0.7425
"11781",-0.381
"11782",0.1207
"11783",-0.4578
"11784",-0.3736
"11785",-2.9536
"11787",0.9056
"11789",-0.4791
"11790",-0.8296
"11792",-0.0968
"11793",1.5407
"11796",-0.842
"11797",0.0306
"11798",-0.6259
"11799",0.1025
"11800",1.0961
"11803",-1.468
"11804",-1.5124
"11806",-2.1777
"11807",1.9083
"11810",0.4676
"11811",1.1278
"11812",0.3176
"11814",-0.1377
"11815",0.5797
"11816",-1.3809
"11818",1.7526
"11819",-1.2572
"11821",-0.371
"11826",-2.1841
"11829",-2.0317
"11830",0.4519
"11831",0.6014
"11832",-0.8868
"11834",-0.0237
"11835",2.1567
"11836",-0.0238
"11837",-0.3566
"11838",0.945
"11839",0.1108
"11840",1.04
"11841",-1.6208
"11843",0.8032
"11844",-0.1582
"11845",-0.4783
"11846",-2.317
"11847",0.4808
"11848",-0.402
"11852",0.7662
"11853",-1.3503
"11854",-1.2265
"11855",0.1747
"11856",-4.0267
"11857",-1.0032
"11858",-2.451
"11861",-1.1218
"11863",0.2365
"11864",-1.5153
"11865",1.3323
"11867",0.0513
"11870",0.808
"11876",1.5344
"11877",-0.8631
"11878",-3.5918
"11881",-0.2704
"11883",-1.5806
"11886",-1.4293
"11889",0.1582
"11890",2.0756
"11891",0.8588
"11898",-2.5208
"11899",-0.3081
"11905",0.3014
"11906",-0.4023
"11907",0.4295
"11908",0.6989
"11909",0.1412
"11910",1.6582
"11911",-0.6764
"11920",0.8796
"11922",2.7081
"11923",-0.0505
"11924",1.1842
"11927",0.3368
"11928",0.3727
"11932",-3.0596
"11933",-1.1227
"11936",-0.9887
"11937",0.0436
"11941",-0.4932
"11944",0.0913
"11946",-1.2307
"11949",0.3631
"11950",-0.0023
"11951",-0.36
"11957",-0.2988
"11958",-0.4571
"11964",-0.1612
"11966",-1.2821
"11972",-1.02
"11973",-0.8004
"11974",0.9016
"11975",-0.425
"11977",1.9462
"11979",-0.212
"11980",0.1073
"11981",-1.621
"11982",-0.6477
"11983",-0.739
"11984",-1.135
"11987",-0.1926
"11988",-0.7514
"11989",-3.1
"11990",1.0539
"11991",0.2565
"11992",0.9311
"11993",-0.9365
"11994",-2.9785
"11998",1.1067
"12000",1.5761
"12005",1.4452
"12006",-0.1716
"12009",-1.1378
"12010",-0.8798
"12012",-1.3409
"12013",-0.8198
"12014",-0.2329
"12015",-1.1457
"12017",-0.9671
"12018",-1.2152
"12021",-1.5871
"12023",-2.9612
"12028",-0.229
"12029",-0.5733
"12032",-0.8604
"12033",-0.1186
"12034",-0.1981
"12035",0.4152
"12036",0.428
"12038",-1.3816
"12039",-1.2343
"12040",-0.013
"12041",-0.809
"12042",1.2098
"12043",-1.7534
"12044",-1.1615
"12045",-0.8939
"12047",3.0493
"12048",-0.7527
"12050",-1.7073
"12051",-2.2198
"12053",2.4394
"12054",0.0309
"12055",-1.8964
"12061",1.9715
"12062",-2.0278
"12064",3.7536
"12068",-0.1802
"12069",-0.1377
"12070",-0.0247
"12075",-0.2886
"12091",-1.0528
"12095",-2.5276
"12111",-0.1557
"12121",0.1104
"12122",0.6049
"12123",-0.618
"12124",-0.9704
"12125",-0.1868
"12140",-1.9234
"12142",-1.0074
"12143",-1.2545
"12144",-0.5266
"12151",1.5656
"12153",3.1877
"12155",0.5835
"12156",0.7531
"12159",-0.8655
"12160",-0.4882
"12161",0.0202
"12162",-2.3773
"12164",-2.1091
"12166",-0.3434
"12167",-0.6436
"12168",0.8559
"12169",0.5292
"12175",0.1742
"12176",-1.1098
"12177",-1.4178
"12180",-0.9722
"12181",0.273
"12182",0.7452
"12183",0.0143
"12189",-2.204
"12190",1.3084
"12192",-2.1732
"12193",-0.3715
"12209",-0.2298
"12211",0.44
"12212",0.9809
"12215",-1.424
"12217",0.4198
"12223",-1.0565
"12224",-3.5461
"12226",0.2368
"12227",0.8436
"12228",2.365
"12229",0.1477
"12231",0.0477
"12234",-0.6888
"12235",0.8933
"12236",0.0667
"12237",-0.0161
"12238",1.6223
"12257",-0.7151
"12258",0.7934
"12259",-0.8459
"12260",-1.0166
"12261",0.3675
"12262",-1.3146
"12263",-0.0217
"12265",-0.2879
"12266",-0.7462
"12267",-0.2315
"12268",-0.1816
"12269",-0.0756
"12270",0.8874
"12273",-0.304
"12282",-0.3805
"12283",0.3458
"12286",1.5754
"12287",-0.0461
"12288",2.1501
"12289",2.4969
"12290",2.2253
"12291",-1.0098
"12292",0.6839
"12293",0.7983
"12294",0.5958
"12295",1.2336
"12296",4.1619
"12297",-0.7696
"12298",-1.2233
"12300",-1.1468
"12301",-0.7324
"12304",-0.2423
"12305",-1.4562
"12306",-0.0669
"12307",1.7492
"12308",-1.1669
"12310",-1.9288
"12316",-0.4376
"12317",-0.6866
"12319",-3.0782
"12321",-0.9784
"12323",3.1948
"12325",-2.4032
"12326",-0.5221
"12328",-0.1503
"12330",-2.1413
"12331",2.1384
"12332",-0.0871
"12333",-0.9973
"12334",-1.4714
"12335",1.2508
"12336",-0.557
"12337",-0.2821
"12338",-1.4243
"12339",0.8457
"12340",-1.0096
"12343",1.3662
"12345",2.0731
"12348",-0.3023
"12349",-1.8257
"12350",0.6553
"12351",0.1205
"12352",-1.0321
"12354",1.7725
"12355",0.2893
"12359",0.6976
"12361",-0.7953
"12362",-3.5052
"12363",-1.5774
"12364",-0.1819
"12366",0.2061
"12367",-1.0529
"12368",0.2669
"12369",0.9177
"12370",1.0584
"12371",0.292
"12372",1.0443
"12373",0.0156
"12374",0.2446
"12380",-0.2054
"12385",-2.2923
"12386",-0.9499
"12387",-0.8772
"12388",-0.5937
"12389",-0.9881
"12390",-4.0066
"12391",-0.6859
"12393",2.3867
"12394",0.1424
"12395",-1.0497
"12396",-0.3696
"12398",-0.639
"12399",0.323
"12400",-0.4598
"12402",0.9611
"12404",-4.9047
"12405",-1.9704
"12406",-1.5416
"12408",-1.8407
"12409",-0.0342
"12411",-1.2139
"12412",-0.2149
"12416",1.3515
"12417",0.0506
"12418",-0.242
"12419",-0.3643
"12421",0.1054
"12424",-0.1242
"12426",-3.3979
"12427",-0.4497
"12428",0.2238
"12442",0.343
"12443",2.6214
"12444",0.2091
"12445",-0.4472
"12447",0.3267
"12448",1.9094
"12449",1.4999
"12450",-0.51
"12452",1.758
"12453",-1.2352
"12454",0.9743
"12455",1.3431
"12457",1.6816
"12458",-1.5799
"12460",0.2024
"12461",-0.1169
"12462",-0.0109
"12464",-1.1
"12465",1.0769
"12466",-0.2782
"12467",0.0937
"12468",-0.2224
"12469",-0.3118
"12475",-2.3091
"12476",-1.4717
"12477",-0.0377
"12478",-2.5157
"12479",0.2471
"12481",-2.1894
"12482",0.8373
"12483",-0.7842
"12484",-1.3286
"12487",-1.8911
"12488",1.1719
"12489",-0.5525
"12490",-0.1824
"12491",0.3026
"12492",-1.4445
"12493",-1.0678
"12494",2.3782
"12495",0.6409
"12496",-1.3334
"12497",0.7956
"12499",-1.3892
"12500",-0.6256
"12501",0.3079
"12502",-1.8694
"12503",1.5377
"12504",0.5045
"12505",-5.7612
"12506",-0.6121
"12507",-0.6228
"12508",-0.6694
"12509",1.632
"12511",-3.7209
"12512",-1.773
"12514",-0.4603
"12516",-1.4952
"12517",1.3951
"12518",-1.5059
"12519",0.2979
"12520",-1.3722
"12521",-0.8304
"12522",2.1682
"12523",0.461
"12524",-1.1661
"12525",-1.1091
"12526",1.771
"12527",-0.9579
"12530",0.0334
"12531",-0.2158
"12532",-1.157
"12534",0.1685
"12537",1.2192
"12539",-1.1278
"12540",0.0118
"12544",0.0078
"12545",-0.0613
"12549",0.1719
"12550",-0.2759
"12552",1.4129
"12554",-2.4822
"12555",-1.9021
"12558",-0.6298
"12560",-0.3027
"12561",0.0173
"12562",-0.3631
"12563",-1.4964
"12564",1.5155
"12565",1.1646
"12566",-1.0104
"12567",0.2287
"12568",-1.7295
"12569",-0.6978
"12570",-0.736
"12571",2.1207
"12572",1.5793
"12575",-1.3021
"12576",-0.2211
"12577",-1.0146
"12578",-0.154
"12579",-1.0614
"12580",-1.0906
"12581",-0.1785
"12583",1.299
"12585",0.5495
"12587",-0.8817
"12589",0.4679
"12593",2.1677
"12606",1.3795
"12607",0.8285
"12608",1.2699
"12609",2.152
"12611",0.2525
"12614",-2.5131
"12615",1.8264
"12616",-1.2211
"12617",0.7093
"12626",-0.7789
"12627",-2.7142
"12628",0.3997
"12631",-1.2079
"12632",-0.1291
"12633",0.3979
"12638",0.2537
"12642",-0.1206
"12643",1.2752
"12647",-1.8217
"12648",1.0878
"12649",1.3081
"12651",-0.2748
