"","GSE111271_enriched environment"
"14130",0.0568
"14131",0.1015
"14132",-0.0431
"14133",0.0931
"14134",-0.2697
"14137",-0.1977
"14148",-0.0786
"14149",0.0184
"14151",0.0209
"14154",0.0623
"14155",-0.015
"14156",-0.0524
"14158",0.1411
"14159",-0.0332
"14160",-0.0698
"14161",1.1085
"14163",-0.0249
"14164",-0.0273
"14165",0.3302
"14166",-0.0893
"14167",-0.2977
"14168",0.1067
"14169",0.0299
"14171",-0.5754
"14172",0.1009
"14173",0.2552
"14174",-0.5535
"14176",0.1525
"14178",0.604
"14180",-0.122
"14181",0.2778
"14182",0.1258
"14183",-0.3088
"14184",-0.281
"14186",-0.8436
"14187",-0.3754
"14190",0.0092
"14191",0.1697
"14194",-0.0539
"14198",-0.0622
"14199",-0.1598
"14200",0.1155
"14201",0.3957
"14202",0.109
"14204",1.5842
"14205",-0.4402
"14208",0.0222
"14211",0.0847
"14218",0.028
"14219",-2.0217
"14221",-0.1512
"14225",0.1921
"14226",0.0877
"14227",-0.0926
"14228",-0.1138
"14229",0.4718
"14230",0.1054
"14231",0.2296
"14232",-0.0845
"14234",1.1706
"14235",-0.0732
"14236",0.356
"14238",0.0887
"14239",-0.2645
"14245",-0.0992
"14246",-0.1099
"14247",-0.145
"14248",-0.2096
"14251",-0.251
"14252",-0.0986
"14254",-0.0935
"14255",0.1359
"14256",0.245
"14257",0.0154
"14260",-0.0509
"14261",0.1174
"14263",0.0932
"14264",-7e-04
"14265",0.0286
"14266",0.0279
"14268",-0.1892
"14269",-0.1159
"14270",0.0731
"14272",-0.0306
"14275",-0.5237
"14276",0.1903
"14281",-0.1499
"14282",0.4071
"14283",0.0217
"14284",-0.1433
"14287",0.075
"14289",-0.4608
"14293",-0.2206
"14296",0.0095
"14297",-0.1958
"14299",-0.0054
"14300",0.0029
"14302",0.0709
"14311",-0.0542
"14312",-0.0431
"14313",0.88
"14314",-0.2351
"14325",-0.0852
"14339",-0.0784
"14343",-1.5805
"14344",0.1727
"14345",-0.3789
"14347",0.2504
"14348",-0.3697
"14349",0.0405
"14356",0.0133
"14357",-0.2166
"14359",-0.0206
"14360",0.0064
"14362",-0.3196
"14365",-0.0306
"14366",0.0171
"14367",-0.1014
"14368",0.0301
"14369",0.0444
"14370",-0.188
"14371",-0.5209
"14373",-0.0482
"14375",0.0701
"14376",0.0481
